Date,Adj Close,Close,High,Low,Open,Volume,SMA 1,EMA 1,SMA 200,EMA 200,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2020-01-28,3276.239990234375,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,3276.239990234375,3276.239990234375,3006.5687939453123,3029.9843412069963,0.010053584595046017,1.0339055603858576,NOW,0.00417383402675684,,0.9973178998447048,JD,0.006693217904212512,,0.954378204820516,CMG,0.002957125723099852,,0.9977041534975158,MA,0.0028501758600024464,,0.9855067332961153,CPRT,0.0024321589637641416,,1.0081080835457636,0.019106512477835794,1.0404926418775464
2020-01-29,3273.39990234375,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,3273.39990234375,3273.39990234375,3008.3987438964846,3032.406386591442,-0.0008668741908683941,1.0330092943397637,NOW,-0.0007132591375394793,,0.9937611693192252,JD,0.001182213020500056,,0.9600195965216175,CMG,0.00033720059839579267,,0.9993862856854225,MA,3.123509055651397e-05,,0.9856606452564081,CPRT,1.9863243613116312e-05,,1.0082082050280228,0.0008572528155259997,1.04138460712433
2020-01-30,3283.659912109375,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,3283.659912109375,3283.659912109375,3010.2891430664063,3034.9064216712222,0.003134358792605374,1.0362471161043207,NOW,0.018336371145562413,,1.0848710374726522,JD,-0.003321398678169363,,0.9440765574270996,CMG,0.00014785042595391042,,1.000125084125578,MA,0.0025849051175058425,,0.9983998414866451,CPRT,0.0032366902971858293,,1.0245244936018094,0.020984418308038634,1.0632374573397794
2020-01-31,3225.52001953125,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,3225.52001953125,3225.52001953125,3011.881442871094,3036.8030743862473,-0.01770582037552626,1.0178995108019204,NOW,-0.0019846520574397174,,1.0741055797897678,JD,-0.004156939552462391,,0.9244542115164934,CMG,-0.002997915344678015,,0.9851336324440907,MA,-0.005251796361987804,,0.9721828782100013,CPRT,-0.0017391292680350558,,1.0156155909386009,-0.016130432584602984,1.0460869772127352
2020-02-03,3248.919921875,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,3248.919921875,3248.919921875,3013.6237927246093,3038.9136897841454,0.007254613892351713,1.025283978734002,NOW,0.002938829234111928,,1.0898886441818123,JD,0.008012747101351225,,0.961491300534797,CMG,0.00013152687251123397,,0.9857814901724957,MA,0.00543140248525944,,0.9985844607141836,CPRT,-0.0013009975136415,,1.0090090241454677,0.015213508179592328,1.0620016299971262
2020-02-04,3297.590087890625,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,3297.590087890625,3297.590087890625,3015.5865930175783,3041.4875842926676,0.014980414164082134,1.0406431573712354,NOW,0.005145679637644696,,1.117929733200145,JD,0.005867335146936404,,0.9896982590403041,CMG,0.004033068363319225,,1.0056601108782977,MA,0.002834960100606843,,1.0127391962302372,CPRT,0.0036706317819676483,,1.0275275271070703,0.021551675030474816,1.0848895440086588
2020-02-05,3334.68994140625,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,3334.68994140625,3334.68994140625,3017.720192871094,3044.4050206818574,0.01125059589785371,1.0523510130086857,NOW,-0.007686844204308519,,1.0749629747477765,JD,-0.0020322174122265,,0.9796418488659443,CMG,-0.006964122694413999,,0.9706424088731254,MA,-0.000486137460401892,,1.0102775439257132,CPRT,-0.000954696262027821,,1.0226226436607713,-0.01812401803337873,1.0652269863488217
2020-02-06,3345.780029296875,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,3345.780029296875,3345.780029296875,3019.780693359375,3047.4037769864844,0.003325672876785646,1.0558507882295065,NOW,0.0018907014517171473,,1.0851251450322654,JD,0.0022033172585639972,,0.9904341578300336,CMG,0.0007002165507679515,,0.9740407082709766,MA,0.0005969666464963552,,1.0132930539128528,CPRT,0.0015465803794324274,,1.0305304842420167,0.006937782286977879,1.0726172992663234
2020-02-07,3327.7099609375,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,3327.7099609375,3327.7099609375,3021.7829931640626,3050.1928932447036,-0.005400853672730133,1.0501482926220422,TSLA,0.004591791340017513,-7.87941470091603e-05,1.0229589567000876,JD,-0.0019316462572180892,-0.00038632925144361786,0.9903417687139096,ACGL,0.00010371439343072217,-1.194801682028117e-05,1.0005185719671537,CHTR,-0.0005415782840883292,-0.0002793790316706302,0.9972921085795583,CPRT,-0.0007187860673245395,-0.0001437572134649079,0.9964060696633773,0.0006032874644086796,1.0732643958370787
2020-02-10,3352.090087890625,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,3352.090087890625,3352.090087890625,3023.9125939941405,3053.196845430235,0.007326397804890528,1.0578420967679178,TSLA,0.006205299265971531,,1.0546977890157379,JD,0.0005501214855588632,,0.993065810138989,ACGL,0.002730215525842139,,1.0141767286625443,CHTR,0.001953506090209212,,1.007033189618697,CPRT,-9.749083810735027e-05,,0.9959203673492436,0.011341651529474396,1.0854369866136546
2020-02-11,3357.75,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,3357.75,3357.75,3026.001944580078,3056.2272250776955,0.0016884725532351208,1.0596282341139671,TSLA,0.0008038521874057736,,1.0589368946394995,JD,0.003391522848134887,,1.0099058370629288,ACGL,0.004147076725159771,,1.03520607219572,CHTR,0.0002262607216335866,,1.0081724498996576,CPRT,-0.0004291450762165417,,0.9937833957394852,0.008139567406117477,1.0942719741312896
2020-02-12,3379.449951171875,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,3379.449951171875,3379.449951171875,3028.1840441894533,3059.4433716059957,0.006462646466197652,1.066476236776647,TSLA,-0.0018311315867390876,,1.0492416306588106,JD,0.00421775692052333,,1.0312035237296742,ACGL,-0.002973818154859287,,1.019813499138139,CHTR,0.0011526716934203486,,1.0139829091250856,CPRT,0.00035187236725851004,,0.9955318203194904,0.0009173512396038141,1.0952758058832228
2020-02-13,3373.93994140625,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,3373.93994140625,3373.93994140625,3030.3245935058594,3062.572690708486,-0.0016304457368023773,1.0647374051429934,TSLA,0.009568730510356005,,1.0994411826789139,JD,0.0017771322637278875,,1.0403664489921236,ACGL,0.0033588473645908227,,1.0369404885579103,CHTR,0.0002734009246254665,,1.0153690284496317,CPRT,0.0016782137345630055,,1.0038853961897638,0.016656324797863185,1.1135190754492552
2020-02-14,3380.159912109375,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,3380.159912109375,3380.159912109375,3032.6067431640627,3065.732762563221,0.0018435333204338544,1.0667002840268869,TSLA,-0.0009875511336697063,,1.0940124107471252,JD,-0.0001904170551207951,,1.0393759314148059,ACGL,-0.0006272277655716696,,1.0336884992295654,CHTR,5.98560714875962e-05,,1.0156729084553975,CPRT,-0.00019351422466857838,,1.002914065669265,-0.001938854107543153,1.1113601244159927
2020-02-18,3370.2900390625,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,3370.2900390625,3370.2900390625,3034.8705932617186,3068.763183224906,-0.002919942636890105,1.063585580386774,TSLA,0.014591942603167141,,1.173831242270998,JD,0.0016678506740116284,,1.048043550653614,ACGL,0.0008808686372842267,,1.038241218128029,CHTR,0.0010132778190975245,,1.0208187026033781,CPRT,-0.0016077517308565438,,0.9948518815443643,0.01654618800270398,1.1297488979732884
2020-02-19,3386.14990234375,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,3386.14990234375,3386.14990234375,3037.073143310547,3071.9212600320584,0.004705785881164548,1.0685905863943683,TSLA,0.013751161790651124,,1.2545389589079454,JD,0.002977320759254543,,1.0636453597534332,ACGL,0.001211112629874167,,1.0445283533886829,CHTR,0.0018080530533587603,,1.030047174464217,CPRT,0.004061710346105763,,1.015055882444922,0.023809358579244353,1.1566474945896403
2020-02-20,3373.22998046875,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,3373.22998046875,3373.22998046875,3039.276943359375,3074.919356752822,-0.00381551976362815,1.0645133578927537,TSLA,-0.002658750454373198,,1.2378614287728185,JD,-0.00684517436363612,,1.0272411700105095,ACGL,-0.0011623029370001704,,1.0384580615240648,CHTR,-0.0011945769783177074,,1.0238948212582362,CPRT,-0.01377989846553529,,0.9451190474602453,-0.025640703198862486,1.1269902394751594
2020-02-21,3337.75,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,3337.75,3337.75,3041.5454431152343,3077.5345870338883,-0.01051810302712286,1.0533166967206893,NOW,-0.0036202554646454117,3.535617558329652e-05,0.9818987226767729,LBRDA,-0.0017060137293538466,-0.0010221806991214512,0.9914699313532308,NTES,-0.0030597942096965342,-0.00016330228063779202,0.9847010289515173,LBRDK,-0.002192012734204681,-0.0002878190021483773,0.9890399363289766,DXCM,-0.00973120295385383,-0.00018252947263086068,0.9513439852307308,-0.021929754370709487,1.1022756203452821
2020-02-24,3225.889892578125,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,3225.889892578125,3225.889892578125,3043.27779296875,3079.0107592283584,-0.03351362667122315,1.0180162341802261,NOW,-0.006339998304382189,,0.9507725414925441,LBRDA,-0.0018879037192959026,,0.9821109324983717,NTES,-0.005803063478622583,,0.9561296160591642,LBRDK,-0.0014596408828181362,,0.9818217206999484,DXCM,0.0019227383986051283,,0.9604899132841566,-0.013567867986513682,1.0873200902436848
2020-02-25,3128.2099609375,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,3128.2099609375,3128.2099609375,3044.5652429199217,3079.500303523972,-0.030279995565056117,0.9871907071240937,NOW,-0.002302432165725188,,0.9398270950834405,LBRDA,-0.0039011468628831203,,0.9629541375817755,NTES,0.0017493537403345805,,0.9644926606596531,LBRDK,-0.003925890435346635,,0.9625490981873909,DXCM,-0.006862776233131274,,0.9275317765389124,-0.015242891956751636,1.070746187585695
2020-02-26,3116.389892578125,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,3116.389892578125,3116.389892578125,3045.7401928710938,3079.8673641115756,-0.0037785406053220116,0.9834605669520288,NOW,0.0027599100910612687,,0.9527962865013084,LBRDA,-0.00034927218355129686,,0.9612724721103107,NTES,0.004699468554684572,,0.9871556753096236,LBRDK,1.4989885831973028e-05,,0.9626212406928384,DXCM,-0.004021687298847132,,0.9088805627139941,0.003103409049179384,1.0740691509936227
2020-02-27,2978.760009765625,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,2978.760009765625,2978.760009765625,3046.5746423339842,3078.86132078475,-0.04416324258407911,0.9400277593618503,NOW,-0.008478166378003317,,0.9124064592947994,LBRDA,-0.0049897295943439396,,0.9372900235987258,NTES,-0.013832576864745616,,0.9188811415286724,LBRDK,-0.005263938948367831,,0.9372853434857924,DXCM,0.0023216610863095346,,0.919431125886775,-0.03024275069915117,1.0415863454264735
2020-02-28,2954.219970703125,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,2954.219970703125,2954.219970703125,3047.173692626953,3077.621108346127,-0.008238340444361891,0.9322834906530767,NOW,0.003742574270640864,,0.9294802039894156,LBRDA,-0.007036433497677664,,0.90431412900328,NTES,-0.002000437956100587,,0.9096903179653775,LBRDK,-0.006099355452798805,,0.9087011611327,DXCM,-0.0038937123578514313,,0.9015311242014821,-0.015287364993787625,1.0256632347913937
2020-03-02,3090.22998046875,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,3090.22998046875,3090.22998046875,3048.3700427246094,3077.746569760283,0.046039229006110016,0.9752051037778693,NOW,0.011230027148469235,,0.9816706436132449,LBRDA,0.0005592678174706882,,0.9068428979494579,NTES,-0.0054281306720820105,,0.885000728380158,LBRDK,0.0014347109150946629,,0.9152197785048816,DXCM,0.0070507325987884785,,0.9333133986326312,0.014846607807741056,1.0408908545811606
2020-03-03,3003.3701171875,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,3003.3701171875,3003.3701171875,3049.00529296875,3077.0065055555788,-0.028107896121075893,0.9477941400241379,NOW,-0.008577229544383358,,0.9395705713769781,LBRDA,0.0,,0.9068428979494579,NTES,0.0017460623149230252,,0.8927270604826781,LBRDK,0.0,,0.9152197785048816,DXCM,-0.008994509228595172,,0.8913399187467675,-0.015825676458055507,1.0244180526884101
2020-03-04,3130.1201171875,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,3130.1201171875,3130.1201171875,3050.358243408203,3077.5349992036577,0.04220259077449118,0.9877935082540373,NOW,0.009368080704240134,,0.9835804360769208,LBRDA,0.0,,0.9068428979494579,NTES,0.0,,0.8927270604826781,LBRDK,0.0,,0.9152197785048816,DXCM,0.008054815331079013,,0.9272378109603885,0.017422896035319147,1.0422663819171043
2020-03-05,3023.93994140625,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,3023.93994140625,3023.93994140625,3051.2767932128904,3077.0017150464696,-0.033922077046888544,0.9542855007606276,NOW,-0.009122798515006391,,0.9387154053687614,LBRDA,0.0,,0.9068428979494579,NTES,0.0,,0.8927270604826781,LBRDK,0.0,,0.9152197785048816,DXCM,0.0021841026926680664,,0.9373637239586996,-0.006938695822338325,1.0350344125271325
