Date,Adj Close,Close,High,Low,Open,Volume,SMA 1,EMA 1,SMA 200,EMA 200,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2020-11-16,3626.909912109375,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000,3626.909912109375,3626.909912109375,3141.5508471679686,3230.0715761608058,0.011648051240012336,1.1445688766164552,FDX,0.009709073839982835,,1.0474246995676066,PTON,0.0036710010922672933,,0.9336715074960295,MELI,-0.003930871651806056,,0.9722296176594687,0.009449203280444072,1.4034234874702631
2020-11-17,3609.530029296875,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000,3609.530029296875,3609.530029296875,3143.110546875,3233.84728216216,-0.004791925698091615,1.139084187603361,FDX,0.006218062718062874,,1.0669635569906852,PTON,0.001929984720496695,,0.9390774227263208,MELI,0.0037575181046297272,,0.9831891288301068,0.011905565543189296,1.4201320377851916
2020-11-18,3567.7900390625,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000,3567.7900390625,3567.7900390625,3144.276047363281,3237.170095663656,-0.011563829610944043,1.1259120121453952,FDX,-0.0029819188471845726,,1.0574187607711365,PTON,0.006504699781073301,,0.9574026728443771,MELI,0.004427986267070934,,0.9962497727112862,0.007950767200959663,1.4314231770122463
2020-11-19,3581.8701171875,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000,3581.8701171875,3581.8701171875,3145.4564978027342,3240.5999466240924,0.003946442467421596,1.1303553591247057,FDX,-0.0031268364560287734,,1.0474996341797327,PTON,0.0024563890905133037,,0.9644579332867868,MELI,0.0132034697584343,,1.0357116339488077,0.01253302239291883,1.4493632357434838
2020-11-20,3557.5400390625,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000,3557.5400390625,3557.5400390625,3146.6056481933592,3243.7535793846737,-0.006792562915180156,1.1226773492313402,FDX,-0.0037639254281339367,,1.0356715026525825,PTON,0.017860533520760592,,1.0161351330272832,MELI,0.011357595597689008,,1.0710012156314446,0.025454203690315664,1.4862556227673533
2020-11-23,3577.590087890625,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000,3577.590087890625,3577.590087890625,3147.7331481933593,3247.0753356882155,0.005635930617216234,1.1290046808771284,FDX,0.011637577043952,,1.0718296233656173,PTON,0.0034565720170001884,,1.026672165826222,MELI,0.008181669015912219,,1.097288948017253,0.023275818076864407,1.520849438258603
2020-11-24,3635.409912109375,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000,3635.409912109375,3635.409912109375,3149.121447753906,3250.9393613242473,0.016161668273416252,1.1472512800085988,FDX,0.0062045124947995856,,1.0917801642370222,PTON,-0.01972335178414338,,0.965923916945485,MELI,-0.002867761437496304,,1.0878486592245087,-0.016386600726840096,1.4959278857482203
2020-11-25,3629.64990234375,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000,3629.64990234375,3629.64990234375,3150.3724475097656,3254.707625413994,-0.001584418237524976,1.1454335541575293,FDX,-0.0038626862402701225,,1.0791285515836275,PTON,0.0048061857296593695,,0.9798511461821652,MELI,0.009514005896118356,,1.118898054898348,0.010457505385507602,1.5115715596697634
2020-11-27,3638.35009765625,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000,3638.35009765625,3638.35009765625,3151.6944982910154,3258.5249634462552,0.002396979198154181,1.1481791345597128,SHOP,0.0016587237684238666,0.0007394654124337812,1.0049761713052716,TSLA,0.0023027512539261327,0.0001822898738469815,1.0069082537617784,MELI,0.007446402381089623,0.002482134127029874,1.0223392071432689,0.014811766816750258,1.5339606051384234
2020-11-30,3621.6298828125,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000,3621.6298828125,3621.6298828125,3152.9018481445314,3262.1379477185565,-0.004595548640170977,1.1429026214992142,SHOP,0.01804283639489338,,1.0593740332241537,TSLA,-0.01033414654846206,,0.9756916413960877,MELI,0.008787963087758902,,1.0492920447899001,0.016496652934190226,1.5592658208561125
2020-12-01,3662.449951171875,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000,3662.449951171875,3662.449951171875,3154.362647705078,3266.1211517330175,0.011271187194776155,1.1557844908915322,SHOP,-0.006517616931091615,,1.038660250818252,TSLA,0.010077521693033109,,1.0051893024417282,MELI,-0.006796135350285078,,1.0278986525147915,-0.0032362305883435836,1.5542196771112993
2020-12-02,3669.010009765625,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000,3669.010009765625,3669.010009765625,3155.7769482421877,3270.129996091551,0.0017911667548251575,1.1578546936473597,SHOP,0.003236494463504158,,1.0487451052719574,TSLA,-0.009086332896439786,,0.9777888485639513,MELI,0.0002628601099942488,,1.0287092331733805,-0.005586978322941379,1.5455362854661894
2020-12-03,3666.719970703125,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000,3666.719970703125,3666.719970703125,3157.2443981933593,3274.076164993159,-0.000624157213091503,1.1571320102886078,SHOP,-0.005175530826634578,,1.032461667407106,TSLA,0.01439235688192908,,1.0200069067550601,MELI,0.008203857835316667,,1.0540273860818765,0.017420683890611167,1.5724605845367654
2020-12-04,3699.1201171875,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000,3699.1201171875,3699.1201171875,3159.0512487792967,3278.305458049819,0.008836275129611826,1.1673567470927988,SHOP,-0.002757173126478829,,1.023921640716623,TSLA,0.0031795100935636533,,1.029736273521657,MELI,-0.0006323324835909212,,1.0520278988174345,-0.00020999551650609694,1.57213037486413
2020-12-07,3691.9599609375,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000,3691.9599609375,3691.9599609375,3161.3815991210936,3282.421423252682,-0.0019356376714373402,1.1650971673971193,SHOP,0.00964997138919732,,1.0535640843297092,TSLA,0.02377137756324177,,1.1031710227670037,MELI,0.0038997056265438106,,1.0643356961663328,0.0373210545789829,1.6308039383897108
2020-12-08,3702.25,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000,3702.25,3702.25,3164.251799316406,3286.598822026287,0.002787148065356293,1.1683444657131823,SHOP,0.005437714104745546,,1.070751025174548,TSLA,0.004217565853637343,,1.1171291120760367,MELI,0.00852162772298759,,1.0915453138913818,0.01817690768137048,1.660446911024236
2020-12-09,3672.820068359375,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000,3672.820068359375,3672.820068359375,3167.0339501953126,3290.441819502238,-0.007949201604598555,1.1590570600116112,SHOP,-0.01932691344288765,,1.008668088027253,TSLA,-0.023286347541771907,,1.0390875418175358,MELI,-0.016366719801917135,,1.037950264980714,-0.058979980786576694,1.5625137841148957
2020-12-10,3668.10009765625,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000,3668.10009765625,3668.10009765625,3170.4806506347654,3294.199613314716,-0.0012851080682624305,1.1575675464322137,SHOP,0.009368867165342834,,1.037018320019196,TSLA,0.012456985892864703,,1.0779192383671534,MELI,0.011493350671394415,,1.0737388441053843,0.033319203729601954,1.6145754992181311
2020-12-11,3663.4599609375,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000,3663.4599609375,3663.4599609375,3174.0268505859376,3297.8738456293704,-0.0012649972997506032,1.156103226611698,SHOP,-0.002966784253470596,-0.0009889280844901987,0.9910996472395882,NVCR,0.007081556228265028,-0.003026418597318682,1.0212446686847951,TSLA,-0.009079255791956045,0.0011960273920095489,0.9727622326241319,-0.007783803106960946,1.6020079614308942
2020-12-14,3647.489990234375,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000,3647.489990234375,3647.489990234375,3176.8131506347654,3301.3526132373804,-0.004359258971957769,1.1510634732485816,SHOP,0.00040961948780034635,,0.9923175684291724,NVCR,-0.005280222690099571,,1.005067470869597,TSLA,0.016306284435242326,,1.0203486455832231,0.011435681232943102,1.6203280138104548
2020-12-15,3694.6201171875,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000,3694.6201171875,3694.6201171875,3180.2694006347656,3305.2657227294217,0.012921249154708825,1.165936651179311,SHOP,0.004698659792717885,,1.0063052564103296,NVCR,-0.023453062317600394,,0.934351740786504,TSLA,-0.0034280106553721637,,1.0098553474954617,-0.022182413180254674,1.5843852283205697
2020-12-16,3701.169921875,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000,3701.169921875,3701.169921875,3183.124649658203,3309.205067994552,0.0017727951669590514,1.1680036180395021,SHOP,0.025823166253316078,,1.084263220223939,NVCR,0.003715209719469435,,0.9447656787928235,TSLA,-0.0055165132149308516,,0.9931427063865798,0.024021862757854662,1.6224451128308586
2020-12-17,3722.47998046875,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000,3722.47998046875,3722.47998046875,3186.6173498535154,3313.317256178375,0.005757654753379748,1.1747285796228721,SHOP,0.006535261763161326,,1.105521052116934,NVCR,0.0,,0.9447656787928235,TSLA,0.017732606188084993,,1.0459757318893461,0.02426786795124632,1.6618183965871827
2020-12-18,3709.409912109375,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000,3709.409912109375,3709.409912109375,3190.302548828125,3317.2584766354,-0.0035111185091528663,1.1706039683637275,SHOP,-0.002553670419811545,,1.0970516428891242,NVCR,0.0,,0.9447656787928235,TSLA,0.019870926323195683,,1.1083292520020178,0.01731725590338414,1.6905965310258344
2020-12-21,3694.919921875,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000,3694.919921875,3694.919921875,3195.0443481445313,3321.0163019611673,-0.0039062790518439305,1.166031262604103,SHOP,0.007486726669679866,,1.1216916202676266,NVCR,0.0,,0.9447656787928235,TSLA,-0.021649893964591382,,1.0363436196509221,-0.014163167294911516,1.6666523295287183
2020-12-22,3687.260009765625,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000,3687.260009765625,3687.260009765625,3199.0694982910154,3324.6605179592216,-0.002073092860288006,1.1636139715187257,SHOP,0.02222297133079376,,1.1964735824252237,NVCR,0.0,,0.9447656787928235,TSLA,-0.00488308967545407,,1.0211619431629018,0.017339881655339694,1.6955518836833423
2020-12-23,3690.010009765625,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000,3690.010009765625,3690.010009765625,3203.812648925781,3328.2958362856534,0.000745811250824957,1.1644818079103014,SHOP,-0.010763490064257177,,1.1578388878754835,NVCR,0.0,,0.9447656787928235,TSLA,0.002935924024700072,,1.030156104809026,-0.007827566039557105,1.6822798393403153
2020-12-24,3703.06005859375,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000,3703.06005859375,3703.06005859375,3209.9247497558595,3332.02483352255,0.0035365890047962534,1.1686001014684422,SHOP,0.0038343021862979145,,1.1711574004129688,NVCR,0.0,,0.9447656787928235,TSLA,0.008147831729740835,,1.0553367206010735,0.011982133916038749,1.702437141659543
2020-12-28,3735.360107421875,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000,3735.360107421875,3735.360107421875,3215.0464501953124,3336.038119830006,0.008722529021144565,1.1787932497676132,SHOP,-0.021340602482603645,-0.0035567670804339405,0.9359781925521891,PTON,-0.021591298889405475,0.00025505623522249505,0.9352261033317836,TSLA,0.0009671024680376986,0.0003223674893458995,1.002901307404113,-0.04494414225983697,1.6259225645763662
2020-12-29,3727.0400390625,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000,3727.0400390625,3727.0400390625,3221.7510009765624,3339.9286861905284,-0.00222738052560012,1.176167628639372,SHOP,0.007134185958369491,,0.9560105199881267,PTON,-0.0045559790431782075,,0.9224434917495451,TSLA,0.0011551746617421976,,1.006376885939737,0.003733381576933481,1.6319927539244763
2020-12-30,3732.0400390625,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000,3732.0400390625,3732.0400390625,3227.765251464844,3343.8302916917423,0.0013415471654707467,1.1777455129876917,SHOP,-0.002449620716107659,,0.9489849304643874,PTON,0.010792805713367493,,0.9523107519135845,TSLA,0.014409621960814892,,1.0498814173692184,0.022752806958074724,1.6691251700114966
2020-12-31,3756.070068359375,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000,3756.070068359375,3756.070068359375,3234.5551013183594,3347.9321800167936,0.006438845522919845,1.1853288344111315,SHOP,-0.008899407496294254,,0.9236487196522523,PTON,-0.006969552040926937,,0.9323992138797965,TSLA,0.00522466039707418,,1.0663372389580776,-0.01064429914014701,1.6513585023995456
2021-01-04,3700.64990234375,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000,3700.64990234375,3700.64990234375,3241.0114013671873,3351.4418090946738,-0.014754827521051062,1.1678395119036666,SHOP,-0.01164657402923408,,0.8913766900809406,PTON,-0.012654878417462859,,0.8970010178152362,TSLA,0.011383990602763589,,1.1027547582811046,-0.012917461843933348,1.6300271419541446
2021-01-05,3726.860107421875,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000,3726.860107421875,3726.860107421875,3248.121102294922,3355.177314550666,0.007082595157549276,1.1761108463754704,SHOP,0.008037357308238253,,0.9128696289441863,PTON,0.0058691695149703325,,0.9127949709012119,TSLA,0.0024391229687104055,,1.110824021660439,0.016345649791918992,1.6566709947678497
2021-01-06,3748.139892578125,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000,3748.139892578125,3748.139892578125,3255.674802246094,3359.0873899539242,0.005709842747752214,1.1828262543622001,SHOP,-0.009364695181682554,,0.8872233914971525,PTON,-0.010704917775676096,,0.8834807855725675,TSLA,0.009463434089165501,,1.1423606514013749,-0.01060617886819315,1.6391000458715945
2021-01-07,3803.7900390625,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000,3803.7900390625,3803.7900390625,3262.457102050781,3363.5122919351043,0.014847403800101189,1.200388153386077,SHOP,0.022140266454479786,,0.946153478374335,PTON,0.023743289474219553,,0.9464110056828485,TSLA,0.026482187869527014,,1.2331172795568743,0.07236574379822636,1.7577147398507995
2021-01-08,3824.679931640625,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000,3824.679931640625,3824.679931640625,3269.2027014160158,3368.1010246684928,0.005491862685268911,1.206980520293497,SHOP,0.008448811981495311,0.002816270660498437,1.025346435944486,PTON,0.010562781131628821,0.0035209270438762734,1.0316883433948865,TSLA,0.02613433156822483,0.0070179022631975466,1.0784029947046745,0.05850102464892122,1.8605428531725834
2021-01-11,3799.610107421875,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000,3799.610107421875,3799.610107421875,3275.050401611328,3372.3946473824567,-0.006554750898592476,1.1990690636435195,SHOP,-0.00316252948969072,,1.0156183709220148,PTON,-0.013721064837046233,,0.9892207554408483,TSLA,-0.026071372405002752,,0.9940566564718272,-0.04295496673173971,1.780623296811579
2021-01-12,3801.18994140625,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000,3801.18994140625,3801.18994140625,3281.3490014648437,3376.6612672234896,0.0004157884466327033,1.1995676227068972,SHOP,0.0030003440755611193,,1.0247599846086954,PTON,0.008095919297156806,,1.0132467096502131,TSLA,0.015717649332002148,,1.0409293582995274,0.026813912704720073,1.8283687744522754
2021-01-13,3809.840087890625,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000,3809.840087890625,3809.840087890625,3287.264952392578,3380.9715042450534,0.0022756417379066196,1.2022974088565705,SHOP,0.0032485154097091997,,1.0347468304124596,PTON,0.024310017458034627,,1.0871428452528915,TSLA,0.0019503169633314035,,1.047019784854891,0.029508849831075233,1.8823218340534145
2021-01-14,3795.5400390625,3795.5400390625,3823.60009765625,3792.860107421875,3814.97998046875,5198480000,3795.5400390625,3795.5400390625,3293.3197021484375,3385.096564292988,-0.0037534511943366766,1.19778464421135,SHOP,-0.0058230974422158,,1.0166705355479124,PTON,-0.004320467870581675,,1.0730519480519478,TSLA,-0.0036711743857659553,,1.0354884082082427,-0.01381473969856343,1.856318047887044
2021-01-15,3768.25,3768.25,3788.72998046875,3749.6201171875,3788.72998046875,5369820000,3768.25,3768.25,3299.8084521484375,3388.909036290073,-0.007190027975370938,1.1891725391110006,SHOP,-0.002372361166175674,,1.0094348064559258,PTON,-0.015007569221192655,,1.0247402438869722,TSLA,-0.007431951486511286,,1.0124013093642974,-0.024811881873879612,1.8102593037625199
2021-01-19,3798.909912109375,3798.909912109375,3804.530029296875,3780.3701171875,3781.8798828125,5014440000,3798.909912109375,3798.909912109375,3306.1685021972658,3392.988646994743,0.008136379515524483,1.1988480981986476,SHOP,0.0009967679999666559,,1.0124533233953092,PTON,-0.01620091309719355,,0.9749350609717429,TSLA,0.007419876394495928,,1.0349369870956242,-0.007784268702730966,1.7961677589204137
2021-01-20,3851.85009765625,3851.85009765625,3859.75,3816.219970703125,3816.219970703125,4566190000,3851.85009765625,3851.85009765625,3312.984503173828,3397.5544325734645,0.013935625421946263,1.2155547962329565,SHOP,0.0076691236457045635,,1.0357472125631786,PTON,0.012543834464395035,,1.011623333026836,TSLA,0.0023286659559689964,,1.0421670546808923,0.022541624066068595,1.8366562973015905
2021-01-21,3853.070068359375,3853.070068359375,3861.449951171875,3845.050048828125,3857.4599609375,4501760000,3853.070068359375,3853.070068359375,3318.9314538574217,3402.086926461882,0.0003167233075522802,1.2159397907685303,SHOP,-0.0007854616850528535,,1.0333065933105725,PTON,0.005006764870496486,,1.026818213524756,TSLA,-0.0021400520878300426,,1.0354761793371798,0.00208125109761359,1.8404788402362884
2021-01-22,3841.469970703125,3841.469970703125,3852.31005859375,3830.409912109375,3844.239990234375,5110890000,3841.469970703125,3841.469970703125,3324.8417541503904,3406.458897051347,-0.0030106116552376383,1.2122790682623754,SHOP,-0.0004034115636779948,-0.00013447052122599827,0.998789765308966,TSLA,0.0006508808380276676,0.0011383004610584376,1.001952642514083,PTON,0.0034149013831753132,0.00021696027934255585,1.010244704149526,0.004883160876699981,1.8494661945033244
2021-01-25,3855.360107421875,3855.360107421875,3859.22998046875,3797.159912109375,3851.679931640625,7000840000,3855.360107421875,3855.360107421875,3330.368654785156,3410.9255757615015,0.0036158389430824833,1.2166624741272822,SHOP,0.0025681867185161815,,1.0064850011385351,TSLA,0.013449268704867881,,1.042379233470256,PTON,-0.00544601066322703,,0.9937392938557251,0.010571444760157034,1.869017724214294
2021-01-26,3849.6201171875,3849.6201171875,3870.89990234375,3847.780029296875,3862.9599609375,6137500000,3849.6201171875,3849.6201171875,3335.667655029297,3415.2906955766857,-0.0014888337468982327,1.214851065977217,SHOP,-0.01275652719744243,,0.9679672412660103,TSLA,0.0008666396069164268,,1.0450893348577135,PTON,-0.01983370697007388,,0.9346106919787773,-0.03172359456059988,1.8097257637047446
2021-01-27,3750.77001953125,3750.77001953125,3836.830078125,3732.47998046875,3836.830078125,9976520000,3750.77001953125,3750.77001953125,3340.6133557128906,3418.628798302602,-0.025677883699462,1.1836562615928865,SHOP,-0.01945499925434187,,0.9114718353948376,TSLA,-0.00714536159021358,,1.022686711282811,PTON,-0.006382900739399289,,0.9167141101481319,-0.03298326158395474,1.7500351054452488
2021-01-28,3787.3798828125,3787.3798828125,3830.5,3755.75,3755.75,6992770000,3787.3798828125,3787.3798828125,3345.3199548339844,3422.297963322601,0.009760625975629766,1.1952094876460069,SHOP,0.005204068954520931,,0.9257019222393329,TSLA,-0.011082080048886889,,0.9886862232847041,PTON,5.718396548638691e-05,,0.9168713741922386,-0.005820827128879571,1.7398484536269814
2021-01-29,3714.239990234375,3714.239990234375,3778.050048828125,3694.1201171875,3778.050048828125,6643370000,3714.239990234375,3714.239990234375,3349.974354248047,3425.202859112768,-0.019311475173124593,1.1721282292986481,SHOP,0.0,,0.9257019222393329,TSLA,-0.016717911638012985,,0.9390999165289208,PTON,0.0,,0.9168713741922386,-0.016717911638012985,1.710761820915712
2021-02-01,3773.860107421875,3773.860107421875,3784.320068359375,3725.6201171875,3731.169921875,5436230000,3773.860107421875,3773.860107421875,3354.8459045410154,3428.6720854641026,0.016051767614439383,1.1909429592496743,SHOP,0.0,,0.9257019222393329,TSLA,0.019440557622544853,,0.9938697946507434,PTON,0.0,,0.9168713741922386,0.019440557622544853,1.744019984673674
2021-02-02,3826.31005859375,3826.31005859375,3843.090087890625,3791.840087890625,3791.840087890625,5514090000,3826.31005859375,3826.31005859375,3359.6046545410154,3432.6286822116613,0.013898223484416938,1.2074949506545192,SHOP,0.0,,0.9257019222393329,TSLA,0.013090242177238604,,1.0328997835646054,PTON,0.0,,0.9168713741922386,0.013090242177238604,1.7668496286349962
2021-02-03,3830.169921875,3830.169921875,3847.510009765625,3816.679931640625,3840.27001953125,4864870000,3830.169921875,3830.169921875,3364.639704589844,3436.584316437167,0.0010087690809532646,1.2087130342261467,SHOP,0.0,,0.9257019222393329,TSLA,-0.0069126884441877605,,1.011479440371052,PTON,0.0,,0.9168713741922386,-0.0069126884441877605,1.7546359476245135
2021-02-04,3871.739990234375,3871.739990234375,3872.419921875,3836.659912109375,3836.659912109375,4879240000,3871.739990234375,3871.739990234375,3370.315604248047,3440.9142236391294,0.010853322230420792,1.2218315862707128,SHOP,0.0,,0.9257019222393329,TSLA,-0.0018330399369688906,,1.005917193742183,PTON,0.0,,0.9168713741922386,-0.0018330399369688906,1.7514196298576765
2021-02-05,3886.830078125,3886.830078125,3894.56005859375,3874.929931640625,3878.300048828125,4879470000,3886.830078125,3886.830078125,3375.753204345703,3445.351197315606,0.003897495164625342,1.2265936689701893,SHOP,0.006598930451709007,0.0,1.0197967913551271,TSLA,0.0008784498869058854,0.0002928166289686285,1.0026353496607177,IAC,0.017136937350217322,0.0,1.051410812050652,0.024907134317800842,1.7950424738253747
2021-02-08,3915.590087890625,3915.590087890625,3915.77001953125,3892.590087890625,3892.590087890625,4648360000,3915.590087890625,3915.590087890625,3381.3421545410156,3450.030191251676,0.007399348360373592,1.2356696628235284,SHOP,0.014842448872933067,,1.0652056365645362,TSLA,0.004376765746115266,,1.0158002498234358,IAC,0.003996342770309654,,1.064016206042744,0.023215557389357985,1.8367153853928029
2021-02-09,3911.22998046875,3911.22998046875,3918.35009765625,3902.639892578125,3910.489990234375,4568320000,3911.22998046875,3911.22998046875,3386.7146044921874,3454.619243880702,-0.0011135249921484514,1.2342937137719348,SHOP,0.021782911950466072,,1.1348154783358124,TSLA,-0.0053894405477173946,,0.9993764646590961,IAC,-0.004108005940425189,,1.0509032513573473,0.01228546546232349,1.8592802888241642
2021-02-10,3909.8798828125,3909.8798828125,3931.5,3884.93994140625,3920.780029296875,4837070000,3909.8798828125,3909.8798828125,3391.871604003906,3459.149200486989,-0.00034518493235935477,1.2338676541798348,SHOP,0.006845845645778725,,1.158121793139195,TSLA,-0.017516981434666103,,0.9468582877260693,IAC,0.008989421429866399,,1.0792442879827513,-0.0016817143590209787,1.856153510465004
2021-02-11,3916.3798828125,3916.3798828125,3925.989990234375,3890.389892578125,3916.39990234375,4590960000,3916.3798828125,3916.3798828125,3397.136553955078,3463.6987595151036,0.0016624551635393559,1.2359189038326504,SHOP,0.00020283560841708828,,1.1588265181547923,TSLA,0.002832929937245228,,0.9549054372949531,IAC,0.010007562256027835,,1.1116461011871008,0.013043327801690152,1.880363929152257
2021-02-12,3934.830078125,3934.830078125,3937.22998046875,3905.780029296875,3911.64990234375,4135060000,3934.830078125,3934.830078125,3402.113154296875,3468.3866333321175,0.0047110331133788375,1.2417413587140569,SHOP,-0.0017813443826807014,,1.1526337108289428,TSLA,0.0018316336344709563,,0.960152548045019,IAC,-0.0005707600673439117,,1.1097426515763724,-0.0005204708155536568,1.8793852546045133
2021-02-16,3932.590087890625,3932.590087890625,3950.429931640625,3923.85009765625,3939.610107421875,5058990000,3932.590087890625,3932.590087890625,3407.213955078125,3473.005573178471,-0.0005692724183511411,1.241034469607815,SHOP,0.004239117584763585,,1.1672921603260418,TSLA,-0.008127886941223905,,0.9367405139745051,IAC,-0.0018550267229215192,,1.1035668447536526,-0.005743796079381839,1.868590448947468
2021-02-17,3931.330078125,3931.330078125,3933.610107421875,3900.429931640625,3918.5,4730650000,3931.330078125,3931.330078125,3412.7170556640626,3477.56601601376,-0.0003204020092266724,1.2406368396702332,SHOP,-0.011080945498377532,,1.128488057898273,TSLA,0.0008079557424227612,,0.9390110486067823,IAC,0.0030664174689684445,,1.1137188347064335,-0.007206572286986327,1.855124316802356
2021-02-18,3913.969970703125,3913.969970703125,3921.97998046875,3885.030029296875,3915.860107421875,4793650000,3913.969970703125,3913.969970703125,3418.073205566406,3481.908343921117,-0.004415835627354592,1.2351583913130089,SHOP,-0.009457308228252932,,1.0964706797119335,TSLA,-0.004497897015108091,,0.9263403236287364,IAC,-0.0013926398617464253,,1.1090658069744637,-0.015347845105107448,1.826652156137355
2021-02-19,3906.7099609375,3906.7099609375,3930.409912109375,3903.070068359375,3921.159912109375,4845320000,3906.7099609375,3906.7099609375,3423.2645556640623,3486.1352256824744,-0.0018548966445751658,1.2328673001574435,TSLA,-0.0025739445112445227,0.004047792071003216,0.9922781664662664,SHOP,0.012143376213009649,-0.0008579815037481742,1.036430128639029,IAC,-5.084967207062233e-05,-1.6949890690207444e-05,0.9998474509837881,0.012691442706259338,1.8498350073212375
2021-02-22,3876.5,3876.5,3902.919921875,3874.7099609375,3885.550048828125,5917100000,3876.5,3876.5,3428.4049560546873,3490.019452292599,-0.0077328394581538396,1.2233337352521185,TSLA,-0.02849948618519978,,0.9074399127750242,SHOP,-0.012476108023103578,,0.99763828590913,IAC,-0.015194852924773183,,0.9542698460890641,-0.05617044713307654,1.7459289478375857
2021-02-23,3881.3701171875,3881.3701171875,3895.97998046875,3805.590087890625,3857.070068359375,6296610000,3881.3701171875,3881.3701171875,3433.405856933594,3493.913488759215,0.0012563181187927874,1.2248706315890463,TSLA,-0.02474090226488474,,0.840087266195357,SHOP,-0.01956128893331129,,0.9390930136243242,IAC,-0.007913682517375082,,0.9316144802955043,-0.05221587371557111,1.6547637423809383
2021-02-24,3925.429931640625,3925.429931640625,3928.64990234375,3859.60009765625,3873.7099609375,6012790000,3925.429931640625,3925.429931640625,3438.3840063476564,3498.207184708284,0.01135161376597904,1.238774889912136,TSLA,0.0,,0.840087266195357,SHOP,0.0009727960586703657,,0.94183365157146,IAC,0.004230473436144022,,0.9434379912303561,0.005203269494814388,1.6633739240827938
2021-02-25,3829.340087890625,3829.340087890625,3925.02001953125,3814.0400390625,3915.800048828125,6547470000,3829.340087890625,3829.340087890625,3442.879757080078,3501.5020394663175,-0.02447880752512621,1.2084511578150174,TSLA,0.0,,0.840087266195357,SHOP,0.0,,0.94183365157146,IAC,-0.013569970210082105,,0.9050307149221892,-0.013569970210082105,1.640801989484763
2021-02-26,3811.14990234375,3811.14990234375,3861.080078125,3789.5400390625,3839.659912109375,6526070000,3811.14990234375,3811.14990234375,3447.5849060058595,3504.5831127287797,-0.004750214169902844,1.202710756001529,TSLA,0.0,,0.840087266195357,SHOP,0.0,,0.94183365157146,IAC,0.004003016108733253,,0.915899272514385,0.004003016108733253,1.647370146279912
2021-03-01,3901.820068359375,3901.820068359375,3914.5,3842.510009765625,3842.510009765625,5114820000,3901.820068359375,3901.820068359375,3452.994006347656,3508.5357192524675,0.023790763506800205,1.2313241631646463,TSLA,0.0,,0.840087266195357,SHOP,0.0,,0.94183365157146,IAC,0.0,,0.915899272514385,0.0,1.647370146279912
