Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return
2021-03-05,3841.93994140625,3851.68994140625,3730.18994140625,3793.580078125,6851070000,289,304,403,451,45,406,-58188,0.01949596819778221,1.2124273801457022
2021-03-08,3821.35009765625,3881.06005859375,3819.25,3844.389892578125,5871710000,307,316,396,325,171,154,-58034,-0.005359231030161227,1.2059297017082082
2021-03-09,3875.43994140625,3903.760009765625,3851.929931640625,3851.929931640625,5513560000,325,329,412,264,232,32,-58002,0.01415464230382213,1.222999205279443
2021-03-10,3898.81005859375,3917.35009765625,3885.72998046875,3891.989990234375,5847380000,353,351,414,373,123,250,-57752,0.006030313342701321,1.2303742737051526
2021-03-11,3939.340087890625,3960.27001953125,3915.5400390625,3915.5400390625,5312880000,379,359,420,307,189,118,-57634,0.010395487004435822,1.2431646134780467
2021-03-12,3943.340087890625,3944.989990234375,3915.2099609375,3924.52001953125,4476280000,389,363,424,335,161,174,-57460,0.0010153984958789497,1.2444269209567023
2021-03-15,3968.93994140625,3970.080078125,3923.5400390625,3942.9599609375,4900100000,421,393,434,375,121,254,-57206,0.006491921301497117,1.2525056425930174
2021-03-16,3962.7099609375,3981.0400390625,3953.43994140625,3973.590087890625,4613080000,397,395,436,155,341,-186,-57392,-0.0015696837343783798,1.2505396048586221
2021-03-17,3974.1201171875,3983.8701171875,3935.739990234375,3949.570068359375,4561660000,411,389,433,297,199,98,-57294,0.00287938213053085,1.2541403862503733
2021-03-18,3915.4599609375,3969.6201171875,3910.860107421875,3953.5,5118590000,338,365,425,167,329,-162,-57456,-0.014760539319459198,1.235628597767003
2021-03-19,3913.10009765625,3930.1201171875,3886.75,3913.139892578125,7757420000,330,362,426,231,265,-34,-57490,-0.0006027039747036333,1.2348838794998713
2021-03-22,3940.590087890625,3955.31005859375,3914.159912109375,3916.47998046875,4316260000,337,380,436,289,207,82,-57408,0.007025118077311765,1.2435590845651268
2021-03-23,3910.52001953125,3949.1298828125,3901.570068359375,3937.60009765625,4669010000,257,347,437,130,366,-236,-57644,-0.007630854183940605,1.2340696665216957
2021-03-24,3889.139892578125,3942.080078125,3889.070068359375,3919.929931640625,4783020000,254,346,436,259,237,22,-57622,-0.00546733601831495,1.2273225929848117
2021-03-25,3909.52001953125,3919.5400390625,3853.5,3879.340087890625,4948340000,310,374,438,391,105,286,-57336,0.005240265846959469,1.2337540896520318
2021-03-26,3974.5400390625,3978.18994140625,3917.1201171875,3917.1201171875,5483160000,395,406,457,443,53,390,-56946,0.016631202604519668,1.2542729038811895
2021-03-29,3971.090087890625,3981.830078125,3943.25,3969.31005859375,4628180000,351,402,462,202,294,-92,-57038,-0.0008680126852336212,1.253184179089876
2021-03-30,3958.550048828125,3968.010009765625,3944.35009765625,3963.340087890625,4121510000,372,393,453,239,257,-18,-57056,-0.0031578329337678124,1.249226832817069
2021-03-31,3972.889892578125,3994.409912109375,3966.97998046875,3967.25,4578050000,357,404,459,214,282,-68,-57124,0.0036224990395776757,1.2537521558191635
2021-04-01,4019.8701171875,4020.6298828125,3992.780029296875,3992.780029296875,4162130000,402,426,463,385,111,274,-56850,0.011825201774944727,1.2685780280374972
2021-04-05,4077.909912109375,4083.419921875,4034.43994140625,4034.43994140625,4005030000,421,439,468,404,92,312,-56538,0.014438226417743616,1.2868940448348773
2021-04-06,4073.93994140625,4086.22998046875,4068.139892578125,4075.570068359375,4081270000,423,440,469,270,226,44,-56494,-0.0009735307519511682,1.2856412139077278
2021-04-07,4079.949951171875,4083.1298828125,4068.31005859375,4074.2900390625,4120810000,400,432,466,182,314,-132,-56626,0.001475232784985625,1.2875378339762131
2021-04-08,4097.169921875,4098.18994140625,4082.5400390625,4089.949951171875,3907100000,396,440,467,260,236,24,-56602,0.0042206328286402695,1.2929720584264095
2021-04-09,4128.7998046875,4129.47998046875,4095.510009765625,4096.10986328125,3640390000,413,441,467,353,143,210,-56392,0.007719934348738189,1.3029537178322144
2021-04-12,4127.990234375,4131.759765625,4114.81982421875,4124.7099609375,3588900000,421,446,468,310,186,124,-56268,-0.00019607884876882142,1.3026982361672228
2021-04-13,4141.58984375,4148.0,4124.43017578125,4130.10009765625,3734720000,401,450,468,243,253,-10,-56278,0.0032944868090414303,1.3069899583224374
2021-04-14,4124.66015625,4151.68994140625,4120.8701171875,4141.580078125,3985350000,428,457,468,248,248,0,-56278,-0.004087726727828533,1.3016473405367992
2021-04-15,4170.419921875,4173.490234375,4139.759765625,4139.759765625,4033420000,432,458,472,392,104,288,-55990,0.01109419052516647,1.3160880641292907
2021-04-16,4185.47021484375,4191.31005859375,4170.75,4174.14013671875,4163820000,443,458,475,352,144,208,-55782,0.0036088195555097347,1.3208375884718935
2021-04-19,4163.259765625,4180.81005859375,4150.47021484375,4179.7998046875,3810290000,419,445,472,163,333,-170,-55952,-0.005306560094486046,1.3138284844336114
2021-04-20,4134.93994140625,4159.18017578125,4118.3798828125,4159.18017578125,4342650000,354,402,474,183,313,-130,-56082,-0.006802319771775922,1.3048914029572263
2021-04-21,4173.419921875,4175.02001953125,4126.35009765625,4128.419921875,3887250000,412,435,477,402,94,308,-55774,0.009306055472153574,1.3170347947382826
2021-04-22,4134.97998046875,4179.56982421875,4123.68994140625,4170.4599609375,4245140000,354,421,477,147,349,-202,-55976,-0.009210657476561801,1.3049040383592343
2021-04-23,4180.169921875,4194.169921875,4138.77978515625,4138.77978515625,3569880000,389,438,476,401,95,306,-55670,0.010928696540176919,1.3191649386085138
2021-04-26,4187.6201171875,4194.18994140625,4182.35986328125,4185.02978515625,3748320000,397,444,471,255,241,14,-55656,0.001782270924804541,1.3215160479236174
2021-04-27,4186.72021484375,4193.35009765625,4176.22021484375,4188.25,3710700000,381,445,469,271,225,46,-55610,-0.00021489588801437698,1.3212320595589737
2021-04-28,4183.18017578125,4201.52978515625,4181.77978515625,4185.14013671875,3787360000,364,441,465,227,269,-42,-55652,-0.0008455399168898481,1.320114905113142
2021-04-29,4211.47021484375,4218.77978515625,4176.81005859375,4206.14013671875,4298680000,384,436,469,381,115,266,-55386,0.006762806734045723,1.3290425870831553
2021-04-30,4181.169921875,4198.10009765625,4174.85009765625,4198.10009765625,4300880000,328,421,465,133,363,-230,-55616,-0.007194706699326425,1.319480515478178
2021-05-03,4192.66015625,4209.39013671875,4188.02978515625,4191.97998046875,4070220000,362,426,467,327,169,158,-55458,0.002748090747253684,1.323106567673945
2021-05-04,4164.66015625,4179.0400390625,4128.58984375,4179.0400390625,4452460000,321,395,462,231,265,-34,-55492,-0.006678337608227225,1.3142704153233558
2021-05-05,4167.58984375,4187.72021484375,4160.93994140625,4177.06005859375,4230920000,310,395,458,262,234,28,-55464,0.0007034637617677753,1.3151949569336991
2021-05-06,4201.6201171875,4202.7001953125,4147.330078125,4169.14013671875,4511000000,327,394,455,355,141,214,-55250,0.008165456466051824,1.3259341240989122
2021-05-07,4232.60009765625,4238.0400390625,4201.64013671875,4210.33984375,4016080000,361,415,456,391,105,286,-54964,0.007373341616968343,1.3357106893574893
2021-05-10,4188.43017578125,4236.39013671875,4188.1298828125,4228.2900390625,4560700000,336,385,452,210,286,-76,-55040,-0.010435647322188157,1.3217716836788778
2021-05-11,4152.10009765625,4162.0400390625,4111.52978515625,4150.33984375,4870710000,290,375,451,95,401,-306,-55346,-0.00867391280271812,1.3103067513495452
2021-05-12,4063.0400390625,4134.72998046875,4056.8798828125,4130.5498046875,4733070000,176,319,434,33,463,-430,-55776,-0.021449400664502738,1.282201456846446
2021-05-13,4112.5,4131.580078125,4074.989990234375,4074.989990234375,4779540000,251,348,442,437,59,378,-55398,0.012173141406923493,1.297809876492801
2021-05-14,4173.85009765625,4183.1298828125,4129.580078125,4129.580078125,4008880000,297,380,451,429,67,362,-55036,0.014917956876899785,1.3171705482647353
2021-05-17,4163.2900390625,4171.919921875,4142.68994140625,4169.919921875,4125050000,278,368,446,186,310,-124,-55160,-0.0025300521932207776,1.3138380380302523
2021-05-18,4127.830078125,4169.14990234375,4125.990234375,4165.93994140625,4398150000,240,335,441,107,389,-282,-55442,-0.008517292959364653,1.3026476945591918
2021-05-19,4115.68017578125,4116.93017578125,4061.409912109375,4098.4501953125,4247450000,190,320,444,144,352,-208,-55650,-0.002943411456817757,1.298813466410829
2021-05-20,4159.1201171875,4172.7998046875,4121.97021484375,4121.97021484375,3978880000,251,347,453,361,135,226,-55424,0.010554741756143349,1.3125221071381967
2021-05-21,4155.85986328125,4188.72021484375,4151.72021484375,4168.60986328125,3995250000,255,337,448,273,223,50,-55374,-0.0007838806801412357,1.3114932464161528
2021-05-24,4197.0498046875,4209.52001953125,4170.16015625,4170.16015625,3684800000,320,360,451,372,124,248,-55126,0.009911292190138532,1.3244918391867766
2021-05-25,4188.1298828125,4213.419921875,4182.52001953125,4205.93994140625,4182250000,266,358,450,171,325,-154,-55280,-0.0021252837802967495,1.3216769181638175
2021-05-26,4195.990234375,4202.60986328125,4184.10986328125,4191.58984375,4420890000,284,366,448,318,178,140,-55140,0.0018768165702687245,1.3241574633043691
2021-05-27,4200.8798828125,4213.3798828125,4197.77978515625,4201.93994140625,6406310000,315,372,447,314,182,132,-55008,0.0011653145418315525,1.3257005232520325
2021-05-28,4204.10986328125,4218.35986328125,4203.56982421875,4210.77001953125,4649250000,326,381,451,293,203,90,-54918,0.0007688818911402162,1.3267198303774361
2021-06-01,4202.0400390625,4234.1201171875,4197.58984375,4216.52001953125,5074670000,324,354,444,269,227,42,-54876,-0.0004923335226864056,1.3260666417297284
2021-06-02,4208.1201171875,4217.3701171875,4198.27001953125,4206.81982421875,5833670000,319,354,446,254,242,12,-54864,0.0014469348384307246,1.327985373751728
2021-06-03,4192.85009765625,4204.39013671875,4167.93017578125,4191.43017578125,5587970000,303,343,439,235,261,-26,-54890,-0.0036287033416374515,1.3231665087883495
2021-06-04,4229.89013671875,4233.4501953125,4206.0498046875,4206.0498046875,4139790000,330,357,449,353,143,210,-54680,0.008834095710505974,1.3348554883679218
2021-06-07,4226.52001953125,4232.33984375,4215.66015625,4229.33984375,4476920000,302,340,444,169,327,-158,-54838,-0.0007967387044511831,1.33379195733549
2021-06-08,4227.259765625,4236.740234375,4208.41015625,4233.81005859375,4659620000,314,334,446,277,219,58,-54780,0.00017502486450582388,1.3340254040921016
2021-06-09,4219.5498046875,4237.08984375,4218.740234375,4232.990234375,4713260000,288,319,444,169,327,-158,-54938,-0.0018238673194856947,1.3315923187542142
2021-06-10,4239.18017578125,4249.740234375,4220.33984375,4228.56005859375,4408210000,299,328,453,291,205,86,-54852,0.004652243012262192,1.3377872098143206
2021-06-11,4247.43994140625,4248.3798828125,4232.25,4242.89990234375,3815010000,314,332,458,351,145,206,-54646,0.0019484346695590737,1.3403938007944156
2021-06-14,4255.14990234375,4255.58984375,4234.06982421875,4248.31005859375,4151200000,286,317,459,195,301,-106,-54752,0.0018152018730952513,1.342826886132303
2021-06-15,4246.58984375,4257.16015625,4238.35009765625,4255.27978515625,4048940000,293,322,454,266,230,36,-54716,-0.0020116937805257917,1.3401255296371477
2021-06-16,4223.7001953125,4251.89013671875,4202.4501953125,4248.8701171875,4538350000,221,286,445,102,394,-292,-55008,-0.005390124612855707,1.3329020860355343
2021-06-17,4221.85986328125,4232.2900390625,4196.0498046875,4220.3701171875,5312680000,200,236,446,195,301,-106,-55114,-0.00043571559205179966,1.3323213198139703
2021-06-18,4166.4501953125,4204.77978515625,4164.39990234375,4204.77978515625,6817010000,118,173,438,52,444,-392,-55506,-0.013124468779900589,1.3148353102472758
2021-06-21,4224.7900390625,4226.240234375,4173.39990234375,4173.39990234375,4128950000,199,244,444,470,26,444,-55062,0.014002289962720793,1.3332460155145822
2021-06-22,4246.43994140625,4255.83984375,4217.27001953125,4224.60986328125,3828390000,197,238,444,260,236,24,-55038,0.005124491902218642,1.340078223924752
2021-06-23,4241.83984375,4256.60009765625,4241.43017578125,4249.27001953125,3730350000,186,229,439,202,294,-92,-55130,-0.0010832833431588806,1.3386265395062444
2021-06-24,4266.490234375,4271.27978515625,4256.97021484375,4256.97021484375,3816660000,220,246,445,370,126,244,-54886,0.005811249724885448,1.3464056326156744
2021-06-25,4280.7001953125,4286.1201171875,4271.16015625,4274.4501953125,7341450000,265,283,456,390,106,284,-54602,0.0033305973193167304,1.350889967606377
2021-06-28,4290.60986328125,4292.14013671875,4274.669921875,4284.89990234375,4147890000,232,256,456,212,284,-72,-54674,0.0023149642620619026,1.3540172296033637
2021-06-29,4291.7998046875,4300.52001953125,4287.0400390625,4293.2099609375,3707150000,231,246,452,229,267,-38,-54712,0.00027733619326086867,1.3543927475874316
2021-06-30,4297.5,4302.43017578125,4287.9599609375,4290.64990234375,4266040000,242,250,452,278,218,60,-54652,0.0013281596467464851,1.3561915973806233
2021-07-01,4319.93994140625,4320.66015625,4300.72998046875,4300.72998046875,3788230000,295,289,453,389,107,282,-54370,0.0052216268542757405,1.363273123845049
2021-07-02,4352.33984375,4355.43017578125,4326.60009765625,4326.60009765625,3225840000,301,289,456,309,187,122,-54248,0.007500081663913916,1.373497783604106
2021-07-06,4343.5400390625,4356.4599609375,4314.3701171875,4356.4599609375,4309570000,252,254,454,160,336,-176,-54424,-0.0020218560598241897,1.370720768787171
2021-07-07,4358.1298828125,4361.8798828125,4329.7900390625,4351.009765625,4037380000,290,267,456,339,157,182,-54242,0.003358975310182588,1.3753249860066816
2021-07-08,4320.81982421875,4330.8798828125,4289.3701171875,4321.06982421875,4347500000,237,233,455,65,431,-366,-54608,-0.008561024934316985,1.3635507945086893
2021-07-09,4369.5498046875,4371.60009765625,4329.3798828125,4329.3798828125,3531120000,332,295,458,455,41,414,-54194,0.011277947808795874,1.3789288492038005
2021-07-12,4384.6298828125,4386.68017578125,4364.02978515625,4372.41015625,3384460000,347,296,455,293,203,90,-54104,0.0034511743312370946,1.383687773052775
2021-07-13,4369.2099609375,4392.3701171875,4366.919921875,4381.06982421875,3695430000,293,260,446,74,422,-348,-54452,-0.0035168126585656267,1.3788216023770006
2021-07-14,4374.2998046875,4393.68017578125,4362.35986328125,4380.10986328125,4006370000,298,263,446,239,257,-18,-54470,0.0011649345752446916,1.3804278393347038
2021-07-15,4360.02978515625,4369.02001953125,4340.7001953125,4369.02001953125,3905230000,289,269,447,245,251,-6,-54476,-0.0032622408541723713,1.3759245512409892
2021-07-16,4327.16015625,4375.08984375,4322.52978515625,4367.43017578125,3985700000,253,253,436,166,330,-164,-54640,-0.007538854211077806,1.3655516566437407
2021-07-19,4258.490234375,4296.39990234375,4233.1298828125,4296.39990234375,5157660000,154,193,405,66,430,-364,-55004,-0.015869512427409305,1.3438810176583635
2021-07-20,4323.06005859375,4336.83984375,4262.0498046875,4265.10986328125,4438270000,237,250,428,441,55,386,-54618,0.015162609437855634,1.3642577606600652
2021-07-21,4358.68994140625,4359.7001953125,4331.1298828125,4331.1298828125,3810280000,286,270,437,365,131,234,-54384,0.008241819990835397,1.3755017275445256
2021-07-22,4367.47998046875,4369.8701171875,4350.06005859375,4361.27001953125,3358300000,251,250,432,202,294,-92,-54476,0.0020166699583279435,1.3782756605560929
2021-07-23,4411.7900390625,4415.18017578125,4381.2001953125,4381.2001953125,4540070000,312,286,436,405,91,314,-54162,0.010145452020822843,1.3922588901417325
2021-07-26,4422.2998046875,4422.72998046875,4405.4501953125,4409.580078125,4275630000,325,285,443,264,232,32,-54130,0.0023821998626283314,1.3955755290785712
2021-07-27,4401.4599609375,4416.3798828125,4372.509765625,4416.3798828125,4241950000,307,288,445,246,250,-4,-54134,-0.0047124448070912095,1.3889989564236613
2021-07-28,4400.64013671875,4415.47021484375,4387.009765625,4402.9501953125,4215290000,305,283,444,225,271,-46,-54180,-0.0001862618826539153,1.3887402388630334
2021-07-29,4419.14990234375,4429.97021484375,4403.58984375,4403.58984375,4044600000,354,308,442,381,115,266,-53914,0.004206152980007483,1.3945814927571836
2021-07-30,4395.259765625,4412.25,4389.64990234375,4395.1201171875,3956740000,324,294,438,210,286,-76,-53990,-0.0054060480514769305,1.3870423181956377
2021-08-02,4387.16015625,4422.18017578125,4384.81005859375,4406.85986328125,3724090000,307,290,434,214,282,-68,-54058,-0.001842805614891363,1.3844862688235748
2021-08-03,4423.14990234375,4423.7900390625,4373.0,4392.740234375,3965190000,345,312,438,380,116,264,-53794,0.0082034265474622,1.395843800235839
2021-08-04,4402.66015625,4416.169921875,4400.22998046875,4415.9501953125,4260760000,280,278,419,129,367,-238,-54032,-0.004632387901412294,1.3893777103033653
2021-08-05,4429.10009765625,4429.759765625,4408.85986328125,4408.85986328125,3769410000,333,292,418,344,152,192,-53840,0.006005446813494242,1.3977215442464466
2021-08-06,4436.52001953125,4440.81982421875,4429.06982421875,4429.06982421875,3451870000,353,321,420,305,191,114,-53726,0.001675266241764728,1.40006309996491
2021-08-09,4432.35009765625,4439.39013671875,4424.740234375,4437.77001953125,3449280000,324,314,418,184,312,-128,-53854,-0.0009399082741974318,1.3987471690728543
2021-08-10,4436.75,4445.2099609375,4430.02978515625,4435.7900390625,3886610000,337,320,422,300,196,104,-53750,0.0009926793341701323,1.400135676481322
2021-08-11,4442.41015625,4449.43994140625,4436.419921875,4442.18017578125,3532560000,357,339,429,367,129,238,-53512,0.0012757437876824707,1.4019218908725055
2021-08-12,4460.830078125,4461.77001953125,4435.9599609375,4446.080078125,3375310000,350,348,425,245,251,-6,-53518,0.004146380281677686,1.4077347921572716
2021-08-13,4468.0,4468.3701171875,4460.81982421875,4464.83984375,3016470000,352,348,424,277,219,58,-53460,0.001607306655808216,1.4099974536583189
2021-08-16,4479.7099609375,4480.259765625,4437.66015625,4461.64990234375,3370640000,351,348,419,279,217,62,-53398,0.002620850702215849,1.4136928464748617
2021-08-17,4448.080078125,4462.1201171875,4417.830078125,4462.1201171875,3836960000,306,321,407,151,345,-194,-53592,-0.00706069881494753,1.4037111870690568
2021-08-18,4400.27001953125,4454.31982421875,4397.58984375,4440.93994140625,3755590000,233,285,398,62,434,-372,-53964,-0.010748470745585936,1.3886234384395935
2021-08-19,4405.7998046875,4418.60986328125,4367.72998046875,4382.43994140625,4398410000,220,285,382,230,266,-36,-54000,0.0012566922329095842,1.3903685107291166
2021-08-20,4441.669921875,4444.35009765625,4406.7998046875,4410.56005859375,3652610000,261,305,388,410,86,324,-53676,0.008141567655737925,1.4016882900256253
2021-08-23,4479.52978515625,4489.8798828125,4450.2900390625,4450.2900390625,3576530000,294,324,403,338,158,180,-53496,0.00852379036424833,1.4136359871658255
2021-08-24,4486.22998046875,4492.81005859375,4482.27978515625,4484.39990234375,3979220000,317,340,410,305,191,114,-53382,0.0014957363013194946,1.415750413828681
2021-08-25,4496.18994140625,4501.7099609375,4485.66015625,4490.4501953125,3444700000,329,352,418,350,146,204,-53178,0.002220118224179668,1.418893547123312
2021-08-26,4470.0,4495.89990234375,4468.990234375,4493.75,3263980000,281,327,402,106,390,-284,-53462,-0.005824918819612557,1.4106286073976466
2021-08-27,4509.3701171875,4513.330078125,4474.10009765625,4474.10009765625,3331200000,350,357,416,433,63,370,-53092,0.008807632480425154,1.423052905737979
2021-08-30,4528.7900390625,4537.35986328125,4513.759765625,4513.759765625,3168660000,340,353,409,260,236,24,-53068,0.004306570844779589,1.429181383892409
2021-08-31,4522.68017578125,4531.39013671875,4515.7998046875,4529.75,4290710000,346,353,410,257,239,18,-53050,-0.0013491160395050494,1.4272532523640378
2021-09-01,4524.08984375,4537.10986328125,4522.02001953125,4528.7998046875,4057340000,334,344,405,251,245,6,-53044,0.0003116886257619189,1.4276981109688813
2021-09-02,4536.9501953125,4545.85009765625,4524.66015625,4534.47998046875,3735990000,372,356,413,379,117,262,-52782,0.002842638410522902,1.4317565404577524
2021-09-03,4535.43017578125,4541.4501953125,4521.2998046875,4532.419921875,3217530000,333,340,407,162,334,-172,-52954,-0.0003350311257153127,1.4312768574522525
2021-09-07,4520.02978515625,4535.3798828125,4513.0,4535.3798828125,3822960000,252,308,400,89,407,-318,-53272,-0.003395574405981705,1.4264168503872137
2021-09-08,4514.06982421875,4521.7900390625,4493.9501953125,4518.08984375,3750880000,262,308,391,256,240,16,-53256,-0.001318566739775151,1.4245360245712382
2021-09-09,4493.27978515625,4529.89990234375,4492.06982421875,4513.02001953125,3735390000,239,291,382,177,319,-142,-53398,-0.004605608657393345,1.4179751691237041
2021-09-10,4458.580078125,4520.47021484375,4457.66015625,4506.919921875,3623180000,189,257,375,135,361,-226,-53624,-0.007722578759925436,1.4070247442005277
2021-09-13,4468.72998046875,4492.990234375,4445.7001953125,4474.81005859375,3914220000,205,291,388,293,203,90,-53534,0.0022764876184568905,1.4102278186095627
2021-09-14,4443.0498046875,4485.68017578125,4435.4599609375,4479.330078125,3670460000,168,245,375,135,361,-226,-53760,-0.00574663850657553,1.402123749124097
2021-09-15,4480.7001953125,4486.8701171875,4438.3701171875,4447.490234375,4032020000,226,285,382,387,109,278,-53482,0.008473996979569742,1.4140053415391576
2021-09-16,4473.75,4485.8701171875,4443.7998046875,4477.08984375,3984560000,211,270,376,192,304,-112,-53594,-0.0015511404489350067,1.411812020658886
2021-09-17,4432.990234375,4471.52001953125,4427.759765625,4469.740234375,7289530000,149,230,369,104,392,-288,-53882,-0.009110872450405094,1.3989491814147141
2021-09-20,4357.72998046875,4402.9501953125,4305.91015625,4402.9501953125,4898070000,73,168,343,54,442,-388,-54270,-0.01697731100841482,1.3751987860768693
2021-09-21,4354.18994140625,4394.8701171875,4347.9599609375,4374.4501953125,3920920000,73,163,334,180,316,-136,-54406,-0.0008123585165593639,1.3740816316310376
2021-09-22,4395.64013671875,4416.75,4367.43017578125,4367.43017578125,3939170000,130,197,355,411,85,326,-54080,0.009519611195260236,1.3871623545147138
2021-09-23,4448.97998046875,4465.39990234375,4406.75,4406.75,3916350000,211,258,376,418,78,340,-53740,0.012134715784494876,1.4039951754337006
2021-09-24,4455.47998046875,4463.1201171875,4430.27001953125,4438.0400390625,3384290000,209,251,376,259,237,22,-53718,0.001461009046688222,1.406046425086516
2021-09-27,4443.10986328125,4457.2998046875,4436.18994140625,4442.1201171875,4058650000,201,243,376,250,246,4,-53714,-0.0027763826213396126,1.402142702227109
2021-09-28,4352.6298828125,4419.5400390625,4346.330078125,4419.5400390625,4416550000,149,164,353,51,445,-394,-54108,-0.020364110556098214,1.3735893132235297
2021-09-29,4359.4599609375,4385.56982421875,4355.080078125,4362.41015625,3712660000,162,173,359,291,205,86,-54022,0.0015691842194003325,1.375744727897777
2021-09-30,4307.5400390625,4382.5498046875,4306.240234375,4370.669921875,4448140000,109,125,330,52,444,-392,-54414,-0.011909714125195148,1.3593600014792702
2021-10-01,4357.0400390625,4375.18994140625,4288.52001953125,4317.16015625,4010370000,161,164,347,387,109,278,-54136,0.01149147763018199,1.3749810565276332
2021-10-04,4300.4599609375,4355.509765625,4278.93994140625,4348.83984375,4307870000,153,145,345,146,350,-204,-54340,-0.012985898136748442,1.3571256925876067
2021-10-05,4345.72021484375,4369.22998046875,4309.8701171875,4309.8701171875,3902890000,180,171,347,369,127,242,-54098,0.010524514660609219,1.3714087818355345
2021-10-06,4363.5498046875,4365.56982421875,4290.490234375,4319.56982421875,4009630000,208,178,355,289,207,82,-54016,0.004102792854185466,1.3770353879858166
2021-10-07,4399.759765625,4429.97021484375,4383.72998046875,4383.72998046875,3843740000,268,214,363,388,108,280,-53736,0.008298280656405366,1.3884624141091249
2021-10-08,4391.33984375,4412.02001953125,4386.22021484375,4406.509765625,3280160000,246,213,351,184,312,-128,-53864,-0.0019137230947889883,1.3858052815209978
2021-10-11,4361.18994140625,4415.8798828125,4360.58984375,4385.43994140625,3281970000,222,198,340,133,363,-230,-54094,-0.006865763848056816,1.3762906697186847
2021-10-12,4350.64990234375,4374.89013671875,4342.08984375,4368.31005859375,3558450000,222,195,337,243,253,-10,-54104,-0.0024167805585421087,1.3729644771852056
2021-10-13,4363.7998046875,4372.8701171875,4329.919921875,4358.009765625,3620070000,240,203,341,292,204,88,-54016,0.00302251448379387,1.3771142822032325
2021-10-14,4438.259765625,4439.72998046875,4386.75,4386.75,3598280000,353,260,377,467,29,438,-53578,0.01706310194558336,1.400612123591185
2021-10-15,4471.3701171875,4475.81982421875,4447.68994140625,4447.68994140625,3819380000,371,279,379,315,181,134,-53444,0.007460210377712606,1.41106098469075
2021-10-18,4486.4599609375,4488.75,4447.47021484375,4463.72021484375,3662010000,363,276,367,236,260,-24,-53468,0.00337476955709759,1.4158229903450925
2021-10-19,4519.6298828125,4520.39990234375,4496.41015625,4497.33984375,3459130000,393,296,382,365,131,234,-53234,0.007393339551406308,1.4262906504574013
2021-10-20,4536.18994140625,4540.8701171875,4524.39990234375,4524.419921875,3670760000,418,326,390,379,117,262,-52972,0.0036640298040166996,1.4315166219098676
2021-10-21,4549.77978515625,4551.43994140625,4526.89013671875,4532.240234375,3822330000,416,321,390,283,213,70,-52902,0.002995871849622578,1.4358052622597142
2021-10-22,4544.89990234375,4559.669921875,4524.0,4546.1201171875,3758220000,418,336,393,328,168,160,-52742,-0.0010725536274130976,1.4342652841174186
2021-10-25,4566.47998046875,4572.6201171875,4537.35986328125,4553.68994140625,3899400000,409,337,388,274,222,52,-52690,0.004748196569493546,1.4410754576192086
2021-10-26,4574.7900390625,4598.52978515625,4569.169921875,4578.68994140625,3879740000,409,331,388,229,267,-38,-52728,0.0018197952535197182,1.4436979198969477
2021-10-27,4551.68017578125,4584.56982421875,4551.66015625,4580.22021484375,4226050000,333,295,370,82,414,-332,-53060,-0.005051568068462853,1.43640498158429
2021-10-28,4596.419921875,4597.5498046875,4562.83984375,4562.83984375,4132950000,363,331,382,400,96,304,-52756,0.009829281576461124,1.4505238106061136
2021-10-29,4605.3798828125,4608.080078125,4567.58984375,4572.8701171875,4510200000,334,314,373,218,278,-60,-52816,0.001949334719149265,1.4533513670310807
2021-11-01,4613.669921875,4620.33984375,4595.06005859375,4610.6201171875,3971540000,361,337,386,321,175,146,-52670,0.0018000771431341267,1.4559675116078161
2021-11-02,4630.64990234375,4635.14990234375,4613.33984375,4613.33984375,3975250000,355,352,377,285,211,74,-52596,0.0036803630854131963,1.4613260006910984
2021-11-03,4660.56982421875,4663.4599609375,4621.18994140625,4630.64990234375,4319660000,369,359,391,329,167,162,-52434,0.006461279195357994,1.4707680359769995
2021-11-04,4680.06005859375,4683.0,4662.58984375,4662.93017578125,4462300000,338,352,380,217,279,-62,-52496,0.004181942361150437,1.4769187031300777
2021-11-05,4697.52978515625,4718.5,4681.31982421875,4699.259765625,4467180000,365,373,394,321,175,146,-52350,0.003732799652949259,1.482431744752556
2021-11-08,4701.7001953125,4714.919921875,4694.39013671875,4701.47998046875,4269710000,363,374,392,268,228,40,-52310,0.0008877879113036169,1.4837478297348798
2021-11-09,4685.25,4708.52978515625,4670.8701171875,4707.25,4117080000,344,370,391,249,247,2,-52308,-0.003498775895770745,1.4785565285928013
2021-11-10,4646.7099609375,4684.85009765625,4630.85986328125,4670.259765625,4503720000,334,375,393,192,304,-112,-52420,-0.008225823395229703,1.466394183708733
2021-11-11,4649.27001953125,4664.5498046875,4648.31005859375,4659.39013671875,3926870000,325,370,389,276,220,56,-52364,0.0005509400447352153,1.467202078985905
2021-11-12,4682.85009765625,4688.47021484375,4650.77001953125,4655.240234375,3728600000,328,376,389,328,168,160,-52204,0.007222656026415475,1.4777991749236619
2021-11-15,4682.7998046875,4697.419921875,4672.85986328125,4689.2998046875,3488410000,333,387,390,274,222,52,-52152,-1.0739820344718431e-05,1.4777833036260175
2021-11-16,4700.89990234375,4714.9501953125,4679.419921875,4679.419921875,3972640000,324,382,384,256,240,16,-52136,0.003865229864862485,1.483495275784988
