Date,Percent Change 1044.HK,Percent Change 1876.HK,Percent Change 2319.HK,Percent Change 0288.HK,Percent Change 0291.HK,Percent Change 0322.HK,Percent Change 9633.HK,Percent Change,Close
2020-11-12,0.0035682563008352375,0.01646096865998481,0.024906599302504162,-0.010573972210621396,0.009433962264151052,0.004411725313194115,0.006756756756756799,0.007852042340972112,103.49350750572755
2020-11-13,0.004444444444444473,0.0,0.00243009648634418,0.02290070445226111,0.0018691303574036588,0.00292825492678217,0.0,0.004938947238176513,104.00465647879216
2020-11-16,0.01061944201984244,0.05870440529566445,0.0060606060606061,0.001492571517391239,0.0345149690575377,0.01313870858991173,0.1060402889379719,0.03293871306841794,107.43043601632647
2020-11-17,0.012259208084860251,-0.030592705496395367,-0.025301186435193856,0.0014902760041473062,-0.026149697799617955,-0.0014409551584126934,0.0728155326321882,0.0004400674045108418,107.47771264946964
2020-11-18,0.010380662573324928,0.009861932790452554,0.027194028513564783,0.002976187730794999,0.017592606721100967,0.030303036558273266,-0.0056561084996545885,0.01323604948397956,108.90029297252295
2020-11-19,-0.01626713592667417,0.054687484283931775,0.0036101450934591384,-0.002967356321318615,0.04367602689462191,-0.011204471316808573,0.0011376390487507493,0.010381761679423174,110.03086986098305
2020-11-20,-0.006092293893303902,0.0185185185185186,-0.011990407454485541,-0.014880938653975218,0.026155188141406382,0.0014164630259045907,0.027272744612260258,0.005771324899475024,110.66589375992264
2020-11-23,0.00262699702079483,0.05999998612837354,-0.006067961052682369,0.007552899033115512,0.036533586773572324,-0.015558717233886021,-0.0011061777924026295,0.011997230410983597,111.99357798599787
2020-11-24,-0.010480322692071553,-0.030874772909367576,0.007325988558516849,-0.004497782528515182,-0.008196721311475419,-0.0028735604621975552,-0.012181684012625427,-0.008825550765390837,111.0051729780847
2020-11-25,-0.010591390514689825,-0.03008850907857441,-0.036363636363636376,-0.003012045380823114,-0.03636364897420585,-0.01152736643320651,-0.044843050861548606,-0.02468423537238353,108.26509516074152
2020-11-26,-0.00446030336133707,0.00912408771826878,0.013836458793976103,-0.02416916165831573,0.02229844346608756,0.002915449057909525,0.012910870222024418,0.004636549176944798,108.76707159860091
2020-11-27,-0.005376330486780656,0.0036166503742991463,-0.008684825824989861,0.015479861306820109,-0.0016778267899539845,-0.00872092177056838,-0.006952561787926914,-0.0017594221398715057,108.57570440474133
2020-11-30,-0.036036036036036,-0.03783781034452416,-0.01877346647501832,-0.035060978823123756,-0.037815126050420145,-0.04105574820537572,-0.008167992685751746,-0.03067816551717855,105.24480097386844
2020-12-01,0.006542027553665397,0.028089886837794564,0.016581573942114902,0.012638218747278662,0.04454147138970388,0.001529086993909079,0.02823531206916363,0.01973679679051859,107.32199622394825
2020-12-02,0.007428069400431614,0.018214935741461158,-0.011292270149882655,0.015600683907987856,0.0292642144201809,-0.012213801253987189,-0.03318079491131609,0.0019744338792679417,107.53389640928349
2020-12-03,0.01382488479262678,-0.010733493245802306,0.032994903216099436,0.029185802412166062,0.024370430846355262,-0.007727931301250268,-0.018934893184864965,0.008997100505047142,108.50138968297713
2020-12-04,0.010909063165838173,-0.021699833263926105,0.06019657781359,0.01044778711255745,0.009516293355729122,0.0638629038223919,0.025331706097321716,0.02265207115764318,110.95917088277912
2020-12-07,-0.01978414576095866,-0.007393673243317744,-0.022016239382278924,-0.002954206939861259,-0.015710918712129485,-0.021961946858418013,0.0023529052734374556,-0.012495460803360947,109.57268491223992
2020-12-08,-0.00917431192660545,-0.026070791545409144,-0.0035545384636731514,-0.007407435664424145,0.0015961447994503608,0.0014970402902425572,0.01643194338057774,-0.0038117070185487473,109.15502594011872
2020-12-09,-0.006481453224464695,0.009560229584969049,0.016646867434958468,-0.022388003403051693,0.041434238631411935,-0.014947668726047358,-0.019630450094640595,0.000599108600447873,109.22042165494157
2020-12-10,-0.015843471847961643,0.001893982770139191,-0.019883005242598673,-0.00916036914038132,-0.013772020610456681,0.01669190502735418,-0.011778562803619996,-0.007407363121074991,108.41138633150649
2020-12-11,0.0037878932922232877,0.01323245610682533,-0.007159977108175508,0.0030817347409899387,0.024049699381717193,0.0,0.0011918769046774802,0.005454811902608246,109.00275005204585
2020-12-14,-0.0028302174694133653,-0.005597000850762868,0.02043274807683315,-0.001536133414783869,0.02121214433149854,-0.026865646785498187,0.01666668483189171,0.0030689398171093014,109.33727293185498
2020-12-15,-0.014191107316062657,-0.0018761440066130675,0.02120135912853449,-0.004615416893592239,-0.015578679940454476,-0.009202445238506884,0.01639346019747623,-0.001124139152745515,109.21436262249786
2020-12-16,0.01727450196233593,0.015037579428341719,0.00807387084516975,0.009273635481048759,0.006782284671976946,0.018575833568184486,0.04838705991447689,0.017629252267362068,111.13973017238902
2020-12-17,0.04716981132075482,-0.038888860631872135,0.010297500116317693,0.0,-0.0014970972896234391,0.0075988132696971356,0.024175790640023953,0.00697942248932829,111.91542130461207
2020-12-18,0.0,-0.0057804054515917525,-0.021517570330832347,0.003062784116985684,-0.003748126108521377,0.006033176645940497,0.025751090176663105,0.0005429927212348298,111.97619056377441
2020-12-21,-0.012612626359269408,-0.007751893856784764,0.006944426661166014,-0.00916036914038132,-0.0022572445955295617,-0.0179909871344045,0.0062761347667124046,-0.005221794236927305,111.39147393721542
2020-12-22,-0.0164233161261248,-0.01757815454038747,-0.0011494077485183496,-0.016949100239843973,0.006033090167011146,-0.015267233367593058,-0.031185032174315674,-0.013217022004253167,109.91921037510106
2020-12-23,0.0009276296038052134,-0.013916516372900811,0.023014959319700434,0.0,0.023238427626324887,0.007751967785028624,0.05150218035332621,0.013216949759326366,111.37200705621359
2020-12-24,-0.0009267699046057176,0.014112919041815664,0.004499454657067359,0.004702152418976979,0.01831501831501825,-0.00923076042762172,0.020408163265306145,0.007411453909422423,112.19743555331058
2020-12-28,0.0018552592076102048,-0.015904557638066863,0.004479214813156718,0.0015600981466283859,0.01007189853585877,-0.007764004703509797,0.07199996948242182,0.009471125406299892,113.26007153570123
2020-12-29,0.0027778060347944944,-0.01212118129537565,-0.00334443068639545,0.010903379126535384,0.011396055363757984,0.01721441875004337,-0.025186539413296738,0.00023421541143762794,113.28659878995542
2020-12-30,0.00738684579704918,0.03680979920027094,0.04586127968839304,0.004622528638884793,0.013380238707636494,0.012307680570162294,0.049760736346815104,0.024304158421315978,116.03993423395855
2020-12-31,0.0036663751739078876,0.01775143387846878,0.0021390047940341717,0.0015337774403512139,-0.0020846963564470355,0.0030395108143479455,0.0018231958359222755,0.003981228797226463,116.50191576175905
2021-01-04,0.022831050228310446,-0.025193784408976905,0.020277498268526317,0.029096412600096544,0.03064062471774953,0.0015151862161113527,0.10282070305251456,0.02599824152490455,119.53076070584734
2021-01-05,0.0401785714285714,0.045725631649034426,0.07322175849087387,0.06696433037975758,0.010135135135135087,0.0317700505151608,0.06518159533161616,0.04759672470430704,125.22003341685995
2021-01-06,-0.013733892481726073,-0.015209111411935483,0.01364523924658756,-0.015341719992179037,-0.01270898927414299,-0.002932548449136041,0.006971292439465371,-0.005615675703295242,124.51683831763506
2021-01-07,-0.011314212658778855,-0.015444000942922531,-0.009615384615384581,-0.024079331114982394,-0.02439028424559042,-0.019117663352134384,0.003076876126802963,-0.014412000114712886,122.72230162951763
2021-01-08,0.003521140239892029,0.033333348292930554,-0.0038835099599894285,-0.007256852665689317,0.04722224341498471,0.04197896998027728,0.021472417046127568,0.01948396519264763,125.11341868282877
2021-01-11,-0.02543860987613078,-0.026565493465105172,-0.016569171281917483,-0.020467885994093882,-0.03846155792030803,0.010071967421935613,-0.06906904774042188,-0.026642828408005945,121.78004333732315
2021-01-12,0.011701197746286418,-0.0019492880235533194,0.0009910651398299386,-0.005970143730110733,-0.032413772056842705,-0.03276353556957268,0.01451615364320813,-0.006555474692964992,120.98171734511716
2021-01-13,0.0008896661277897344,-0.027343779394868317,-0.01980198019801982,0.009009000623754648,-0.02637203754640849,-0.020618537153480276,-0.03020670079152843,-0.01634919547610871,119.00376359920651
2021-01-14,-0.016888902452256938,-0.006024081157762207,-0.02323235405815971,-0.017857126384770328,0.02122982259815398,-0.009022547657005164,-0.022950844686539407,-0.010678004828334253,117.73304083690424
2021-01-15,0.009041591444813424,-0.014141429554332396,-0.01137537237679398,-0.007575714336391148,-0.022222265975022415,-0.012139593604506671,-0.020973154899370683,-0.011340848471657696,116.39784826066541
2021-01-18,-0.010752660973561312,0.0,0.01569037681947294,0.007633543884232319,0.00439887192349131,0.0015360601679110797,0.061696698936761774,0.011457555822615444,117.73148310474433
2021-01-19,0.01268117306638561,0.02663932904476929,-0.011328511754964299,0.0499999891627918,0.03649635036496357,0.01226992698467555,0.007263934744108358,0.019146027373247127,119.98557330296073
2021-01-20,-0.006261221453747634,0.001996053729822256,0.027083317438761467,-0.01731600123110688,0.014084507042253502,0.019696987321116577,-0.006410280706692251,0.00469619459148672,120.54904890336253
2021-01-21,-0.0027002288612376635,-0.02589639875105898,-0.024340786643204826,-0.004405247169348314,-0.023611068725585938,0.03417533706116527,-0.017741910872920874,-0.009217186280313048,119.43792586370567
2021-01-22,0.0,-0.012269985073534717,-0.03742202274765116,-0.038348115167563646,-0.01564731231527483,-0.02298848369758144,-0.03284072167305474,-0.022788091524951506,116.71616347757316
2021-01-25,-0.0036101219752859848,0.024844736685186053,0.029157717301596886,-0.0030674817461688875,0.013728390455671091,0.008823520749497993,0.07809844405691546,0.02113931507534466,119.18346323171103
2021-01-26,-0.017210158511035245,0.006060590647687825,-0.00104938195501747,-0.0030769201425405734,0.01211687035826392,0.013119486005698455,-0.009448794868048727,7.309879071545502e-05,119.19217539874654
2021-01-27,0.025806479739703292,0.0341365620277827,-0.021008404034795758,-0.004629661993834189,-0.02535215565856075,0.0561151588526434,-0.03259146267133839,0.004639502323085758,119.74516777340267
2021-01-28,0.03953273832740378,0.04854368932038833,-0.010729614085237982,-0.0015503492000594754,-0.028901735378628612,0.06675746061740928,-0.03779785200880015,0.010836333941782168,121.04276639930998
2021-01-29,-0.038029334594128716,-0.035185213442201935,0.0032538293024697573,-0.021739109509576693,0.019345284386829364,-0.014048548478444944,0.0,-0.012343298905007596,119.54869935335428
2021-02-01,-0.004492362859751964,-0.015355072178321105,0.003243276235219694,0.0015872621812589305,0.018978146740989965,-0.0012953047042026933,0.02134927440287293,0.003430745688295108,119.9588405382021
2021-02-02,-0.011732879205342162,0.009746588838909442,0.009698209772497801,-0.0031695691137683113,0.03796552694301969,0.006485109012642987,0.024247504706335077,0.010462927279184932,121.21396116324865
2021-02-03,-0.012785402062821083,-0.027026983239412994,0.009605139329684764,0.022257530577846296,0.0006901732762465418,-0.027061859787758213,0.018775535116390296,-0.002220838112832056,120.94476457848997
2021-02-04,0.004625346966306454,-0.01785717259188535,-0.009513758355134794,-0.024883336187187743,-0.016551682044719795,-0.005298008058611026,-0.008012820316881553,-0.011070204369730543,119.60588131715714
2021-02-05,-0.008287306984570253,-0.01212118129537565,0.03094985720736787,0.012759158524627834,0.014726442881090485,0.007989339673891704,-0.022617148487364735,0.003342737359952465,120.00569236510603
2021-02-08,0.0,-0.004089995024511572,-0.015527950555836112,-0.007873970810807207,-0.011748424216278752,-0.003963039514933708,-0.02892561983471076,-0.010304142851011158,118.76913656804149
2021-02-09,0.004642525665439878,0.04722790967204338,0.022082003236756576,-0.004761937920647941,-0.0013985800576377105,-0.017241394575414404,0.03744682149684175,0.012571049645340218,120.26218928017252
2021-02-10,0.0,0.025490181118834165,0.02469137449826131,0.004784722472027214,0.012605063118278803,-0.006747599855237207,0.009844109378353227,0.010095407247216788,121.47628505739773
2021-02-11,0.0018484711948041355,0.0038241064217401366,-0.01606424195414846,0.014285662385072895,-0.012448153359476577,0.01766299391922499,0.010560544824304907,0.0028099119187888605,121.8176227186307
2021-02-16,0.020295174513599745,0.017142886207217156,0.010204081632652962,0.01721441875004337,-0.046918745133456174,-0.018691571530541684,0.04340837186208191,0.0060935166145138974,122.55992042660728
2021-02-17,-0.006329086418622176,0.009363295612598188,-0.02424243965534245,0.00461541689359235,-0.000734798670321557,0.001360575375726647,0.01617866560364556,3.0232677325222772e-05,122.56362574113453
2021-02-18,0.0027297126314655973,-0.01298702677407837,-0.024844736685185942,-0.003062784116985573,0.009558845968807406,0.006793439265038614,-0.03487483743431141,-0.008098198163607098,121.57108121223263
2021-02-19,0.00453720520731804,0.022556404994930057,0.03715499058798333,-0.003072266829567738,0.016751660601863172,0.016194381223658016,0.005498797576285908,0.014231596194638683,123.30123174899074
2021-02-22,-0.008130026389297607,0.0018382071933127353,-0.030706244562006324,0.04776585986894255,-0.06160462555523516,-0.021248382442387692,-0.04531252384185791,-0.016771105104075628,121.23333383186643
2021-02-23,-0.0027322681550053796,-0.0073394775390625,-0.017951393907344237,-0.014705938038939936,-0.008396993156607802,0.004070584840460079,-0.021276583789296866,-0.00976172424939952,120.04988745716436
2021-02-24,0.013698630136986356,0.0055453430724461406,-0.04408600509807625,0.0029850718650552555,-0.04234020499637858,0.01351350045186761,-0.06438124620802821,-0.016437844396589667,118.07652608731539
2021-02-25,-0.0045045045045044585,-0.07352940970226152,-0.0011248422092769994,0.03571432372745331,-0.006430892620137074,0.06400000254313154,0.013404825554475863,0.0039327861126972384,118.5408958093471
2021-02-26,-0.028054284833675003,-0.05952380772170396,-0.045045043496998116,0.0,-0.05339804656634339,-0.023809530923098676,-0.0917107705991127,-0.04307735487727598,113.43446757309768
2021-03-01,-0.0018622399887817664,0.00843877000643678,0.01533013414598372,-0.014367802310988553,0.05299142690805292,0.01925546804903311,0.015533965768165903,0.013617103225414586,114.9791164273605
2021-03-02,-0.021455181789545752,-0.020920502425963994,-0.041811829708721104,0.0043731388319701026,-0.03409088516460479,-0.00629725319578478,-0.05353727108807349,-0.0248199692201034,112.12533829667872
2021-03-03,0.009532888326539313,0.0064102402126318125,-0.015757612748579564,0.015965186595934266,-0.006722714720653888,0.03548798663453834,-0.013131343957149655,0.004540661477608661,112.63446150094629
2021-03-04,0.0028328179229533124,-0.036093354635165054,-0.022167432143016197,0.0028571401323591594,-0.029610829867724897,-0.0024480364231214136,-0.04708289271040611,-0.01881608396058874,110.51512201648879
2021-03-05,0.030131870711788133,0.01762112797737525,0.026448342994510377,-0.0028490001397227793,0.024411535538412465,-0.025766818544671888,-0.023630472441454664,0.006623798013748128,111.24715186219075
2021-03-08,0.019195598216004806,-0.03030306283029227,-0.030674846625766916,0.03000000544956749,-0.03574465487865697,-0.016372810264994708,-0.07260724272091568,-0.019501001950722036,109.07772093671389
2021-03-09,-0.01614352512787276,0.03348214342734046,0.010126620908326833,-0.006934839177575647,-0.012356588598142926,0.003841256085550304,-0.02609732500586004,-0.002011751069747682,108.8582837149338
2021-03-10,-0.009115770536181622,0.017278601517129122,0.027568883008880052,0.03212290837640408,0.031277926293777236,0.012755089628354144,0.015834385821183572,0.01824600344422094,110.84451233452846
2021-03-11,0.00919963227299947,0.0,0.05365855519364526,0.005412714827564669,0.02339685366153743,-0.015113335603814892,0.05515585599472339,0.018815753763807903,112.9301353846843
2021-03-12,0.013673655804272489,-0.016985122356216298,-0.01620372107817114,-0.026917875354763976,-0.025402201852334327,-0.00895142840470109,-0.015909108248623904,-0.01381368592721975,111.37015396276186
2021-03-15,-0.008992806002192988,-0.012958930540128977,0.0011764526367188388,-0.0013831575180435207,-0.018244991328937754,-0.003870994813980566,0.016166299659892802,-0.00401544684381031,110.92295302953742
2021-03-16,0.005444701634587545,0.004376384236335573,0.03407757435813341,0.009695314916279063,0.0336283455907771,-0.006476647053958562,0.006818164478648692,0.012509119737257546,112.3105015305941
2021-03-17,0.0,0.045751599222433326,0.03977272727272729,-0.013717408114656493,0.0787670951015762,-0.0052151188337868915,0.002257388048320763,0.0210880403852306,114.67890992255676
2021-03-18,-0.019855636435398227,0.018750031789143806,0.009836082250042733,-0.0013908524064326633,-0.007936507936507908,-0.014416793167042363,0.007882848245333918,-0.0010186896658372438,114.56208770212916
2021-03-19,-0.00736644045675483,0.00613495353168414,-0.040043338923543614,-0.019498589113196463,-0.012799987792968759,0.017287249304607233,-0.016759776536312887,-0.010435132855212168,113.366617096787
2021-03-22,-0.034322861529607174,-0.038617916593816526,-0.015783471754810652,0.005681812794001706,-0.03727713466159399,-0.010457506236437819,-0.007954510775479373,-0.019818798393963406,111.11982696794014
2021-03-23,-0.008645547925753783,0.019027516710269587,-0.020618590937398262,-0.012711886095724712,0.015993214206035056,-0.07001323616773847,-0.03550980521361169,-0.016068333631988896,109.3343165150904
2021-03-24,-0.005813938874649538,-0.03526972481391677,-0.021052667272021153,-0.004291807432547645,-0.028168964229074,-0.011363625588003412,-0.07363417070018818,-0.02565641413005724,106.5291900119525
2021-03-25,0.009746588838909442,0.006451596495925749,0.03942656119567656,0.00862068138659322,0.0068200801496167696,-0.012931056335432345,0.05000001956255007,0.015447781613405638,108.17482967471011
2021-03-26,0.005791491148245287,0.0064102402126318125,0.04597701149425282,0.009971534451790331,0.029635902161056604,0.032023329067479844,-0.023199041397801934,0.01523006673395068,109.82233954958969
2021-03-29,0.004798464631897703,-0.006369410759649585,-0.02197802197802201,-0.007052212927895818,0.0016447745077832199,0.001410402232647101,-0.030000019073486373,-0.008220860480960823,108.9195054184598
2021-03-30,-0.0009550952916506095,0.0021368010779616586,0.007865134249912309,0.025568157573007122,0.008210180418263713,0.02394367303906919,0.019329897287307718,0.012299821193410157,110.25919585958152
2021-03-31,-0.022944565591678123,-0.010660980463382375,-0.007803756656157845,-0.1274237709406313,-0.007329002471600732,-0.01788172142805844,-0.020227541150263817,-0.030610191243110374,106.88414078800817
2021-04-01,-0.003913834720434939,0.010775861714597879,0.010112376695268654,0.06349200101906916,0.013945832050554108,0.004201710135761649,0.03612907163558465,0.019249002647200166,108.94155389698024
2021-04-07,-0.010805560614338572,0.025586288042656946,-0.022246940668007364,0.028358218302889426,-0.021844635773256127,-0.02928870793757632,-0.011207988688354154,-0.005921332476569452,108.2964747358421
2021-04-08,0.004965243447395462,0.03534305232575208,0.04436861727164687,0.017416598653353654,0.037220843202692366,0.014367802310988553,-0.025188916392503313,0.018356177259903666,110.2843840227159
2021-04-09,0.005928914245150629,-0.012048162315524302,-0.023965190680836135,-0.012838823059816984,-0.025518377501585032,-0.01983000957794301,-0.011627926461706739,-0.01427136790746594,108.71047500387945
2021-04-12,-0.0039292879556745985,-0.02235776975123449,-0.014508877728817815,-0.01878614349821517,-0.016366612520024026,-0.0014451197646793146,-0.014379065021190796,-0.013110410891405173,107.28523600837876
2021-04-13,0.00394478816429622,-0.006236990573335488,0.015854969967144417,-0.02209132492049315,0.03993347066243835,0.001447211158127626,0.011936359518109674,0.006398354853755379,107.97168501892926
2021-04-14,0.004911591208359711,0.010460251212981886,0.006689031481927898,0.006024090761646228,0.015200012207031266,0.00433522147983223,0.01179546344020288,0.00848795168456887,108.88814346467142
2021-04-15,0.00293250648498522,-0.010351967037224075,-0.01771878238584934,0.002994009197675007,-0.009456300734496104,0.021582748127196405,0.012953368387701447,0.0004193688628555086,108.93380776157464
2021-04-16,0.002924006395901513,0.01882848410552085,0.01352880066429929,0.01044778711255745,0.019888624190097515,0.022535257239210793,0.021739189820709326,0.01569887850404239,110.6439463746063
2021-04-19,0.0038872839645032187,0.006160148508433716,0.022246940668007475,-0.01329396644630032,0.005460194734051349,-0.011019338570397608,0.015018734985299265,0.004065713977656728,111.09379301392465
2021-04-20,-0.0009681132677752391,0.002040785186144811,-0.04787814420916925,0.005988018395350014,0.017067589691261098,0.00557102546091337,0.03699136937662573,0.0026875043761929334,111.39235806881744
2021-04-21,-0.001937954982135226,-0.002036628864129142,-0.011428571428571455,-0.004464246117236281,-0.015255529419432756,-0.009695248872349405,-0.022592170753291563,-0.009630050062449404,110.31964408404045
2021-04-22,0.0009708589720494043,0.02448981148856033,0.00346824337292273,0.002989533745209494,0.0340820580051433,0.0055944001845460445,0.018248175859963744,0.012834725946913579,111.73556648242014
