Date,Percent Change 0700.HK,Percent Change 0762.HK,Percent Change 0941.HK,Percent Change 9888.HK,Percent Change 9999.HK,Percent Change,Close
2021-06-10,-0.004146020287171148,0.007075521563162157,-0.0030675157709253442,-0.006532373261716962,-0.014343086381115144,-0.004202694827553288,91.98124322361117
2021-06-11,-0.007493685892110413,-0.004683836303477906,-0.0030769543770031715,0.0032877046767978424,0.020954544707673772,0.0017975545623760247,92.1465845270208
2021-06-15,0.006711433253982602,-0.01176475076114425,-0.012345648003272758,0.002730748133985994,-0.002280466992036767,-0.0033897368736970357,91.83423185166431
2021-06-16,-0.00583334013814274,-0.004761900436850985,-0.002083301544189453,-0.016339868737850538,-0.01942853655133925,-0.009689389481674592,90.94441421150313
2021-06-17,0.004191088041263669,-0.009569369257348859,-0.008350762278427015,-0.004429695596462224,-0.0075757750904368315,-0.005146902836282252,90.47633214805391
2021-06-18,0.0066778201313699714,-0.0024153991225044358,-0.003157926860608562,0.00889872534799685,0.01996473185881875,0.005993590271014515,91.01861021217357
2021-06-21,-0.02072966223879169,0.016949078180278576,0.027455186771934592,-0.002205038092298217,-0.028785262451615723,-0.0014631395660984925,90.88543728232085
2021-06-22,-0.028789178911399205,-0.002380893452094579,0.003083200544235387,-0.011049723756906049,-0.011855364766921728,-0.010198392068617234,89.95855195958802
2021-06-23,0.015693081366017214,-0.00477326507240694,-0.006147525445711843,0.02067037401252625,0.0017996584118171732,0.005448464654448371,90.4486879503052
2021-06-24,0.0008583863677515957,0.007194180437007036,-0.004123727070916572,0.012588960537363247,0.000598838943207225,0.0034233278428825063,90.75832346211767
2021-06-25,0.02658658751875964,0.021428608732160237,0.024844736685186053,0.029729729729729648,0.008378179804596098,0.022193568494086335,92.77257453028263
2021-06-28,-0.005012521624388477,0.004662000257425358,0.002020171194365483,0.032545915738804165,-0.008902077151335286,0.005062697682974249,93.24225402840064
2021-06-29,-0.008396252228228929,-0.013921100597706015,-0.012096743802001209,0.0025419420831591655,0.036526982655782136,0.0009309656222010298,93.3290593614376
2021-06-30,-0.01100772946112416,-0.0023529950310202663,-0.009183689039580667,0.01115617130977764,0.016175549937845313,0.0009574615431795719,93.4184183466373
2021-07-02,-0.016267111445783855,-0.00943395377648304,-0.014418141584750188,-0.030591730348263235,-0.011370097040349969,-0.016416206839126056,91.8848422684749
2021-07-05,-0.035683173346588215,-0.002380893452094579,0.003134828227006725,-0.04138644528555924,-0.016676216206256034,-0.018598380012698267,90.17593305455895
2021-07-06,0.009025273238941756,-0.00477326507240694,-0.0072916348775228235,0.003237942983514097,0.01754385964912286,0.00354843518432979,90.49591650818952
2021-07-07,-0.018783505701669312,-0.002398136378626514,-0.0031479857518459387,-0.021516945300317447,-0.01781612703169899,-0.01273254003283164,89.34367362844121
2021-07-08,-0.037374685062335655,-0.0096153757981291,-0.014736858167146427,-0.0461791873465629,-0.034523078450535594,-0.028485836964941936,86.79864430761246
2021-07-09,0.0198863876824249,0.0024272400872844546,-0.002136719567335077,0.005187284705961748,0.0133333148378314,0.007739501549233485,87.47042254970259
2021-07-12,-0.007428067225268675,-0.004842610259641833,0.0,0.003440402090104211,0.011363691327468173,0.0005066831865323751,87.5147423421274
2021-07-13,0.03928904088115259,0.02189773061485889,0.016059956911075535,0.03314287458147325,0.017740981027307257,0.025626116803173504,89.7574053513864
2021-07-14,0.0018002162786321385,-0.004761900436850985,0.008429877866178215,-0.007190282244550983,0.019755919674048883,0.0036067662274914536,90.08113932967504
2021-07-15,0.015273984328999957,-0.009569369257348859,0.004179744395344631,-0.005013893573729056,0.0022791675013353885,0.0014299266789204123,90.2099487540701
2021-07-16,-0.0017698299941361073,-0.0024153991225044358,0.0,0.003919355679285141,0.010233104685706262,0.001993446249670172,90.38977743809684
2021-07-19,-0.025709266377765494,0.012106467920636854,0.008324693698858354,-0.03792528129402695,-0.019696117389464196,-0.012579900688352286,89.25268301468333
2021-07-20,-0.012738868852160912,-0.0023922852763973435,-0.0051599586390767005,-0.003478296252264479,0.002870264114577248,-0.004179828981064437,88.8796220635808
2021-07-21,-0.008294914846733725,0.00239802202919015,0.012448100925807948,0.0011635381857646454,0.0005724447925734566,0.001657438217320495,89.02693454592998
2021-07-22,0.011152394626072315,0.026315822495649455,0.028688556306691426,0.01917482670502557,0.004576676417568093,0.01798165531020137,90.62778619625877
2021-07-23,-0.023897053342210706,0.0,-0.0019920774362256477,-0.020524463911048785,-0.014806412375537925,-0.012244001413004612,89.51813945401429
2021-07-26,-0.07721280226930916,-0.018648001029701544,-0.026946078148454067,-0.06868453342345315,-0.1329479768786127,-0.06488787834990613,83.70949731101227
2021-07-27,-0.08979590209775645,-0.0071259405074861615,-0.014358990009014416,-0.07312498092651365,-0.13066670735677088,-0.06301450417950831,78.43458484284295
2021-07-28,0.002690592545687931,-0.014354053886023399,-0.008324614308695466,0.03371544097848034,0.07822095616912628,0.018389664299715135,79.87697052759036
2021-07-29,0.10017887670698666,0.019417457749564715,0.012591782894177506,0.07501630639966339,0.12162155122622709,0.06576519499532388,85.1300950699731
2021-07-30,-0.02642275752644141,0.0,-0.008290187064847743,-0.040048579983598676,-0.013950519916396953,-0.017742408898256956,83.61968211369414
2021-08-02,-0.008350760411272362,0.02857151615376763,0.024033470481735986,0.021491840839831466,0.017363324425994753,0.016621878298011494,85.00959829310636
2021-08-03,-0.06105260678268287,0.006944382356275369,0.012244866818797773,-0.003094059289080242,-0.07774970473470977,-0.024541424326279947,82.92334166958865
2021-08-04,0.02421525868589902,-0.0022987936238868523,0.004032273570407474,0.003724337814990708,-0.015764139062271587,0.0027817874770277528,83.1540167829984
2021-08-05,-0.038966754710956564,-0.009216580748084957,-0.007028081917331175,-0.015460730038233783,-0.037604518981571466,-0.02165533327923559,81.35328883605541
2021-08-06,0.03325740920116016,-0.0069767926692168025,-0.005055611651018643,0.011306552049388685,-0.018813248206512534,0.002743661744760173,81.57649474244533
2021-08-09,0.017636674392261575,0.0023419739874719347,0.017276391482525577,-0.010558987256162666,0.025811208277735087,0.010501452176766301,82.43316640073137
2021-08-10,0.053292906088556524,-0.007009394471429897,-0.002996957312050741,0.029504060629020445,0.03810199540195991,0.02217852206721125,84.26141220082009
2021-08-11,-0.004524869008528221,0.009411755730124094,0.011022028461768807,-0.009756134777534342,-0.0006924574027215025,0.0010920646006217672,84.35343110628301
2021-08-12,-0.004132246101981929,0.0,-0.0029732710329133383,-0.02093592379474818,-0.006237069551208729,-0.006855702096170435,83.77512911182848
2021-08-13,-0.024481312212125794,0.01631705647641568,0.03081509464355059,-0.03081757167600241,-0.00976285882895489,-0.0035859183194233645,83.47471834163433
2021-08-16,-0.03487875818916952,0.002293521040931168,0.0009643790401030472,-0.048020823245798816,-0.03943666270081425,-0.023815668810949674,81.48671209552266
2021-08-17,-0.0414279424997529,0.0022883819550847395,-0.013487490218866638,-0.05453306180246553,-0.053518974484036974,-0.03213581741000746,78.8680699942791
2021-08-18,0.002758554349487019,0.015981665067411388,0.004882812427240424,0.0050468418431428574,0.002323685350783089,0.006198711807612956,79.35695043099629
2021-08-19,-0.03438782969391474,0.0,0.0,-0.024390201186157423,-0.027047855762693085,-0.01716517732855305,77.99477430459504
2021-08-20,0.009971505940964853,-0.004494377928932147,-0.01652093831319501,-0.018382352941176516,-0.0468626009084373,-0.015257752830155225,76.80474931621178
2021-08-23,0.019746113394901732,-0.0022572804587280837,0.008893295978449567,0.00823974609375,0.0566666920979817,0.01825771342127098,78.20702841861973
2021-08-24,0.08805898244401877,-0.009049764968910634,-0.00587657671976527,0.08618120593401346,0.07728708845344134,0.047320187028559536,81.90779963033668
2021-08-25,0.005508459211598593,-0.011415568362661,-0.039408866995073843,0.025307777192034253,0.02562225361357373,0.001122810931894347,81.99976660316905
2021-08-26,-0.005899656455569002,-0.009237866641529036,-0.018461569761618613,-0.006671114347680085,0.010706637649192441,-0.0059127139114408585,81.51492544243958
2021-08-27,-0.011445533238917505,-0.004662000257425358,-0.008359409068695589,0.010745508187380848,0.012711777651004397,-0.0002019313453306415,81.49846502388046
2021-08-30,-0.0012864894545483452,-0.009367672606955812,-0.0031612544460919434,0.008637894031613413,0.009065572573847103,0.000777610019572883,81.56183904686284
2021-08-31,0.033061411795926476,-0.0070922481496632495,-0.0031711990190501638,0.006587615150831283,-0.02073255054091727,0.0017306058474254149,81.7029904424441
2021-09-01,0.014962578247343483,0.011904807858458266,0.01802753863442752,0.011780124449003448,0.06422022794283855,0.024179055426414253,83.67849157685575
2021-09-02,0.015561003681212604,-0.02588238435633039,0.01041666666666674,0.055627364199250184,-0.01259952995240532,0.008624624047678765,84.400187107583
2021-09-03,-0.016129023646076823,-0.004830913423070071,-0.005154639175257714,-0.0281862189383828,-0.018804485612775146,-0.014621056159112512,83.16616723204342
2021-09-06,0.03483608906651936,0.009708728874782357,0.017616548686447464,0.020176524748388713,0.013689253363774245,0.01920542894798243,84.76340914769445
2021-09-07,0.020792104325916494,0.0048076878990646055,0.007128356409274339,0.017305333738851125,0.010128291277392343,0.012032354730099781,85.78331255469209
2021-09-08,0.017458743502964946,-0.007176969905071773,-0.016177941854757516,-0.006075333918099002,0.006016001736401266,-0.0011911000877124155,85.68113604358393
2021-09-09,-0.08484271143175015,-0.002409693651091449,-0.008222024940042982,-0.046454803300599035,-0.11029904387718026,-0.050445655440132776,81.35889497701017
2021-09-10,0.02083333908063878,0.007246427723635707,0.011398947918353386,0.039102603227664234,0.031366784155929084,0.02198962042124424,83.1479461954465
2021-09-13,-0.024489816048538393,-0.00959231681563344,0.0020492272619221374,-0.0283775813097632,-0.027516313423689764,-0.01758536006714053,81.68575962275634
2021-09-14,-0.010878631009216377,-0.002421362858288867,-0.0051124742780978005,-0.00952380952380949,-0.003723008106018444,-0.006331857155086195,81.16853706122033
2021-09-15,-0.04103212037763471,-0.007281488787498014,0.0,-0.012179448054386977,-0.03736920692046508,-0.019572452827996956,79.57986969847208
2021-09-16,-0.005293357959443967,-0.009779941408490589,-0.019527250424321352,0.008436000918101705,0.021739153613471895,-0.0008850790521364616,79.50943522283022
2021-09-17,0.02394679677094058,0.0,0.0020964040360935687,0.023809603296998327,-0.022036542711041496,0.005563252278598196,79.9517662695037
2021-09-20,-0.01645739923815248,-0.02716052551455439,-0.016736385979694512,-0.01697053490541378,-0.014762967688713213,-0.018417562665305677,78.47924960403323
2021-09-21,-0.009247024660068659,0.007614205825909215,0.0031915218272107193,-0.019181586426311514,-0.0149842388024497,-0.006521424447141988,77.96745310707213
2021-09-23,0.02933336550598442,0.005037778534604964,0.012725311870706468,0.020208645546671455,0.01841469491004566,0.017143959273602592,79.30412394780629
2021-09-24,-0.006476671347415253,-0.005012526536017692,-0.011518308629540286,-0.010862600308256809,-0.011792453113110946,-0.009132511986868198,78.57987808524487
2021-09-27,0.00956102251838331,-0.005037778534604964,-0.0031779983782688204,-0.010335956537291913,0.016706492875893098,0.0015431563888221422,78.70113912614498
2021-09-28,0.011192463864029722,0.005063286249386678,-0.0010626830578386315,0.0006527813675440974,0.04381839366982354,0.011932848418589081,79.64026788970754
2021-09-29,-0.010217150022834187,-0.002518889267302482,0.0,-0.01239405816992678,-0.01124437832556402,-0.007274895157125494,79.06089329052453
2021-09-30,-0.007741892125383787,-0.002525250092658138,-0.001063813554479709,-0.019815060243999483,-0.0030325543214072548,-0.006835714067585675,78.52045563006261
2021-10-04,-0.009536228059583096,-0.005063286249386678,-0.006389760003951972,-0.016846361878854688,-0.03498097698951397,-0.014563322636258081,77.37693690117602
2021-10-05,-0.01531730535616016,0.00254452679221151,0.005359056630712233,-0.014393358002581569,0.0,-0.004361415987163597,77.0394638915375
2021-10-06,-0.007999955272168124,0.002538068608636479,0.0021321635579460985,-0.0034770513865708397,0.00866823058230426,0.00037229121802957456,77.06814500738601
2021-10-07,0.05600359818399969,0.007594929374080017,0.008510670763381079,0.04884856839445928,0.0859375,0.041379053343184015,80.25715189070687
2021-10-08,0.022061951162817728,0.010050241623450695,0.01898729287361456,0.017298674597040486,0.043165467625899234,0.02231272557656454,82.04790769640087
2021-10-11,0.02947274281118184,0.009950239314132636,0.009316786129349941,0.06409420171980229,0.045517283472521486,0.03167025068939764,84.64638550168644
2021-10-12,-0.025806411136560903,-0.0024629931491653156,-0.006153830503806135,-0.0399508304973587,-0.018469676378811695,-0.01856874833314055,83.07460807199563
2021-10-15,0.025662274568223564,-0.0024691922002160194,0.004127982658205465,0.030729853684621444,0.0033602149848483975,0.01228222673913657,84.09494924460077
2021-10-18,0.002824835359323874,0.0024753042020448923,-0.0020555454405312146,0.041614887877280626,0.0,0.008971896399623636,84.84944041695495
2021-10-19,0.0040241592094996115,0.004938266662867674,0.004119480248864438,0.009540883319213433,0.02746142505640292,0.010016842899369615,85.69936393171102
2021-10-20,0.021042042754666923,0.004914000020385556,0.0010256253756009137,0.046072078624672,0.02151240666922516,0.01891323068891011,87.32021577164433
2021-10-21,-0.007850797359906458,-0.0024450436451716184,0.004098376353816935,-0.009034477969359411,-0.0031908105279998544,-0.0036845506297240815,86.99848001563527
2021-10-22,0.007912920092074449,0.0,-0.0010203925930724056,0.011965846743678732,0.027528829294296564,0.009277440707395468,87.80560325561385
2021-10-25,-0.008832171395312005,-0.004901956201103785,0.0010214348576353949,-0.030405455910435086,0.009345794392523255,-0.006754470851338445,87.21252286783962
2021-10-26,-0.00594058250642604,-0.0024629931491653156,0.0030612556301816696,-0.015098669516864338,-0.02654322871455439,-0.009396843651365682,86.39300042600938
2021-10-27,-0.029880485575448534,0.004938266662867674,-0.008138382776413433,-0.03832547031886735,-0.016486942898165657,-0.01757860298120546,84.87433217116545
2021-10-28,0.002464074502073199,-0.007371058610079473,0.0020512507512018274,0.002452445625480193,0.009026394851009867,0.0017246214239371228,85.02070826277019
2021-10-29,-0.014748038769807126,-0.0049504903750891005,-0.012282466588795282,-0.00917431192660545,-0.017891393301966874,-0.011809340192452767,84.01666979549185
2021-11-01,-0.023700673294169583,0.0,0.0062176007680943,-0.03024687590422459,-0.007156739535245316,-0.010977337593109038,83.09439044769796
2021-11-02,-0.011925014967863912,-0.007462679485599422,-0.0010298504190784374,0.030553708507216504,0.03014410655793931,0.008056054038522808,83.76380334744273
2021-11-03,0.010775864836693128,0.0,-0.007216463383940108,-0.023471204053277406,0.005089078036186079,-0.0029645449128676616,83.51548179034663
2021-11-04,0.0251598985181829,0.0,0.0062305135525138056,0.02466789213107856,0.013291177870352167,0.013869896414425487,84.67383287177958
2021-11-05,-0.027870212811957007,-0.005012526536017692,0.0051599586390767005,-0.014197549702208767,-0.009369143927640766,-0.010257894867749506,83.80525759613147
2021-11-08,-0.007702209833815421,0.0,-0.009240261927919824,-0.02379463446695851,0.014501814025578152,-0.00524705844062312,83.36552651189308
2021-11-09,0.0004312575962577281,0.002518889267302482,-0.003108839914588768,0.010263028647570005,-0.005593498636571659,0.0009021673919939576,83.44073617152853
2021-11-10,0.04224138730600191,0.0,-0.003118455632848738,0.024127003503224165,0.04312496185302739,0.021274979405880946,85.21593611518934
2021-11-11,-0.012406992054856403,0.017587982745204123,-0.008342054630123497,-0.004959721243781412,-0.002995805981335864,-0.0022233182329786105,85.02647397068411
2021-11-12,0.015912955177946886,-0.0074074588630836935,-0.0021030173654168482,0.026791296272634435,0.0462741135184257,0.015893577748101295,86.37784884538408
2021-11-15,0.01360258400517389,0.004975119657066207,-0.004214979130109153,0.010315515271612563,0.01148765037268773,0.007233178035286248,87.0026352043878
2021-11-16,0.02175687323535036,-0.002475186173044208,-0.0021163698226686067,0.014414377756662988,0.03975014058707771,0.01426596711667565,88.24381193727771
2021-11-17,0.012935319777735543,-0.004962774165082395,-0.002120939248824283,0.004736548731008927,-0.036045908702942775,-0.005091550721620997,87.79451409292987
2021-11-18,-0.023968618254824214,-0.0024938225214576892,0.006376179424552264,-0.07837361986408442,0.007365456383896962,-0.01821888496638342,86.19499593999126
2021-11-19,-0.001610311752517135,0.0,0.0,-0.032608638387173206,0.006749139075621136,-0.005493962212813841,85.7214438893633
2021-11-22,-0.003225751334891447,0.0025000572204589844,0.00422388108520777,-0.02115001245008241,0.03016756366751072,0.0025031476376407235,85.93601731913012
2021-11-23,-0.026699056917406483,0.007481229740367468,0.004206114955803697,-0.02363267964724891,-0.022776556872338816,-0.01228418974816461,84.88036297618035
2021-11-24,-0.018703205610259954,-0.007425676548133309,-0.007329810976357987,0.008990233320171015,-0.01775802998021858,-0.008445297958959763,84.16352301998185
2021-11-25,0.011859353497994274,0.0024937036094550002,-0.001054916669791961,0.04455106423521671,0.032768378823490485,0.018123516699272903,85.68886203490413
2021-11-26,-0.030138171363419564,-0.01243779914266574,-0.009503631736928808,-0.030839876223581753,-0.02242891704085337,-0.021069679101489845,83.88342520925687
2021-11-29,-0.0021579349490519206,-0.002518889267302482,-0.0010661631157991014,0.007447570252158364,0.0005596312547480053,0.0004528428349505731,83.921411217334
2021-11-30,-0.006487876701276152,-0.0075757502779744135,-0.0053361794694207765,-0.025537654393972264,-0.05704696182409774,-0.02039688453334827,82.20967588285839
2021-12-01,0.020461436379877407,-0.005089053584422909,0.0021459719333229987,0.018620668608566815,0.041518385211102515,0.015531481709689366,83.4865139601925
2021-12-02,0.010238944724061616,-0.007672626785479308,-0.0010706474570386648,-0.0027081510138726728,0.01195894516933338,0.0021492929274008698,83.6659509341805
2021-12-03,-0.023226329301078152,-0.0025773785017727535,0.0010717949715994823,-0.029192145028312688,-0.047833427945841556,-0.020351497161081134,81.96322357126438
2021-12-06,-0.03199312434431534,-0.012919884701511064,-0.010706637940717023,-0.05734263600169365,-0.047281324729853136,-0.03204872154361804,79.3364070422116
2021-12-07,0.03573021696815326,0.002617798596338483,0.009740276093251454,0.09792282380864581,0.058312712985296056,0.040864765690337014,82.57847072670478
2021-12-08,0.006899550527087905,0.002610963619440687,-0.001071876744314193,-0.020270270270270285,-0.01875739796333631,-0.006117806166278439,82.0732716492911
2021-12-09,0.011991406729155552,0.005208328482694924,-0.0010729450364319604,0.015172392746497954,-0.004181582877924361,0.0054235200087984214,82.51839768026858
2021-12-10,-0.01946677969542332,-0.005181342349756091,-0.007518764336357786,-0.00883154265427677,-0.023395284750336587,-0.01287874275723011,81.45566446380559
2021-12-13,0.006905506138152218,0.007812492724042386,0.003246703651614835,-0.00479778600086056,-0.01781332371567257,-0.0009292814405447381,81.37996922659214
2021-12-14,-0.014573491768471003,-0.005167953880604537,-0.005393743435387233,-0.03374651514786886,-0.0037522881027436394,-0.012526798467015054,80.36053875283872
2021-12-15,-0.008699465540490392,-0.002597400184666032,0.008676822974374998,-0.027084839409133532,0.0,-0.005940976431982992,79.88311868604666
2021-12-16,-0.007020575691128572,0.002604164241347462,-0.003225839266213004,0.019047663762019162,-0.008160722076919424,0.0006489381938211247,79.93495789280358
2021-12-17,-0.03225806923502639,0.0025974001846662542,0.0021575467553509586,-0.008626974510254293,-0.02848101265822789,-0.01292222189269827,78.90202062992928
2021-12-20,-0.01826482948396757,-0.002590671174878101,-0.0021529017691243046,-0.01667866493667325,-0.04885993485342022,-0.01770940044361269,77.50471315078367
2021-12-21,0.02511621404247344,0.0,-0.001078732226678758,0.0073746309364957074,-0.0041096308459974695,0.005460496381258584,77.92792735647402
2021-12-22,0.004990981131797634,0.0,0.0,0.017569500653357606,0.03163690712938094,0.010839477782907236,78.77262539372254
2021-12-23,0.04243792443136707,0.0025974001846662542,0.006479465270064599,-0.002877653931542268,0.020000000000000018,0.013727427190911135,79.85397087345177
2021-12-24,-0.0034647156290847914,0.005181404116229027,0.019313338097612043,0.003607503448640248,-0.015032699684691564,0.0019209660697409926,80.00736764203377
2021-12-28,-0.021295128951370645,0.0,-0.00421054237767271,0.0035945361470934856,0.005972190932310051,-0.003187788849927964,79.7523210475524
2021-12-29,-0.012433363818757703,0.0,-0.002114132679366776,-0.02077370364241271,-0.010554129545503499,-0.009175065937208137,79.0205882432957
2021-12-30,-0.0031474560457652734,0.0,-0.0031779983782688204,-0.023408902850625357,0.010666707356770777,-0.003813529983577735,78.71924086070995
2021-12-31,0.03022101457985782,0.0051546341073744895,-0.005313496366713633,0.08614232209737827,0.038918163977221365,0.03102452767902366,81.16146812766478
