Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1.00000,1.00000,10.08200,5.15600,,-14.23800,-0.01700,-14.25500,,-14.25500,-14.25500,-14.25500,-13.93200,-14.23800,32.63640,32.63640,-0.44000,-0.44000,6.65560,0.13230,0.15250,100.00000,-1423.80000,-1423.80000,-1425.50000,-1425.50000,0.01100,0.16520,544.68010,-22.04170,-22.04170,-15.71600,-19.12550,1.89240,-0.35460,-0.35540
2021-12-31,8.25440,8.25440,11.48080,4.64670,,-7.87310,-0.01610,-7.88920,,-8.38420,-8.38420,-8.38420,-7.56300,-7.87310,31.28540,31.28540,-0.26000,-0.26000,5.35420,,,100.00000,-95.38070,-95.38070,-95.57580,-101.57260,0.09900,2.62670,34.26400,-12.80180,-12.80180,-10.05290,-12.80180,2.03380,-0.3411,-0.3411
2021-09-30,2.39500,2.39500,11.28800,4.12500,,-13.01800,0.02500,-12.99300,,-12.99300,-12.99300,-12.99300,-12.70200,-13.01800,31.31520,31.31520,-0.41000,-0.41000,4.57540,,,100.00000,-543.54910,-543.54910,-542.50520,-542.50520,0.03040,3.10640,28.97290,-20.45500,-20.45500,-16.47290,-20.45500,2.02540,-0.2099,-0.2102
2021-06-30,2.73900,2.73900,8.76200,4.28000,,-10.30300,0.02400,-10.27900,,-10.27900,-10.27900,-10.27900,-9.98900,-10.30300,31.23380,31.23380,-0.33000,-0.33000,4.77880,,,100.00000,-376.15910,-376.15910,-375.28300,-375.28300,0.03050,1.43860,62.56300,-14.09820,-14.09820,-11.46290,-14.09820,2.31680,-0.3028,-0.3098
2021-03-31,1.55300,1.55300,9.81600,4.25500,,-12.51800,0.01300,-12.50500,,-12.50500,-12.50500,-12.50500,-12.20500,-12.51800,30.43450,30.43450,-0.41000,-0.41000,4.65370,,,100.00000,-806.05280,-806.05280,-805.21580,-805.21580,0.01750,1.09910,81.88670,-17.94920,-17.94920,-14.09480,-17.94920,2.28420,-0.38760,-0.40880
2020-12-31,0.47530,0.47530,8.00370,3.44620,,-10.97460,0.07790,-10.89670,,-11.10290,-11.10290,-11.10290,-10.71440,-10.97460,28.68860,28.68860,-0.36000,-0.36000,5.36450,,,100.00000,-2308.85900,-2308.85800,-2292.46700,-2335.85900,0.00480,0.33530,268.39190,-14.07010,-14.07010,-11.15490,-14.07010,2.60000,-0.2728,-0.2771
2020-09-30,0.70400,0.70400,7.51700,3.31800,,-10.13100,0.10000,-10.03100,,-10.03100,-10.03100,-10.03100,-9.84000,-10.13100,29.65100,29.65100,-0.34000,-0.34000,6.57640,,,100.00000,-1439.06300,-1439.06300,-1424.85800,-1424.85800,0.00660,1.54050,58.42330,-11.45710,-11.45710,-9.40840,-11.45710,2.89420,-0.2288,-0.2403
2020-06-30,1.07500,1.07500,8.11900,3.89800,,-10.94200,0.10900,-10.83300,,-10.83300,-10.83300,-10.83300,-10.61500,-10.94200,28.22150,28.22150,-0.38000,-0.38000,5.94490,,,100.00000,-1017.86000,-1017.86000,-1007.72100,-1007.72100,0.01060,0.87540,102.80930,-13.51520,-13.51520,-10.68840,-13.51520,2.73540,-0.2191,-0.2241
2020-03-31,0.90000,0.90000,9.90600,3.98900,,-12.99500,0.17700,-12.81800,,-12.81800,-12.81800,-12.81800,-12.73200,-12.99500,26.56970,26.56970,-0.48000,-0.48000,4.23410,,,100.00000,-1443.88900,-1443.88900,-1424.22200,-1424.22200,0.01480,1.48760,60.50000,-28.33580,-28.33580,-21.13470,-28.33580,1.70210,-0.41190,-0.41190
2019-12-31,1.04930,1.04930,6.96550,3.10110,,-9.01720,0.09680,-8.92050,-0.00050,-8.92000,-8.92000,-8.92000,-8.88390,-9.01720,22.04180,22.04180,-0.35000,-0.35000,5.23580,,,100.00000,-859.33290,-859.33260,-850.10890,-850.06090,0.01470,1.39000,64.74680,-16.34170,-16.34170,-12.45720,-16.34170,2.05500,-0.3122,-0.3125
2019-09-30,0.98400,0.98400,5.30200,2.77600,,-7.09400,0.10400,-6.99000,,-6.99000,-6.99000,-6.99000,-6.89900,-7.09400,22.45000,22.45000,-0.31000,-0.31000,3.17460,,,100.00000,-720.93490,-720.93490,-710.36580,-710.36580,0.02180,1.61310,55.79270,-25.86780,-25.86780,-15.46150,-25.86780,1.17640,-0.3573,-0.3585
2019-06-30,1.05500,1.05500,6.86700,3.41900,,-9.23100,0.12200,-9.10900,0.41300,-9.52200,-9.52200,-9.52200,-9.02600,-9.23100,20.82140,20.82140,-0.46000,-0.46000,2.65070,,,100.00000,-874.97630,-874.97630,-863.41240,-902.55930,0.02530,2.02110,44.53080,-46.95040,-46.95040,-22.80390,-46.95040,0.97990,-0.3186,-0.3125
2019-03-31,0.37000,0.37000,8.35300,3.44400,,-11.42700,0.16000,-11.26700,,-11.26700,-11.26700,-11.26700,-11.22200,-11.42700,20.71820,20.71820,-0.54000,-0.54000,3.02360,,,100.00000,-3088.37800,-3088.37800,-3045.13500,-3045.13500,0.00820,,,-45.54530,-45.54530,-24.93360,-45.54530,1.19030,-0.40910,-0.41000
2018-12-31,0.52160,0.52160,6.99810,4.46720,,-10.94370,0.17030,-10.77330,,-11.59830,-11.59830,-11.59830,-10.73970,-10.94370,20.13410,20.13410,-0.59000,-0.59000,6.53220,,,100.00000,-2098.07700,-2098.07800,-2065.41900,-2223.58500,0.01150,,,-34.14130,-34.14130,-25.56770,-34.14130,1.64140,-0.1935,-0.1995
2018-09-30,0.44900,0.44900,10.31300,2.89500,,-12.75900,0.20000,-12.55900,,-12.55900,-12.55900,-12.55900,-12.56500,-12.75900,20.13200,20.13200,-0.62000,-0.62000,8.85740,,,100.00000,-2841.64800,-2841.64800,-2797.10500,-2797.10500,0.01010,,,-31.87240,-32.01460,-28.17060,-31.87240,1.95720,-0.3128,-0.3277
2018-06-30,0.17200,0.17200,5.41400,2.23000,,-7.47200,0.17200,-7.30000,,-7.30000,-7.30000,-7.30000,-7.27700,-7.47200,20.13080,20.13080,-0.36000,-0.36000,16.62170,,,100.00000,-4344.18600,-4344.18600,-4244.18600,-4244.18600,0.00320,,,-14.82780,-14.88070,-13.74400,-14.82780,2.44560,-0.3191,-0.3568
2018-03-31,,,5.81900,1.70300,,-7.52200,-0.00100,-7.52300,,-7.52300,-7.52300,-7.52300,-7.35500,-7.52200,20.06360,20.06360,-0.37000,-0.37000,13.69470,,,,,,,,,,,-13.61830,-13.66150,-12.68080,-13.61830,2.74410,-0.48640,-0.51990
2017-12-31,,,9.03000,1.43400,,-10.46400,,-10.44400,0.00000,-10.44400,-10.44400,-10.44400,-10.34700,-10.46400,10.73250,10.73250,-0.97000,-0.97000,12.16930,,,,,,,,,,,-16.95260,-16.95260,-15.59880,-16.95260,3.16600,-0.1678,-0.1677
2017-09-30,,,4.00200,1.03000,,-5.03200,,-5.03200,,-5.03200,-5.03200,-5.03200,-4.90800,-5.03200,10.63600,10.63600,-0.47000,-0.47000,,,,,,,,,,,,,,,,,-0.3456,-0.3652
2017-06-30,,,3.41700,0.99600,,-4.41300,,-4.41300,,-4.41300,-4.41300,-4.41300,-4.31100,-4.41300,10.63600,10.63600,-0.41000,-0.41000,,,,,,,,,,,,,,,,,-0.2967,-0.3199
2017-03-31,,,2.46100,0.88900,,-3.35000,,-3.35000,,-3.35000,-3.35000,-3.35000,-3.28300,-3.35000,10.63600,10.63600,-0.31000,-0.31000,,,,,,,,,,,,,,,,,-0.32570,-0.37800
2016-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2015-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
