Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,83.53990,63.64700,19.89290,3.90870,16.00050,,19.90920,-0.01640,0.60520,0.58880,1.40900,-0.82020,-0.82020,-0.82020,-0.01640,-0.01640,76.32270,76.32270,-0.01000,-0.01000,1.73550,0.17940,23.81250,-0.01960,-0.01960,0.70490,-0.98180,0.29260,2.40920,12.85590,7.00070,-0.53560,-0.53840,-0.28720,-0.53560,,0.00000,
2020-12-31,118.68740,89.26700,29.42040,5.28240,15.92270,,17.76580,11.65460,0.22910,11.88380,2.13860,9.74510,9.74510,9.74510,11.65460,11.65460,75.44870,78.91790,0.12000,0.12000,1.88020,0.18120,24.78810,9.81960,9.81960,10.01270,8.21070,0.41930,4.09710,7.64350,11.77480,6.40110,6.77230,3.44310,6.40110,1.99840,0.9042,0.6872
2020-09-30,131.74030,104.18300,27.55740,4.25640,11.54090,,15.79730,11.76010,0.77580,12.53580,0.75220,11.78370,11.78370,11.78370,11.76010,11.76010,75.71100,79.38800,0.16000,0.15000,1.68940,0.19240,20.91790,8.92670,8.92670,9.51560,8.94460,0.45390,4.92060,23.10480,3.89530,8.54980,8.93260,4.06040,8.54980,,0,0
2020-06-30,91.28450,70.32490,20.95970,3.39370,9.71170,,13.10540,7.85420,0.55650,8.41070,0.36740,8.04330,8.04330,8.04330,7.85420,7.85420,75.15100,77.58800,0.11000,0.10000,1.76770,0.21180,22.96080,8.60410,8.60410,9.21370,8.81130,0.38210,3.09080,11.95620,7.52750,6.68680,7.02460,3.36680,6.68680,,0,0
2020-03-31,32.89750,25.14170,7.75580,3.21090,9.66300,,12.87380,-5.11810,1.36650,-3.75160,-0.02660,-3.72500,-3.72500,-3.72500,-5.11810,-5.11810,74.85100,74.85100,-0.05000,-0.05000,2.01550,0.24220,23.57580,-15.55760,-15.55760,-11.40380,-11.32300,0.16670,0.95460,3.90680,23.03690,-3.38150,-3.57180,-1.88750,-3.38150,,0.00000,
2019-12-31,76.47210,56.45680,20.01530,2.69510,10.08920,,12.78420,7.23100,1.65970,8.89080,0.09510,8.79570,8.80050,8.80050,7.23100,7.23100,74.51250,76.62400,0.11600,0.12000,1.89080,0.27470,26.17340,9.45580,9.45580,11.62620,11.50810,0.35240,2.20030,4.62020,19.47950,7.74040,8.17560,4.05520,7.74040,1.52190,0.335,0.1208
2019-09-30,91.56190,71.24350,20.31850,2.38700,10.45010,,12.83710,7.48130,2.89870,10.38010,1.08830,9.29180,9.29180,9.29180,7.48130,7.48130,74.57000,76.57500,0.12000,0.12000,1.62070,0.36770,22.19100,8.17080,8.17080,11.33660,10.14810,0.38660,2.19490,10.52530,8.55080,9.09760,9.66340,3.92290,9.09760,,0,0
2019-06-30,77.27690,58.99750,18.27930,2.43320,9.64280,,12.07600,6.20340,1.22530,7.42870,-0.00240,7.43110,7.42630,7.42630,6.20340,6.20340,74.41200,76.65100,0.10000,0.09700,1.66910,0.41980,23.65430,8.02750,8.02750,9.61310,9.61000,0.36900,1.96700,4.43480,20.29410,7.97120,8.54880,3.54580,7.97120,,0,0
2019-03-31,52.92940,41.65390,11.27550,2.13560,7.52190,,9.65750,1.61790,0.16640,1.78440,-0.00100,1.78540,1.78540,1.78540,1.61790,1.61790,74.33700,76.54700,0.02400,0.02300,1.75170,0.36350,21.30280,3.05680,3.05680,3.37120,3.37320,0.28110,1.82600,4.36060,20.63960,2.08970,2.12300,0.94830,2.08970,,0.00000,
2018-09-30,71.81090,62.90170,8.90920,1.98780,7.59730,,9.58520,-0.67600,0.36170,-0.31430,,-0.31430,-0.31430,-0.31430,-0.67600,-0.67600,28.60800,28.60800,-0.02000,-0.02000,1.22110,-0.42100,12.40640,-0.94140,-0.94140,-0.43760,-0.43760,0.52750,3.27790,16.15140,5.57230,0.50980,0.50000,-0.23090,0.50990,,0,0
2018-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
