Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,0.00060,0.00060,3.18020,1.32480,-4.50440,0.16850,-4.33590,,-4.33590,-4.33590,-4.32790,-4.33850,-4.50440,47.02700,47.02700,-0.09000,-0.09000,5.13320,0.11330,0.17110,,,,,,0.00000,,,-22.86720,-23.26210,-16.62070,-20.27650,0.39450,-0.0794,-0.0779
2020-06-30,0.00520,0.00520,3.49280,1.72470,-5.21240,0.16930,-5.04310,,-5.04310,-5.04310,-5.03730,-5.03330,-5.21240,43.41400,43.41400,-0.12000,-0.12000,4.76200,0.11790,0.17370,100.00000,-100353.80000,-100353.80000,-97094.59000,-96983.33000,0.00020,1.61150,55.84710,-27.02160,-27.50600,-19.21420,-23.83520,0.40000,-0.0961,-0.1019
2020-03-31,0.00050,0.00050,3.89500,1.97750,-5.87190,0.01260,-5.85930,,-5.85930,-5.85930,-5.84980,-5.69170,-5.87190,41.19700,41.19700,-0.14000,-0.14000,2.82690,0.22370,0.36290,,,,,,0.00000,,,-63.85650,-66.28720,-34.72220,-49.52200,0.22290,-0.11650,-0.12450
2019-12-31,,,2.76720,0.95780,-3.72500,0.16770,-3.55730,,-3.55730,-3.55730,-3.55730,-3.55790,-3.72500,39.18000,39.18000,-0.08000,-0.08000,4.54840,0.16490,0.24990,,,,,,,,,-25.05400,-25.72860,-16.70780,-20.92340,0.34530,-0.0709,-0.0749
2019-09-30,0.01710,0.01710,2.64260,1.55060,-4.17610,-0.00470,-4.18080,0.00000,-4.18080,-4.18080,-4.18080,-4.00570,-4.17610,39.88030,39.88030,-0.10000,-0.10000,6.26120,0.11600,0.16990,100.00000,-24427.63000,-24427.63000,-24454.87000,-24454.87000,0.00070,1.06640,84.39340,-23.48530,-24.00590,-17.58370,-20.76120,0.43320,-0.0891,-0.092
2019-06-30,,,2.47890,1.67460,-4.15350,-0.00370,-4.15720,,-4.15720,-4.15720,-4.15720,-3.98200,-4.15350,38.87600,38.87600,-0.11000,-0.11000,5.50230,0.13690,0.20180,,,,,,,,,-25.37500,-26.04290,-18.16860,-21.90080,0.41500,-0.0644,-0.0674
2019-03-31,,,2.47460,1.51370,-3.98830,-0.21550,-4.20380,,-4.20380,-4.20380,-4.20380,-3.82050,-3.98830,36.21300,36.21300,-0.12000,-0.12000,6.40320,0.14030,0.20360,,,,,,,,,-27.81980,-28.64980,-20.37630,-23.91620,0.39960,-0.10080,-0.10390
2018-12-31,,,3.05930,1.19590,-4.25520,-0.03230,-4.28750,,-4.28750,-4.28750,-4.28750,-4.09340,-4.25520,31.38900,31.38900,-0.11000,-0.11000,5.95850,0.18220,0.26900,,,,,,,,,-35.31560,-36.72810,-24.51530,-28.88210,0.34360,-0.1311,-0.1352
2018-09-30,,,2.73790,1.70970,-4.44750,-0.02910,-4.47660,,-4.47660,-4.47660,-4.47660,-4.29100,-4.44750,32.82700,32.82700,-0.14000,-0.14000,6.38080,0.14760,0.20450,,,,,,,,,-29.63070,-30.63320,-21.60970,-25.25780,0.43130,-0.1221,-0.1235
2018-06-30,,,2.68650,1.87900,-4.56550,-0.02660,-4.59210,,-4.59210,-4.59210,-4.59210,-4.40390,-4.56550,30.02700,30.02700,-0.15000,-0.15000,3.74320,0.21550,0.31650,,,,,,,,,-45.69640,-48.18960,-28.17610,-35.84800,0.33460,-0.0876,-0.0895
2018-03-31,,,2.42320,2.20620,-4.62940,-0.02300,-4.65240,,-4.65240,-4.65240,-4.65240,-4.47310,-4.62940,27.26500,27.26500,-0.17000,-0.17000,5.70320,0.13360,0.19830,,,,,,,,,-33.19880,-34.59640,-24.51000,-28.76440,0.46670,-0.12860,-0.13080
2017-12-31,,,2.41670,1.62330,-4.04000,-0.02290,-4.06290,,-4.06290,-4.06290,-4.06290,-3.88320,-4.04000,26.39000,26.39000,-0.15000,-0.15000,4.61350,0.18010,0.27820,,,,,,,,,-40.80070,-43.30750,-27.78150,-33.45220,0.37550,-0.1487,-0.1521
2017-09-30,,,2.13350,1.74160,-3.87500,-0.01760,-3.89270,,-3.89270,-3.89270,-3.89270,-3.72940,-3.87500,26.51200,26.51200,-0.15000,-0.15000,5.03430,0.12700,0.18610,,,,,,,,,-29.06260,-30.40860,-21.20220,-25.37280,0.50510,-0.1055,-0.1093
2017-06-30,,,1.80760,1.63490,-3.44260,-0.02040,-3.46300,,-3.46300,-3.46300,-3.46300,-3.31010,-3.44260,26.38320,26.38320,-0.13000,-0.13000,7.56300,0.10600,0.13470,,,,,,,,,-20.88280,-21.66560,-16.51450,-18.67030,0.62650,-0.1056,-0.1189
2017-03-31,,,1.66840,1.67010,-3.33850,-0.01220,-3.35070,,-3.35070,-3.35070,-3.35070,-3.24520,-3.33850,26.12890,26.12890,-0.13000,-0.13000,8.37760,0.07800,0.09480,,,,,,,,,-18.11820,-18.71410,-14.87190,-16.70460,0.70730,-0.10220,-0.13570
2016-12-31,,,2.72450,0.75870,-3.48320,0.49900,-2.98410,,-5.93350,-5.93350,-2.98410,-3.40440,-3.48320,23.04910,23.04910,-0.11000,-0.11000,10.82450,0.05880,0.06950,,,,,,,,,-28.02120,-28.84140,-23.99050,-26.37470,0.81050,-0.1009,-0.1151
2016-09-30,,,1.96850,1.51070,-3.47910,,-3.47910,,-3.47910,-3.47910,-3.47910,-3.40030,-3.47910,23.52500,23.52500,-0.15000,-0.15000,6.38940,0.02030,0.02790,,,,,,,,,-29.46300,-31.19530,-24.34920,-28.86620,0.50020,-0.089,-0.0899
2016-06-30,,,1.74920,1.22610,-2.97530,0.02590,-2.94940,-2.94940,0.00000,0.00000,-2.94940,-2.89570,-2.97530,23.41230,23.41230,-0.13000,-0.13000,9.61970,0.01800,0.02420,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.60940,-0.0826,-0.0855
2016-03-31,,,1.46280,1.02980,-2.49260,,-2.49260,,-2.49260,-2.49260,-2.49260,-2.42040,-2.49260,19.28900,19.28900,-0.13000,-0.13000,12.07700,0.01690,0.02220,,,,,,,,,-14.74220,-15.38530,-13.18830,-14.49300,0.72260,-0.11210,-0.11210
2015-12-31,,,1.68000,1.01000,-2.69000,-0.01570,-2.69000,0.00000,-2.69000,-2.68700,-2.68700,-2.62430,-2.69000,17.91100,17.91100,-0.15000,-0.15000,5.55770,0.04730,0.06310,,,,,,,,,-44.45500,-50.32840,-34.84250,-42.35380,0.32210,-0.1299,-0.1423
2015-09-30,,,1.86210,1.10510,-2.96720,,-2.96720,0.00460,-2.97180,-2.97180,-2.96260,-2.89440,-2.96720,18.04200,18.04200,-0.16000,-0.16000,6.72220,0.04420,0.05740,,,,,,,,,-41.62230,-46.43490,-33.54220,-39.78360,,-0.1286,-0.1289
2015-06-30,,,1.35700,0.66060,-2.01760,0.14680,-1.87080,,-1.87080,-1.87080,-1.87080,-1.96630,-2.01760,17.94570,17.94570,-0.10000,-0.10000,7.62200,0.03490,0.03610,,,,,,,,,-19.90170,-21.60230,-16.51160,-19.18730,,-0.0966,-0.099
2015-03-31,,,1.21080,1.13910,-2.34990,0.33970,-2.01010,,-2.01010,-2.01010,-2.01010,-2.30970,-2.34990,16.46180,16.46180,-0.12000,-0.12000,11.44440,,,,,,,,,,,-18.15840,-19.47800,-16.27640,-18.15840,,-0.13400,-0.13510
2014-12-31,,,1.31000,0.59000,-1.90000,0.96000,-0.94000,0.00000,-0.94000,-0.94200,-0.94200,-1.86000,-1.90000,13.43500,13.43500,-0.05000,-0.05000,0.85980,,,,,,,,,,,-254.59510,219.06980,-27.46360,-261.66670,0.02450,-0.076,-0.0769
2014-09-30,0.01500,0.01500,1.07000,0.70000,-1.75500,-4.13000,-5.89000,0.00000,-5.89000,-5.89400,-5.89400,-1.71500,-1.75500,13.52500,13.52500,-0.44000,-0.44000,0.35220,,,66.66670,-11700.00000,-11700.00000,-39266.66000,-39293.34000,0.00390,,,143.75610,118.83060,-153.48960,144.10760,,-0.068,-0.0865
2014-06-30,,,0.79000,0.25000,-1.04000,1.86000,0.81000,0.00000,0.81000,0.81700,0.81700,-1.01000,-1.04000,13.38800,13.88800,0.06000,0.06000,0.63490,,,,,,,,,,,-154.15090,-55.20270,26.87500,-154.15100,,-0.085,-0.0871
2014-03-31,,,0.87000,0.36000,-1.23000,-0.95000,-2.19000,0.00000,-2.19000,-2.19400,-2.19400,-1.20000,-1.23000,12.24600,12.24600,-0.18000,-0.18000,0.56070,,,,,,,,,,,131.37730,83.42210,-55.40400,132.16870,,-0.07920,-0.08000
2013-12-31,,,0.75000,0.61000,-1.36000,0.51000,-0.85000,0.00000,-0.85000,-0.82900,-0.82900,-1.38000,-1.36000,10.83200,10.83200,-0.07000,-0.07000,1.05260,,,,,,,,,,,-121.91160,259.06250,-40.04830,-121.91180,,-0.0705,-0.0705
2013-09-30,,,0.52000,0.40000,-0.92000,,-0.92000,0.00000,-0.92000,-0.92600,-0.92600,-0.86000,-0.92000,11.08600,11.08600,-0.08000,-0.08000,1.39660,,,,,,,,,,,-237.43560,95.46390,-41.15560,-237.43590,,-0.0691,-0.0691
2013-06-30,,,0.64000,0.40000,-1.04000,,-1.04000,0.00000,-1.04000,-1.04700,-1.04800,-0.99000,-1.04000,10.64200,10.64200,-0.10000,-0.10000,1.58210,,,,,,,,,,,-153.97050,156.26870,-42.04820,-156.26870,,-0.0908,-0.0908
2013-03-31,,,0.59000,0.31000,-0.90000,,-0.90000,0.00000,-0.90000,-0.90800,-0.90800,-0.85000,-0.90000,10.21000,10.21000,-0.09000,-0.09000,0.84040,,0.07250,,,,,,,,,-131.59410,133.52940,-40.35560,-131.59420,,-0.05390,-0.05400
2012-12-31,0.01000,0.01000,1.13000,0.37000,-1.49000,,-1.48000,0.00000,-1.48000,-1.47700,-1.47700,-1.44000,-1.49000,9.17000,9.17000,-0.16000,-0.16000,0.93240,,0.06020,100.00000,-14900.00000,-14900.00000,-14800.00000,-14770.00000,0.00450,,,-175.83340,246.16670,-66.83260,-177.95180,,-0.0601,-0.0627
2012-09-30,0.02800,0.02800,0.66000,0.23000,-0.86200,,-0.87000,0.00000,-0.87000,-0.87300,-0.87300,-0.81200,-0.86200,9.69700,9.69700,-0.09000,-0.09000,1.48940,,,71.42860,-3078.57200,-3078.57200,-3107.14300,-3117.85700,0.01270,,,-77.25660,281.61300,-39.50230,-77.94640,,-0.0656,-0.065
2012-06-30,0.01200,0.01200,0.55000,0.38000,-0.91800,,-0.93000,0.00000,-0.93000,-0.93100,-0.93100,-0.86800,-0.91800,9.03100,9.03100,-0.10000,-0.10000,1.71430,,,83.33330,-7650.00000,-7650.00000,-7750.00000,-7758.33300,0.00540,1.20000,75.00000,-77.00580,423.18200,-41.74890,-76.94220,,-0.0614,-0.0658
2012-03-31,0.01600,0.01600,0.50000,0.31000,-0.79400,,-0.80000,0.00000,-0.80000,-0.80200,-0.80200,-0.74400,-0.79400,8.64600,8.64600,-0.09000,-0.09000,1.05260,,,62.50000,-4962.50000,-4962.50000,-5000.00000,-5012.50000,0.00730,1.60000,56.25000,-82.76580,145.81820,-36.78900,-82.68040,,-0.06480,-0.06820
2011-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
