Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2013-06-30,87.51100,70.81200,16.69900,6.05200,,6.05200,10.64700,10.64700,3.00300,7.64400,7.64400,7.61800,14.22400,10.64700,18.35300,18.71200,0.42000,0.41000,,,12.16650,12.16650,12.16650,8.70520,0.06660,1.94740,1.94740,0.58180,1.94740,21.28490,2.0117,1.984
2013-03-31,86.51200,69.23300,17.27900,6.19900,,6.19900,11.08000,11.08000,2.22900,8.85100,8.85100,8.83600,14.33000,11.08000,18.28100,18.69000,0.48000,0.47000,,,12.80750,12.80750,12.80750,10.21360,0.06840,2.27120,2.27120,0.69950,2.27120,21.20340,1.16520,1.15750
2012-12-31,85.58300,66.64600,18.93700,6.26300,,6.26300,12.67400,12.67400,3.44800,9.22600,9.22600,9.21600,15.63400,12.67400,18.16600,18.57500,0.51000,0.49000,,,14.80900,14.80900,14.80900,10.76850,0.07010,2.42010,2.42010,0.75560,2.42010,20.88320,1.1849,1.1656
2012-09-30,80.37400,65.38400,14.99000,5.90700,,5.98700,9.00300,9.00300,1.88200,7.12100,7.12100,7.11600,11.74500,9.08300,18.17300,18.58000,0.39000,0.38000,,,11.20140,11.30090,11.20140,8.85360,0.06680,1.91350,1.91350,0.59200,1.91350,20.46180,0.9237,0.891
2012-06-30,76.63700,67.04200,9.59500,5.35500,,5.56200,4.03300,4.03300,0.58800,3.44500,3.44500,3.44300,7.10200,4.24000,18.15000,18.58800,0.19000,0.19000,0.03430,0.03550,5.26250,5.53260,5.26250,4.49260,0.06330,0.94790,0.94790,0.28460,0.91540,19.98400,1.2794,1.2718
2012-03-31,78.65400,61.42500,17.22900,5.51700,,5.79600,11.43300,11.43300,1.87200,9.56100,9.56100,9.55600,14.49100,11.71200,18.14100,18.53600,0.53000,0.52000,0.06700,0.07180,14.53580,14.89050,14.53580,12.14940,0.06630,2.66280,2.66280,0.80630,2.48450,19.78250,0.97530,0.97050
2011-12-31,74.91000,59.49800,15.41200,5.62000,,5.89500,9.51700,9.51700,1.44400,8.07300,8.07300,8.05900,12.13000,9.79200,18.25000,18.69300,0.44000,0.44000,0.06870,0.07380,12.70460,13.07170,12.70460,10.75830,0.06550,2.31030,2.31030,0.70570,2.15160,19.25270,0.747,0.7231
2011-09-30,71.74300,60.85600,10.88700,5.09200,,5.36900,5.51800,5.51800,0.63400,4.88400,4.88400,4.88400,7.80000,5.79500,18.29400,18.70900,0.27000,0.26000,0.08570,0.09380,7.69130,8.07740,7.69130,6.80760,0.06220,1.44290,1.44290,0.42350,1.31920,18.74020,1.3441,1.3244
2011-06-30,67.05100,56.63400,10.41700,5.20500,,5.58500,4.83200,4.83200,0.23800,4.59400,4.59400,4.59400,6.94600,5.21200,18.39200,18.84600,0.25000,0.24000,0.09670,0.10700,7.20650,7.77320,7.20650,6.85150,0.05820,1.36230,1.36230,0.39860,1.23060,18.30690,0.2229,0.2087
2011-03-31,66.95900,53.62900,13.33000,5.46100,,5.84000,7.49000,7.49000,0.86000,6.63000,6.63000,6.63000,9.46700,7.86900,18.23300,18.70900,0.36000,0.35000,0.10790,0.12100,11.18600,11.75200,11.18600,9.90160,0.05880,2.00560,2.00560,0.58200,1.78920,18.04600,0.02430,0.02170
2010-12-31,63.14100,44.21800,18.92300,6.24300,,6.63100,12.29200,12.29200,3.83100,8.46100,8.46100,8.46100,14.30200,12.68000,18.63700,19.09500,0.45000,0.46000,0.09850,0.10930,19.46750,20.08200,19.46750,13.40020,0.05650,2.56240,2.56240,0.75680,2.31000,17.99220,1.2706,1.2248
2010-09-30,60.53800,49.91300,10.62500,5.35600,,5.75600,4.86900,4.86900,0.51100,4.35800,4.35800,4.35800,6.85600,5.26900,18.52800,18.98300,0.24000,0.23000,0.10330,0.11530,8.04290,8.70360,8.04290,7.19880,0.05330,1.36960,1.36960,0.38380,1.22800,17.26080,0.5363,0.4811
2010-06-30,60.09500,41.10700,18.98800,5.16100,,5.54600,13.44200,13.44200,3.01800,10.42400,10.42400,10.42400,15.24700,13.82700,18.72100,19.16000,0.56000,0.54000,0.10950,0.12290,22.36790,23.00860,22.36790,17.34590,0.05270,3.29460,3.29460,0.91400,2.93390,17.00700,0.4585,0.4211
2010-03-31,64.38200,44.90900,19.47300,5.47900,,5.85400,13.61900,13.61900,2.34200,11.27700,11.27700,11.27700,15.38200,13.99400,18.88800,19.32100,0.60000,0.58000,0.10710,0.12000,21.15340,21.73590,21.15340,17.51580,0.05710,3.63070,3.63070,1.00050,3.24170,16.42450,0.08310,0.05440
2009-12-31,63.97200,47.67100,16.30100,5.68300,,6.08200,10.21900,10.21900,2.49000,7.72900,7.72900,6.85400,11.95900,10.61800,18.86000,19.26800,0.35000,0.33000,0.10660,0.11930,15.97420,16.59790,15.97420,10.71410,0.05720,2.55570,2.55570,0.69080,2.28330,16.00510,0.2803,0.2777
2009-09-30,67.20800,40.56200,26.64600,5.53200,,5.94900,20.69700,20.69700,5.62600,15.07100,15.07100,15.07100,22.48400,21.11400,18.86200,19.27300,0.75000,0.74000,0.11200,0.12610,30.79540,31.41590,30.79540,22.42440,0.05780,5.10410,4.70570,1.29610,4.17860,16.96370,0.5055,0.4864
2009-06-30,73.49600,49.02600,24.47000,5.80900,,6.19200,18.27800,18.27800,4.57700,13.70100,13.70100,13.70100,19.99800,18.66100,18.85500,19.24200,0.68000,0.67000,0.10850,0.12160,24.86940,25.39050,24.86940,18.64180,0.06350,4.92360,4.51770,1.18400,4.02780,16.07510,-0.0635,-0.0714
2009-03-31,77.53500,56.82600,20.70900,5.19300,,5.80400,14.90500,14.90500,3.84300,11.06200,11.06200,11.06200,16.64500,15.51600,18.84500,19.23500,0.55000,0.54000,0.13080,0.15050,19.22360,20.01160,19.22360,14.26710,0.06780,4.22040,3.85290,0.96750,3.34890,15.22250,0.69450,0.67140
