Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,17.65100,6.07900,-23.73000,0.05100,-23.67900,-23.67900,-23.67900,-23.67900,-22.53200,-23.73000,51.50800,51.50800,-0.46000,-0.46000,7.40790,-7.46910,-7.46910,-6.61320,-7.46910,6.10090,-0.5552,-0.5978
2021-03-31,17.25800,5.88500,-23.14300,1.92300,-21.22000,-21.22000,-21.22000,-21.22000,-22.46500,-23.14300,51.17500,51.17500,-0.41000,-0.41000,5.90220,-6.49050,-6.49050,-5.54990,-6.49050,6.36820,-0.25800,-0.28240
2020-12-31,14.66100,4.79200,-19.45300,-1.28400,-20.73700,-20.73700,-20.73700,-20.73700,-19.12100,-19.45300,29.54600,29.54600,5.81000,5.81000,8.30120,-5.99610,-5.99610,-5.27890,-5.99610,6.77170,-0.8735,-0.9034
2020-09-30,16.41000,4.89800,-21.30800,0.29000,-21.01800,-21.01800,-21.01800,-21.01800,-20.97400,-21.30800,50.89500,50.89500,-0.41000,-0.41000,10.11900,-5.77300,-5.77300,-5.20480,-5.77300,7.14590,1.2274,1.2541
2020-06-30,18.17800,3.04600,-21.22400,0.90400,-20.32000,-20.32000,-20.32000,-20.32000,-20.86900,-21.22400,11.80400,11.80400,-1.72000,-1.72000,12.55720,-5.30260,-5.30260,-4.88170,-5.30260,7.53130,1.4342,1.4861
2020-03-31,24.31500,3.28100,-27.59600,0.45400,-27.14200,-27.14200,-27.14200,-27.14200,-27.21200,-27.59600,4.05000,4.05000,-6.70000,-6.70000,,,,,,,-3.36620,-3.45230
2019-12-31,,,,,,,,,,,,,,0.00000,,,,,,,8.4882,8.5509
2019-09-30,9.63000,2.51000,-12.14000,0.82300,-11.31700,-11.31700,-11.31700,-11.31700,-11.83600,-12.14000,3.85700,3.85700,-2.93000,-2.93000,,,,,,,-2.167,-2.1803
2019-06-30,9.96800,2.26400,-12.23200,1.56700,-10.66500,-10.66500,-10.66500,-10.66500,-12.23200,-12.23200,3.68300,3.68300,-2.90000,-2.90000,,,,,,,-6.3212,-6.3706
2018-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0,0
