Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,13.95200,5.69700,-19.64900,-0.20600,-19.85500,-19.85500,-19.85500,-19.85500,-19.54800,-19.64900,49.01000,49.01000,-0.39000,-0.39000,16.80890,0.12790,0.14660,-6.46120,-7.18130,-5.33560,-5.63510,5.61080,-0.4273,-0.6238
2019-09-30,14.82900,4.33600,-19.16500,-0.11900,-19.28400,-19.28400,-19.28400,-19.28400,-19.04400,-19.16500,50.36500,50.36500,-0.38000,-0.38000,11.07210,0.15980,0.19010,-8.31500,-9.58910,-6.42990,-6.98660,4.60580,-0.2003,-0.3304
2019-06-30,13.98900,4.40300,-18.39200,-0.28800,-18.68000,-18.68000,-18.68000,-18.68000,-18.48000,-18.39200,49.26700,49.26700,-0.38000,-0.38000,17.48090,0.14800,0.17380,-7.51700,-8.58110,-6.05080,-6.40420,4.93950,-0.3377,-0.4691
2019-03-31,15.13700,3.80800,-18.94500,-0.50600,-19.45100,-19.45100,-19.45100,-19.45100,-18.65300,-18.94500,45.12300,45.12300,-0.43000,-0.43000,9.70340,0.19280,0.23890,-10.98450,-13.29870,-8.03300,-8.86660,3.92510,-0.35410,-0.37090
2018-12-31,23.69000,2.85600,-26.54600,-0.77300,-27.31900,-27.31900,-27.31900,-27.31900,-26.44900,-26.54600,39.37800,39.37800,-0.67000,-0.67000,13.60190,0.17600,0.21360,-14.07930,-16.73730,-10.87050,-11.60120,4.29810,-0.5395,-0.5621
2018-09-30,13.06500,2.26800,-15.33300,-0.75600,-16.08900,-16.08900,-16.08900,-16.08900,-15.25700,-15.33300,39.90100,39.90100,-0.40000,-0.40000,12.51420,0.22050,0.28290,-11.20250,-14.26270,-8.25160,-8.73220,3.60530,-0.2859,-0.2973
2018-06-30,10.77200,4.10000,-14.87200,-0.89500,-15.76700,-15.76700,-15.76700,-15.76700,-14.79000,-14.87200,39.48300,39.48300,-0.40000,-0.40000,13.26710,0.20230,0.25360,-10.03780,-12.48760,-7.59580,-8.00690,3.97590,-0.2195,-0.2222
2018-03-31,5.74300,8.66200,-14.40500,-0.93800,-15.34300,-15.34300,-15.34300,-15.34300,-14.33000,-14.40500,36.13700,36.13700,-0.42000,-0.42000,23.29280,0.18680,0.22970,-9.01760,-11.01190,-7.06510,-7.33310,4.31800,-0.32100,-0.32070
2017-12-31,4.91900,1.73700,-6.65600,-0.19200,-6.84800,-6.84800,-6.84800,-6.84800,-6.59400,-6.65600,6.79600,6.79600,-1.01000,-1.01000,4.19270,,,26.39230,-44.12660,-33.99020,-44.12650,2.28350,-0.8812,-0.8857
2017-09-30,4.89400,1.83100,-6.72500,0.00200,-6.72300,-6.72300,-6.72300,-6.72300,-6.66400,-6.72500,6.79600,6.79600,-0.99000,-0.99000,27.57420,0.49160,0.96700,-13.16300,-13.16300,-6.42400,-6.69190,7.50470,-0.6024,-0.6026
2017-06-30,2.81900,0.70200,-3.52100,0.19200,-3.32900,-3.32900,-3.32900,-3.32900,-3.46800,-3.52100,6.79600,6.79600,-0.49000,-0.49000,27.34590,0.46120,0.85590,-5.78650,-5.78650,-2.99730,-3.11790,8.51980,-0.3173,-0.4052
2017-03-31,2.28500,0.58500,-2.87000,0.19200,-2.67800,-2.67800,-2.67800,-2.67800,-2.84200,-2.87000,6.79600,6.79600,-0.39000,-0.39000,22.13990,0.43700,0.77610,-4.23310,-4.23310,-2.27100,-2.38330,9.37730,-0.54780,-0.56710
2016-12-31,-16.49800,-5.56800,22.06600,0.24100,22.30700,22.30700,22.30700,22.30700,21.85800,22.06600,6.83400,6.83400,3.37000,3.37000,18.22620,0.40090,0.66910,30.48740,30.48740,17.20600,18.26530,10.84450,3.0755,3.0775
2016-09-30,8.41200,2.31100,-10.72300,-0.40500,-11.12800,-11.12800,-11.12800,-11.12800,-10.63200,-10.72300,6.73280,6.73280,-1.64000,-1.64000,23.37210,0.36470,0.57400,-13.08350,-13.08350,-7.94070,-8.31230,12.63290,-1.3271,-1.3428
2016-06-30,6.46500,2.31500,-8.78000,0.09600,-8.68400,-8.68400,-8.68400,-8.68400,-8.67600,-8.78000,6.65580,6.65580,-1.32000,-1.32000,24.24520,,,-9.09850,-9.09850,-8.69700,-9.09850,14.17610,-1.1922,-1.2253
2016-03-31,7.61500,2.52200,-10.13700,0.06900,-10.06800,-10.06800,-10.06800,-10.06800,-10.05700,-10.13700,6.60580,6.60580,-1.52000,-1.52000,22.37690,,,-10.14490,-10.14490,-9.66150,-10.14490,15.02360,-1.36140,-1.36370
2015-12-31,5.91900,2.30900,-8.22800,0.05600,-8.17200,-8.17200,-8.17200,-8.17300,-8.11500,-8.22800,4.57780,4.57780,-3.52000,-3.52000,27.13500,,,-7.51010,-7.51010,-7.21140,-7.51010,16.47250,-1.9657,-1.9993
2015-09-30,3.61200,1.82500,-5.43700,-50.52400,-55.96100,-55.96100,-55.96100,-55.96100,-5.43100,-5.43700,5.64330,5.64330,-9.92000,-9.92000,36.76350,,,-48.04550,-48.04550,-46.58600,-48.04550,17.64100,-0.3566,-0.4056
2015-06-30,1.95400,1.72800,-3.68200,1.29500,-2.38700,-2.38700,-2.38700,-2.38700,-3.68200,-3.68200,4.08180,4.08180,-0.60000,-0.60000,20.17820,0.35550,0.55150,-7.52550,-7.52550,-4.61810,-4.85040,7.77090,-0.4439,-0.4513
2015-03-31,1.06900,1.98000,-3.04900,1.58700,-1.46200,-1.46200,-1.46200,-1.59200,-3.04900,-3.04900,1.91950,1.91950,-0.84000,-0.84000,21.75010,0.35990,0.56240,-4.30610,-4.30610,-2.63300,-2.75620,8.31800,-1.03830,-1.03830
2014-12-31,0.94000,0.78200,-1.72200,-0.46700,-2.17100,-2.17100,-2.17100,-2.17100,-1.72200,-1.72200,0.25500,0.25500,-12.84000,-12.84000,0.50820,-1.15490,-1.50360,4.21070,45.62840,-39.32970,98.32430,-18.65880,-11.7261,-11.7261
2014-09-30,1.24300,0.84300,-2.08600,-0.30200,-2.38800,-2.38800,-2.38800,-3.48400,-2.08600,-2.08600,0.25500,0.25500,-13.68000,-13.68000,,,,,,,,,-11.1255,-11.1255
2014-06-30,1.86200,0.33200,-2.19400,-0.65300,-2.84700,-2.84700,-2.84700,-3.88400,-2.19400,-2.19400,0.25500,0.25500,-15.24000,-15.24000,,,,,,,,,-8.0667,-8.0667
2014-03-31,1.55000,0.16200,-1.71200,-0.43600,-2.14800,-2.14800,-2.14800,-3.14100,-1.71200,-1.71200,0.25500,0.25500,-12.32000,-12.32000,,,,,,,,,-7.27450,-7.27450
2013-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
