Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1487.70000,478.00000,1009.70000,210.50000,391.10000,601.60000,408.10000,-5.70000,402.40000,33.00000,369.40000,369.40000,365.60000,498.50000,408.10000,358.40000,366.70000,1.02000,1.00000,5.21780,67.86990,27.43160,27.43160,27.04850,24.57490,0.10880,0.73200,1.64190,54.81550,3.03860,3.31260,2.70060,3.03860,33.87270,0.60810,0.35290
2021-12-31,1550.70000,489.90000,1060.80000,183.40000,426.99990,610.40000,450.39980,3.80000,454.20010,71.50000,382.70020,382.70020,380.60000,548.39980,450.39990,356.10000,365.80000,1.07000,1.03000,5.08340,68.40780,29.04490,29.04490,29.29000,24.54380,0.11440,0.83440,1.98120,45.42660,3.20210,3.48710,2.82330,3.20210,33.41210,1.5633,1.1876
2021-09-30,1403.30000,431.90000,971.40000,165.50000,363.30000,528.80000,442.60000,18.50000,461.10000,73.90000,387.20000,387.20000,380.50000,530.10000,442.60000,356.80000,366.80000,1.07000,1.04000,5.57580,69.22260,31.53990,31.53990,32.85830,27.11470,0.10850,0.73840,2.01910,44.57350,3.37890,3.67580,2.99350,3.37890,32.08150,1.3525,1.1681
2021-06-30,1464.00000,440.30000,1023.70000,162.30000,350.20000,512.50000,511.20000,15.00000,526.20000,3.20000,523.00000,523.00000,517.20000,591.90000,511.20000,355.70000,364.90000,1.45000,1.42000,5.98910,69.92490,34.91800,34.91800,35.94260,35.32790,0.11910,0.77290,2.09170,43.02660,4.80720,5.26140,4.25310,4.80720,30.55180,1.484,1.277
2021-03-31,1292.10000,389.50000,902.60000,159.80000,326.00000,485.80000,416.80000,32.00000,448.80000,13.60000,435.20000,435.20000,426.30000,493.40000,416.80000,354.20000,364.00000,1.20000,1.17000,6.70620,69.85530,32.25760,32.25760,34.73420,32.99280,0.11200,0.67530,1.97480,45.57470,4.27080,4.67020,3.77110,4.27080,28.68860,1.31210,1.15110
2020-12-31,1329.10000,433.30010,895.80000,149.80000,330.20000,479.99990,415.80000,20.70000,436.50000,72.90000,363.60000,363.60000,365.20000,500.30000,415.79990,351.10000,361.00000,1.04000,1.00670,6.86480,67.39900,31.28430,31.28430,32.84180,27.47720,0.11900,0.72040,2.05900,43.71000,3.72580,4.07680,3.25550,3.72580,27.63830,1.7441,1.5707
2020-09-30,1077.70000,353.40000,724.29990,155.00000,298.90000,453.90000,270.39990,84.80000,355.20000,38.40000,316.80000,316.80000,313.90000,343.79990,270.39990,352.00000,361.90000,0.89000,0.87000,7.04180,67.20800,25.09050,25.09050,32.95910,29.12680,0.10150,0.53310,1.83100,49.15470,3.41130,3.73470,2.98380,3.41130,26.34530,0.7462,0.5729
2020-06-30,852.10000,349.20000,502.90000,143.20000,279.10000,422.30000,80.60000,26.60000,107.20000,37.00000,70.20000,70.20000,68.00000,148.30000,80.60000,350.40000,359.10000,0.19330,0.19000,6.37870,59.01890,9.45900,9.45900,12.58070,7.98030,0.08430,0.54100,1.67470,53.74020,0.80080,0.88150,0.69480,0.80080,24.97550,0.6411,0.3345
2020-03-31,1099.50000,361.30000,738.20000,147.10000,308.10000,455.20000,283.00000,25.10000,308.10000,-8.10000,316.20000,316.20000,313.50000,350.70000,283.00000,349.20000,359.40000,0.89670,0.87330,4.95980,67.13960,25.73900,25.73900,28.02180,28.51300,0.11120,0.58250,2.08400,43.18690,3.70670,4.10250,3.19680,3.70670,24.38680,0.98160,0.68890
2019-12-31,1277.70000,381.69990,896.00000,156.60000,341.80000,498.40010,397.60000,34.10000,431.70000,69.00000,362.70000,362.70000,357.70010,465.30000,397.60000,346.20000,358.40000,1.02330,0.99670,4.52590,70.12600,31.11840,31.11840,33.78730,27.99560,0.13130,0.64100,1.98030,45.44730,4.37790,4.81280,3.72640,4.37790,23.80660,1.5381,1.143
2019-09-30,1128.20000,342.60000,785.60000,135.90000,284.00000,419.90000,365.70000,33.30000,399.00000,0.30000,398.70000,398.70000,396.80000,419.89990,365.70000,346.20000,357.90000,1.14670,1.11000,4.63740,69.63300,32.41450,32.41450,35.36610,35.17110,0.12360,0.59110,1.76560,50.97500,5.12660,5.65000,4.36630,5.12660,22.42530,1.1073,0.865
2019-06-30,1098.90000,339.90000,759.00000,120.80000,279.20000,400.00000,359.00000,32.80000,391.80000,75.40000,316.40000,316.40000,318.30000,410.00000,359.00000,346.20000,357.90000,0.92000,0.89000,5.04220,69.06910,32.66900,32.66900,35.65380,28.96530,0.12880,0.66280,1.73490,51.87550,4.34640,4.75730,3.70860,4.34640,21.06370,0.8852,0.6551
2019-03-31,973.70000,304.10000,669.60000,144.00000,273.40000,417.40000,252.20000,27.50000,279.70000,-24.30000,304.00000,304.00000,306.50000,295.40000,252.20000,345.00000,358.80000,0.89000,0.85330,5.43770,68.76860,25.90120,25.90120,28.72550,31.47790,0.11820,0.64940,1.77810,50.61520,4.31790,4.73950,3.69160,4.31790,20.33620,0.92870,0.60870
2018-12-31,1046.50000,310.80000,735.69980,119.90000,283.80000,403.69980,332.00000,26.80000,358.80000,67.50000,291.30000,291.30000,292.50000,367.80000,332.00020,341.10000,356.40000,0.85000,0.81670,5.28050,70.30100,31.72480,31.72480,34.28570,27.95030,0.13340,0.75990,1.53380,58.67850,4.35590,4.70910,3.71240,4.35590,19.46870,0.9565,0.7995
2018-09-30,920.90000,278.60000,642.30000,107.60000,221.40000,329.00000,313.30000,21.90000,335.20000,43.40000,291.80000,291.80000,292.50000,350.10010,313.30000,342.00000,357.60000,0.85670,0.81670,6.04660,69.74700,34.02110,34.02110,36.39920,31.76240,0.12580,0.75280,1.58670,56.72280,4.64020,5.01810,3.98710,4.64020,18.35520,0.8858,0.7558
2018-06-30,909.30000,277.00000,632.30000,95.10000,259.80000,354.90000,277.40000,18.20000,295.60000,41.00000,254.60000,254.60000,255.30000,304.50000,277.40000,340.50000,355.50000,0.75000,0.71670,5.98150,69.53700,30.50700,30.50700,32.50850,28.07650,0.13280,0.83560,1.70760,52.70540,4.33790,4.68270,3.71700,4.33790,17.20670,0.6479,0.5224
2018-03-31,847.50000,253.70000,593.80000,95.50000,221.60000,317.10000,276.70000,13.20000,289.90000,2.60000,287.30000,287.30000,287.60000,310.40000,276.70000,338.40000,354.00000,0.85000,0.81330,5.81850,70.06490,32.64900,32.64900,34.20650,33.93510,0.13190,0.89460,1.78460,50.43190,5.21760,5.63170,4.47080,5.21760,16.20010,0.79150,0.67820
2017-12-31,891.99990,258.00000,633.99990,87.10000,217.90000,305.00010,328.99980,12.30000,341.30000,372.80000,-31.50000,-31.50000,-31.50000,359.29970,328.99990,335.10000,348.90000,-0.09670,-0.10000,4.23790,71.07630,36.88340,36.88340,38.26230,-3.53140,0.15440,1.06970,1.75630,51.24550,-0.65890,-0.71860,-0.54530,-0.65890,14.18940,0.9615,0.8707
2017-09-30,807.80000,239.70000,568.10000,83.40000,204.10000,287.50000,280.60000,10.80000,291.40000,-7.20000,298.60000,298.60000,298.60000,308.20000,280.60000,335.40000,350.40000,0.89000,0.85330,4.75700,70.32680,34.73630,34.73630,36.07330,36.96460,0.14310,1.06440,1.72610,52.14160,6.02030,6.48570,5.29000,6.02030,14.76160,0.9919,0.8494
2017-06-30,758.80000,228.70000,530.10000,84.60000,185.60000,270.20000,259.90000,10.10000,270.00000,47.00000,223.00000,223.00000,223.00000,280.50000,259.90000,333.00000,345.60000,0.67000,0.64670,4.40510,69.86030,34.25150,34.25150,35.58250,29.38850,0.14450,1.06770,1.57720,57.06250,4.93110,5.34930,4.24700,4.93110,13.54390,0.6282,0.4679
2017-03-31,679.60000,209.80000,469.80000,73.50000,202.90000,276.40000,193.40000,8.70000,202.10000,21.30000,180.80000,180.80000,180.80000,224.90000,193.40000,335.70000,346.50000,0.54000,0.52330,3.88340,69.12890,28.45790,28.45790,29.73810,26.60390,0.14130,0.98270,1.64590,54.68070,4.38040,4.77520,3.76040,4.38040,12.46230,0.69700,0.54400
2016-12-31,759.00000,228.99990,530.00010,69.10000,192.00000,261.10000,268.90010,11.70000,280.60000,74.20000,206.40000,206.40000,206.40000,276.80010,268.90010,344.70000,353.70000,0.59890,0.58000,5.44910,69.82870,35.42820,35.42820,36.96970,27.19370,0.11700,1.25620,1.76430,51.01190,3.57230,3.70110,3.18180,3.57230,16.54580,0.9537,0.9023
2016-09-30,682.90000,195.90000,487.00000,62.60000,168.00000,230.60000,256.40000,10.40000,266.80000,55.80000,211.00000,211.00000,211.00000,287.60000,256.40000,348.30000,357.30000,0.60670,0.59000,5.51300,71.31350,37.54580,37.54580,39.06870,30.89760,0.11060,1.06760,1.58080,56.93370,3.80740,4.05390,3.41720,3.80740,15.91100,0.7349,0.6934
2016-06-30,670.10000,199.20000,470.90000,54.70000,170.80000,225.50000,245.40000,8.00000,253.40000,68.90000,184.50000,184.50000,184.50000,276.80000,245.40000,344.70000,352.80000,0.53560,0.52330,5.77610,70.27310,36.62140,36.62140,37.81530,27.53320,0.11590,1.17730,1.65950,54.23370,3.56070,3.81510,3.19160,3.56070,14.95380,0.7301,0.6983
2016-03-31,594.50000,189.50000,405.00000,53.20000,172.80000,226.00000,179.00000,5.50000,184.50000,48.10000,136.40000,136.40000,136.40000,210.70000,179.00000,339.30000,346.50000,0.40220,0.39330,5.31330,68.12450,30.10930,30.10930,31.03450,22.94370,0.11200,1.16260,1.82420,49.33730,2.87130,3.08750,2.57050,2.87130,13.85360,0.65450,0.62680
2015-12-31,676.50000,217.70000,458.80000,52.60000,160.30000,212.90010,245.89990,5.90000,251.80000,61.80000,190.00000,190.00000,190.00000,278.39990,245.89990,333.90000,341.10000,0.56670,0.55670,4.46330,67.81970,36.34880,36.34880,37.22100,28.08570,0.13790,1.29660,1.71570,52.45680,4.39870,4.75520,3.87180,4.39870,12.83270,0.9351,0.877
2015-09-30,589.70000,193.90000,395.80000,51.00000,154.90000,205.90000,189.90000,3.70000,193.60000,26.30000,167.30000,167.30000,167.30000,232.00000,189.90000,335.70000,342.00000,0.49890,0.48890,5.01210,67.11890,32.20280,32.20280,32.83030,28.37040,0.12590,0.99950,1.76190,51.08190,4.06540,4.42110,3.57300,4.06540,12.25860,0.5207,0.4378
2015-06-30,586.10000,199.60000,386.50000,49.40000,163.30000,212.70000,173.80000,4.60000,178.40000,43.90000,134.50000,134.50000,134.50000,194.90000,173.80000,332.10000,340.20000,0.40440,0.39560,4.55990,65.94440,29.65360,29.65360,30.43850,22.94830,0.13460,0.99160,1.82300,49.36870,3.54630,3.88060,3.08880,3.54630,11.38950,0.5431,0.5033
2015-03-31,532.10000,195.30000,336.80000,44.40000,162.00000,206.40000,130.40000,4.30000,134.70000,37.70000,97.00000,97.00000,97.00000,150.60000,130.40000,330.30000,339.30000,0.29330,0.28560,4.28820,63.29640,24.50670,24.50670,25.31480,18.22970,0.12900,0.96490,1.81980,49.45690,2.70540,2.96900,2.35080,2.70540,10.82550,0.36460,0.30800
2014-12-31,604.69990,211.30000,393.39980,47.30000,160.00000,207.30000,186.09990,-1.30000,184.80000,38.00000,146.80000,146.80000,146.80000,240.29990,186.09990,332.10000,339.30000,0.43780,0.42890,3.61510,65.05710,30.77560,30.77560,30.56060,24.27650,0.15270,1.16290,1.91910,46.89770,4.34400,4.80510,3.70760,4.34400,10.25930,0.5423,0.3527
2014-09-30,550.10000,189.50000,360.60000,47.50000,154.00000,201.50000,159.10000,2.00000,161.10000,37.40000,123.70000,123.70000,123.70000,179.00000,159.10000,324.90000,332.10000,0.38110,0.37220,3.31300,65.55170,28.92200,28.92200,29.28560,22.48680,0.15070,0.95270,2.12310,42.39050,4.01080,4.49560,3.38760,4.01080,9.44050,0.4714,0.4284
2014-06-30,512.20000,167.80000,344.40000,40.20000,161.20000,201.40000,143.00000,-0.40000,142.60000,38.60000,104.00000,104.00000,104.00000,160.20000,143.00000,332.10000,338.40000,0.31330,0.30780,3.09220,67.23940,27.91880,27.91880,27.84070,20.30460,0.15040,0.82910,1.88930,47.63570,3.68480,4.18280,3.05470,3.68480,8.71110,0.4739,0.4183
2014-03-31,464.70000,149.30000,315.40000,43.00000,215.80000,258.80000,56.60000,3.90000,60.50000,16.20000,44.30000,44.30000,44.30000,73.60000,56.60000,344.70000,351.90000,0.12890,0.12560,4.52140,67.87170,12.17990,12.17990,13.01920,9.53300,0.11080,0.80490,1.94350,46.30730,1.21150,1.30420,1.05620,1.21150,10.58040,0.47260,0.44960
2013-12-31,576.20010,178.20000,398.00000,41.70000,147.70000,189.40000,208.60000,5.90000,214.50010,48.30000,166.20000,166.20000,166.20000,234.90000,208.60000,352.80000,360.90000,0.48670,0.47560,5.07320,69.07320,36.20270,36.20270,37.22670,28.84420,0.14590,0.99220,1.91170,47.07740,4.74670,5.08270,4.20730,4.74670,10.18440,0.598,0.5223
2013-09-30,499.00000,142.30000,356.70000,43.20000,139.30000,182.50000,174.20000,3.90000,178.10000,21.30000,156.80000,156.80000,156.80000,199.20000,174.20000,347.40000,353.70000,0.45110,0.44330,4.71960,71.48300,34.90980,34.90980,35.69140,31.42290,0.13500,0.71110,1.77830,50.60920,4.80350,5.16540,4.24080,4.80350,9.51970,0.6227,0.5222
2013-06-30,578.50000,173.30000,405.20000,41.20000,145.50000,186.70000,218.50000,4.30000,222.80000,63.70000,159.10000,159.10000,159.10000,245.50000,218.50000,359.10000,367.20000,0.44330,0.43330,4.76080,70.04320,37.77010,37.77010,38.51340,27.50220,0.13770,1.02360,1.61320,55.78910,4.27830,4.55970,3.78690,4.27830,10.40810,0.5252,0.4564
2013-03-31,611.40000,177.10000,434.30000,41.60000,141.50000,183.10000,251.20000,4.30000,255.50000,66.60000,188.90000,188.90000,188.90000,277.00000,251.20000,362.70000,372.60000,0.52110,0.50670,5.01770,71.03370,41.08600,41.08600,41.78930,30.89630,0.14430,1.30700,1.77170,50.79980,5.00770,5.34460,4.45960,5.00770,10.42620,0.69240,0.64760
2012-12-31,609.30000,171.40000,437.90000,41.70000,148.10000,189.79990,248.10010,3.70000,251.80000,76.90000,174.90010,174.90010,174.90000,239.70010,248.10010,358.20000,369.90000,0.48890,0.47440,4.71310,71.86940,40.71890,40.71890,41.32610,28.70510,0.15010,1.41070,1.64540,54.69720,4.88530,5.23870,4.30870,4.88530,9.89520,0.6131,0.422
2012-09-30,537.80000,147.70000,390.10000,49.70000,129.00000,178.70000,211.40000,4.30000,215.70000,32.40000,183.30000,183.30000,183.30000,235.20000,211.40000,359.10000,369.90000,0.51000,0.49560,4.53030,72.53630,39.30830,39.30830,40.10790,34.08330,0.14410,1.17410,1.59960,56.26260,5.56550,5.94050,4.91130,5.56550,9.19460,0.577,0.6111
2012-06-30,536.50000,150.10000,386.40000,40.20000,120.90000,161.10000,225.30000,4.00000,229.30000,74.40000,154.90000,154.90000,154.90000,247.40000,225.30000,359.10000,371.70000,0.43110,0.41670,4.91150,72.02240,41.99440,41.99440,42.74000,28.87230,0.14800,1.25710,1.66000,54.21810,4.86740,5.21720,4.27180,4.86740,8.86220,0.5638,0.543
2012-03-31,495.20000,139.30000,355.90000,38.40000,124.20000,162.60000,193.30000,3.80000,197.10000,53.60000,143.50000,143.50000,143.50000,213.60000,193.30000,355.50000,369.00000,0.40330,0.38890,4.57940,71.87000,39.03470,39.03470,39.80210,28.97820,0.14860,1.17260,1.65230,54.46890,4.90210,5.29950,4.30560,4.90210,8.19280,0.44720,0.31630
2011-12-31,496.80010,133.90000,362.90010,41.40000,122.00000,163.40000,199.50010,3.60000,203.10000,51.90000,151.20000,151.20000,151.20000,218.60010,199.50000,352.80000,361.80000,0.42780,0.41890,4.57360,73.04750,40.15700,40.15700,40.88160,30.43480,0.16220,1.19450,1.66770,53.96740,5.71520,6.15210,4.93620,5.71520,7.47980,0.5875,0.5459
2011-09-30,446.70000,121.20000,325.50000,35.40000,111.20000,146.60000,178.90000,1.90000,180.80000,58.40000,122.40000,122.40000,122.40000,196.40000,178.90000,351.90000,360.90000,0.34780,0.33890,4.61770,72.86770,40.04930,40.04930,40.47460,27.40090,0.16270,1.11600,1.68500,53.41170,5.16670,5.62320,4.45740,5.16670,6.74930,0.4409,0.4
2011-06-30,425.70000,119.10000,306.60000,32.00000,106.50000,138.50000,168.10000,4.10000,172.20000,54.80000,117.40000,117.40000,117.40000,184.20000,168.10000,352.80000,362.70000,0.33220,0.32330,4.98280,72.02260,39.48790,39.48790,40.45100,27.57810,0.16060,1.18980,1.70080,52.91760,5.13000,5.58120,4.43040,5.13000,6.50330,0.5532,0.4471
2011-03-31,388.10000,109.30000,278.80000,31.40000,99.10000,130.50000,148.30000,5.30000,153.60000,49.50000,104.10000,104.10000,104.10000,164.70000,148.30000,351.90000,361.80000,0.29560,0.28780,5.88030,71.83720,38.21180,38.21180,39.57740,26.82300,0.15110,1.17150,1.49330,60.27060,4.66630,5.09920,4.05330,4.66630,6.30730,0.29130,0.25070
2010-12-31,389.30000,107.20000,282.09990,32.60000,95.80000,128.40000,153.70000,3.50000,157.20000,36.00000,121.20000,121.20000,121.20000,182.30000,153.70000,352.80000,362.70000,0.34220,0.33560,4.65960,72.46340,39.48110,39.48110,40.38020,31.13280,0.16290,1.23500,1.57740,57.05630,5.94880,6.53580,5.07030,5.94880,5.81950,0.3962,0.369
2010-09-30,344.40000,93.80000,250.60000,26.90000,91.60000,118.50000,132.10000,5.00000,137.10000,50.50000,86.60000,86.60000,86.60000,142.40000,132.10000,354.60000,364.50000,0.24440,0.23780,4.86910,72.76420,38.35660,38.35660,39.80840,25.14520,0.14640,1.10350,1.65660,54.32930,4.31210,4.75620,3.68230,4.31210,5.67800,0.31,0.1726
2010-06-30,350.70000,93.90000,256.80000,28.50000,88.60000,117.10000,139.70000,4.50000,144.20000,55.50000,88.70000,88.70000,88.70000,149.50000,139.70000,353.70000,364.50000,0.25110,0.24330,5.19560,73.22500,39.83460,39.83460,41.11780,25.29230,0.15630,1.26890,1.80120,49.96580,4.60920,5.02860,3.95430,4.60920,5.42700,0.4791,0.4238
2010-03-31,328.60000,88.10000,240.50000,28.00000,82.80000,110.80000,129.70000,4.10000,133.80000,48.50000,85.30000,85.30000,85.30000,139.20000,129.70000,349.20000,361.80000,0.24440,0.23560,5.86590,73.18930,39.47050,39.47050,40.71820,25.95860,0.16290,1.28610,1.82350,49.35480,4.81920,5.30840,4.22990,4.81920,5.01700,0.31950,0.27470
2009-12-31,323.10000,89.90000,233.20000,25.80000,79.00000,104.80000,128.39990,4.20000,132.60000,55.00000,77.60000,77.60000,77.60000,137.09990,128.39990,344.70000,352.80000,0.22330,0.21670,4.17700,72.17580,39.74000,39.74000,41.03990,24.01730,0.17850,1.56080,1.57300,57.21450,5.04780,5.66260,4.28800,5.04780,4.43670,0.3481,0.3262
2009-09-30,280.10000,81.10000,199.00000,24.60000,69.90000,94.50000,104.50000,4.30000,108.80000,44.30000,64.50000,64.50000,64.50000,113.40000,104.50000,342.90000,352.80000,0.18780,0.18220,4.20920,71.04610,37.30810,37.30810,38.84330,23.02750,0.17100,1.43170,1.50160,59.93470,4.63940,5.28940,3.93820,4.63940,4.04490,0.2653,0.2518
2009-06-30,260.60000,70.40000,190.20000,23.40000,67.30000,90.70000,99.50000,5.20000,104.70000,42.30000,62.40000,62.40000,62.40000,108.50000,99.50000,341.10000,347.40000,0.18330,0.18000,3.56460,72.98540,38.18110,38.18110,40.17650,23.94470,0.17360,1.18820,1.48730,60.51210,4.90880,5.69110,4.15640,4.90880,3.72370,0.2436,0.2053
2009-03-31,188.40000,59.70000,128.70000,21.30000,62.40000,83.70000,45.00000,5.00000,50.00000,21.90000,28.10000,28.10000,28.10000,53.00000,45.00000,350.10000,353.70000,0.08000,0.08000,3.46370,68.31210,23.88540,23.88540,26.53930,14.91510,0.13590,0.92730,1.35210,66.56420,2.39120,2.82040,2.02730,2.39120,3.44950,0.25470,0.17700
