Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,1.77700,1.20200,0.57500,7.83800,4.82700,-16.43900,29.10400,-28.52900,-0.22500,-28.75400,-28.75400,-28.75400,,-28.75400,-28.24100,-28.52900,50.33800,50.33800,-0.57000,-0.57000,9.27270,0.08690,0.09520,32.35790,-1605.45900,-1605.45900,-1618.12000,-1618.12000,0.01100,,2.17500,41.37870,-25.60600,-27.33560,-17.81550,-23.37990,2.15610,-0.24300,-0.24300
2020-12-31,1.58000,1.28600,0.29400,8.95500,4.89900,,13.85400,-13.56000,-0.21900,-13.77900,-13.59700,-13.59700,0.42400,-13.17300,-14.00900,-13.56000,42.53930,42.53930,-0.30000,-0.30000,3.86530,0.22050,0.28290,18.60760,-858.22790,-858.22790,-872.08850,-833.73400,0.02230,,2.04660,43.97470,-36.11420,-44.54090,-19.20910,-28.14940,0.83460,-0.2125,-0.2128
2020-09-30,1.44900,1.18900,0.26000,6.24000,3.85900,-0.62600,10.72500,-10.46500,-0.19400,-10.65900,-10.65900,-10.65900,,-10.65900,-9.87400,-10.46500,42.80300,42.80300,-0.25000,-0.25000,4.53530,0.20660,0.26040,17.94340,-722.22220,-722.22220,-735.61080,-735.61080,0.02020,,1.63360,55.09320,-26.15260,-31.70910,-14.82430,-20.74950,0.94970,-0.2774,-0.2843
2020-06-30,2.04600,1.38900,0.65700,6.46600,5.57200,,12.03800,-11.38100,-0.18900,-11.57000,-11.57000,-11.57000,-0.02700,-11.59700,-10.77500,-11.38100,42.13400,42.13400,-0.28000,-0.28000,3.99860,0.17640,0.21420,32.11140,-556.25620,-556.25620,-565.49370,-566.81330,0.02410,,2.64000,34.09090,-23.43720,-27.41380,-13.61190,-19.30300,1.15640,-0.2548,-0.2552
2020-03-31,1.40700,1.26900,0.13800,7.67700,6.20000,-1.76700,15.64400,-15.50600,0.17800,-15.32800,-15.32800,-15.32800,-0.25800,-15.58600,-14.93000,-15.50600,41.61800,41.61800,-0.37000,-0.37000,4.01470,0.15380,0.18170,9.80810,-1102.06100,-1102.06100,-1089.41000,-1107.74700,0.01450,,1.50800,59.68020,-26.34810,-30.05790,-15.83280,-22.29590,1.39070,-0.16350,-0.16650
2019-12-31,1.09500,1.02800,0.06700,11.54000,5.80900,,17.34900,-17.28200,-1.89500,-19.17700,-19.17700,-19.17700,0.58300,-18.59400,-16.96200,-17.28200,41.40600,41.40600,-0.45000,-0.45000,3.73590,,,6.11870,-1578.26500,-1578.26500,-1751.32400,-1698.08200,0.01110,,1.55540,57.86300,-27.43020,-30.57900,-19.50920,-27.43020,1.68520,-0.4906,-0.497
2019-09-30,0.98300,0.82600,0.15700,16.18300,6.83800,,23.02100,-22.86400,-0.27400,-23.13800,-23.13800,-23.13800,-32.18100,-55.31900,-21.23200,-22.86400,41.36400,41.36400,-1.34000,-1.34000,3.72850,0.25980,0.35100,15.97150,-2325.94100,-2325.94100,-2353.81500,-5627.56900,0.00610,,1.46060,61.61750,-27.13340,-29.64210,-14.42380,-20.08420,2.06070,-0.562,-0.5818
2019-06-30,0.88600,0.99400,-0.10800,17.51900,7.46900,,43.49200,-43.60000,-0.08500,-43.68500,-43.68500,-43.68500,-6.19100,-49.87600,-22.86500,-43.60000,41.27500,41.27500,-1.21000,-1.21000,3.22570,0.17900,0.21810,-12.18960,-4920.99300,-4920.99300,-4930.58600,-5629.34500,0.00410,5.37300,0.04570,1967.60700,-31.83340,-64.76750,-20.10920,-26.13460,3.32450,-0.5175,-0.5233
2019-03-31,1.26300,1.20700,0.05600,19.64300,7.46400,,27.10700,-27.05100,-0.23000,-27.28100,-27.28100,-27.28100,-10.28400,-37.56500,-24.82500,-27.05100,41.24900,41.24900,-0.91000,-0.91000,4.32850,0.14100,0.16420,4.43390,-2141.80500,-2141.80500,-2160.01600,-2974.26700,0.00500,1.41000,0.07990,1127.10200,-14.96880,-29.56010,-10.77520,-12.85800,4.41610,-0.75920,-0.76610
2018-12-31,1.77200,1.26600,0.50600,19.02200,6.64300,,25.66500,-25.15900,0.48700,-24.67200,-24.67200,-24.67200,-13.87900,-38.55100,-24.20100,-25.15900,38.76100,38.76100,-0.99000,-0.99000,6.56500,0.12210,0.13910,28.55530,-1419.80800,-1419.80800,-1392.32500,-2175.56400,0.00640,,3.14740,28.59480,-11.46870,-13.03010,-8.95320,-10.06860,5.21990,-0.2264,-0.2224
2018-09-30,1.11800,1.06700,0.05100,15.18900,6.20400,,21.39300,-21.34200,0.71000,-20.63200,-20.63200,-20.63200,-12.10800,-32.74000,-20.95800,-21.34200,30.98200,30.98200,-1.06000,-1.06000,6.53140,,,4.56170,-1908.94400,-1908.94400,-1845.43800,-2928.44400,0.00630,1.02200,1.08230,83.15740,-14.09980,-17.11740,-11.71100,-14.09980,4.72160,-0.9621,-0.98
2018-06-30,3.67600,1.18100,2.49500,13.98400,20.48900,,34.47300,-31.97800,0.76000,-31.21800,-31.21800,-31.21800,,-31.21800,-31.66300,-31.97800,30.94500,30.94500,-1.01000,-1.01000,8.52920,,,67.87270,-869.91290,-869.91290,-849.23820,-849.23830,0.01820,1.15110,1.68470,53.42220,-17.92050,-21.03810,-15.46830,-17.92050,5.62580,-0.7041,-0.7156
2018-03-31,1.11800,0.96700,0.15100,13.60600,17.49300,,31.09900,-30.94800,0.71900,-30.22900,-30.22900,-30.22900,,-30.22900,-30.72600,-30.94800,30.88600,30.88600,-0.98000,-0.98000,13.90840,,,13.50630,-2768.15700,-2768.15700,-2703.84600,-2703.84600,0.00510,,2.11340,42.58500,-15.07890,-17.30950,-13.70170,-15.07890,6.48650,-0.70820,-0.71780
2017-12-31,0.99900,0.75400,0.24500,9.20300,-1.57800,,7.62500,-7.38000,-17.38400,-24.76400,-22.93400,-22.93400,,-22.93400,-7.19900,-7.38000,28.10200,28.10200,-0.77000,-0.77000,15.68880,,,24.52450,-738.73830,-738.73870,-2478.87800,-2295.69600,0.00410,,2.07690,43.33330,-10.18100,-11.50100,-9.41810,-10.18100,7.30020,-0.681,-0.7021
2017-09-30,0.68400,0.45300,0.23100,10.86400,8.12300,,18.98700,-18.75600,0.56400,-18.19200,-18.19200,-18.19200,,-18.19200,-18.64000,-18.75600,28.83500,28.83500,-0.63000,-0.63000,23.42860,,,33.77190,-2742.10500,-2742.10500,-2659.64900,-2659.64900,0.00260,,1.03950,86.57890,-7.44780,-8.33010,-6.95970,-7.44780,7.92150,-0.4092,-0.4174
2017-06-30,,,,7.96500,7.33000,,,-15.29500,0.45700,-14.83800,-14.83800,-14.83800,,-14.83800,-15.24000,-15.29500,26.59500,26.59500,-0.56000,-0.56000,21.00020,,,,,,,,,,,,-8.82460,-8.82460,-8.39220,-8.82460,6.28880,-0.3696,-0.3768
2017-03-31,,,,7.77200,5.15800,,,-12.93000,0.37100,-12.55900,-12.55900,-12.55900,,-12.55900,-12.88000,-12.93000,26.08100,26.08100,-0.48000,-0.48000,27.91360,,,,,,,,,,,,-7.83520,-7.83520,-7.55610,-7.83520,6.14200,-0.48540,-0.49280
2016-12-31,,,,6.94300,4.68400,,,-11.62700,0.15200,-11.47500,-11.47500,-11.47500,,-11.47500,-11.58700,-11.62700,21.41600,21.41600,-0.48000,-0.48000,22.26510,,,,,,,,,,,,-6.77030,-6.77030,-6.51670,-6.77030,6.50410,-0.377,-0.3798
2016-09-30,,,,7.16200,3.65000,,,-10.81200,0.11800,-10.69400,-10.69400,-10.69400,,-10.69400,-10.78000,-10.81200,21.41600,21.41600,-0.50000,-0.50000,18.64300,,,,,,,,,,,,-13.18260,-13.18260,-12.42460,-13.18260,3.78650,-0.4342,-0.437
2016-06-30,,,,9.83600,3.15300,,,-12.98900,0.11800,-12.87100,-12.87100,-12.87100,,-12.87100,-12.96200,-12.98900,20.66300,20.66300,-0.62000,-0.62000,17.36660,,,,,,,,,,,,-14.26310,-14.26310,-13.39450,-14.26310,4.21620,-0.4628,-0.4661
2016-03-31,,,,9.53500,3.60400,,,-13.13900,0.10000,-13.03900,-13.03900,-13.03900,,-13.03900,-13.11800,-13.13900,20.17200,20.17200,-0.65000,-0.65000,23.28590,,,,,,,,,,,,-15.66980,-15.66980,-14.94100,-15.66980,4.09560,-0.34180,-0.34370
2015-12-31,,,,2.40200,2.40000,,,-4.80200,0.08800,-4.71400,-4.71400,-4.71400,,-4.92700,-4.76900,-4.80200,6.10700,6.10700,4.46000,4.46000,55.64250,,,,,,,,,,,,-5.09510,-5.09510,-5.01080,-5.09510,4.58980,3.7995,3.8814
2015-09-30,,,,9.40700,1.23300,,,-10.64000,0.00800,-10.63200,-10.63200,-10.63200,,-11.65200,-10.60800,-10.64000,2.27500,2.27500,-5.12000,-5.12000,20.74860,,,,,,,,,,,,27.89230,-26.45630,-25.26200,-26.45630,14.72050,-4.5066,-4.5592
2015-06-30,,,,1.79300,0.80300,,,-2.59600,0.00200,-2.59400,-2.59400,-2.59400,,-3.27000,-2.57400,-2.59600,2.15500,2.15500,-1.52000,-1.52000,,,,,,,,,,,,,,,,,,-1.2514,-1.3259
2015-03-31,,,,1.73700,0.89200,,,-2.62900,0.00600,-2.62300,-2.62300,-2.62300,,-3.28000,-2.62600,-2.62900,2.03500,2.03500,-1.61000,-1.61000,,,,,,,,,,,,,,,,,,-1.37690,-1.41470
2014-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,2.7153,2.7978
2014-09-30,,,,2.09700,0.56500,,,-2.66200,0.00500,-2.65700,-2.65700,-2.65700,,-3.13600,-2.66200,-2.66200,1.79500,1.79500,-1.75000,-1.75000,,,,,,,,,,,,,,,,,,-2.7153,-2.7978
2013-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
