Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,,2.96600,1.62800,,-4.59400,-0.00100,-4.59500,-4.59500,-4.59500,-4.59500,-4.55300,-4.59400,0.18460,0.18460,-25.19750,-25.19750,9.99770,0.00950,0.01420,,,,,,,,,-28.38520,-28.38520,-25.35730,-28.11430,79.67230,-27.06680,-27.06680
2021-12-31,0.00000,,0.00000,3.95400,1.56400,,-5.51800,0.88700,-4.63100,-4.63100,-4.63100,-4.63100,-5.47700,-5.51800,0.13740,0.13740,-29.39710,-29.39710,4.16890,0.02310,0.03360,,,,,,0.00000,,,-62.47970,-62.47980,-47.04870,-61.03860,50.52970,-46.7306,-46.7454
2021-09-30,0.05000,,0.05000,3.62900,1.48400,,-5.06300,-0.14300,-5.20600,-5.20600,-5.20600,-5.20600,-5.02600,-5.06300,0.14670,0.14670,-35.69640,-35.69640,6.86470,0.08710,0.09540,100.00000,-10126.00000,-10126.00000,-10412.00000,-10412.00000,0.00330,1.00000,90.00000,-43.78480,-43.78470,-34.27480,-39.97240,81.05750,-33.8309,-33.8873
2021-06-30,,,,4.06400,1.60500,,-5.66900,-0.30000,-5.96900,-5.96900,-5.96900,-5.96900,-5.63300,-5.66900,0.13610,0.13610,-44.09560,-44.09560,4.10180,0.06270,0.21390,,,,,,,,,-35.23620,-35.23610,-25.09140,-33.02530,115.48470,-44.3339,-44.4956
2021-03-31,0.85000,,0.85000,5.51300,1.57700,,-6.24000,-0.33400,-6.57400,-6.57400,-6.57400,-6.57400,-6.18500,-6.24000,0.12010,0.12010,-54.59460,-54.59460,4.47820,0.04740,0.15050,100.00000,-734.11770,-734.11770,-773.41170,-773.41170,0.02770,106.25000,0.84710,-28.85740,-28.85740,-21.42490,-27.48900,168.16780,-59.23750,-59.23750
2020-12-31,,,,4.24900,1.84000,,-6.08900,-0.35800,-6.44700,-6.44700,-6.44700,-6.44700,-6.01900,-6.08900,0.08950,0.08950,-54.59460,-54.59460,0.85630,-0.76730,-3.52530,,,,,,,,,246.82420,246.82230,-55.09320,436.19760,-24.49930,-87.2968,-87.4942
2020-09-30,0.62500,0.00200,0.62300,7.33400,1.87200,9.20600,-8.58300,-0.17100,-8.75400,-8.75400,-8.75400,-8.75400,-8.50800,-8.58300,0.09560,0.09560,-92.39080,-92.39080,1.31890,0.23150,2.39740,99.68000,-1373.28000,-1373.28000,-1400.64000,-1400.64000,0.03340,1.41080,63.79200,-232.57100,-232.57170,-46.75030,-178.72600,35.31710,-69.8595,-69.7077
2020-06-30,,,,4.55700,1.94300,,-6.50000,-0.00100,-6.50100,-6.50100,-6.50100,-6.50100,-6.41300,-6.50000,0.07950,0.07950,-81.89180,-81.89180,0.34120,-0.25520,-0.20330,,,,,,,,,116.54720,116.54710,-209.77740,146.28710,-68.80470,-64.4735,-64.3359
2020-03-31,,,,5.40900,1.75000,,-7.15900,0.01000,-7.14900,-7.14900,-7.14900,-7.14900,-7.08400,-7.15900,0.07620,0.07620,-94.49060,-94.49060,0.64490,,,,,,,,,,,411.09600,411.09840,-146.46590,411.09830,-22.29670,-98.55280,-101.88600
2019-12-31,0.00000,,0.00000,4.41100,1.92800,,-6.33900,0.01300,-6.32600,-6.32600,-6.32600,-6.32600,-6.27100,-6.33900,0.06130,0.06130,-73.49270,-73.49270,0.58300,,,,,,,,0.00000,0.00000,,278.18840,278.18830,-137.40230,278.18820,-32.07450,-120.5395,-120.636
2019-09-30,0.40400,0.00800,0.39600,6.54300,1.53100,8.07400,-7.67800,0.03600,-7.64200,-7.64200,-7.64200,-7.64200,-7.61300,-7.67800,0.06550,0.06550,-117.58830,-117.58830,1.49490,,,98.01980,-1900.49500,-1900.49500,-1891.58400,-1891.58400,0.03740,0.37130,242.37620,-195.24760,-195.24780,-70.69380,-195.24780,71.59040,-116.346,-116.2954
2019-06-30,0.02500,0.01600,0.00900,7.30400,1.56300,8.86700,-8.85800,0.03000,-8.82800,-8.82800,-8.82800,-8.82800,-8.80400,-8.85800,0.05470,0.05470,-161.68390,-161.68390,0.69110,,,36.00000,-35432.00000,-35432.00000,-35312.00000,-35312.00000,0.00350,0.02870,3135.60000,370.92420,370.92430,-123.97140,370.92430,-43.53230,-108.7264,-109.952
2019-03-31,0.09400,0.17500,-0.08100,7.41200,1.64700,9.05900,-9.14000,0.07300,-9.06700,-9.06700,-9.06700,-9.06700,-9.12200,-9.14000,0.05470,0.05470,-165.88350,-165.88350,1.83220,,,-86.17020,-9723.40400,-9723.40400,-9645.74500,-9645.74500,0.00710,0.14970,601.27660,-143.12530,-143.12550,-68.20370,-143.12550,115.91300,-155.08730,-155.08730
2018-12-31,0.19400,0.30100,-0.10700,7.07300,1.38100,8.45400,-8.56100,0.11200,-8.44900,-8.44900,-8.44900,-7.64900,-8.57500,-8.56100,0.02490,0.02490,1917.10900,1917.10900,3.20430,,,-55.15470,-4412.88700,-4412.88800,-4355.15500,-3942.78300,0.00880,0.30360,296.44330,-55.07100,-55.07100,-38.35570,-55.07100,280.71620,-490.3856,-497.8729
2018-09-30,0.19800,0.24600,-0.04800,5.31400,1.09200,6.40600,-6.45400,-0.14500,-6.59900,-6.59900,-6.59900,-6.59900,-6.40500,-6.45400,0.03370,0.03370,-195.28050,-195.28050,4.78110,,,-24.24240,-3259.59600,-3259.59600,-3332.82800,-3332.82800,0.00660,0.49130,183.18180,-27.79230,-27.79110,-22.08430,-27.79110,434.46780,1473.1176,1482.7729
2018-06-30,0.12600,0.24600,-0.12000,5.51200,0.92500,6.43700,-6.55700,-0.05100,-6.60800,-6.60800,-6.60800,-7.40800,-6.45200,-6.55700,0.00530,0.00530,-1411.05900,-1411.05900,0.27730,,-0.30780,-95.23810,-5203.96800,-5203.96800,-5244.44400,-5879.36500,0.02670,0.35800,251.42860,5.34840,159.26730,-140.14850,159.26730,-789.84870,-1015.4376,-1018.1032
2018-03-31,0.20600,0.24000,-0.03400,4.45400,1.22100,5.67500,-5.70900,-2.15300,-7.86200,-7.86200,-7.86200,-7.86200,-5.41800,-5.70900,0.00530,0.00530,-1497.15100,-1497.15100,0.70560,-3.31890,-0.76850,-16.50490,-2771.35900,-2771.35900,-3816.50500,-3816.50500,0.04160,2.57500,34.95150,6.49750,491.99000,-158.95670,2124.86500,-304.21260,-983.26540,-992.21280
2017-12-31,0.09000,0.16000,-0.07000,5.04100,1.09900,6.14000,-6.21000,3.57000,-2.62700,-2.62700,-2.62700,-2.59000,-5.82500,-6.21000,0.00520,0.00520,-648.83530,-648.83530,1.19420,2.70220,-1.58750,-77.77780,-6899.99900,-6899.99900,-2918.88900,-2877.77800,0.01610,0.76920,117.00000,2.16800,148.25050,-47.12110,-252.35350,-337.33710,-1192.941,-1193.524
2017-09-30,,,,4.29200,1.04000,,-5.33200,-0.20400,-5.53600,-5.53600,-5.53600,-6.34500,-4.95600,-5.33200,0.00530,0.00530,-1207.38000,-1207.38000,,,,,,,,,,,,,,,,,-899.037,-900.55
2017-06-30,,,,3.39200,1.27400,,-4.66600,-0.21300,-4.87900,-4.87900,-4.87900,-5.67900,-4.29400,-4.66600,0.00520,0.00520,-1081.39200,-1081.39200,,,,,,,,,,,,,,,,,-1099.397,-1110.258
2017-03-31,,,,3.83900,1.07000,,-4.90900,-0.80800,-5.71700,-5.71700,-5.71700,-6.50900,-4.61900,-4.90900,0.00520,0.00520,-1240.97600,-1240.97600,,,,,,,,,,,,,,,,,-883.78100,-883.78100
2016-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
