Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,11.81400,5.02500,-16.83900,-0.04500,-16.88400,-16.88400,-16.88400,-16.88400,-16.73700,-16.83900,23.68600,23.68600,-0.71000,-0.71000,8.20420,,,-17.91810,-17.91810,-15.49970,-17.91810,3.95620,-0.59780,-0.59850
2021-12-31,13.55100,5.20600,-18.75700,0.00300,-18.75400,-18.75400,-18.75400,-18.75400,-18.55100,-18.75700,23.55800,23.55800,-0.80000,-0.80000,9.91510,,,-17.16330,-17.16330,-15.18040,-17.16330,4.61650,-0.576,-0.5778
2021-09-30,9.34600,4.91600,-14.26200,-0.01800,-14.28000,-14.28000,-14.28000,-14.28000,-14.06500,-14.26200,23.64300,23.64300,-0.60000,-0.60000,14.60130,,,-11.33570,-11.33570,-10.36690,-11.33570,5.32320,-0.5141,-0.5173
2021-06-30,8.22000,4.43500,-12.65500,0.11500,-12.54000,-12.54000,-12.54000,-12.54000,-12.43000,-12.65500,23.49100,23.49100,-0.53000,-0.53000,20.21830,,,-9.06900,-9.06900,-8.45820,-9.06900,5.86630,-0.4257,-0.4338
2021-03-31,6.60300,4.36900,-10.97200,-0.07800,-11.05000,-11.05000,-11.05000,-11.05000,-10.75600,-10.97200,23.43000,23.43000,-0.47000,-0.47000,21.66880,,,-7.42160,-7.42160,-6.95340,-7.42160,6.34270,-0.52820,-0.53200
2020-12-31,7.03600,4.23500,-11.27100,0.15300,-11.11800,-11.11800,-11.11800,-11.11800,-11.01100,-11.27100,11.03700,11.03700,10.43000,10.43000,15.13880,,,-7.03210,-7.03210,-6.56460,-7.03210,6.76090,-1.8728,-1.8827
2020-09-30,25.17400,3.14200,-28.31600,0.22100,-28.09500,-28.09500,-28.09500,-28.09500,-28.05200,-28.31600,18.10100,18.10100,-1.55000,-1.55000,16.70850,,,-16.73160,-16.73160,-15.69610,-16.73160,7.18660,10.5223,10.615
2020-06-30,7.87700,1.67100,-9.54800,0.07500,-9.47300,-9.47300,-9.47300,-9.47300,-9.55700,-9.54800,1.25100,1.25100,-7.57000,-7.57000,9.61200,,,18.93880,-15.39170,-13.82700,-15.39170,45.75910,-6.7097,-6.7602
2020-03-31,6.40600,1.50000,-7.90600,0.16800,-7.73800,-7.73800,-7.73800,-7.73800,-7.92700,-7.90600,1.20500,1.20500,-6.42000,-6.42000,,,,,,,,,-5.19920,-5.28300
2019-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,11.2887,11.3908
2019-09-30,3.31700,1.00300,-4.32000,0.28500,-4.03500,-4.03500,-4.03500,-4.03500,-4.34100,-4.32000,1.19500,1.19500,-3.38000,-3.38000,,,,,,,,,-2.5938,-2.6592
2019-06-30,3.48900,1.06400,-4.55300,0.38000,-4.17300,-4.17300,-4.17300,-4.17300,-4.55300,-4.55300,1.17000,1.17000,-3.57000,-3.57000,,,,,,,,,-8.6949,-8.7316
