Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,,,5.29050,3.18310,-8.47360,0.26880,-8.20490,-8.20490,-8.20490,-8.20490,-7.89220,-8.47360,40.66200,40.69400,-0.19000,-0.16000,11.49880,0.18990,0.23440,,,,,,,,,-14.51310,-14.58430,-10.81440,-11.75710,1.30850,-0.1225,-0.1347
2021-06-30,,,7.18210,3.27450,-10.45660,1.51830,-8.93830,-8.93830,-8.93830,-9.20340,-9.90840,-10.45660,41.02050,41.23110,-0.22000,-0.25000,9.64400,0.18530,0.22750,,,,,,,,,-14.94850,-15.01870,-11.22310,-12.17800,1.39180,-0.1198,-0.1636
2021-03-31,,,5.22150,3.31150,-8.53300,-2.74810,-11.28110,-11.28110,-11.28110,-11.28110,-7.98220,-8.53300,40.04700,40.04700,-0.28000,-0.28000,3.41200,0.29130,0.41100,,,,,,,,,-38.46040,-38.84770,-23.32490,-27.25810,0.71850,-0.1207,-0.2049
2020-12-31,,,5.41480,3.31620,-8.73090,0.79410,-7.93690,-7.93690,-7.93690,-8.02260,-8.18020,-8.73090,38.67000,38.76700,-0.21000,-0.21000,3.23130,0.28500,0.42000,,,,,,,,,-27.52440,-27.81420,-15.99720,-19.67910,0.72510,-0.09870,-0.18000
2020-09-30,0.02860,0.02860,5.15990,3.31360,-8.44490,3.06580,-5.37910,-5.37910,-5.37910,-5.37910,-7.89600,-8.44490,36.75900,36.75900,-0.14000,-0.14000,4.14890,0.37340,0.59580,100.00000,-29571.07000,-29571.06000,-18835.64000,-18835.63000,0.00070,0.52000,173.08550,-27.26810,-27.70830,-13.26980,-17.08740,0.50930,-0.1035,-0.1348
2020-06-30,0.19590,0.19590,3.96910,3.19240,-6.96560,-3.31140,-10.27700,-10.27700,-10.27700,-10.27700,-6.41900,-6.96560,37.45400,37.45400,-0.27000,-0.27000,4.87710,0.36480,0.57430,100.00000,-3556.16300,-3556.16300,-5246.72900,-5246.72900,0.00450,0.76810,117.17040,-49.19970,-49.94410,-23.40560,-31.25270,0.54220,-0.0912,-0.1112
2020-03-31,0.29870,0.29870,4.45850,2.55850,-6.71830,-2.34950,-9.06780,-9.06780,-9.06780,-9.08960,-6.15670,-6.71830,36.16500,36.16500,-0.25000,-0.25000,2.99870,0.46390,0.86520,100.00000,-2248.99900,-2248.99900,-3035.49700,-3042.77200,0.00820,4.79580,18.76640,-64.13760,-65.58680,-24.74380,-34.38620,0.37870,-0.104,-0.1222
2019-12-31,0.03550,0.03550,4.25280,2.63890,-6.85620,1.32480,-5.53140,-5.53140,-5.53140,-5.53140,-6.35370,-6.85620,35.08400,35.09900,-0.16000,-0.16000,2.35390,0.58170,1.39080,100.00000,-19309.98000,-19309.98000,-15578.66000,-15578.66000,0.00110,0.39000,230.77420,-61.77480,-63.99550,-17.56350,-25.83810,0.24880,-0.11690,-0.11960
2019-09-30,0.07660,0.07660,3.38950,2.33110,-5.64390,0.79590,-4.84810,-4.84810,-4.84810,-4.84810,-5.52340,-5.64390,31.17400,31.17400,-0.16000,-0.14000,3.25020,0.72460,2.63130,100.00000,-7364.90100,-7364.90200,-6326.37600,-6326.37700,0.00280,1.22100,73.71300,-94.43720,-100.53940,-17.55090,-26.00650,0.14570,-0.1473,-0.1478
2019-06-30,0.10890,0.10890,2.96550,2.35350,-5.21010,-6.87470,-12.08480,-12.08480,-12.08480,-12.08480,-5.01320,-5.21010,33.05200,33.05200,-0.37000,-0.37000,2.50550,0.92160,11.75580,100.00000,-4782.62700,-4782.62700,-11093.25000,-11093.25000,0.00380,0.92110,97.70470,-1054.24000,-1382.98900,-42.42560,-82.64780,0.03360,-0.1086,-0.1083
2019-03-31,0.15080,0.15080,2.83250,1.62480,-4.30660,-2.14110,-6.44770,-6.44770,-6.44770,-6.44770,-4.14530,-4.30660,29.11400,29.11400,-0.22000,-0.22000,1.23460,0.93360,14.07020,100.00000,-2856.42300,-2856.42300,-4276.52900,-4276.53000,0.00610,1.22340,73.56450,-674.77120,-905.23040,-26.04580,-44.77580,0.03190,-0.1287,-0.134
2018-12-31,0.12640,0.12640,3.47170,1.68920,-5.03450,6.28040,1.24590,1.24590,1.24590,1.24590,-4.87960,-5.03450,27.98500,29.92900,0.04000,0.02000,1.34550,0.83200,4.95380,100.00000,-3982.52000,-3982.52000,985.57200,985.57270,0.00490,0.98180,91.67170,46.01060,50.75020,4.80430,7.72790,0.09730,-0.13890,-0.13910
2018-09-30,0.17950,0.17950,3.20070,0.51060,-3.53170,-11.39500,-14.92670,-14.92670,-14.92670,-14.94100,-3.36730,-3.53170,17.00470,17.00470,-0.67000,-0.67000,1.23970,0.99990,,100.00000,-1967.41400,-1967.41400,-8315.18500,-8323.19000,0.00610,1.51290,59.49010,,5804.03500,-50.45110,-111.55230,0.00000,-0.2382,-0.2382
2018-06-30,0.08650,0.08650,2.42560,1.74900,-4.08810,-1.92650,-6.01460,-6.01460,-6.01460,-6.01460,-2.97730,-4.08810,16.65100,16.65100,-0.36000,-0.36000,0.41070,1.10360,-10.65480,100.00000,-4728.33800,-4728.33800,-6956.55400,-6956.55400,0.00400,0.72260,124.55240,480.49670,406.69200,-27.71610,-49.76790,-0.06400,-0.1306,-0.1307
2018-03-31,0.11430,0.11430,2.96230,1.37540,-4.22340,-0.48470,-4.70810,-4.70810,-4.70810,-4.70810,-3.65920,-4.22340,15.21000,15.21000,-0.31000,-0.31000,0.43370,1.29870,-4.73210,100.00000,-3695.98200,-3695.98200,-4120.14900,-4120.14900,0.00490,0.83540,107.73050,153.94830,144.19480,-20.39010,-45.99040,-0.18400,-0.1941,-0.1941
2017-12-31,0.09630,0.09630,2.32600,2.69930,-4.92900,-1.25880,-6.18780,-6.18780,-6.18780,-6.18780,-4.16190,-4.92900,11.63700,11.63700,-0.53000,-0.53000,0.34360,1.57400,-2.92300,100.00000,-5117.59500,-5117.59500,-6424.57600,-6424.57600,0.00430,2.02300,44.48840,128.00520,122.55770,-27.90600,-73.47720,-0.36460,-0.22450,-0.22450
2017-09-30,,,2.29970,1.45250,-3.75220,-1.18980,-4.99390,-4.99390,-4.99390,-5.05770,-2.69920,-3.80400,7.89180,7.90260,-0.74000,-0.55000,0.39070,1.33790,-4.25720,,,,,,,,,149.65310,140.27200,-21.78440,-50.57130,-0.28030,-0.5139,-0.514
2017-06-30,0.01740,0.01740,3.18040,1.59570,-4.75870,0.29470,-4.46410,-4.46410,-4.46410,-4.46410,-4.57950,-4.75870,8.40600,8.40600,-0.53000,-0.53000,0.29110,1.62940,-2.65290,100.00000,-27366.26000,-27366.26000,-25671.77000,-25671.77000,0.00080,0.06400,1406.42500,87.81480,83.98730,-20.45540,-55.27080,-0.55140,-0.2443,-0.2441
2017-03-31,0.01720,0.01720,6.57860,1.34510,-7.90660,-0.51990,-8.42650,-8.42650,-8.42650,-8.42650,-7.74740,-7.90660,7.32000,7.32000,-1.15000,-1.15000,0.36670,1.27550,-4.62940,100.00000,-46035.26000,-46035.26000,-49062.54000,-49062.54000,0.00080,4.03930,22.28120,297.54550,274.37010,-38.16280,-81.98290,-0.32720,-0.2903,-0.2918
2016-12-31,0.01730,0.01730,3.54830,1.40700,-4.93800,8.45920,3.52120,3.52120,3.52120,3.52120,-4.77880,-4.93800,5.99400,6.08500,0.59000,0.32000,1.08270,0.73560,2.78250,100.00000,-28612.86000,-28612.86000,20403.02000,20403.02000,0.00070,4.18070,21.52740,75.00610,79.17630,15.14390,19.83000,0.61490,-0.69670,-0.69670
2016-09-30,0.10130,0.10130,4.23900,2.49950,-6.63710,5.48440,-1.15280,-1.15280,-1.15280,-1.12810,-6.47670,-6.63710,4.86620,4.86620,-0.25000,-0.25000,1.36050,1.05510,-19.15600,100.00000,-6550.09200,-6550.09300,-1137.64900,-1113.29500,0.00410,0.25680,350.40660,169.71700,123.19070,-4.63220,-9.34790,-0.10870,-1.477,-1.4772
2016-06-30,0.13000,0.13000,4.36150,1.67460,-5.90610,2.06920,-3.83690,-3.83690,-3.83690,-3.86160,-5.74020,-5.90610,4.96530,4.96530,-0.78000,-0.78000,1.62400,,-0.00060,100.00000,-4544.06400,-4544.06400,-2952.05000,-2971.03700,0.00900,0.16440,547.48390,101.67190,94.96600,-26.49700,101.67210,-0.65000,-0.9859,-0.9876
2016-03-31,0.03280,0.03280,4.15200,1.67780,-5.79700,-3.05850,-8.85550,-8.85550,-8.85550,-8.85550,-5.62950,-5.79700,4.73700,4.73700,-1.87000,-1.87000,1.85330,,-0.00160,100.00000,-17687.27000,-17687.27000,-27019.16000,-27019.16000,0.00210,0.05010,1798.15200,301.35530,275.72330,-57.06310,301.35660,-0.54470,-0.9733,-0.9746
2015-12-31,0.02100,0.02100,4.69290,0.63460,-5.30650,7.63930,2.33270,2.33270,2.33270,2.33270,-5.13640,-5.30650,4.39100,4.46600,0.53000,0.53000,2.41170,,0.31450,100.00000,-25298.12000,-25298.12000,11120.97000,11120.97000,0.00100,0.05550,1623.03300,66.05120,71.78950,11.67250,66.05060,0.67850,-1.30720,-1.31050
2015-09-30,-0.06630,-0.06630,3.53290,2.89100,-6.43360,-3.42790,-9.86150,-9.86150,-9.86150,-9.86150,-5.87650,-6.43360,3.30080,3.30080,-2.26000,-1.26000,1.24460,1.59370,-2.91800,100.00000,9703.16400,9703.16700,14873.18000,14873.19000,-0.00230,-0.76020,-118.38290,207.07610,195.12940,-34.53670,-122.94650,-1.06040,-1.791,-1.7966
2015-06-30,0.38920,0.38920,5.72760,2.86310,-8.20150,3.77230,-4.42910,-4.42910,-4.42910,-4.42910,-8.15060,-8.20150,3.35180,3.40540,-1.25000,-1.50000,2.78190,0.00060,0.32630,100.00000,-2107.14000,-2107.14000,-1137.94300,-1137.94300,0.01810,2.45580,36.64810,-112.79720,-122.15220,-20.60460,-112.73150,0.87630,-1.3944,-1.3923
2015-03-31,0.19760,0.19760,5.07640,2.88050,-7.75930,-4.79690,-12.55620,-12.55620,-12.55620,-12.55620,-7.70340,-7.75930,3.03390,3.03390,-4.25000,-4.25000,1.54790,0.01320,3.25720,100.00000,-3926.39600,-3926.39600,-6353.72800,-6353.72800,0.01550,5.27940,17.04730,-3659.87100,-35716.06000,-98.66710,-3611.86100,0.09370,-2.1791,-2.192
2014-12-31,0.13680,0.13680,4.85480,5.22110,-9.99570,2.15040,-7.84530,-7.84530,-7.84530,-7.84530,-9.93910,-9.99570,2.93040,2.93040,-2.75000,-3.50000,3.24840,0.00060,0.09460,100.00000,-7304.80000,-7304.80000,-5733.29000,-5733.28900,0.00700,0.87750,102.56230,-66.26710,-68.07530,-40.12330,-66.22890,3.23530,-1.85610,-1.86190
2014-09-30,0.06780,0.06780,2.63890,4.20770,-6.60560,-0.60260,-7.20820,-7.20820,-7.20820,-7.22180,-6.03330,-6.60560,2.35220,2.35220,-2.35000,0.29000,3.69460,0.00090,0.10740,100.00000,-9740.24500,-9740.24900,-10628.74000,-10648.77000,0.00350,0.82890,108.58180,-69.02160,-71.22860,-37.48330,-68.96200,3.18780,-3.099,-3.1174
2014-06-30,0.01590,0.01590,4.45370,2.39850,-6.90130,4.45680,-2.44450,-2.44450,-2.44450,-2.44450,-6.83630,-6.90130,2.58660,2.58660,-1.00000,-2.75000,5.21550,0.00070,0.07470,100.00000,-43366.40000,-43366.40000,-15360.57000,-15360.56000,0.00060,0.19780,454.92020,-16.25600,-16.62480,-9.71630,-16.24390,5.69240,-1.6815,-1.6951
2014-03-31,0.06720,0.06720,4.15400,2.08820,-6.22640,-7.13910,-13.36560,-13.36560,-13.36560,-13.36560,-6.17500,-6.22640,2.24960,2.24960,-6.00000,-6.00000,4.17050,0.00180,0.15300,100.00000,-9271.46200,-9271.46200,-19901.99000,-19901.99000,0.00310,0.49760,180.85100,-181.68830,-190.00810,-61.25680,-181.35930,3.15580,-1.8993,-1.907
2013-12-31,0.11310,0.11310,4.01950,1.97120,-5.93430,1.59990,-4.33440,-4.33440,-4.33440,-5.45190,-5.87760,-5.93430,1.92860,1.92860,-2.75000,-3.75000,4.91530,0.00160,0.07540,100.00000,-5244.91700,-5244.91700,-3830.88600,-4818.51900,0.00460,2.46610,36.49430,-28.67980,-29.29510,-17.47870,-28.63350,6.76470,-3.06770,-3.07220
2013-09-30,0.01550,0.01550,3.47120,1.55380,-5.07080,3.37100,-1.69980,-1.69980,-1.69980,-1.69980,-5.00950,-5.07080,1.21120,1.21120,-1.25000,-4.00000,0.70850,0.00310,0.16910,100.00000,-32820.68000,-32820.68000,-11001.86000,-11001.86000,0.00140,0.20800,432.59990,-25.36960,-26.63450,-15.68280,-25.29070,5.39890,-2.9892,-2.9979
2013-06-30,0.11370,0.11370,3.76950,1.77840,-5.51320,1.06570,-4.44750,-4.44750,-4.44750,-4.50710,-5.43420,-5.51320,1.23720,1.23720,-3.75000,-4.50000,2.10130,0.00300,0.14550,100.00000,-4847.70600,-4847.70600,-3910.68400,-3963.02900,0.00770,0.69460,129.57680,-57.02930,-59.59170,-30.15270,-56.86090,6.29220,-2.7986,-2.8119
2013-03-31,0.01540,0.01540,2.51560,1.64920,-4.23980,3.52650,-0.71340,-0.71340,-0.71340,-0.71340,-4.14940,-4.23980,1.23600,1.23600,-0.50000,-3.50000,5.43220,0.00220,0.09850,100.00000,-27522.39000,-27522.39000,-4630.77400,-4630.77500,0.00080,0.38940,231.11390,-6.17860,-6.36840,-3.85800,-6.16510,9.33430,-2.7543,-2.8022
2012-12-31,0.01500,0.01500,2.92470,2.00130,-5.04450,2.73420,-2.31020,-2.31020,-2.31020,-2.31020,-4.91100,-5.04450,1.13250,1.13250,-2.00000,-4.50000,7.62500,0.00230,0.09800,100.00000,-33629.71000,-33629.71000,-15401.64000,-15401.64000,0.00070,1.00670,89.40000,-19.87900,-20.51260,-10.49540,-19.83260,9.40530,-2.64440,-2.65870
2012-09-30,0.10800,0.10800,2.84910,1.44110,-4.32410,1.75740,-2.56670,-2.56670,-2.56670,-2.56670,-4.18220,-4.32410,1.00740,1.00740,-2.50000,0.50000,3.89120,,0.15710,100.00000,-4002.20900,-4002.20900,-2375.62000,-2375.62000,0.00670,0.68120,132.12570,-36.52390,-38.63660,-15.97450,-36.52390,6.43260,-3.4729,-3.4853
2012-06-30,0.03500,0.03500,2.46920,1.66920,-4.21310,3.37770,-0.83540,-0.83540,-0.83540,-0.83540,-4.10340,-4.21310,1.03390,1.03390,0.00000,-5.00000,5.45150,,0.12250,100.00000,-12037.42000,-12037.42000,-2386.99000,-2386.98900,0.00180,1.36440,65.96490,-9.26850,-9.70070,-4.19280,-9.26850,8.25740,-2.7743,-2.7849
2012-03-31,0.10650,0.10650,2.59420,1.63120,-4.26240,-4.23160,-8.49400,-8.49400,-8.49400,-10.08700,-4.11740,-4.26240,0.98950,0.98950,-10.00000,-10.00000,4.58170,,0.17690,100.00000,-4000.59800,-4000.59800,-7972.33100,-9467.50000,0.00580,1.05010,85.70460,-136.08440,-145.07340,-46.20320,-136.08470,6.08120,-2.9973,-3.0105
2011-12-31,0.00500,0.00500,2.45620,1.85370,-4.44330,0.86210,-3.58120,-3.58120,-3.58120,-4.15680,-4.30640,-4.44330,0.91430,0.91430,-5.00000,-5.00000,1.48050,,0.50030,100.00000,-88441.01000,-88441.01000,-71282.12000,-82739.52000,0.00030,0.58190,154.66960,-44.14400,-46.43430,-21.47220,-44.14410,8.81690,-2.85650,-2.87450
2011-09-30,0.17210,0.17210,2.51430,1.28780,-3.72690,1.40940,-2.31750,-2.31750,-2.31750,-2.31750,-3.63000,-3.72690,0.83400,0.83400,-4.50000,-2.25000,1.24860,,0.67220,100.00000,-2165.31700,-2165.31800,-1346.47900,-1346.48000,0.00920,0.37630,239.14020,-25.52680,-26.74690,-12.44280,-25.52680,10.57040,-5.7841,-5.8341
2011-06-30,0.07740,0.07740,2.92480,1.85020,-4.84570,1.73150,-3.11430,-3.11430,-3.11430,-3.11430,-4.69760,-4.84570,0.83360,0.83360,-2.50000,-5.00000,1.41310,,0.65690,100.00000,-6260.40800,-6260.40800,-4023.42900,-4023.42900,0.00330,0.18690,481.52320,-33.91080,-35.59330,-13.11700,-33.91080,10.90260,-8.5283,-8.6216
2011-03-31,0.04380,0.04380,3.04210,1.95360,-5.09700,-8.93260,-14.02960,-14.02960,-14.02960,-15.09800,-4.95110,-5.09700,0.82840,0.82840,-17.50000,-22.50000,1.47820,,0.10370,100.00000,-11632.99000,-11632.99000,-32020.09000,-34458.46000,0.00140,0.25870,347.95680,-131.72740,-136.74020,-45.59390,-131.72740,12.80510,-4.8911,-4.9739
2010-12-31,0.66280,0.66280,3.26440,1.57330,-4.31600,-1.93490,-6.25100,-6.25100,-6.25100,-6.25100,-4.17560,-4.31600,0.82040,0.82040,-7.50000,-7.50000,9.33880,,0.04830,100.00000,-651.16420,-651.16420,-943.08720,-943.08720,0.01940,1.44870,62.12400,-27.32330,-27.81460,-18.29710,-27.32330,27.76150,-7.84270,-7.87650
2010-09-30,0.06180,0.06180,4.17810,1.33800,-5.59300,-1.73750,-7.33040,-7.33040,-7.33040,-7.43040,-5.45430,-5.59300,0.80840,0.80840,-12.50000,-10.00000,8.82930,,0.03960,100.00000,-9050.14000,-9050.14200,-11861.57000,-12023.37000,0.00160,,,-26.31670,-26.65750,-19.39020,-26.31670,33.99090,-6.0635,-6.2771
2010-06-30,0.03090,0.03090,1.58750,1.70290,-3.39410,2.79290,-0.60110,-0.60110,-0.60110,-0.60110,-3.25950,-3.39410,0.81840,0.92730,0.00000,-2.50000,14.84220,,0.03180,100.00000,-10984.01000,-10984.01000,-1945.38500,-1945.38500,0.00070,,,-1.73330,-1.75220,-1.42760,-1.73330,42.35090,-4.1092,-4.3726
2010-03-31,0.03060,0.03060,3.34090,1.88680,-5.32040,4.57580,-0.74450,-0.74450,-0.74450,-2.17700,-5.19710,-5.32040,0.81670,1.03300,-2.50000,-7.50000,16.91000,,0.03190,100.00000,-17386.79000,-17386.79000,-2433.06800,-7114.29700,0.00070,,,-2.14780,-2.17200,-1.65350,-2.14780,42.40890,-2.0762,-2.1598
2009-12-31,0.03000,0.03000,2.80510,1.35810,-4.25280,23.41240,19.15950,19.15950,19.15950,19.15950,-4.13650,-4.25280,0.77980,1.02480,25.00000,5.00000,2.58130,,0.03280,100.00000,-14176.16000,-14176.16000,63865.06000,63865.06000,0.00060,,,56.92730,57.61040,39.49960,56.92730,41.33950,-3.58980,-3.64000
2009-09-30,0.03000,0.03000,2.17920,1.65570,-3.89040,-26.48980,-30.38020,-30.38020,-30.38020,-30.40420,-4.06100,-3.89040,0.53410,0.53410,-55.00000,-55.00000,17.68050,,0.12530,100.00000,-12967.97000,-12967.97000,-101267.30000,-101347.50000,0.00070,,,-343.64230,-360.91500,-66.00430,-343.64210,11.51290,-6.3427,-6.3678
2009-06-30,0.03050,0.03050,1.17410,1.94640,-3.21310,-3.02590,-6.23910,-6.23910,-6.23910,-6.70570,-3.50360,-3.21310,0.52030,0.52030,-12.50000,-12.50000,0.90980,0.08860,0.09720,100.00000,-10552.14000,-10552.14000,-20489.54000,-22022.11000,0.00160,,,-57.22940,-59.49350,-33.64600,-52.15800,18.64430,-2.6987,-2.6922
2009-03-31,0.01960,0.01960,1.24780,1.01440,-2.36510,0.24780,-2.11730,-2.11730,-2.11730,-2.11730,-1.98310,-2.36510,0.49880,0.49880,-5.00000,-5.00000,0.25450,,0.05770,100.00000,-12040.51000,-12040.51000,-10778.80000,-10778.80000,0.00140,,,-21.43290,-22.67230,-14.85510,-21.43290,19.03740,-3.1526,-3.4932
