Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-06-30,7.26400,0.16200,7.10200,3.11200,3.11200,3.99000,3.99000,1.45300,2.53700,2.53700,2.53700,7.95400,8.00200,0.32000,0.32000,,44.43700,28.25480,0.01320,3.55480,3.55480,0.37400,3.55480,8.83720,0.0481,0.0722
2014-03-31,7.08700,0.17300,6.91400,4.88100,4.88100,2.03300,2.03300,0.62500,1.40800,1.40800,1.40800,7.87800,7.94100,0.18000,0.18000,,29.40410,20.36450,0.01010,2.07600,2.07600,0.20480,2.07600,8.40340,0.25970,0.18910
2013-12-31,7.36830,0.18420,7.18410,4.66890,4.66890,2.51520,2.51520,0.80770,1.70760,1.70760,1.70710,7.79700,7.84600,0.22000,0.21000,,35.01070,23.76160,0.01070,2.64670,2.64670,0.25420,2.64670,8.13580,0.2233,0.2074
2013-09-30,7.09000,0.19400,6.89600,4.71800,4.71800,2.17800,2.17800,0.67300,1.50500,1.50500,1.50500,7.80300,7.85100,0.19000,0.19000,,32.04830,22.14540,0.01030,2.37460,2.37460,0.22830,2.37460,7.99230,0.3545,0.3176
2013-06-30,7.05800,0.21600,6.84200,4.83400,4.83400,2.00800,2.00800,0.63400,1.37400,1.37400,1.37400,7.80200,7.84300,0.18000,0.18000,,29.78350,20.37970,0.01050,2.16530,2.16530,0.21330,2.16530,8.00710,0.131,0.1307
2013-03-31,6.86770,0.23380,6.63390,4.73910,4.73910,1.89480,1.89480,0.59540,1.29940,1.29940,1.23190,7.77800,7.83000,0.16000,0.16000,,28.99940,18.85460,0.01010,2.02720,2.02720,0.20040,2.02720,8.09830,0.24910,0.24590
2012-12-31,7.23140,0.26160,6.96990,4.78090,4.78080,2.18900,2.20740,0.71820,1.48920,1.48920,1.40480,7.74100,7.76700,0.18000,0.18000,,32.84830,20.90500,0.01020,2.35560,2.12830,0.22540,2.12830,8.84780,0.1128,0.0653
2012-09-30,7.31930,0.27500,7.04430,4.82720,4.82720,2.21710,2.21710,0.73830,1.47880,1.47880,1.39450,7.75100,7.77800,0.18000,0.18000,,32.87420,20.67600,0.01070,2.38230,2.14870,0.23560,2.14870,8.70210,0.5904,0.5701
2012-06-30,7.16510,0.28070,6.88440,4.91200,4.91210,1.97240,1.97240,0.62040,1.35200,1.35200,1.23760,7.72800,7.75100,0.16000,0.16000,,29.95520,18.79580,0.01100,2.24630,2.01980,0.22670,2.01980,8.48250,0.2154,0.1872
2012-03-31,7.41480,0.31990,7.09490,4.89680,4.89680,2.19810,2.19810,0.73720,1.46090,1.46090,1.29220,7.72300,7.74400,0.17000,0.17000,,32.34980,19.01650,0.01140,2.51480,2.04060,0.24610,2.04060,9.08070,0.24540,0.23850
2011-12-31,7.33990,0.36880,6.97110,4.55880,4.55880,2.41230,2.41230,0.91540,1.49690,1.49690,1.32820,7.70900,7.73900,0.18000,0.18000,0.04260,36.16040,19.90920,0.01090,2.63070,2.12620,0.24450,2.12620,9.12180,0.209,0.1596
2011-09-30,7.49380,0.39120,7.10260,4.50810,4.50810,2.59450,2.59450,0.84560,1.74890,1.74890,1.17750,7.70500,7.73100,0.15000,0.15000,0.08630,38.13970,17.30890,0.01160,3.11960,2.51420,0.29950,2.51420,9.01320,0.406,0.2941
2011-06-30,7.40610,0.42580,6.98020,4.70100,4.70100,2.27920,2.27920,0.83000,1.44930,1.44930,1.23890,7.71400,7.74500,0.16000,0.16000,0.08870,34.11930,18.54500,0.01170,2.65740,2.14280,0.25330,2.14280,8.76770,0.3941,0.0068
2011-03-31,7.33890,0.46220,6.87670,5.12580,5.12580,1.75090,1.75090,0.58540,1.16550,1.16550,0.95510,7.71100,7.74200,0.12000,0.12000,0.12160,27.89450,15.21610,0.01120,2.21050,1.77180,0.20710,1.77180,8.52730,0.29800,0.28790
2010-12-31,7.61080,0.55270,7.05810,4.83090,4.83100,2.22710,2.22710,0.72700,1.50010,1.50010,1.28970,7.69000,7.72100,0.16000,0.16000,0.12370,36.79330,21.30610,0.01100,2.90470,2.32000,0.27160,2.32000,8.39490,0.0014,-1.0584
2010-09-30,7.69050,0.65570,7.03480,5.19320,5.19320,1.84160,1.84160,0.70070,1.14090,1.14090,0.93050,7.69300,7.72900,0.12000,0.12000,0.28860,30.54190,15.43180,0.01130,2.23130,1.77980,0.21330,1.77980,8.32320,0.4295,1.4549
2010-06-30,7.71910,0.74280,6.97630,5.32140,5.32140,1.65490,1.65490,0.61610,1.03880,1.03880,0.82840,7.68200,7.72000,0.11000,0.11000,0.29610,27.71360,13.87260,0.01150,2.09630,1.66250,0.20010,1.66250,8.13380,0.2834,0.261
2010-03-31,7.67520,0.96790,6.70730,5.45030,5.45020,1.25710,1.25710,0.30940,0.94760,0.94760,0.73720,7.68200,7.70500,0.10000,0.10000,0.39570,22.04510,12.92850,0.01100,1.95330,1.54330,0.18210,1.54330,7.99320,0.33020,0.26190
2009-12-31,7.87850,1.18160,6.69690,5.64890,5.64890,1.04790,1.04790,0.31260,0.73530,0.73530,0.52490,7.66900,7.69700,0.06000,0.06000,0.53050,18.07750,9.05520,0.01100,1.53690,1.21160,0.14010,1.21160,7.90060,0.4244,0.4175
2009-09-30,8.19590,1.39850,6.79740,5.66960,5.66950,1.12790,1.12790,0.24870,0.87920,0.87920,0.66870,7.66900,7.69400,0.09000,0.09000,0.44950,19.20590,11.38780,0.01130,1.86030,1.46370,0.16870,1.46370,7.81870,0.3624,0.3607
2009-06-30,8.04150,1.50710,6.53440,6.92360,6.92360,-0.38930,-0.38930,-0.34420,-0.04510,-0.04510,-0.25550,7.66200,7.66200,-0.03000,-0.03000,0.75220,-8.85200,-5.80970,0.00840,-0.09820,-0.07690,-0.00860,-0.07690,7.65210,0.1872,0.1803
2009-03-31,7.80830,1.55360,6.25470,5.83830,5.83830,0.41640,0.41640,-0.01390,0.43030,0.43030,0.21990,7.66200,7.70400,0.03000,0.03000,0.88460,9.56200,5.04970,0.00830,0.93420,0.73200,0.08220,0.73200,7.67250,0.33170,0.32950
