Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,8.43200,8.43200,65.41000,19.24700,-76.22500,7.01100,-69.21400,,-69.21400,-69.21400,-69.21400,-73.30300,-76.22500,68.70390,68.70390,-1.01000,-1.01000,5.66500,100.00000,-903.99680,-903.99680,-820.84910,-820.84910,0.00580,,,-8.34840,-8.34840,-4.76220,-8.34840,11.88580,3.18020,3.07450
2021-12-31,51.06900,51.06900,96.78100,17.77200,-63.48400,-1.22300,-64.70700,,-64.70700,-64.70700,-64.70700,-60.89700,-63.48400,64.22770,64.22770,-0.77000,-0.77000,5.96440,100.00000,-124.31030,-124.31030,-126.70500,-126.70500,0.03460,0.17020,528.69650,-7.82680,-7.82680,-4.38850,-7.82680,12.08880,-0.0059,-0.2309
2021-09-30,0.76300,0.76300,54.62300,15.77400,-69.63400,41.51600,-28.11800,,-28.11800,-28.11800,-28.11800,-67.90900,-69.63400,66.37760,66.37760,-0.42000,-0.42000,9.28510,100.00000,-9126.34400,-9126.34400,-3685.19000,-3685.19000,0.00070,,,-3.29320,-3.29320,-2.43120,-3.29320,12.60540,0.1171,0.0579
2021-06-30,0.00600,0.00600,45.57700,13.40300,-58.97400,-17.27900,-76.25300,,-76.25300,-76.25300,-76.25300,-57.32300,-58.97400,62.21020,62.21020,-1.23000,-1.23000,5.26740,100.00000,-982900.00000,-982900.00000,-1270883.00000,-1270883.00000,0.00000,0.00010,,-13.90080,-13.90080,-8.53820,-13.90080,8.51090,-0.5023,-0.7562
2021-03-31,0.00600,0.00600,190.10600,10.27300,-200.37300,-1.18700,-201.56000,,-201.56000,-201.56000,-201.56000,-198.96000,-200.37300,60.21010,60.21010,-3.35000,-3.35000,5.04070,100.00000,-3339550.00000,-3339550.00000,-3359333.00000,-3359333.00000,0.00000,,,-47.71450,-47.71450,-29.07500,-47.71450,6.84260,-0.64070,-0.83140
2020-12-31,0.00600,0.00600,32.45100,8.35400,-40.79900,-54.66500,-95.46400,,-95.46400,-95.46400,-95.46400,-39.45800,-40.79900,46.73320,46.73320,-1.78000,-1.78000,3.01280,100.00000,-679983.40000,-679983.30000,-1591067.00000,-1591067.00000,0.00000,,,-38.87590,-38.87590,-21.13550,-38.87590,4.28900,-0.6223,-0.808
2020-09-30,0.00600,0.00600,29.82500,7.50200,-37.32100,2.86900,-34.45200,,-34.45200,-34.45200,-34.45200,-35.95000,-37.32100,50.08780,50.08780,-0.69000,-0.69000,4.39840,100.00000,-622016.60000,-622016.60000,-574200.00000,-574200.00000,0.00000,,,-17.21990,-17.21990,-12.38070,-17.21990,3.96660,-0.4102,-0.465
2020-06-30,0.00600,0.00600,19.35400,6.93700,-26.28500,-7.93300,-34.21800,,-34.21800,-34.21800,-34.21800,-25.11500,-26.28500,49.43010,49.43010,-0.69000,-0.69000,6.02900,100.00000,-438083.30000,-438083.30000,-570299.90000,-570299.90000,0.00000,,,-14.82440,-14.82440,-11.40700,-14.82440,4.64940,-0.1246,-0.135
2020-03-31,0.00600,0.00600,21.54900,6.81200,-28.35500,-2.10300,-30.45800,,-30.45800,-30.45800,-31.73500,-27.38400,-28.35500,30.72510,30.72510,-1.03000,-1.03000,8.25810,100.00000,-472583.30000,-472583.30000,-507633.30000,-528916.60000,0.00000,,,-11.65210,-11.65210,-9.44030,-11.65210,5.32620,-0.89160,-0.99070
2019-12-31,0.00600,0.00600,20.21700,6.16000,-26.37100,-1.47900,-27.85000,0.00000,-27.85000,-27.85000,-27.85000,-25.61900,-26.37100,6.47960,6.47960,-4.50000,-4.50000,3.24470,100.00000,-439516.70000,-439516.70000,-464166.70000,-464166.70000,0.00000,,,13.84860,13.84860,-17.84120,13.84860,-27.79220,-3.0437,-3.4337
2019-09-30,0.00600,0.00600,12.54300,5.48700,-18.02400,-0.98100,-19.00500,,-19.00500,-19.00500,-22.26700,-17.45400,-18.02400,6.71780,6.71780,-3.31000,-3.31000,,100.00000,-300400.00000,-300400.00000,-316750.00000,-371116.70000,,,,,,,,,-2.1041,-2.2132
2019-06-30,0.00600,0.00600,12.68000,4.97700,-17.65100,-0.21000,-17.86100,,-17.86100,-17.86100,-21.08700,-17.12500,-17.65100,6.23880,6.23880,-3.38000,-3.38000,,100.00000,-294183.30000,-294183.30000,-297683.30000,-351450.00000,,,,,,,,,-1.5029,-2.5295
2019-03-31,,,9.17900,3.92900,-13.10800,-0.50200,-13.61000,,-13.61000,-13.61000,-13.61000,-12.37300,-13.10800,5.79550,5.79550,-2.86000,-2.86000,,,,,,,,,,,,,,,-4.46160,-4.86780
2018-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
