Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1325.34500,533.60400,791.74100,84.19500,728.93400,900.55500,-108.81410,-202.54300,-311.35700,-70.46400,-240.89300,-240.89300,,-235.79800,-21.38810,-108.81410,86.78400,86.78400,-2.72000,-2.72000,2.09100,0.21380,0.27590,59.73850,-8.21020,-8.21020,-23.49250,-17.79140,0.11140,2.23390,40.28780,-3.21150,-8.24300,-2.02540,-2.52490,83.46970,0.14870,-0.20270
2021-12-31,1159.44200,467.53800,691.90420,73.21700,636.81800,761.25400,-69.35000,64.79310,-4.55700,-12.05600,7.49900,7.49900,0.00000,-7.18800,-18.13100,-69.35020,86.22200,86.22200,0.14000,0.18000,2.22670,0.20890,0.26790,59.67560,-5.98130,-5.98130,-0.39300,-0.62000,0.09420,1.66700,53.98820,0.09680,0.24130,0.06100,0.07660,86.37690,-1.0513,-1.2788
2021-09-30,924.06800,340.51000,583.55800,52.27700,531.48600,615.62500,-32.06700,103.02400,70.95700,9.91000,61.04700,61.04700,,60.69000,-0.20500,-32.06700,86.25800,86.25800,0.68000,0.65000,5.22630,0.05980,0.06360,63.15100,-3.47020,-3.47020,7.67880,6.56770,0.09800,2.86300,31.43510,0.78510,1.05870,0.64750,0.73810,870.69120,0.5347,0.1524
2021-06-30,829.54700,259.24000,570.30700,52.23300,515.74600,598.72690,-28.41990,319.57000,291.15000,87.82500,203.32500,203.32500,-11.78700,194.75700,2.32810,-28.41990,86.15700,93.36700,2.18000,2.02000,6.05090,0.06000,0.06380,68.74920,-3.42600,-3.42600,35.09750,23.47750,0.08930,3.23870,27.78870,2.62520,3.53930,2.18900,2.46770,867.99820,1.3289,1.126
2021-03-31,786.57000,228.99400,557.57600,53.08300,475.69800,564.80600,-7.23000,379.48600,372.25600,53.31100,318.94500,318.94500,9.95600,329.12800,28.79500,-7.23000,85.89900,92.13800,3.70000,3.46000,5.64370,0.08880,0.09740,70.88700,-0.91920,-0.91920,47.32650,41.84340,0.08080,2.68130,33.56540,4.40170,6.37290,3.27580,4.01090,81.29630,0.56670,0.34730
2020-12-31,708.13680,225.30400,482.83290,25.30900,440.83910,488.48400,-5.65120,579.55800,573.90700,55.18800,518.71900,518.71900,-11.35900,509.12500,19.86580,-5.65110,85.35500,85.35500,5.98000,5.92000,5.48580,0.09060,0.09960,68.18360,-0.79800,-0.79800,81.04470,71.89640,0.07730,2.74830,32.74810,7.25390,10.17930,5.66180,6.59680,80.56020,-0.2327,-0.4915
2020-09-30,713.24800,184.88800,528.36000,51.72500,473.50600,650.58900,-122.22900,284.89200,162.66300,-25.06000,187.72300,187.72300,-1.86200,184.91700,3.12900,-122.22900,85.29700,90.47700,2.17000,2.04000,5.39000,0.09630,0.10860,74.07800,-17.13700,-17.13700,22.80600,25.92610,0.08410,3.13770,28.68350,2.79520,4.12250,2.21370,2.52610,78.69790,0.7822,0.6467
2020-06-30,659.02700,155.84600,503.18100,46.33800,514.39800,600.62600,-97.44500,-22.96200,-120.40700,-34.40300,-86.00400,-86.00400,-8.06000,-96.11700,-60.73600,-97.44500,85.13200,85.13200,-1.13000,-1.13000,4.66730,0.04190,0.04650,76.35210,-14.78620,-14.78620,-18.27040,-14.58470,0.10340,3.20890,28.04730,-1.67120,-2.96670,-1.34980,-1.60110,60.45120,0.3187,0.1755
2020-03-31,684.12400,179.32700,504.79700,61.96300,481.94800,817.13500,-312.33800,-59.66500,-372.00300,-41.43200,-330.57100,-330.57100,,-328.19900,-39.11400,-312.33800,85.13200,85.13200,-3.86000,-3.86000,3.74120,0.04940,0.05510,73.78740,-45.65520,-45.65520,-54.37650,-47.97360,0.12240,3.29570,27.30830,-7.51840,-15.53410,-5.91230,-7.14670,,0.46010,0.28620
2019-12-31,474.69300,99.92600,374.76700,53.10600,312.85300,395.80900,-21.04200,21.13500,60.91000,5.97000,54.94000,54.94000,-49.48300,6.88700,18.93900,-21.04200,85.13200,85.13200,-0.05000,-0.05000,2.10010,0.07170,0.08180,109.12480,-4.43280,-4.43280,12.83150,1.45080,0.11590,2.61000,34.48280,1.82820,5.29220,1.34080,1.69720,,0.7101,0.4243
2019-09-30,705.38200,158.16100,547.22100,49.99100,445.76400,533.30900,13.91210,-14.61300,-0.70100,-19.07900,18.37800,18.37800,,16.46600,51.46600,13.91210,85.13200,85.13200,0.19000,0.19000,,,,77.57800,1.97230,1.97230,-0.09940,2.33430,,,,,,,,,0.9746,0.7671
2019-06-30,688.68500,149.72500,538.96000,45.93500,474.67600,552.73000,-13.77000,30.74500,16.97500,-5.04600,22.02100,22.02100,,13.78900,18.34900,-13.77000,85.13200,85.13200,0.16000,0.16000,,,,78.25930,-1.99950,-1.99950,2.46480,2.00220,,,,,,,,,1.2731,0.6164
2019-03-31,641.22000,139.84800,501.37190,44.42500,457.64900,535.55500,-34.18300,-8.68400,-42.86700,-29.19400,-13.67300,-13.67300,,-14.24700,-0.70200,-34.18300,,,,0.00000,,,,78.19030,-5.33090,-5.33090,-6.68520,-2.22190,,,,,,,,,0.00000,
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
