Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,0.69500,0.69500,,,17.54600,,17.87500,-17.87500,,-17.87500,-17.87500,-17.87500,-31.14600,-49.02100,-17.54600,-17.87500,8.61400,8.61400,-5.70000,-5.70000,0.31880,,-1.44300,,-2571.94300,-2571.94300,-2571.94300,-7053.38100,0.00520,0.07750,0.01960,4585.85600,12.71520,9.92360,-13.40150,12.71520,-16.21640,-2.07480,-2.07960
2021-12-31,-65.70000,-12.69900,-53.00100,,-72.13600,,-77.80200,24.80100,25.34900,50.15000,50.15000,50.15000,,-42.96000,22.44600,24.80100,7.96000,7.96000,-4.96000,-4.96000,0.47240,,-2.01100,80.67120,-37.74890,-37.74890,-76.33180,65.38810,-0.38770,,,,-53.56700,-49.76930,29.59190,-53.56700,-10.88870,5.2877,5.2875
2021-09-30,25.40600,5.28200,20.12400,1.60500,58.44000,,60.04500,-39.92100,-7.49900,-47.42000,-47.42000,-47.42000,,-47.42000,-38.89100,-39.92100,8.44400,8.44400,-5.62000,-5.62000,1.85450,1.50150,-3.25550,79.20960,-157.13220,-157.13220,-186.64880,-186.64880,0.12120,0.71750,0.67930,132.49550,82.67080,48.89820,-22.62100,-41.45900,-6.75020,-3.9775,-3.9683
2021-06-30,23.00100,4.13200,18.86900,2.01100,52.03700,,54.04800,-35.17900,-7.47300,-42.65200,-42.65200,-42.65200,,-42.65200,-34.13700,-35.17900,7.88100,7.88100,-5.41000,-5.41000,2.10980,1.38890,-3.77510,82.03560,-152.94550,-152.94550,-185.43540,-185.43540,0.10920,0.54560,0.68700,131.00690,86.91370,47.77330,-20.25250,-33.80060,-6.21110,-2.7102,-2.7144
2021-03-31,19.86600,4.68700,15.17900,2.05000,42.40700,,44.45700,-29.27800,-10.10500,-39.38300,-39.38300,-39.38300,,-39.38300,-28.25900,-29.27800,6.94500,6.94500,-5.67000,-5.67000,3.05210,1.05590,-19.41020,76.40690,-147.37740,-147.37740,-198.24320,-198.24320,0.08300,0.63800,0.58920,152.75900,415.51900,78.02940,-16.45720,-23.23590,-1.20530,-5.52630,-5.53530
2020-12-31,22.57800,5.58100,16.99700,2.39400,49.21000,,51.60400,-34.60700,-7.48000,-42.08700,-42.08700,-42.08700,,-42.08700,-33.57900,-34.60700,5.51300,5.51300,-7.50000,-7.50000,2.16760,2.09060,-1.91690,75.28120,-153.27760,-153.27760,-186.40710,-186.40710,0.12430,0.69820,0.69720,129.08050,33.94090,25.43850,-23.17440,-37.01680,-20.68300,-5.2415,-5.2718
2020-09-30,19.34200,3.27900,16.06300,2.02700,39.01000,,41.03700,-24.97400,-7.63800,-32.61200,-32.61200,-32.61200,,-32.61200,-23.95400,-24.97400,5.45130,5.45130,-6.00000,-6.00000,2.58700,1.95880,-2.04300,83.04730,-129.11800,-129.11800,-168.60720,-168.60720,0.10910,0.33010,0.80390,111.94910,28.10570,20.57140,-18.39460,-26.94810,-21.26620,-6.2018,-6.2043
2020-06-30,10.70100,4.40000,6.30100,2.74200,48.59700,,51.33900,-45.03800,-6.93800,-51.97600,-51.97600,-51.97600,,-51.97600,-44.34700,-45.03800,5.43750,5.43750,-9.50000,-9.50000,3.20420,1.62850,-2.59120,58.88240,-420.87660,-420.87660,-485.71160,-485.71160,0.05210,0.43250,0.58500,153.83330,55.24140,37.73120,-25.28770,-34.71710,-17.27710,-10.2794,-10.2802
2020-03-31,12.25100,2.71500,9.53600,3.26900,57.18900,,60.45800,-50.92200,-5.92700,-56.84900,-56.84900,-56.84900,,-56.84900,-49.59400,-50.92200,5.42920,5.42920,-10.50000,-10.50000,3.43920,1.22810,-5.38450,77.83860,-415.65590,-415.65590,-464.03560,-464.03560,0.04560,0.18590,0.59290,151.80480,125.74680,63.65940,-21.16170,-28.67980,-8.32040,-7.20380,-7.20770
2019-12-31,15.90170,2.87900,13.02270,4.43200,53.34650,,57.41450,-44.39180,-5.04370,-49.43550,-49.43550,-49.43550,,-49.43550,-43.96260,-44.39180,4.92710,4.92710,-10.00000,-10.00000,3.93200,0.95490,21.15340,81.89500,-279.16310,-279.16320,-310.88110,-310.88110,0.05980,0.24270,0.65180,138.07520,-537.27760,140.12970,-18.58580,-24.25260,1.69650,-9.8218,-9.886
2019-09-30,23.71970,1.44430,22.27540,4.07770,45.12700,,49.34670,-27.07130,-4.89530,-31.96660,-31.96660,-31.96660,,-31.96660,-26.64730,-27.07130,4.82520,4.82520,-6.50000,-6.50000,2.84820,1.12260,-9.15550,93.91090,-114.12960,-114.12960,-134.76790,-134.76790,0.09490,0.13710,1.54790,58.14250,150.58020,48.32070,-12.78860,-18.46370,-4.39930,-5.4316,-5.6381
2019-06-30,6.07890,1.24890,4.83000,4.96440,41.38750,,46.46680,-41.63690,-13.59960,-55.23650,-55.23650,-55.23650,,-55.23650,-41.32510,-41.63690,4.82440,4.82440,-11.50000,-11.50000,5.16920,0.96000,23.98020,79.45570,-684.94480,-684.94480,-908.66500,-908.66500,0.02470,0.16660,0.33070,272.16780,-682.43840,332.86740,-22.40350,-27.31920,1.67770,-10.4634,-10.6354
2019-03-31,3.94670,0.76280,3.18380,6.31790,34.86410,,41.28890,-38.10510,-1.40130,-39.50640,-39.50640,-39.50640,,-39.50640,-37.87800,-38.10510,4.82010,4.82010,-8.00000,-8.00000,3.39390,0.54770,1.21100,80.67150,-965.50410,-965.50410,-1001.01000,-1001.01000,0.02170,0.15390,0.26410,340.80220,-65.09190,-109.02070,-21.71970,-29.43970,12.58040,-7.91750,-7.97200
2018-12-31,5.08950,0.95080,4.13880,6.75320,35.41090,,42.25940,-38.12060,-1.27030,-39.39100,-39.39100,-39.39100,,-39.39100,-37.90540,-38.12060,4.50050,4.50050,-8.50000,-8.50000,4.54690,0.42940,0.75240,81.31950,-749.00210,-749.00200,-773.96210,-773.96210,0.02400,0.29100,0.46000,195.64580,-40.39100,-53.64320,-18.58210,-23.04850,20.27850,-6.4898,-6.5235
2018-09-30,3.47350,0.69910,2.77440,6.70830,30.35410,,37.13570,-34.36130,-1.24410,-35.60530,-35.60530,-35.60530,,-35.60530,-34.16820,-34.36130,4.56210,4.56210,-8.00000,-8.00000,7.23070,0.35310,0.54580,79.87300,-989.22990,-989.22990,-1025.04500,-1025.04500,0.01470,0.29400,0.27130,331.71930,-26.52850,-32.23840,-15.03900,-17.16110,28.37950,-6.9501,-6.954
2018-06-30,3.76300,0.45420,3.30880,6.79840,29.46680,,36.33070,-33.02190,-0.19710,-33.21910,-33.21910,-33.21910,,-33.21910,-32.92620,-33.02190,4.33280,4.33280,-7.50000,-7.50000,7.87730,0.48540,0.94320,87.93090,-877.53960,-877.53960,-882.77860,-882.77860,0.02190,0.24150,0.66890,134.55690,-42.83820,-44.85610,-19.32480,-22.04510,17.88130,-5.7558,-5.7602
2018-03-31,3.77340,0.63360,3.13980,7.03930,20.75720,,27.85620,-24.71640,0.31460,-24.40180,-24.40180,-24.40180,,-24.40180,-24.65680,-24.71640,4.33050,4.33050,-5.50000,-5.50000,7.60970,,,83.20810,-655.01770,-655.01770,-646.68150,-646.68150,0.03070,0.39090,0.74040,121.56330,-22.74120,-23.44490,-19.84500,-22.74120,24.77150,-4.53750,-4.54370
2017-12-31,4.12420,0.59480,3.52950,10.97500,14.17900,,25.21000,-21.68060,0.25330,-21.42730,-21.42730,-21.42730,,-21.42730,-21.62450,-21.68060,4.11050,4.11050,-4.50000,-4.50000,10.47610,,,85.57860,-525.69040,-525.69070,-519.54860,-519.54860,0.02880,0.40040,0.95270,94.46450,-16.49410,-16.89730,-14.96010,-16.49410,30.01170,-5.218,-5.2244
2017-09-30,4.41760,0.70080,3.71680,6.43680,12.05790,,18.54870,-14.83190,0.16730,-14.66460,-14.66460,-14.66460,,-14.66460,-14.77790,-14.83190,4.15880,4.15880,-3.50000,-3.50000,14.43290,,,84.13590,-335.74670,-335.74670,-331.95960,-331.95960,0.02750,0.54180,1.00570,89.49140,-9.81010,-9.99700,-9.14480,-9.81010,34.53420,-3.8038,-3.8036
2017-06-30,4.25040,0.68170,3.56870,8.71640,14.62890,,23.39850,-19.82980,0.15290,-19.67690,-19.67690,-19.67690,,-19.67690,-19.77660,-19.82980,4.06770,4.06770,-5.00000,-5.00000,7.79000,,,83.96100,-466.53610,-466.53610,-462.93910,-462.93910,0.03980,0.48210,1.25140,71.91680,-21.02460,-21.65870,-18.41060,-21.02460,22.93560,-4.3167,-4.3185
2017-03-31,3.98550,0.65960,3.32580,7.72480,16.83760,,24.61220,-21.28630,0.12980,-21.15650,-21.15650,-21.15650,,-21.15650,-21.23660,-21.28630,3.95580,3.95580,-5.50000,-5.50000,8.60890,,,83.44900,-534.09910,-534.09910,-530.84140,-530.84140,0.03200,0.49280,1.01630,88.55240,-19.17500,-19.61900,-17.00400,-19.17500,27.77890,-5.18880,-5.19580
2016-12-31,4.48740,0.70970,3.77770,10.34110,16.32920,,26.71840,-22.94070,0.10440,-22.83630,-22.83630,-22.83630,,-22.83630,-22.89260,-22.94070,3.92180,3.92180,-5.50000,-5.50000,9.30480,,,84.18450,-511.22160,-511.22190,-508.89500,-508.89500,0.03150,0.65940,0.99710,90.26620,-17.91230,-18.25690,-16.02860,-17.91230,32.40910,-4.0111,-4.0339
2016-09-30,5.53570,1.23740,4.29820,14.66410,14.72170,,29.42630,-25.12810,0.11240,-25.01570,-25.01570,-25.01570,,-25.01570,-25.08760,-25.12810,3.93000,3.93000,-6.50000,-6.50000,12.52060,,,77.64600,-453.92850,-453.92850,-451.89820,-451.89820,0.03490,1.46720,1.09980,81.83210,-17.09250,-17.34360,-15.75070,-17.09250,37.22510,-4.7755,-4.7863
2016-06-30,4.40320,1.13010,3.27310,13.84120,10.61900,,24.48450,-21.21130,0.11720,-21.09410,-21.09410,-21.09410,,-21.09410,-21.18710,-21.21130,3.92650,3.92650,-5.50000,-5.50000,18.63440,,,74.33470,-481.72010,-481.72010,-479.05870,-479.05870,0.02490,1.27890,0.98350,91.51380,-12.61240,-12.76380,-11.94540,-12.61240,42.55880,-3.8659,-3.9143
2016-03-31,4.93010,1.10840,3.82160,15.09700,9.67860,,24.79520,-20.97350,0.04420,-20.92940,-20.92940,-20.92940,,-20.92940,-20.95390,-20.97350,3.89800,3.89800,-5.50000,-5.50000,19.78200,,,77.51680,-425.41850,-425.41850,-424.52290,-424.52290,0.02550,1.15770,0.97360,92.44040,-11.41360,-11.52000,-10.84600,-11.41360,46.71810,-4.97790,-4.99700
2015-12-31,5.62970,1.23600,4.39380,13.25350,8.63120,,21.90270,-17.50900,0.02630,-17.48270,-17.48270,-17.48270,,-17.48270,-17.49100,-17.50900,3.46350,3.46350,-4.50000,-4.50000,6.62690,,,78.04550,-311.00820,-311.00810,-310.54150,-310.54150,0.07640,1.79090,1.84600,48.75440,-27.72250,-28.45120,-23.71210,-27.72250,17.72150,-5.2058,-5.2491
2015-09-30,5.19020,1.19400,3.99620,16.42180,7.06090,,23.49920,-19.50300,0.03040,-19.47260,-19.47260,-19.47260,,-19.47260,-19.48650,-19.50300,3.54410,3.54410,-5.50000,-5.50000,7.51010,,,76.99570,-375.76830,-375.76830,-375.18280,-375.18280,0.05740,1.37230,1.41550,63.58030,-25.10750,-25.54360,-21.52640,-25.10750,21.81170,-4.8845,-4.8844
2015-06-30,4.84790,1.03310,3.81480,24.19070,6.86540,,31.07040,-27.25560,0.02810,-27.22750,-27.22750,-27.22750,,-27.22750,-27.24130,-27.25560,3.45560,3.45560,-8.00000,-8.00000,6.23260,,,78.69010,-562.21040,-562.21040,-561.62990,-561.62990,0.06410,0.82730,1.46310,61.51420,-43.21440,-44.12040,-35.97740,-43.21440,18.20570,-6.8738,-6.8783
2015-03-31,4.47500,1.04360,3.43140,18.17680,6.16360,,24.35410,-20.92260,0.02840,-20.89430,-20.89430,-20.89430,,-20.89430,-20.90900,-20.92260,3.26900,3.26900,-6.50000,-6.50000,8.70090,,,76.67870,-467.53930,-467.53930,-466.90560,-466.90560,0.04500,1.08800,1.69250,53.17580,-23.82040,-24.16720,-21.00310,-23.82040,25.40260,-5.85810,-5.85810
2014-12-31,4.25760,0.87950,3.37810,14.16680,5.51410,,19.69340,-16.31530,0.01270,-16.30260,-16.30260,-16.30260,,-16.30260,-16.30270,-16.31530,2.99450,2.99450,-5.50000,-5.50000,5.26040,,,79.34220,-383.19960,-383.19960,-382.90110,-382.90110,0.07210,0.74400,1.97640,45.53680,-33.69060,-34.56830,-27.59430,-33.69060,15.49970,-5.2684,-5.2686
2014-09-30,4.18630,1.06860,3.11770,14.90940,6.04340,,20.96550,-17.84790,0.01560,-17.83230,-17.83230,-17.83230,,-17.83230,-17.83510,-17.84790,3.04400,3.04400,-6.00000,-6.00000,6.55710,,,74.47350,-426.34400,-426.34400,-425.97080,-425.97080,0.05610,1.05600,1.94830,46.19520,-28.03790,-28.41390,-23.90110,-28.03790,20.38090,-3.4792,-3.4788
2014-06-30,3.75180,0.89300,2.85880,8.23460,5.53720,,13.78590,-10.92710,0.02780,-10.89930,-10.89930,-10.89930,,-10.89930,-10.91300,-10.92710,2.90970,2.90970,-3.50000,-3.50000,6.02370,,,76.19910,-291.25070,-291.25070,-290.50920,-290.50920,0.08440,0.61460,1.73310,51.92910,-29.07820,-29.76680,-24.53120,-29.07820,12.84290,-3.4521,-3.4545
2014-03-31,2.83050,0.83070,1.99980,5.90810,5.02950,,10.95070,-8.95080,-0.23230,-9.18310,-9.18310,-9.18310,,-9.18310,-8.67770,-8.95080,2.90040,2.90040,-3.00000,-3.00000,7.47440,,,70.65190,-316.22380,-316.22380,-324.43070,-324.43070,0.05280,0.90230,1.20990,74.38560,-19.64280,-19.96610,-17.14240,-19.64280,16.11340,-3.00160,-3.00980
2013-12-31,2.86280,0.46720,2.39560,6.14010,4.25960,,10.40700,-8.01140,-0.34970,-8.36100,-8.36100,-8.36100,,-8.36100,-7.60820,-8.01140,2.55140,2.55140,-2.50000,-2.50000,8.11740,,,83.67880,-279.84360,-279.84360,-292.05720,-292.05720,0.04620,0.44770,1.69320,53.15350,-15.28570,-15.47390,-13.48190,-15.28570,18.86450,-2.0433,-2.0502
2013-09-30,2.29470,0.64840,1.64630,4.09890,4.75210,,8.88330,-7.23700,-0.43600,-7.67300,-7.67300,-7.67300,,-7.67300,-6.80860,-7.23700,2.62430,2.62430,-3.00000,-3.00000,10.31770,,,71.74370,-315.37630,-315.37630,-334.37670,-334.37670,0.03350,0.56500,1.27930,70.35050,-12.35850,-12.45640,-11.20520,-12.35850,21.41480,-2.0138,-2.0142
2013-06-30,2.08090,0.46360,1.61730,1.74710,5.47660,,7.23430,-5.61700,-0.39270,-6.00960,-6.00960,-6.00960,,-6.00960,-5.21040,-5.61700,2.61700,2.61700,-2.50000,-2.50000,8.80790,,,77.72070,-269.93290,-269.93290,-288.80240,-288.80240,0.04830,0.30780,2.17260,41.42470,-15.62290,-15.76440,-13.95460,-15.62290,14.65820,-2.3804,-2.378
2013-03-31,1.53720,0.38030,1.15680,1.56520,4.52660,,6.09980,-4.94290,-1.43280,-6.37570,-6.37570,-6.37570,,-6.37570,-3.56830,-4.94290,2.06110,2.06110,-3.00000,-3.00000,10.09380,,0.00250,75.25720,-321.55270,-321.55270,-414.75890,-414.75890,0.03480,0.28430,2.55000,35.29430,-15.96200,-16.08980,-14.42700,-15.96200,15.45810,-1.70240,-1.71350
2012-12-31,1.24070,0.33280,0.90790,1.54490,4.74590,,6.30310,-5.39520,-0.33210,-5.72730,-5.72730,-5.72730,,-5.72730,-4.93810,-5.39520,1.83260,1.83260,-2.00000,-2.00000,1.28050,1.66470,-2.50440,73.17870,-434.84860,-434.84870,-461.61560,-461.61560,0.20940,0.20600,1.73670,51.82360,399.63860,342.40410,-96.64950,-265.64140,-0.71810,-2.3982,-2.3985
2012-09-30,1.03650,0.30680,0.72960,1.70210,2.92320,,4.64020,-3.91060,-0.34270,-4.25330,-4.25330,-4.25330,,-4.25330,-3.84570,-3.91060,1.91790,1.91790,-2.00000,-2.00000,0.50400,-3.36820,-1.29010,70.39500,-377.30380,-377.30380,-410.36560,-410.36560,0.29490,0.32130,3.83500,23.46800,98.14100,95.77430,-121.01900,428.69590,-2.17160,-1.2733,-1.2707
2012-06-30,0.81920,0.37240,0.44680,0.83330,3.57350,,4.42130,-3.97460,-7.87550,-11.85000,-11.85000,-11.85000,,-11.85000,-2.90410,-3.97460,1.72300,1.72300,-7.00000,-7.00000,1.38870,1.29480,-5.03040,54.54190,-485.20810,-485.20810,-1446.62600,-1446.62600,0.16790,0.45400,2.00810,44.81920,1682.28100,1534.06600,-242.94110,-495.85940,-0.36780,-1.829,-1.8483
2012-03-31,0.72170,0.33610,0.38560,0.41200,2.82710,,3.25360,-2.86800,-10.42160,-13.28960,-13.28960,-13.28960,,-13.28960,-2.80020,-2.86800,1.69110,1.69110,-8.00000,-8.00000,0.48980,-1.93830,-1.12180,53.42560,-397.40230,-397.40230,-1841.45100,-1841.45100,0.48500,0.61940,6.44070,13.97370,396.43890,392.80950,-893.14910,1164.87500,-1.97590,-1.44990,-1.46910
2011-12-31,0.57000,0.27000,0.30000,-0.14000,2.59000,,2.47000,-2.17000,-7.43690,-9.60000,-9.60000,-9.60000,0.00000,-9.60000,-2.14910,-2.17000,1.25030,1.25030,-7.50000,-7.50000,0.39270,,-1.37280,54.38600,-380.70180,-380.70180,-1684.21100,-1684.21100,0.39620,0.45910,21.33230,4.21890,560.79430,541.12280,-667.25930,560.79420,-1.03150,-1.3286,-1.32
2011-09-30,0.53960,0.24170,0.29790,0.09520,1.63320,,1.74210,-1.44420,-0.04250,-1.48680,-1.48680,-1.48680,,-1.48680,-1.41620,-1.44420,1.16810,1.16810,-1.50000,-1.50000,,,,55.20750,-267.66220,-267.66220,-275.54530,-275.54530,,,,,,,,,,-1.2786,-1.2806
2011-06-30,0.50830,0.23900,0.26930,0.10600,1.20040,,1.32010,-1.05080,-0.01560,-1.06640,-1.06640,-1.06640,,-1.06640,-1.03350,-1.05080,1.14910,1.14910,-1.00000,-1.00000,,,,52.98550,-206.72980,-206.72980,-209.79240,-209.79240,,,,,,,,,,-0.677,-0.6898
2011-03-31,0.48590,0.20380,0.28210,0.05470,0.98510,,1.05350,-0.77140,-0.00290,-0.77440,-0.77440,-0.77440,,-0.77440,-0.75770,-0.77140,1.11420,1.11420,-0.50000,-0.50000,,,,58.06250,-158.77980,-158.77980,-159.38160,-159.38160,,,,,,,,,,-0.68280,-0.69260
