Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.87100,0.57500,6.29600,6.16700,6.16700,0.12900,0.12900,,0.12900,0.12900,0.76800,3.58900,3.58900,0.24000,0.25000,0.28950,2.09380,12.46550,0.00840,0.44240,0.23420,0.01750,0.23420,13.06310,2.8071,2.7869
2021-12-31,7.49600,0.59300,6.90300,6.20700,6.20700,0.69600,0.69600,,0.69600,0.69600,0.45600,3.57400,5.45100,0.13000,0.13000,0.28350,10.37100,6.79480,0.00930,2.26930,1.20630,0.09630,1.20630,15.24390,0.0384,0.0294
2021-09-30,8.88200,0.55400,8.32800,7.24400,7.24400,1.08400,1.08400,,1.08400,1.08400,0.68500,3.49900,5.51400,0.20000,0.19000,0.38300,13.34320,8.43180,0.01150,3.85900,1.92820,0.15340,1.92820,15.84050,0.4122,0.4168
2021-06-30,6.97000,0.67700,6.29300,9.04900,9.04900,-2.75600,-2.75600,,-2.75600,-2.75600,-2.75600,3.38300,3.38300,-0.81000,-0.81000,0.66140,-44.30160,-44.30160,0.00910,-10.20290,-5.33180,-0.40360,-5.33180,14.87910,-1.26490,-1.29380
2021-03-31,6.85100,0.88000,5.97100,6.93600,6.93600,-0.96500,-0.96500,,-0.96500,-0.96500,-0.96500,3.41500,3.41500,-0.27000,-0.27000,0.71170,-16.15870,-16.15870,0.00880,-3.63840,-1.84510,-0.14260,-1.84510,15.69190,2.1447,2.1315
2020-12-31,6.13800,1.10000,5.03800,6.34800,6.34800,-1.31000,-1.31000,,-1.31000,-1.31000,-1.31000,2.98100,2.98000,-0.44000,-0.44000,0.89990,-26.02300,-26.02300,0.00730,-4.62370,-2.82280,-0.19090,-2.82280,15.44360,-1.5042,-1.5274
2020-09-30,7.04500,1.19800,5.84700,6.65600,6.65600,-0.80900,-0.80900,,-0.80900,-0.80900,-0.80900,3.77600,3.77600,-0.21000,-0.21000,0.90190,-13.83380,-13.83380,0.00870,-2.85660,-1.74370,-0.12030,-1.74370,16.23940,-4.2039,-4.2137
2020-06-30,6.47100,1.24200,5.22900,6.04100,6.04100,-0.81200,-0.81200,,-0.81200,-0.81200,-0.81200,3.70000,3.70000,-0.22000,-0.22000,0.88990,-15.23170,-15.23170,0.00790,-32.22220,-1.72620,-0.12110,-1.72620,12.46780,4.21110,4.18240
2020-03-31,6.08500,1.31100,4.77400,6.57200,6.57200,-1.79800,-1.79800,,-1.79800,-1.79800,-1.79800,3.69900,3.69900,-0.49000,-0.49000,0.27760,-37.68600,-37.68600,0.00820,-47.61650,-3.67730,-0.31070,-3.67730,13.21460,-0.671,-0.691
2019-12-31,6.45700,1.46300,4.99400,6.43000,6.43000,-1.43600,-1.43600,,-1.43600,-1.43600,-1.43600,3.69900,3.69900,-0.39000,-0.39000,0.51410,-28.80060,-28.80060,0.00880,-30.80880,-2.88480,-0.25230,-2.88480,13.45380,0.2422,0.1312
2019-09-30,6.29800,1.44400,4.85400,5.90400,5.90400,-1.05000,-1.05000,,-1.05000,-1.05000,-1.05000,3.69900,3.69900,-0.28000,-0.28000,0.65390,-21.66290,-21.66290,0.00830,-16.96010,-2.04640,-0.17890,-2.04640,13.87110,-0.695,-0.7881
2019-06-30,6.52600,1.41300,5.11300,6.25200,6.25200,-1.13900,-1.13900,,-1.13900,-1.13900,-1.13900,3.69900,3.69900,-0.31000,-0.31000,0.29500,-22.28090,-22.28090,0.00890,-16.04680,-2.18130,-0.19910,-2.18130,14.11630,1.11540,0.99190
2019-03-31,6.56300,1.44500,5.11800,6.75800,6.75800,-1.64000,-1.64000,,-1.54000,-1.54000,-1.54000,3.69800,3.69800,-0.41000,-0.41000,0.45410,-32.09390,-30.13700,0.00910,-76.31320,-3.26710,-0.27320,-3.26710,12.74290,-1.4272,-1.4326
2018-12-31,6.89300,1.47000,5.42300,6.73800,6.73800,-1.31500,-1.31500,0.03400,-1.34900,-1.34900,-1.34900,3.69900,3.69900,-0.36000,-0.36000,0.27980,-22.84970,-23.44050,0.00970,-48.57760,-2.81660,-0.22850,-2.81660,12.94810,-0.2361,-0.3444
2018-09-30,6.99600,1.60100,5.39500,7.34600,7.34600,-1.95100,-1.95100,0.06600,-2.01700,-2.01700,-2.01700,3.69900,3.69900,-0.55000,-0.55000,0.27770,-36.49460,-37.72910,0.00870,-63.99110,-4.17860,-0.32790,-4.17860,13.04950,-0.8575,-1.3312
2018-06-30,7.42700,1.62500,5.80200,6.83200,6.83200,-1.03000,-1.03000,,-1.03000,-1.03000,-1.03000,3.69800,3.69800,-0.28000,-0.28000,0.26490,-17.76780,-17.76780,0.00910,-18.77510,-2.03540,-0.16140,-2.03540,13.68050,0.15060,-0.04080
2018-03-31,16.46100,1.44600,15.01500,7.60600,7.60600,7.40900,7.40900,-0.12400,7.53300,7.53300,4.32700,3.69800,3.70100,1.17000,1.17000,0.73890,49.36040,28.82740,0.02160,109.92260,14.49460,1.08560,14.49460,14.05380,0.4587,5.2349
2017-12-31,7.39900,1.36400,6.03500,6.94800,6.94800,-0.91300,-0.91300,0.03100,-0.94400,-0.94400,-0.94400,3.69800,3.69800,-0.26000,-0.26000,0.84540,-15.14350,-15.65770,0.00920,-307.48950,-2.07810,-0.14390,-2.07820,12.29030,-0.9709,-1.1084
2017-09-30,7.47800,1.25200,6.22600,6.79000,6.79000,-0.56400,-0.56400,0.03000,-0.59400,-0.59400,-0.59400,3.69600,3.69600,-0.16000,-0.16000,0.84420,-9.06460,-9.54680,0.00930,-38.17470,-1.27270,-0.08910,-1.27270,12.62830,-0.4922,-0.5774
2017-06-30,7.38000,1.21800,6.16200,6.77300,6.77300,-0.61100,-0.61100,0.03000,-0.64100,-0.64100,-0.64100,3.69600,3.69600,-0.17000,-0.17000,0.94200,-10.11260,-10.60910,0.00910,-31.76410,-1.35990,-0.09700,-1.35990,12.75330,-0.34250,-0.42940
2017-03-31,7.88300,1.15100,6.73200,8.68400,8.68400,-1.95200,-1.95200,0.08200,-2.03400,-2.03400,-1.83900,3.69600,3.69600,-0.50000,-0.50000,1.04230,-31.42810,-29.60880,0.00900,-89.21050,-4.29130,-0.29570,-4.29130,12.81720,0.3501,0.3149
2016-12-31,7.21800,1.28200,5.93600,6.82900,6.82900,-0.89300,-0.89300,,-0.89300,-0.89300,-0.89300,3.69700,3.69700,-0.24000,-0.24000,1.13580,-14.72630,-14.72630,0.00870,-14.16790,-1.73660,-0.12780,-1.73660,13.91260,0.4727,0.446
2016-09-30,7.58300,1.22300,6.36000,6.61100,6.61100,-0.25100,-0.25100,0.00000,-0.25100,-0.25100,-0.25100,3.69600,3.69600,-0.07000,-0.07000,0.79770,-3.84970,-3.84970,0.00930,-2.70040,-0.46130,-0.03580,-0.46130,14.72210,-0.7844,-0.7907
2016-06-30,8.06000,1.26200,6.79800,6.43600,6.43600,0.36200,0.36200,0.03700,0.32500,0.32500,0.13000,3.69600,3.70000,0.04000,0.04000,0.89850,5.17000,1.85660,0.01000,3.29480,0.59110,0.04660,0.59110,14.87610,0.18540,0.18270
2016-03-31,7.56600,1.28300,6.28300,8.94000,8.94000,-2.65700,-2.65700,-0.03100,-2.62600,-2.62600,-2.01900,3.69600,3.69600,-0.55000,-0.55000,1.31850,-42.90330,-32.60130,0.00840,-38.83460,-5.06170,-0.35530,-5.06170,14.03680,0.3298,0.8443
2015-12-31,9.75000,1.17100,8.57900,7.94200,7.94200,0.63700,0.63700,0.06700,0.57000,0.57000,0.22900,3.69600,3.70000,0.06000,0.06000,1.60540,8.11360,2.91680,0.01040,5.73040,1.03510,0.07560,1.03510,14.89850,-0.6311,-0.6467
2015-09-30,7.86100,1.09300,6.76800,6.84500,6.84500,-0.07700,-0.07700,0.07900,-0.15600,-0.15600,-0.15600,3.69600,3.70000,-0.04000,-0.04000,1.51040,-1.25710,-2.54690,0.00830,-1.54420,-0.28250,-0.02120,-0.28250,14.94050,0.2035,0.1716
2015-06-30,7.40100,1.05800,6.34300,5.88500,5.88500,0.45800,0.45800,0.01300,0.44500,0.44500,0.17900,3.69600,3.70000,0.05000,0.05000,1.07580,7.25950,2.83720,0.00940,4.85280,0.81970,0.06630,0.81970,14.68830,0.21140,0.16080
2015-03-31,7.10900,0.94500,6.16400,6.89900,6.89900,-0.73500,-0.73500,0.03100,-0.76600,-0.76600,-0.76600,3.69600,3.69700,-0.21000,-0.21000,1.55470,-11.55480,-12.04210,0.00940,-8.98320,-1.42790,-0.11340,-1.42790,14.51430,1.3571,1.3542
2014-12-31,6.67300,1.01300,5.66000,5.63800,5.63800,0.02200,0.02200,0.06200,-0.04000,-0.04000,0.11100,3.69600,3.69600,0.03000,0.03000,1.09620,0.32300,1.62970,0.01060,-0.44090,-0.07380,-0.00620,-0.07380,14.66180,-0.4894,-0.5046
2014-09-30,7.15200,0.99200,6.16000,6.04000,6.04000,0.12000,0.12000,0.05700,0.06300,0.06300,0.21000,3.69600,3.69600,0.06000,0.06000,1.17450,1.74600,3.05540,0.01070,0.78620,0.11860,0.00980,0.11860,14.37530,-0.6662,-0.7297
2014-06-30,6.96100,0.99200,5.96900,5.76300,5.76300,0.20600,0.20600,0.01600,0.19000,0.19000,0.17300,3.69600,3.69600,0.05000,0.05000,1.17920,3.05190,2.56300,0.01050,2.43590,0.35900,0.02950,0.35900,14.31760,0.77710,0.78060
2014-03-31,7.62400,0.98500,6.63900,7.54300,7.54300,-0.90400,-0.90400,0.00700,-0.91100,-0.91100,-0.76500,3.69600,3.69700,-0.21000,-0.21000,1.37590,-14.26090,-12.06820,0.00990,-15.05540,-1.78040,-0.14240,-1.78040,13.84440,1.0086,0.9888
2013-12-31,7.21400,0.97900,6.23500,7.19900,7.19900,-0.96400,-0.96400,0.00600,-0.97000,-0.97000,-0.82300,3.69600,3.69600,-0.22000,-0.22000,1.89190,-13.22900,-11.29410,0.01140,-18.26740,-1.92350,-0.15190,-1.92350,13.64390,0.3138,0.3025
2013-09-30,7.51900,0.97700,6.54200,6.09400,6.09400,0.44800,0.44800,0.01600,0.43200,0.43200,0.34200,3.69600,3.69600,0.09000,0.09000,1.84330,6.35730,4.85310,0.01110,6.50600,0.83470,0.06810,0.83470,14.00380,3.2462,3.1967
2013-06-30,7.69700,1.01000,6.68700,6.11100,6.11100,0.57600,0.57600,0.07300,0.50300,0.50300,0.41000,3.69600,3.69600,0.11000,0.11000,1.65400,9.83610,7.00140,0.00920,6.50960,0.95180,0.07930,0.95180,14.29790,-0.36360,-0.36550
2013-03-31,6.72500,1.09500,5.63000,4.69800,4.69800,0.93200,0.93200,0.06500,0.86700,0.86700,0.68500,3.69600,3.69700,0.19000,0.19000,1.34670,9.97540,7.33170,0.01460,7.46320,1.52820,0.13580,1.52820,15.35450,-0.1425,-0.1592
2012-12-31,8.46800,1.21000,7.25800,6.90600,6.90600,0.35200,0.35200,0.06800,0.28400,0.28400,0.47400,3.69600,3.69600,0.13000,0.13000,1.32020,4.59770,6.19120,0.01200,2.70940,0.51080,0.04430,0.51080,15.04740,2.3561,2.3307
2012-09-30,8.55100,1.25300,7.29800,7.45000,7.45000,-0.15200,-0.15200,0.03600,-0.18800,-0.18800,-0.13600,3.69600,3.69600,-0.04000,-0.04000,1.18550,-2.25590,-2.01840,0.01060,-1.86840,-0.34070,-0.02950,-0.34070,14.93370,1.7515,1.7414
2012-06-30,7.09000,1.32000,5.77000,6.85700,6.85700,-1.08700,-1.08700,0.15900,-1.24600,-1.24600,-0.36100,3.69500,3.69500,-0.10000,-0.10000,1.20820,-19.59970,-6.50920,0.00860,-12.64080,-2.26650,-0.19320,-2.26650,14.87820,1.53690,1.53020
2012-03-31,7.53100,2.47900,5.05200,12.28900,12.28900,-7.23700,-7.23700,-0.03300,-7.20400,-7.20400,-7.05000,1.66200,1.66200,82.32000,82.31940,0.76700,-723.70010,-704.99990,0.00160,-62.63800,-12.72370,-1.12350,-12.72370,15.32310,9.2328,9.1996
2011-12-31,7.46400,1.85400,5.61000,7.88900,7.88900,-2.27900,-2.27900,-1.00400,-1.27500,-1.27500,-0.68000,2.62100,2.62100,-0.26000,-0.25940,1.80350,-41.45900,-12.37040,0.00820,-7.17020,-2.02700,-0.19010,-2.02700,17.01380,-54.4557,-53.8163
2011-09-30,8.26900,1.76400,6.50500,14.63400,14.63400,-8.12900,-8.12900,0.18500,-8.31400,-8.31400,-9.73800,0.16600,0.16600,-58.67000,-58.67000,1.60850,1619.32300,1939.84000,-0.00070,124.47970,-13.04510,-1.22630,-13.04510,383.93370,33.1807,32.7952
2011-06-30,8.32600,1.95600,6.37000,12.46400,12.46400,-6.09400,-6.09400,-0.10900,-5.98500,-5.98500,-6.22700,0.16600,0.16600,-37.65000,-37.65000,1.38530,-507.83330,-518.91660,0.00180,-205.81150,-8.16280,-0.88230,-8.16280,441.64340,31.01210,30.70480
2011-03-31,10.17000,2.08400,8.08600,14.81500,14.81500,-6.72900,-6.72900,-1.30000,-5.42900,-5.42900,-5.73900,0.16600,0.16600,-34.60820,207.52570,4.06400,-521.22380,-444.53910,0.00180,-62.13810,-19.58720,-0.76550,-19.58730,7.50120,30.2109,30.1868
2010-12-31,10.33500,2.32600,8.00900,13.88000,13.88000,-5.87100,-5.87100,2.31700,-8.18800,-8.18800,-8.21100,0.16600,0.16600,-49.58000,-49.46390,3.42510,-332.25810,-464.68600,0.00240,-59.00840,-25.00760,-1.10130,-24.92090,198.30660,-3.7771,-3.735
2010-09-30,11.58800,2.48700,9.10100,15.46500,15.46500,-6.36400,-6.36400,16.99800,-23.36200,-23.36200,-23.45900,0.16600,0.16600,-141.72000,-141.72000,3.21160,-500.31450,-1844.26100,0.00170,-145.44890,-66.95900,-3.09520,-66.66860,211.50050,-4.9984,-4.9189
2010-06-30,11.48200,2.55800,8.92400,13.71200,13.71200,-4.78800,-4.78800,-2.29700,-2.49100,-2.49100,-2.70600,0.16560,0.16560,-16.34180,-16.34180,2.02870,-178.92380,-101.12110,0.00330,-6.15940,-4.20550,-0.30990,-4.19210,358.79360,4.51040,1.38880
2010-03-31,11.50200,2.55700,8.94500,12.19700,12.19700,-3.25200,-3.25200,-1.05800,-2.19400,-2.19400,-3.12200,0.16500,0.16500,-3.48870,-14.51080,2.13270,-74.09440,-71.13240,0.00540,-5.13750,-3.56990,-0.27240,-3.55670,373.66780,16.715,15.5361
2009-12-31,13.13400,2.70000,10.43400,10.22000,10.22000,0.21400,0.21400,-0.57400,0.78800,0.78800,0.78800,0.16510,0.16630,3.29840,3.29840,2.36210,2.33930,8.61390,0.01130,1.71190,1.21710,0.09710,1.21210,393.80920,-6.1582,14.6384
2009-09-30,9.83400,2.72800,7.10600,8.25300,8.25300,-1.14700,-1.14700,-0.83800,-0.30900,-0.30900,-0.30900,0.16510,0.16510,-3.29840,-3.29840,1.98940,-19.80660,-5.33590,0.00720,-0.66640,-0.47510,-0.03820,-0.47290,395.84450,-7.5703,-7.7043
2009-06-30,11.06600,3.02300,8.04300,7.74500,7.74500,0.29800,0.29800,-0.39600,0.69400,0.69400,0.69400,0.16470,0.16650,2.69870,2.69870,2.03650,4.05170,9.43580,0.00910,1.52870,1.08370,0.08570,1.07800,390.77020,5.91050,5.10560
2009-03-31,10.57800,3.29600,7.28200,10.33700,10.33700,-3.05500,-3.05500,-1.90800,-1.14700,-0.78700,-1.22300,0.16490,0.16490,-7.34630,-7.22890,1.78770,-57.11350,-22.86410,0.00680,-1.73510,-1.23050,-0.09940,-1.22320,389.73240,71.2933,62.8691
