Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-06-30,,,,3.87910,1.02570,,,-4.90490,0.09840,-4.80650,-4.80650,-4.80650,,-4.80650,-4.89150,-4.90490,0.77020,0.77020,-5.98800,-5.98800,13.76790,,0.00050,,,,,,,,,,-26.83750,-19.68010,-17.84600,-19.68010,31.70620,-3.0659,-3.0806
2019-03-31,,,,2.41380,0.98040,,,-3.39420,0.06850,-3.32570,-3.32570,-3.32570,,-3.32570,-3.38130,-3.39420,0.51020,0.51020,-6.58680,-6.58680,14.22040,,0.00270,,,,,,,,,,-14.70880,-11.41930,-10.62230,-11.41930,37.81960,-4.33280,-4.33280
2018-12-31,,,,1.79350,1.03100,,,-2.82450,0.06890,-2.75560,-2.75560,-2.75560,,-2.75560,-2.81280,-2.82450,0.21780,0.21780,16.76650,16.76650,18.78540,,0.00590,,,,,,,,,,-18.64200,-13.19620,-12.49740,-13.19620,42.48350,-11.0915,-11.3621
2018-09-30,,,,1.58050,1.18380,,,-2.76430,0.00650,-2.75780,-2.75780,-2.75780,,-4.16990,-2.75700,-2.76430,0.19940,0.19940,-20.95810,-20.95810,9.93740,,0.01360,,,,,,,,,,-38.48870,-19.72890,-17.75170,-19.72890,45.44470,5.6201,5.3179
2018-06-30,,,,1.27150,1.01200,,,-2.28350,0.00230,-2.28130,-2.28130,-2.28130,,-2.28130,-2.28020,-2.28350,0.10070,0.10070,-22.75450,-22.75450,3.33620,,0.00570,,,,,,,,,,93.12900,-62.49110,-43.79840,-62.49110,35.81810,-19.8301,-19.8301
2018-03-31,,,,1.32620,0.79550,,,-2.12170,0.00230,-2.11940,-2.11940,-2.11940,,-2.11940,-2.11400,-2.12170,0.08330,0.08330,-25.14970,-25.14970,4.64760,,0.01570,,,,,,,,,,118.73750,-49.11430,-38.57350,-49.11430,49.81640,-16.39660,-16.39660
2017-12-31,,,,0.81530,0.59710,,,-1.41240,-0.04830,-1.46070,-1.46070,-1.46070,,-1.46070,-1.39990,-1.41240,0.08230,0.08230,-17.96410,-17.96410,8.00560,,0.01270,,,,,,,,,,-21781.71000,-23.12640,-20.24630,-23.12640,76.74960,-16.5299,-16.5299
2017-09-30,,,,0.99650,0.92500,,,-1.92150,-0.14570,-2.06720,-2.06720,-2.06720,,-2.06720,-1.90390,-1.92150,0.08230,0.08230,-25.14970,-25.14970,2.96180,0.70320,2.49560,,,,,,,,,,889.10900,-204.06950,-40.25520,-60.56920,12.31050,-16.2891,-16.2891
2017-06-30,,,,0.60540,0.79130,,,-1.39680,0.17580,-1.22100,-1.22100,-1.22100,0.00010,-1.22090,-1.37910,-1.39680,0.08230,0.08230,-14.97010,-14.97010,4.17690,0.82600,4.79250,,,,,,,,,,-5245.40200,-241.54390,-26.67400,-42.02340,6.14300,-21.4092,-21.4092
2017-03-31,,,,1.12250,0.86520,,,-1.98770,0.00510,-1.98260,-1.98260,-1.98260,,-1.98270,-1.96960,-1.98770,0.08220,0.08220,-23.95210,-23.95210,1.95790,,0.05300,,,,,,,,,,-167.22120,-167.22010,-84.33240,-167.22010,14.40810,-23.13050,-23.13050
2016-12-31,,,,1.81230,0.89560,,,-2.70790,0.02370,-2.68420,-2.68420,-2.68420,,-2.68420,-2.68830,-2.70790,0.07450,0.07450,-16.16770,-16.16770,3.14250,,0.02240,,,,,,,,,,-90.50690,-90.50690,-62.29010,-90.50690,36.03660,-32.6552,-32.686
2016-09-30,,,,0.92480,1.10190,,,-2.02670,0.02110,-2.00560,-2.00560,-2.00560,,-2.00560,-2.00770,-2.02670,0.08200,0.08200,-23.95210,-23.95210,5.81610,,0.02490,,,,,,,,,,-44.70430,-44.70420,-37.17050,-44.70420,54.69770,-9.4098,-9.7143
2016-06-30,,,,0.79270,0.94060,,,-1.73330,-0.00030,-1.73360,-1.73360,-1.73360,,-1.73360,-1.71510,-1.73330,0.06690,0.06690,-23.95210,-23.95210,6.71960,,0.00660,,,,,,,,,,-33.08810,-33.08810,-28.24750,-33.08810,63.87730,-28.6292,-28.6292
2016-03-31,,,,1.22480,0.84980,,,-2.07460,0.00060,-2.07400,-2.07400,-2.07400,,-2.07400,-2.05640,-2.07460,0.06670,0.06670,-29.94010,-29.94010,3.54010,,0.02740,,,,,,,,,,-72.16660,-72.16670,-52.41160,-72.16670,42.95910,-24.27510,-24.27510
2015-12-31,,,,1.34100,0.73770,,,-1.91070,-0.02340,-2.29780,-2.29780,-2.29780,,-2.31170,-1.89200,-2.27440,0.06120,0.06120,-35.92810,-35.92810,5.38280,,0.01340,,,,,,,,,,-48.56890,-48.56890,-39.76560,-48.56890,71.07430,-26.8045,-26.7948
2015-09-30,,,,1.10400,0.76190,,,-1.86590,-0.03420,-1.90010,-1.90010,-1.90010,,-1.90010,-1.84590,-1.86590,0.06090,0.06090,-29.94010,-29.94010,1.22830,,3.39900,,,,,,,,,,-126.39910,-126.39880,-25.71190,-126.39880,24.67660,-21.9514,-22.0694
2015-06-30,,,,5.61190,0.73230,,,-6.34420,-0.00520,-6.34940,-6.34940,-6.34940,0.01390,-6.33550,-6.32560,-6.34420,0.06080,0.06080,-101.79640,-101.79640,1.52190,,1.62720,,,,,,,,,,-205.20480,-205.20460,-73.01950,-205.20460,50.93060,-14.7137,-15.0646
2015-03-31,0.36380,0.16800,0.19580,0.67660,0.81550,,1.49210,-1.29630,0.00350,-1.29280,-1.29280,-1.29280,,-1.29280,-1.28240,-1.29630,0.06050,0.06050,-23.95210,-23.95210,15.83180,,0.00870,53.81830,-356.34300,-356.34300,-355.37920,-355.37920,0.03730,0.44560,12.30590,7.31360,-14.12020,-14.12020,-13.24360,-14.12020,150.70070,-21.30450,-22.49900
2014-12-31,0.22050,0.09050,0.13000,0.54820,0.81190,,1.36020,-1.23020,0.00660,-1.22360,-1.22360,-1.22360,,-1.22360,-1.22260,-1.23020,0.06040,0.06040,-17.96410,-17.96410,13.84340,,0.00630,58.94810,-557.89100,-557.89090,-554.89780,-554.89780,0.01980,0.20610,14.12760,6.37050,-11.83780,-11.83780,-10.99110,-11.83780,171.07470,-19.6061,-21.106
2014-09-30,0.20100,0.07370,0.12730,0.59700,0.56510,,1.16220,-1.03480,0.00530,-1.02950,-1.02950,-1.02950,,-1.02950,-1.02800,-1.03480,0.06040,0.06040,-17.96410,-17.96410,16.60120,,0.00950,63.32970,-514.82460,-514.82460,-512.18540,-512.18540,0.01630,0.27940,7.64040,11.77960,-8.90340,-8.90340,-8.36820,-8.90340,191.38900,-18.1218,-18.142
2014-06-30,0.30380,0.12560,0.17810,0.90330,1.17730,,2.08070,-1.90250,0.00700,-1.89550,-1.89550,-1.89550,,-1.89550,-1.89570,-1.90250,0.06040,0.06040,-29.94010,-29.94010,17.10440,,0.00280,58.64880,-626.33860,-626.33860,-624.03510,-624.03510,0.02280,0.52560,13.30790,6.76290,-15.09300,-15.09300,-14.21270,-15.09300,207.86450,-28.0736,-28.0663
2014-03-31,0.21470,0.07980,0.13490,1.01650,0.76740,,1.78380,-1.64900,0.00810,-1.64090,-1.64090,-1.64090,,-1.64090,-1.64250,-1.64900,0.06030,0.06030,-29.94010,-29.94010,16.09860,,0.00570,62.84360,-768.17190,-768.17190,-764.41070,-764.41070,0.01420,0.30000,5.00560,17.97990,-11.55280,-11.55280,-10.83710,-11.55280,235.41210,-26.27190,-26.58510
2013-12-31,0.43480,0.07940,0.35540,1.06930,2.35950,,3.42880,-3.07340,-0.00600,-3.07930,-3.07930,-3.07930,,-3.07930,-3.06090,-3.07340,0.04810,0.04810,-47.90420,-47.90420,16.92560,,0.00400,81.74630,-706.87380,-706.87400,-708.24480,-708.24480,0.02580,0.27520,6.74770,13.33780,-19.44190,-19.44190,-18.29510,-19.44190,263.49430,-20.0701,-20.0774
2013-09-30,0.25340,0.11340,0.14000,6.90730,2.55820,,9.46540,-9.32550,0.00000,-9.32540,-9.32540,-9.32540,,-9.32540,-9.30350,-9.32550,0.04600,0.04600,-203.59280,-203.59280,1.97110,,0.47320,55.25030,-3680.51300,-3680.51300,-3680.49700,-3680.49700,0.02870,0.50770,4.30340,20.91380,-213.76880,-213.76860,-105.78690,-213.76860,86.58590,-42.7067,-42.952
2013-06-30,0.16770,0.08670,0.08100,0.63700,1.51930,,2.15620,-2.07530,0.00120,-2.07400,-2.07400,-2.07400,,-2.07400,-2.05410,-2.07530,0.04590,0.04590,-47.90420,-47.90420,5.05980,,0.02500,48.31630,-1237.72400,-1237.72400,-1236.98900,-1236.98900,0.02370,0.28600,3.37950,26.63100,-36.49240,-36.49240,-29.33000,-36.49240,123.69260,-43.4886,-43.6274
2013-03-31,0.17640,0.06390,0.11250,0.74540,1.10320,,1.84860,-1.73610,0.14620,-1.59000,-1.59000,-1.59000,,-1.59000,-1.71520,-1.73610,0.04580,0.04580,-35.92810,-35.92810,7.46360,,0.00880,63.74920,-984.15820,-984.15820,-901.30210,-901.30210,0.02000,0.54530,3.18250,28.27950,-20.78570,-20.78570,-18.02080,-20.78570,166.62740,-34.48370,-34.48370
2012-12-31,0.43060,0.40390,0.02660,0.73020,1.28460,,2.01480,-1.98820,-0.00070,-1.98880,-1.98880,-1.98880,,-1.98880,-1.96880,-1.98820,0.02960,0.02960,83.83230,83.83230,8.27990,,0.00520,6.18860,-461.73680,-461.73660,-461.89280,-461.89280,0.04110,3.25290,6.16920,14.58850,-21.54360,-21.54360,-18.96260,-21.54360,201.87460,-88.608,-88.9826
2012-09-30,0.26420,0.16410,0.10020,0.60020,1.59660,,2.19670,-2.09660,-0.45940,-2.55590,-2.55590,-2.55590,,-2.55590,-2.07800,-2.09660,0.03970,0.03970,-65.86830,-65.86830,7.12580,,0.00820,37.91480,-793.41100,-793.41100,-967.25090,-967.25090,0.02100,0.58600,3.65090,24.65150,-23.59830,-23.59830,-20.31110,-23.59830,238.39950,15.2495,15.2495
2012-06-30,0.25640,0.11230,0.14410,6.17740,0.83550,,7.01280,-6.86870,-0.06010,-6.92880,-6.92880,-6.92880,,-6.92880,-6.85110,-6.86870,0.02230,0.02230,-311.37720,-311.37720,1.36060,3.38480,-1.44370,56.21880,-2678.82700,-2678.82700,-2702.25500,-2702.25500,0.12930,0.31730,6.50420,13.83730,478.30780,478.30840,-349.42000,-1140.66800,-52.35860,3.535,3.535
2012-03-31,0.38050,0.19820,0.18230,0.35320,1.30800,,1.66120,-1.47890,-0.13800,-1.61690,-1.61690,-1.61690,,-1.61690,-1.45930,-1.47890,0.01080,0.01080,-149.70060,-149.70060,1.22310,1.68370,-2.69050,47.91200,-388.63840,-388.63840,-424.91280,-424.91280,0.19600,0.54610,6.01020,14.97470,514.52760,514.52410,-83.28910,-351.76860,-15.45590,-106.13910,-106.13910
2011-12-31,0.39660,0.15540,0.24120,0.84220,1.21450,,2.05670,-1.81550,-0.12380,-1.93930,-1.93930,-1.93930,,-1.93930,-1.79610,-1.81550,0.00950,0.00950,-194.61080,-194.61080,0.11840,,-0.92340,60.81040,-457.77560,-457.77550,-488.99900,-488.99900,0.31300,0.32680,4.28080,21.02410,23.71010,23.71010,-153.06990,23.71010,-830.97990,-143.0491,-143.0491
2011-09-30,0.35040,0.13440,0.21590,0.56270,1.36430,,1.92710,-1.71110,-0.09620,-1.80730,-1.80730,-1.80730,,-1.80730,-1.69110,-1.71110,0.00950,0.00950,-191.61680,-191.61680,0.13590,,-0.92760,61.63530,-488.39850,-488.39850,-515.85120,-515.85120,0.28510,0.28880,7.90320,11.38770,27.46420,27.46420,-147.04780,27.46420,-695.82200,-160.0286,-160.0286
2011-06-30,0.34760,0.32880,0.01880,0.63140,1.69180,,2.32310,-2.30440,-0.06890,-2.37320,-2.37320,-2.37320,,-2.37320,-2.28430,-2.30440,0.00950,0.00950,-251.49700,-251.49700,0.62430,-9.27110,-0.91580,5.39520,-662.99760,-662.99760,-682.81210,-682.81210,0.26590,0.65690,6.30970,14.26380,47.60400,47.60410,-181.56220,488.94520,-525.29610,-153.6401,-153.6401
2011-03-31,0.34990,0.09500,0.25500,0.41290,1.35740,,1.77030,-1.51540,-0.04360,-1.55900,-1.55900,-1.55900,,-1.55900,-1.49530,-1.51540,0.00950,0.00950,-164.67070,-164.67070,0.63920,-8.83910,-0.93100,72.85880,-433.04570,-433.04570,-445.51250,-445.51250,0.29700,0.34530,3.65100,24.65110,46.68540,46.68540,-132.33090,459.34380,-351.86360,-118.70620,-118.70620
2010-12-31,0.29820,0.43820,-0.14010,0.64150,1.49290,,2.13440,-2.27440,-0.63150,-2.90600,-2.17250,-2.17250,,-2.17250,-2.25940,-2.27440,0.00920,0.00920,-231.13770,-231.13770,0.92160,19.86410,-1.10510,-46.97460,-762.83540,-762.83560,-974.63820,-728.64810,0.17260,1.64350,0.61450,146.45670,114.38420,114.38410,-125.74880,-2157.75600,-200.83260,-199.2554,-189.5938
2010-09-30,0.36460,0.14730,0.21730,0.46340,1.62450,,2.08790,-1.87060,-0.00460,-1.87520,-1.87520,-1.87520,,-1.87520,-1.86610,-1.87060,0.00930,0.00930,-203.59280,-203.59280,0.97910,,6.60080,59.60850,-513.09670,-513.09670,-514.36150,-514.36150,0.13810,0.39430,1.72100,52.29610,-1068.19900,-1068.20200,-71.01580,-1068.20200,18.56260,-138.0784,-156.6246
2010-06-30,0.30470,0.12740,0.17730,0.46550,1.72100,,2.18650,-2.00920,-0.00100,-2.01020,-2.01020,-2.01020,,-2.01020,-2.00470,-2.00920,0.00900,0.00900,-221.55690,-221.55690,0.92030,,-12.60820,58.18130,-659.40830,-659.40830,-659.74680,-659.74680,0.18160,0.30590,1.75580,51.25960,2459.82200,2459.79700,-119.80750,2459.80000,-9.04520,-150.6365,-150.6342
2010-03-31,0.34150,0.19890,0.14260,0.44440,1.44660,,1.89100,-1.74840,0.00120,-1.74720,-1.74720,-1.74720,,-1.74720,-1.72970,-1.74840,0.00900,0.00900,-194.01200,-194.01200,3.37510,,0.03750,41.75380,-512.00650,-512.00650,-511.65040,-511.65040,0.15330,0.71440,1.53870,58.48950,-110.11980,-110.11970,-78.41490,-110.11970,175.80590,-212.68970,-213.37830
2009-12-31,0.27540,0.12040,0.15510,0.42620,1.03390,,1.46000,-1.30500,0.07210,-1.23290,-1.23290,-1.23290,,-1.23290,-1.26380,-1.30500,0.00540,0.00540,83.83230,83.83230,5.55270,,0.01330,56.30570,-473.78220,-473.78220,-447.62150,-447.62150,0.08600,0.91100,1.69180,53.19860,-46.70900,-46.70900,-38.49530,-46.70900,298.00430,-486.0654,-482.8626
2009-09-30,0.19970,0.06550,0.13420,0.42750,1.16580,,1.59330,-1.45910,0.02210,-1.43700,-1.43700,-1.43700,,-1.43700,-1.40170,-1.45910,0.00760,0.00760,-191.61680,-191.61680,0.98940,9.35520,-1.20020,67.21620,-730.75700,-730.75700,-719.67350,-719.67350,0.18490,0.57360,20.21820,4.45140,160.89930,160.89970,-133.06380,-1344.35500,-117.70940,31.9511,28.6298
2009-06-30,0.04190,0.02360,0.01830,0.39430,1.21100,,1.60530,-1.58700,0.71800,-0.86900,-0.86900,-0.86900,,-0.86900,-1.51120,-1.58700,0.00320,0.00320,-239.52100,-239.52100,0.80860,-3.47620,-0.87900,43.65920,-3788.13000,-3788.13000,-2074.34800,-2074.34800,0.01970,0.55140,2.06910,43.49730,67.49000,67.48990,-40.85650,302.09790,-170.65090,-231.8876,-222.9614
2009-03-31,0.12430,0.01180,0.11250,0.58570,1.50720,,2.09280,-1.98030,0.00000,-1.98040,-1.98040,-1.98040,,-1.98040,-1.91490,-1.98030,0.00290,0.00290,-670.65870,-670.65870,0.08800,,-0.02560,90.52080,-1593.54200,-1593.54200,-1593.56100,-1593.56100,0.24890,0.18170,16.83450,5.34620,92.59800,92.59800,-396.58240,92.59800,-668.44010,-384.51110,-387.60980
