Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,89.29800,15.10400,74.19400,2.33600,33.19900,35.53500,38.65900,-13.10000,25.55900,7.03800,18.52100,18.52100,,18.46900,42.82600,38.65900,19.92100,20.03600,0.93000,0.92000,1.16320,1.65600,-2.52450,83.08590,43.29210,43.29210,28.62210,20.68240,0.14510,3.09920,29.03950,-5.89980,-2.60510,3.00990,3.87010,-15.71510,2.49090,2.14580
2021-12-31,89.00400,14.87200,74.13200,2.01700,51.58400,53.60100,20.53100,-15.27400,5.25700,3.30400,1.95300,1.95300,4.94500,6.89800,24.04000,20.53100,19.90400,19.98700,0.33000,0.31000,1.23470,1.72420,-2.38090,83.29070,23.06750,23.06750,5.90650,7.75020,0.15810,3.58470,25.10690,-0.58710,-0.27300,0.34700,0.42510,-16.65070,1.8241,1.594
2021-09-30,89.19800,14.60400,74.59400,2.01900,21.35200,23.37100,51.22300,1.42100,52.64400,11.51200,41.13200,41.13200,-13.90800,27.22400,67.30500,51.22300,19.90300,19.90300,1.37000,1.37000,2.06650,,,83.62740,57.42620,57.42620,59.01930,30.52090,0.05660,2.37100,37.95830,3.32600,16.12570,2.60860,3.32600,62.13620,3.5056,3.0631
2021-06-30,87.84200,14.55400,73.28800,1.94000,19.65700,21.59700,51.69100,-0.35100,51.34000,12.48600,38.85400,38.85400,-11.33700,27.51700,99.93600,51.69100,19.90300,19.90300,1.38000,1.38000,1.46300,,,83.43160,58.84540,58.84540,58.44590,31.32560,0.05540,2.12450,42.36380,3.14930,15.85800,2.44850,3.14930,61.49900,3.3508,2.7478
2021-03-31,86.62000,13.97000,72.65000,1.67600,19.28300,20.95900,51.69100,0.15200,51.84300,12.60800,39.23500,39.23500,8.12700,47.36200,68.73700,51.69100,19.90300,19.90300,2.38000,2.38000,,,,83.87210,59.67560,59.67560,59.85110,54.67790,,,,,,,,,3.01090,2.63550
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2020-09-30,170.24800,38.42100,131.82700,4.88600,64.43400,69.32000,62.50700,21.82700,84.33400,25.41100,58.92300,58.92300,,58.92300,83.43900,62.50700,,,,0.00000,,,,77.43230,36.71530,36.71530,49.53600,34.61010,,,,,,,,,0,0
2020-06-30,,,,0.00000,,,,,0.00000,0.00000,,0.00000,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
