Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-09-30,6.50320,1.22750,-7.73070,-0.35860,-8.08930,,-8.08930,-8.08930,-8.08930,-7.70700,-7.73070,0.00040,0.00040,-19200.00000,-19200.00000,4.74320,0.35470,0.60370,-40.81140,-44.19990,-19.25010,-26.33430,0.57790,-0.2004,-0.2004
2016-06-30,7.50130,1.77790,-9.27920,0.58920,-8.69000,,-8.69000,-8.69000,-8.69000,-9.25360,-9.27920,0.00040,0.00040,-20616.00000,-20616.00000,5.49030,,,-31.12330,-32.92500,-23.49280,-31.12330,0.81410,-0.2792,-0.2796
2016-03-31,6.18380,1.23070,-7.41450,-1.54760,-8.96210,,-8.96210,-8.96210,-8.96210,-7.38980,-7.41450,0.00040,0.00040,-20960.00000,-20960.00000,7.26220,,,-24.79360,-25.86180,-20.27280,-24.79360,1.05400,-0.21490,-0.21490
2015-12-31,3.17000,0.75000,-3.92000,1.34440,-2.55000,0.00000,-2.55000,-5.43600,-5.43600,-3.91000,-3.92000,0.00040,0.00040,-12800.00000,-12800.00000,8.28850,,,-12.13120,-12.54850,-10.27990,-12.13390,,-0.142,-0.1417
2015-09-30,6.10000,1.37000,-7.47000,2.06790,-5.41000,0.00000,-5.41000,-5.40500,-5.40500,-7.44000,-7.47000,0.00040,0.00040,-12800.00000,-12800.00000,9.43780,,,-10.42230,-10.73910,-8.97690,-10.42430,,-0.2184,-0.2193
2015-06-30,9.68000,1.08000,-10.76000,-1.36000,-12.12000,0.00000,-12.12000,-11.71400,-11.71400,-10.74000,-10.76000,0.00040,0.00040,-28800.00000,-28800.00000,10.02800,,,-19.21400,-19.74380,-16.73430,-19.21590,,-0.295,-0.2967
2015-03-31,6.55000,0.97000,-7.52000,-0.93000,-8.47000,0.00000,-8.47000,-8.28400,-8.28400,-7.50000,-7.52000,0.00040,0.00040,-23200.00000,-23200.00000,10.08760,,,-17.46210,-18.05580,-15.13060,-17.46570,,-0.20830,-0.20820
2014-12-31,,,,,,,,-3.97000,-3.97000,,,0.00040,0.00040,-13600.00000,-13600.00000,13.02680,,,-6.80840,-7.00300,-6.09830,-6.80960,,-0.661,-0.7013
2014-09-30,,,,,,,,-3.47300,-3.47300,,,0.00030,0.00030,-11200.00000,-11200.00000,10.94130,,,-5.47100,-5.61430,-4.90400,-5.47190,,0.8152,0.8214
2014-06-30,4.72000,0.95000,-5.67000,0.06000,-5.61000,0.00000,-5.61000,-5.34500,-5.34500,-5.64700,-5.67000,0.00020,0.00020,-23200.00000,-23200.00000,5.07670,,,-41.21050,-47.25910,-31.11180,-41.21050,,-0.4517,-0.4542
2014-03-31,4.64000,1.91000,-6.55000,-0.00200,-6.56000,0.00000,-6.56000,-6.57800,-6.57800,-6.54300,-6.55000,0.00020,0.00020,-28800.00000,-28800.00000,5.77360,,,-34.80420,-38.13330,-28.14720,-34.78580,,-0.36350,-0.36720
2013-06-30,,,,,,,,-5.19000,-5.19000,,,0.00020,0.00020,-28000.00000,-28000.00000,,,,,,,,,0,0
2013-03-31,,,,,,,,-2.38500,-2.38500,,,0.00010,0.00010,-16800.00000,-16800.00000,,,,,,,,,0.00000,
