Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,664.06600,538.86800,125.19800,61.71000,61.71000,63.48800,-0.27600,63.21200,16.87800,46.33400,46.33400,40.14400,67.30300,63.48800,92.75900,102.49700,0.43000,0.42000,1.21860,1.29530,18.85330,9.56050,9.56050,9.51890,6.04520,0.33330,0.43740,19.80280,4.54480,10.52150,11.14460,2.32550,7.77690,6.43950,-1.19510,-1.20430
2021-12-31,852.09000,712.31910,139.77090,61.04600,61.04610,78.72490,-3.30500,75.42000,14.04900,61.37100,61.37100,53.69600,81.78990,78.72500,92.52100,95.31400,0.58000,0.58000,1.21300,1.37190,16.40330,9.23900,9.23900,8.85120,6.30170,0.44980,0.66780,25.44920,3.53650,15.29830,16.35180,3.23990,11.03040,6.01360,1.9598,1.9495
2021-09-30,362.98400,303.38700,59.59700,33.90700,33.90700,25.69000,1.98900,27.67900,4.11100,23.56800,23.56800,18.94200,27.42500,25.69000,92.52100,92.69500,0.20000,0.20000,1.53180,0.88850,16.41860,7.07740,7.07740,7.62540,5.21840,0.29450,0.45520,11.39810,7.89600,6.83110,5.04080,1.91210,4.71450,5.40310,-0.2699,-0.2746
2021-06-30,365.27600,303.58900,61.68700,30.13700,30.13700,31.55000,4.98800,36.53800,4.47900,32.05900,32.05900,28.38500,33.95700,31.55000,92.52100,92.67100,0.31000,0.31000,1.39800,1.12120,16.88780,8.63730,8.63730,10.00290,7.77080,0.39180,0.48110,7.15930,12.57110,9.93460,10.79860,3.43880,9.73250,3.56030,-0.766,-0.7707
2021-03-31,343.56000,291.03700,52.52300,29.31500,29.31500,23.20800,-0.79600,22.41200,4.81600,17.59600,17.59600,16.50900,25.85200,23.20800,92.52100,92.59700,0.18000,0.18000,1.29530,1.07990,15.28790,6.75520,6.75520,6.52350,4.80530,0.39640,0.52880,,,5.99150,6.57770,2.03020,5.86140,3.24470,-0.24220,-0.24630
2020-12-31,461.10100,387.24400,73.85700,35.92100,35.92100,37.93600,2.24000,40.17400,0.00000,40.17400,40.17400,38.22800,41.35090,37.93600,,,,0.00000,1.26670,1.50870,16.01710,8.22730,8.22730,8.71260,8.29060,0.62850,0.79950,27.50260,3.27240,25.68920,22.22050,5.47570,18.94790,,0,0
2020-09-30,284.16680,240.70110,43.46580,19.85680,19.85680,23.60890,0.46890,24.07780,,24.07780,24.07780,22.56110,25.75550,23.60890,,,,0.00000,,,15.29590,8.30810,8.30810,8.47310,7.93940,,,,,,,,,,0,0
2020-06-30,199.80110,171.23660,28.56450,17.06230,17.06230,11.50220,0.98840,12.49100,,12.49100,12.49100,11.72410,14.05840,11.50220,,,,0.00000,,,14.29650,5.75680,5.75680,6.25170,5.86790,,,,,,,,,,0,0
2020-03-31,188.73840,163.74570,24.99280,17.51880,17.51880,7.47400,0.29650,7.77050,,7.77050,7.77050,6.58000,9.30040,7.47400,,,,0.00000,,,13.24200,3.96000,3.96000,4.11710,3.48630,,,,,,,,,,0.00000,
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
