Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,19.66400,6.41600,-26.08000,0.21300,-25.86700,-25.86700,-25.86700,-25.86700,-25.95700,-26.08000,36.18900,36.18900,-0.71000,-0.71000,9.12370,-13.20420,-13.20420,-10.44360,-13.20420,5.40640,-0.6662,-0.6754
2021-09-30,27.62600,7.73800,-35.36400,0.28700,-35.07700,-35.07700,-35.07700,-35.07700,-35.32100,-35.36400,36.21900,36.21900,-0.97000,-0.97000,9.16300,-16.02070,-16.02070,-12.79590,-16.02070,6.04340,-0.7298,-0.7709
2021-06-30,26.71900,7.99600,-34.71500,0.36400,-34.35100,-34.35100,-34.35100,-34.35100,-34.69500,-34.71500,36.18300,36.18300,-0.95000,-0.95000,11.53650,-13.68460,-13.68460,-11.93230,-13.68460,6.93310,-0.6944,-0.7178
2021-03-31,22.82000,7.89300,-30.71300,0.41200,-30.30100,-30.30100,-30.30100,-30.30100,-30.69400,-30.71300,36.12300,36.12300,-0.84000,-0.84000,15.89750,-10.79280,-10.79280,-9.67280,-10.79280,7.76700,-0.67700,-0.67810
2020-12-31,17.75600,5.42700,-23.18300,0.55700,-22.62600,-22.62600,-22.62600,-22.62600,-23.16800,-23.18300,32.90700,32.90700,-0.63000,-0.63000,22.47530,-7.35190,-7.35190,-6.86320,-7.35190,8.53040,-0.5722,-0.5757
2020-09-30,12.92900,5.55100,-18.48000,0.56800,-17.91200,-17.91200,-17.91200,-17.91200,-18.46600,-18.48000,35.92700,35.92700,-0.50000,-0.50000,29.66480,-5.47190,-5.47190,-5.17040,-5.47190,9.10230,-0.3194,-0.3196
2020-06-30,10.17000,4.85800,-15.02800,0.45700,-14.57100,-14.57100,-14.57100,-14.57100,-15.01500,-15.02800,35.91100,35.91100,-0.41000,-0.41000,33.92170,-4.24660,-4.24660,-4.16970,-4.24660,9.55490,-0.2154,-0.2161
2020-03-31,7.35400,5.52500,-12.87900,0.73400,-12.14500,-12.14500,-12.14500,-12.14500,-12.86900,-12.87900,23.69900,23.69900,-0.51000,-0.51000,49.60100,-3.41860,-3.41860,-3.34750,-3.41860,9.89290,-0.47760,-0.47760
2019-12-31,7.46000,2.88400,-10.34400,0.46900,-9.87500,-9.87500,-9.87500,-9.87500,-10.33500,-10.34400,2.14000,2.14000,-4.63000,-4.63000,32.02020,20.94070,20.94070,-6.23840,20.94070,-21.08050,-3.2104,-3.211
2019-09-30,5.63400,2.51400,-8.14800,-1.12000,-9.26800,-9.26800,-9.26800,-9.26800,-8.13500,-8.14800,2.06600,2.06600,-4.50000,-4.50000,,,,,,,-2.531,-2.5363
2019-06-30,5.64600,1.35300,-6.99900,-5.28800,-12.28700,-12.28700,-12.28700,-12.28700,-6.98600,-6.99900,2.05200,2.05200,-5.99000,-5.99000,,,,,,,-2.4235,-2.4225
2019-03-31,3.01300,0.82800,-3.84100,0.01300,-3.82800,-3.82800,-3.82800,-3.82800,-3.82900,-3.84100,2.04400,2.04400,-1.87000,-1.87000,,,,,,,-3.36500,-3.36990
2018-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0,0
