Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-06-30,3.33400,0.91000,2.42400,1.99800,1.99800,0.42600,0.32400,0.02400,0.30000,0.30000,0.30000,8.33600,8.33600,0.04000,-0.04000,1.00640,13.36630,12.37620,0.00730,0.45260,0.57950,0.09070,0.45260,7.95650,0.0246,0.054
2019-03-31,3.27300,0.84500,2.42800,2.17300,2.17300,0.25500,0.25500,0.04800,0.20700,0.20700,0.20700,8.31910,8.31910,0.02000,0.10000,0.84260,10.50250,8.52550,0.00760,0.31120,0.39810,0.06480,0.31120,7.95650,0.0394,0.0366
2018-12-31,3.22100,0.79700,2.42400,2.23000,2.23000,0.19400,0.19400,0.02700,0.16700,0.16700,0.16700,8.34800,8.34800,0.02000,0.02000,0.83130,8.00330,6.88940,0.00760,0.25000,0.31930,0.05200,0.25000,7.96970,0.0063,0.0022
2018-09-30,3.11500,0.70000,2.41500,2.23500,2.23500,0.18000,0.18000,0.04200,0.13800,0.13800,0.13800,8.37700,8.37700,0.02000,0.02000,0.74230,7.48750,5.74040,0.00760,0.20480,0.26100,0.04360,0.20480,7.98930,0.04990,0.03840
2018-06-30,3.09100,0.63000,2.46100,2.48200,2.48200,-0.02100,-0.02100,-0.03300,0.01200,0.01200,0.01200,8.36700,8.36700,0.00000,0.00000,0.78940,-0.88120,0.50360,0.00750,0.01790,0.02280,0.00380,0.01790,7.95770,-0.01,-0.0103
2018-03-31,3.02500,0.56100,2.46400,2.28100,2.28100,0.18300,0.18300,0.02100,0.16200,0.16200,0.16200,8.36900,8.36900,0.02000,0.02000,0.73320,7.75420,6.86440,0.00750,0.24000,0.30560,0.05180,0.24000,7.99410,0.0237,0.0126
2017-12-31,3.42000,0.50200,2.91800,2.20900,2.20900,0.70900,0.70900,-0.16000,0.86900,0.86900,0.86900,8.36430,8.36430,0.11000,0.11000,0.71860,24.32250,29.81130,0.00940,1.28430,1.63470,0.28080,1.28430,8.01240,0.063,0.0598
2017-09-30,3.04100,0.46800,2.57300,2.15800,2.15800,0.41500,0.41500,0.13500,0.28000,0.28000,0.28000,8.36000,8.36000,0.03000,0.03000,0.68890,16.12900,10.88220,0.00840,0.41720,0.53230,0.09200,0.41720,7.94670,0.06060,0.05660
2017-06-30,2.88100,0.41100,2.47000,2.09300,2.09300,0.37700,0.33600,0.12000,0.21600,0.21600,0.21600,8.34500,8.34500,0.02000,0.02000,0.83070,13.71430,8.81630,0.00790,0.32170,0.41030,0.07000,0.32170,7.95100,0.0651,0.056
2017-03-31,2.95300,0.37700,2.57600,2.31400,2.31400,0.26200,0.26200,0.09400,0.16800,0.16800,0.16800,8.35000,8.35000,0.02000,0.02000,0.80060,10.87140,6.97100,0.00790,0.24980,0.31850,0.05500,0.24980,7.96290,0.0565,0.0554
2016-12-31,2.88700,0.34100,2.54600,2.15300,2.15300,0.39300,0.39300,0.13900,0.25400,0.25400,0.25400,8.38500,8.38500,0.03000,0.03000,0.78730,15.75780,10.18440,0.00820,0.37650,0.47970,0.08300,0.37650,7.95160,0.0633,0.0605
2016-09-30,2.95700,0.32800,2.62900,2.17200,2.17200,0.45700,0.45700,0.16000,0.29700,0.29700,0.29700,8.33600,8.33600,0.04000,0.04000,0.58010,17.40950,11.31430,0.00890,0.44010,0.56060,0.10060,0.44010,7.95460,0.06630,0.06000
2016-06-30,2.97300,0.32700,2.64600,2.08000,2.08000,0.56600,0.56600,0.18500,0.38100,0.38100,0.38100,8.32400,8.32400,0.05000,0.05000,0.49190,21.42320,14.42090,0.00910,0.56430,0.71880,0.13050,0.56430,7.95790,-0.0193,-0.035
2016-03-31,2.83900,0.34100,2.49800,2.23900,2.23900,0.25900,0.25900,0.08100,0.17800,0.17800,0.17800,8.32700,8.32700,0.02000,0.02000,0.50100,10.36830,7.12570,0.00850,0.26390,0.33620,0.06050,0.26390,7.94990,0.0259,0.0112
2015-12-31,3.11100,0.34200,2.76900,2.16900,2.16900,0.60000,0.60000,0.19600,0.40400,0.40400,0.40400,8.32200,8.32200,0.05000,0.05000,0.65880,21.66850,14.59010,0.00900,0.59770,0.76110,0.13170,0.59770,7.96690,0.0899,0.0417
2015-09-30,3.09800,0.35000,2.74800,2.07600,2.07600,0.67200,0.67200,0.13400,0.53800,0.53800,0.53800,8.31700,8.31700,0.06000,0.06000,0.43300,24.55240,19.65660,0.00920,0.79690,1.01500,0.18180,0.79690,7.95770,0.07720,0.00440
2015-06-30,3.11600,0.35000,2.76600,1.78600,1.78600,0.98000,0.80000,0.26500,0.53500,0.53500,0.53500,8.34900,8.34900,0.07000,0.07000,0.39570,29.35780,19.63300,0.00920,0.79480,1.01310,0.18060,0.79480,7.93410,0.0433,-0.0432
2015-03-31,3.20400,0.37300,2.83100,2.02600,2.02600,0.80500,0.80500,0.26600,0.53900,0.53900,0.53900,8.31800,8.31800,0.06000,0.06000,0.33770,28.80140,19.28440,0.00950,0.80390,1.02590,0.18300,0.80390,7.90240,0.1554,0.153
2014-12-31,3.38800,0.35400,3.03400,2.16800,2.16800,0.86600,0.86600,0.28700,0.57900,0.57900,0.57900,8.32100,8.32100,0.07000,0.07000,0.43230,30.66570,20.50280,0.00930,0.86170,1.09890,0.19100,0.86170,7.90330,0.0953,0.0865
2014-09-30,3.19500,0.35100,2.84400,2.22500,2.22500,0.61900,0.61900,0.20300,0.41600,0.41600,0.41600,8.38300,8.38300,0.05000,0.05000,0.21110,22.20230,14.92110,0.00940,0.61890,0.78920,0.14070,0.61890,7.84510,0.07680,0.06860
2014-06-30,3.29500,0.36000,2.93500,2.36600,2.36600,0.56900,0.61900,0.19700,0.42200,0.42200,0.42200,8.37500,8.37500,0.05000,0.05000,0.25590,21.44840,14.62230,0.00960,0.62790,0.80080,0.14080,0.62790,7.84370,0.001,-0.0112
2014-03-31,3.36100,0.37700,2.98400,2.19000,2.19000,0.79400,0.79400,0.30300,0.49100,0.49100,0.49100,8.37600,8.37600,0.06000,0.06000,0.27160,27.32280,16.89610,0.00950,0.73140,0.93310,0.16040,0.73140,7.83470,0.1337,0.1257
2013-12-31,3.48700,0.42800,3.05900,2.21500,2.21500,0.84400,0.84400,0.24600,0.59800,0.59800,0.59800,8.37400,8.37400,0.07000,0.07000,0.40320,29.22440,20.70640,0.00910,0.89250,1.13910,0.18900,0.89250,7.81580,0.0464,0.04
2013-09-30,3.35100,0.45300,2.89800,2.26900,2.26900,0.62900,0.62900,0.20600,0.42300,0.42300,0.42300,8.37000,8.37000,0.05000,0.05000,0.28080,24.04430,16.16970,0.00830,0.63400,0.81010,0.13430,0.63400,7.78270,0.11590,0.10560
2013-06-30,3.82700,0.43100,3.39600,2.13500,2.13500,1.26100,1.26100,0.42400,0.83700,0.83700,0.83700,7.95000,7.95000,0.10000,0.10000,0.36490,38.06220,25.26410,0.01020,1.25630,1.60610,0.25830,1.25630,7.77110,0.2153,0.2068
2013-03-31,3.69100,0.44100,3.25000,2.30000,2.30000,0.95000,0.95000,0.32000,0.63000,0.63000,0.63000,8.36000,8.36000,0.08000,0.08000,0.46910,30.75430,20.39500,0.00930,0.95310,1.22110,0.18960,0.95310,7.71040,0.1692,0.1686
2012-12-31,3.43100,0.37500,3.05600,1.82200,1.82200,1.23400,1.23400,0.30700,0.92700,0.92700,0.92700,7.54400,7.54400,0.12000,0.12000,0.77440,46.32130,34.79730,0.00760,1.40910,1.80770,0.26300,1.40910,7.67390,-0.0052,-0.0052
2012-09-30,2.53400,0.43900,2.09500,1.31600,1.31600,0.77900,0.77900,0.25700,0.52200,0.52200,0.52200,7.54500,7.54500,0.07000,0.07000,0.41460,37.65100,25.22960,0.00940,0.88350,1.17100,0.23750,0.88350,7.61200,0.09490,0.09450
2012-06-30,2.43100,0.47300,1.95800,1.39600,1.39600,0.56200,0.56200,0.18400,0.37800,0.37800,0.37800,7.54600,7.54600,0.05000,0.05000,0.45990,29.56340,19.88430,0.00850,0.64230,0.85240,0.16950,0.64230,7.57440,0.0069,0.0035
2012-03-31,2.62000,0.50800,2.11200,1.30200,1.32400,0.78800,0.78800,0.26000,0.52800,0.52800,0.52800,7.54800,7.54800,0.07000,0.07000,0.41610,37.31060,25.00000,0.00950,0.89080,1.17940,0.23810,0.89080,7.61890,0.1124,0.111
2011-12-31,2.62500,0.55400,2.07100,1.46100,1.49300,0.57800,0.57800,0.19000,0.38800,0.38800,0.38800,7.54700,7.54700,0.05000,0.05000,0.65640,29.05980,19.50730,0.00840,0.65780,0.87290,0.16410,0.65780,7.58110,-0.1051,-0.1117
2011-09-30,2.62000,0.64400,1.97600,1.31600,1.34900,0.62700,0.62700,0.20600,0.42100,0.42100,0.42100,7.54200,7.54200,0.06000,0.06000,0.41850,31.73080,21.30570,0.00870,0.71520,0.95030,0.18500,0.71520,7.56120,0.17700,0.16680
2011-06-30,2.66500,0.63200,2.03300,1.33600,1.36800,0.66500,0.66500,0.11000,0.55500,0.55500,0.55500,7.51900,7.51900,0.07000,0.07000,0.43040,32.69420,27.28610,0.00900,0.94550,1.25840,0.24540,0.94550,7.53980,0.2275,0.2236
2011-03-31,2.70000,0.72500,1.97500,1.87300,1.90600,0.06900,0.06900,-0.37500,0.44400,0.44400,0.44400,7.51400,7.51400,0.06000,0.06000,0.44470,5.02180,32.31440,0.00600,0.76160,1.01680,0.19420,0.76160,6.78160,0.1059,0.103
2010-12-31,2.80000,0.84200,1.95800,1.29200,1.32500,0.63300,0.63300,0.20900,0.42400,0.42400,0.42400,7.47400,7.47400,0.06000,0.06000,0.65680,33.05480,22.14100,0.00790,0.72910,0.97480,0.17560,0.72910,6.76560,0.0739,0.0665
2010-09-30,2.82600,0.98200,1.84400,1.31800,1.35100,0.49300,0.49300,0.16000,0.33300,0.33300,0.33300,7.47600,7.47600,0.04000,0.04000,0.54240,27.10280,18.30680,0.00770,0.57720,0.77440,0.14090,0.57720,6.71140,0.05900,0.05710
2010-06-30,2.77900,1.12900,1.65000,1.22900,1.23000,0.42000,0.38800,0.13000,0.25800,0.25800,0.25800,7.52400,7.55200,0.03000,0.03000,0.55370,22.75660,15.13200,0.00720,0.44630,0.59880,0.10890,0.44630,7.36310,0.0541,0.0526
2010-03-31,3.00100,1.20300,1.79800,1.30600,1.33900,0.45900,0.45900,0.15700,0.30200,0.30200,0.30200,7.56800,7.58700,0.04000,0.04000,0.58110,26.57790,17.48700,0.00720,0.52140,0.69960,0.12670,0.52140,6.73860,0.0943,0.0927
2009-12-31,2.92600,1.28200,1.64400,1.27200,1.33700,0.30700,0.30700,0.10400,0.20300,0.20300,0.20300,7.51000,7.54600,0.03000,0.03000,0.63530,19.38130,12.81570,0.00660,0.35010,0.47000,0.08480,0.35010,7.37620,-0.0658,-0.0685
2009-09-30,2.96100,1.36600,1.59500,2.11300,2.14500,-0.55000,-0.55000,-0.18800,-0.36200,-0.36200,-0.36200,7.51300,7.51300,-0.05000,-0.05000,0.58830,-87.71930,-57.73520,0.00270,-0.62630,-0.84230,-0.15350,-0.62630,6.72430,0.07470,0.07270
2009-06-30,3.04400,1.41500,1.62900,1.14400,1.17700,0.45200,0.45200,0.71000,-0.25800,-0.25800,-0.25800,7.49600,7.50500,-0.03000,-0.03000,0.68600,28.28540,-16.14520,0.00660,-0.44070,-0.59060,-0.10710,-0.44070,7.44100,0.0069,0.006
2009-03-31,3.12000,1.43000,1.69000,1.13700,1.17000,0.52000,0.52000,0.16900,0.35100,0.35100,0.35100,7.54600,7.54600,0.05000,0.05000,0.68500,30.76920,20.76920,0.00700,0.59660,0.79880,0.14630,0.59660,7.47360,0.1804,0.1422
