Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,10.94500,4.42100,-15.36600,0.02300,-15.34300,-15.34300,-15.34300,-15.34300,-15.26800,-15.36600,27.39300,27.39300,-0.56000,-0.56000,13.18790,,,,,,,,,,,-11.01290,-11.01290,-9.31960,-11.01290,5.08090,-0.50930,-0.51030
2021-12-31,,,13.40000,4.48400,-17.88400,0.01500,-17.86900,-17.86900,-17.86900,-17.86900,-17.83600,-17.88400,18.45500,18.45500,76.75000,76.75000,13.56480,,,,,,,,,,,-11.69540,-11.69540,-9.96880,-11.69540,5.59390,-1.2124,-1.2311
2021-09-30,,,9.78700,4.00800,-13.79500,0.03700,-13.75800,-13.75800,-13.75800,-13.75800,-13.72800,-13.79500,27.18800,27.18800,-0.51000,-0.51000,22.43140,,,,,,,,,,,-8.12630,-8.12630,-7.71300,-8.12630,6.22000,-0.1089,-0.1102
2021-06-30,,,7.26500,3.69100,-10.95600,0.03500,-10.92100,-10.92100,-10.92100,-67.84700,-10.89400,-10.95600,17.75000,17.75000,-3.82000,-3.82000,25.28620,,,,,,,,,,,-6.01520,-6.01520,-5.73530,-6.01520,6.69110,4.9589,4.9625
2021-03-31,,,4.81700,2.63500,-7.45200,0.01700,-7.43500,-7.43500,-7.43500,-102.45100,-7.41300,-7.45200,1.22900,1.22900,-83.36000,-83.36000,15.68960,,,,,,,,,,,4.83560,4.83560,-8.31320,4.83560,-5.58310,-5.96090,-5.97150
2020-12-31,,,5.28600,2.10600,-7.39200,-0.01000,-7.40200,-7.40200,-7.40200,-7.40200,-7.34800,-7.39200,1.00500,1.00500,-19.24000,-17.11000,17.58400,,,,,,,,,,,14.27220,14.27220,-7.67860,14.27220,-43.80320,-4.7895,-4.7465
2020-09-30,,,4.81200,1.24100,-6.05300,-0.01500,-6.06800,-6.06800,-6.06800,-6.06800,-6.01200,-6.05300,0.91800,0.91800,-6.61000,-6.61000,,,,,,,,,,,,,,,,,-12.9968,-13.5492
2020-06-30,,,3.78000,1.28500,-5.06500,7.32200,2.25700,2.25700,2.25700,2.22600,-5.02300,-5.06500,0.94700,10.32700,2.35000,0.22000,,,,,,,,,,,,,,,,,3.3208,3.81
2020-03-31,,,2.76300,1.13100,-3.89400,0.06700,-3.82700,-3.82700,-3.82700,-3.82700,-3.87100,-3.89400,0.83600,0.83600,-4.58000,-4.58000,,,,,,,,,,,,,,,,,-4.06580,-4.60290
2019-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
