Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,,,20.93700,4.53200,-30.54400,1.13100,-29.41300,-29.41300,-29.41300,-29.41300,-30.72200,-30.54400,67.03300,67.03300,-0.43000,-0.43000,11.50620,,,,,,,,,,,-15.78390,-15.78390,-14.29710,-15.78390,2.70530,-0.445,-0.4455
2019-09-30,,,23.19300,4.51400,-27.70700,1.42500,-26.28200,-26.28200,-26.28200,-26.28200,-28.14800,-27.70700,68.70100,68.70100,-0.38000,-0.38000,13.12200,,,,,,,,,,,-12.36270,-12.36270,-11.33820,-12.36270,3.09440,-0.3366,-0.3369
2019-06-30,,,21.11900,4.52900,-25.64800,1.61000,-24.03800,-24.03800,-24.03800,-24.03800,-26.28800,-25.64800,68.69770,68.69770,-0.35000,-0.35000,16.19850,,,,,,,,,,,-10.18310,-10.18310,-9.48490,-10.18310,3.43600,-0.3172,-0.3182
2019-03-31,,,18.58800,5.66300,-24.25100,1.17600,-23.07500,-23.07500,-23.07500,-23.07500,-24.65700,-24.25100,61.89060,61.89060,-0.37000,-0.37000,18.65990,0.00790,0.00800,,,,,,,,,-8.95660,-8.95660,-8.41670,-8.88580,3.75040,-0.36180,-0.36470
2018-12-31,,,16.39700,4.15800,-20.55500,1.10600,-19.44900,-19.44900,-19.44900,-19.44900,-21.07600,-20.55500,57.80830,57.83830,-0.32000,-0.30000,12.59540,,,,,,,,,,,-11.41250,-11.41250,-10.41460,-11.41250,2.86630,-0.3547,-0.3629
2018-09-30,,,17.85300,3.27600,-21.12900,2.56600,-18.56300,-18.56300,-18.56300,-18.56300,-21.69600,-21.12900,59.12160,59.38780,-0.31000,-0.34000,14.82810,,,,,,,,,,,-9.86710,-9.86710,-9.11260,-9.86710,3.16510,-0.2681,-0.2683
2018-06-30,,,14.39700,3.57400,-17.97100,0.44000,-17.53100,-17.53100,-17.53100,-17.53100,-18.45700,-17.97100,58.83370,58.90590,-0.30000,-0.30000,12.81120,,,,,,,,,,,-8.80010,-8.80010,-8.03560,-8.80010,3.37880,-0.2072,-0.2071
2018-03-31,,,9.47700,3.37300,-12.85000,-4.15500,-17.00500,-17.00500,-17.00500,-17.00500,-13.11600,-12.85000,53.75280,53.75280,-0.32000,-0.32000,12.90190,0.01000,0.02530,,,,,,,,,-8.01370,-8.01370,-7.32160,-7.93360,3.61410,-0.11980,-0.12070
2017-12-31,5.20700,5.20700,6.66900,2.89400,-4.35600,-0.68700,-5.04300,-5.04300,-5.04300,-5.04300,-4.49900,-4.35600,34.90400,34.90400,-0.07000,-0.07000,6.34850,0.03400,0.07180,100.00000,-83.65660,-83.65660,-96.85040,-96.85040,0.04990,1.04140,86.42210,-5.93660,-5.93660,-4.83760,-5.73480,1.91280,-0.2238,-0.2245
2017-09-30,,,4.18400,2.21000,-6.39400,-1.84000,-8.23400,-8.23400,-8.23400,-8.23400,-6.43700,-6.39400,40.03570,40.03570,-0.21000,-0.21000,7.38940,0.04220,0.07870,,,,,,,,,-9.51860,-9.51860,-7.89120,-9.11720,1.97290,-0.0572,-0.0572
2017-06-30,,,4.04400,3.58200,-7.62600,-1.30300,-8.92900,-8.92900,-8.92900,-8.92900,-7.61200,-7.62600,28.75200,28.75200,-0.31000,-0.31000,1.49060,0.68250,3.50440,,,,,,,,,-417.44120,-417.43810,-47.66710,-132.51710,0.07440,-0.1987,-0.1987
2017-03-31,4.79300,4.79300,4.04100,3.70100,-2.94900,-2.40200,-5.35100,-5.35100,-5.35100,-5.35100,-2.94100,-2.94900,26.61000,26.61000,-0.20000,-0.20000,2.27800,0.36750,0.88430,100.00000,-61.52720,-61.52720,-111.64200,-111.64200,0.18890,,,-57.99280,-57.99290,-21.08440,-36.67830,0.32090,-0.08280,-0.08280
2016-12-31,,,3.84800,2.83900,-6.68700,-0.26500,-6.95200,-6.95200,-6.95200,-6.95200,-6.68200,-6.68700,23.44700,23.44700,-0.30000,-0.30000,1.98990,0.60770,2.23470,,,,,,,,,-176.58170,-176.58120,-35.91100,-69.27760,0.16790,-0.2304,-0.2304
2016-09-30,,,3.53400,2.13000,-5.66400,-0.21500,-5.87900,-5.87900,-5.87900,-5.87900,-5.65900,-5.66400,23.44700,23.44700,-0.25000,-0.25000,3.15830,0.40000,0.92210,,,,,,,,,-57.56940,-57.56950,-23.71900,-34.53970,0.43550,-0.2449,-0.2451
2016-06-30,,,4.13100,2.21500,-6.34600,-0.64600,-6.99200,-6.99200,-6.99200,-6.99200,-6.31300,-6.34600,23.44700,23.44700,-0.30000,-0.30000,3.99950,0.32710,0.61840,,,,,,,,,-45.34070,-45.34080,-22.94340,-30.51010,0.65770,-0.2588,-0.2604
2016-03-31,,,4.42800,2.46100,-6.88900,0.04100,-6.84800,-6.84800,-6.84800,-6.84800,-6.77800,-6.88900,23.44700,23.44700,-0.29000,-0.29000,5.40830,0.27190,0.43120,,,,,,,,,-31.34670,-31.34670,-18.62390,-22.82290,0.93170,-0.26190,-0.26190
2015-12-31,,,4.05100,1.79600,-5.84700,-0.13200,-5.97900,-5.97900,-5.97900,-5.97900,-5.67800,-5.84700,18.90000,18.91700,-0.31000,-0.03000,6.87830,0.23840,0.33110,,,,,,,,,-21.26620,-21.26620,-13.87920,-16.19710,1.19910,-0.3966,-0.3966
2015-09-30,,,4.52800,2.20100,-6.72900,0.86400,-5.86500,-5.86500,-5.86500,-5.86500,-6.60400,-6.72900,21.67500,21.67500,-0.27000,-0.27000,7.89420,0.21550,0.27460,,,,,,,,,-17.51060,-17.51060,-12.00300,-13.73790,1.42850,-0.0848,-0.0848
2015-06-30,,,4.26000,2.28500,-6.54500,5.18800,-1.35700,-1.35700,-1.35700,-1.35700,-6.47900,-6.54500,15.25840,15.25840,-0.09000,-0.09000,3.31220,0.12080,0.21940,,,,,,,,,-7.67530,-7.67530,-4.73320,-6.74820,1.15870,-0.3604,-0.3604
2015-03-31,,,4.18700,2.58900,-6.77600,4.44800,-2.32800,-2.32800,-2.32800,-2.32800,-6.60300,-6.77600,15.10000,15.74300,-0.15000,-0.44000,2.52430,0.13220,0.22920,,,,,,,,,-12.74360,-12.74360,-6.70310,-11.05830,1.19800,-0.39120,-0.39120
2014-12-31,,,5.27700,2.33200,-7.60900,-5.11300,-12.72200,-12.72200,-12.72200,-12.72200,-7.44000,-7.60900,12.04900,12.04900,-0.87000,-0.63000,1.81970,0.18540,0.32540,,,,,,,,,-91.85550,-91.85560,-33.94890,-74.82650,0.94240,-0.7394,-0.7403
2014-09-30,,,3.84800,1.68700,-5.53500,-0.42600,-5.96100,-5.96100,-5.96100,-5.96100,-5.41900,-5.53500,13.46800,13.46800,-0.44000,-0.44000,2.95360,0.11740,0.17870,,,,,,,,,-22.81200,-22.81200,-13.35080,-20.13380,1.77940,-0.0832,-0.082
2014-06-30,,,4.08300,1.66600,-5.74900,2.57700,-3.17200,-3.17200,-3.17200,-3.17200,-5.63700,-5.74900,10.06500,10.48700,-0.32000,-0.56000,1.84870,0.30910,0.54120,,,,,,,,,-37.41880,-37.41890,-12.18450,-25.85170,0.84220,-0.4222,-0.4279
2014-03-31,,,2.61500,2.50000,-5.11500,-4.94700,-10.06200,-10.06200,-10.06200,-10.06200,-5.04100,-5.11500,9.87400,9.87400,-1.02000,-1.02000,1.99300,0.26490,0.39640,,,,,,,,,-88.44920,-88.44940,-32.25410,-65.02100,1.13040,-0.50750,-0.51070
2013-12-31,,,1.36300,2.09100,-3.45400,-0.46100,-3.91500,-3.91500,-3.91500,212.22800,-3.40100,-3.45400,2.35700,2.84600,1583.22000,1900.90000,3.39790,0.19160,0.23900,,,,,,,,,-21.05290,-21.05290,-12.04620,-17.01950,1.96680,3.7511,3.3675
2013-09-30,,,0.70300,0.68300,-1.38600,0.07900,-1.30700,-1.30700,-1.30700,42.87000,-1.37800,-1.38600,0.10140,0.73200,422.95000,-1.79000,14.31700,0.32510,0.48160,,,,,,,,,-6.50060,-6.50050,-4.06350,-4.38740,2.28710,713.277,688.8918
2013-06-30,,,0.96900,1.17200,-2.14100,-0.08200,-2.22300,-2.22300,-2.22300,-5.36700,-2.11500,-2.14100,0.00600,0.00600,-917.59000,-917.59000,,,,,,,,,,,,,,,,,-349.2926,-324.2926
2013-03-31,,,1.49000,0.92500,-2.41500,-0.21300,-2.62800,-2.62800,-2.62800,-5.73700,-2.38900,-2.41500,0.00580,0.00580,-985.06000,-985.06000,,,,,,,,,,,,,,,,,-370.70740,-370.70740
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,1884.151,1884.151
2012-09-30,2.91300,2.91300,2.28200,0.92500,-0.29400,-0.21700,-0.51100,-0.51100,-0.51100,-3.69000,-0.29400,-0.29400,0.00580,0.00580,-637.05000,-637.50000,,,,100.00000,-10.09270,-10.09270,-17.54210,-126.67350,,,,,,,,,-1884.151,-1884.151
