Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-12-31,243.25400,5.73100,237.52300,184.29900,184.29900,53.22400,-37.64700,15.57700,7.31600,8.26100,8.26100,,8.26100,58.22100,53.22400,13.24900,14.06100,0.62000,0.58000,1.30080,0.26750,1.46720,97.64410,21.88000,21.88000,6.40360,3.39600,0.10860,0.27420,328.27540,1.51490,2.20100,0.36870,1.10970,41.81600,3.6236,3.4774
2018-09-30,237.81400,5.37800,232.43600,186.55400,186.55400,45.88200,-38.72800,7.15400,2.08300,5.07100,5.07100,,5.07100,50.90800,45.88200,13.26900,14.14000,0.38000,0.36000,1.27090,0.26790,1.80380,97.73860,19.29320,19.29320,3.00820,2.13230,0.10090,0.23720,379.49990,0.93240,1.35630,0.21520,0.68260,40.96080,7.5599,7.3702
2018-06-30,242.55600,5.78000,236.77600,184.76900,184.76900,52.00700,-39.49000,12.51700,3.66200,8.85500,8.85500,,8.85500,56.84200,52.00700,13.24900,14.05100,0.67000,0.63000,1.24620,0.26970,2.02230,97.61710,21.44120,21.44120,5.16050,3.65070,0.09620,0.23320,385.97750,1.64400,2.40200,0.35120,1.20050,40.63380,2.7756,2.6876
2018-03-31,234.53000,6.09600,228.43400,187.22000,187.22000,41.21400,-31.59300,9.62100,2.91600,6.70500,6.70500,,6.70500,46.02600,41.21400,13.24000,13.97700,0.51000,0.48000,1.23360,0.27270,2.05690,97.40080,17.57300,17.57300,4.10220,2.85890,0.09260,0.22270,404.11200,1.26390,1.85980,0.26460,0.91920,40.06560,-1.97060,-2.16350
2017-12-31,264.97300,6.15300,258.82000,207.04800,207.04800,51.77200,-35.38600,16.38600,-4.59800,20.98400,20.98400,0.02900,21.19300,56.44300,51.77200,13.24600,13.67300,1.59000,1.56000,1.22810,0.27510,1.98600,97.67790,19.53860,19.53860,6.18400,7.99820,0.10870,0.25590,351.66110,4.00530,5.92230,0.86050,2.90340,39.57630,1.3182,1.1625
2017-09-30,226.22000,5.62200,220.59800,175.15900,175.15900,45.43900,-33.61100,11.82800,4.42500,7.40300,7.40300,0.46100,7.78900,49.80700,45.43900,13.21300,13.76400,0.59000,0.57000,1.22480,0.28260,2.22000,97.51480,20.08620,20.08620,5.22850,3.44310,0.09020,0.22080,407.58720,1.46660,2.20860,0.29510,1.05220,38.50390,2.8094,2.7111
2017-06-30,215.88400,5.91600,209.96800,176.21700,176.21700,33.75100,-35.38800,-1.63700,-0.27400,-1.36300,-1.36300,0.05300,-1.31900,38.17800,33.75100,13.26100,13.26100,-0.10000,-0.10000,1.20620,0.28410,2.29820,97.25960,15.63390,15.63390,-0.75830,-0.61100,0.08280,0.19650,457.96300,-0.27200,-0.41110,-0.05230,-0.19470,37.86940,-2.1742,-2.2149
2017-03-31,213.26100,5.85400,207.40700,176.85600,176.85600,30.55100,-37.57600,-7.02500,-1.68700,-5.33800,-5.33800,0.58700,-4.84700,34.88600,30.55100,13.39900,13.39900,-0.36000,-0.36000,1.18810,0.22920,2.25540,97.25500,14.32560,14.32560,-3.29410,-2.27280,0.08440,0.20070,448.50650,-1.06210,-1.60310,-0.21140,-0.81860,37.84000,-3.13350,-3.24920
2016-12-31,218.94500,6.12000,212.82500,186.05210,186.05200,26.77300,-34.26900,-7.49600,-5.07200,-2.42400,-2.42400,0.75900,-1.79000,33.67400,26.77300,13.36900,13.36900,-0.14000,-0.14000,1.23410,0.22540,1.55360,97.20480,12.22820,12.22820,-3.42370,-0.81760,0.09790,0.20610,436.67950,-0.47220,-0.70520,-0.10840,-0.36580,38.42320,-3.2094,-3.3092
2016-09-30,211.80400,5.88600,205.91800,174.41800,174.41800,31.50000,-33.31000,-1.81000,-0.75100,-1.05900,-1.05900,0.41300,-0.71200,34.91800,31.50000,13.36700,13.36700,-0.05000,-0.05000,1.19200,0.22430,2.20200,97.22100,14.87220,14.87220,-0.85460,-0.33620,0.08200,0.20100,447.80990,-0.20520,-0.30570,-0.04100,-0.15920,38.60150,1.2094,1.0729
2016-06-30,212.07400,6.19900,205.87500,174.34300,174.34300,31.53200,-36.77800,-5.24600,-2.39100,-2.85500,-2.85500,9.56600,5.18800,36.86300,31.53200,13.36700,13.36700,0.39000,0.39000,1.20100,0.22210,1.95310,97.07700,14.86840,14.86840,-2.47370,2.44630,0.08230,0.19350,465.11130,-0.54680,-0.80990,-0.11080,-0.42530,39.08120,0.0457,-0.015
2016-03-31,214.95600,6.92100,208.03500,181.07800,181.07800,26.95700,-34.29700,-7.34000,-4.04800,-3.29200,-3.29200,-0.61700,-3.84700,32.82500,26.95700,13.38000,13.38000,-0.29000,-0.29000,1.15890,0.22390,2.19940,96.78030,12.54070,12.54070,-3.41470,-1.78970,0.08200,0.20380,441.71580,-0.63760,-1.03280,-0.12560,-0.49480,38.63810,-3.04720,-3.17890
2015-12-31,216.80300,6.48000,210.32300,186.35800,186.35800,23.96500,-32.57000,-8.60500,-2.28700,-6.31800,-6.31800,3.22700,-3.14400,28.66700,23.96500,13.64100,13.64100,-0.23000,-0.21000,1.18010,0.22090,2.04730,97.01120,11.05380,11.05380,-3.96900,-1.45020,0.08040,0.17970,500.69940,-1.20320,-1.77730,-0.23420,-0.93750,39.37030,5.1359,4.9681
2015-09-30,207.47800,6.90900,200.56900,171.79300,171.79300,28.77600,-31.34900,-2.57300,-1.43700,-1.13600,-1.13600,0.35900,-0.90800,34.05000,28.77600,13.69100,13.69100,-0.07000,-0.07000,1.14740,0.22070,2.06960,96.67000,13.86940,13.86940,-1.24010,-0.43760,0.07270,0.16020,561.68910,-0.21440,-0.34360,-0.03980,-0.16710,39.70460,2.6355,2.5108
2015-06-30,227.95900,6.23100,221.72800,186.02300,186.02300,35.70500,-36.80600,-1.10100,0.40000,-1.50100,-1.50100,2.14600,0.29500,40.94700,35.70500,13.74600,13.74600,0.02000,0.02000,1.12920,0.21780,2.18340,97.26660,15.66290,15.66290,-0.48300,0.12940,0.07780,0.18060,498.46740,-0.27870,-0.44170,-0.05120,-0.21800,39.17430,-6.633,-6.739
2015-03-31,245.56100,6.40200,239.15900,196.03700,196.03700,43.12200,-33.27100,9.85100,3.73000,6.12100,6.12100,,5.71900,49.01200,43.12200,13.70400,14.28200,0.42000,0.40000,1.12460,0.21840,1.61750,97.39290,17.56060,17.56060,4.01160,2.32900,0.08820,0.19990,450.20450,1.14060,1.80730,0.21980,0.89140,39.07400,-2.56150,-2.59470
2014-12-31,231.59900,6.82400,224.77500,193.31600,193.31600,31.45900,-30.41000,1.04900,2.78500,-1.73600,-1.73600,,2.68600,37.98600,31.45900,13.60400,14.25100,0.19000,0.19000,1.16100,0.21940,1.91990,97.05350,13.58340,13.58340,0.45290,1.15980,0.08310,0.19650,458.03210,-0.32530,-0.51980,-0.06230,-0.25390,39.15670,4.5346,4.4614
2014-09-30,244.67900,5.96900,238.71000,193.12600,193.12600,45.58400,-34.68800,10.89600,6.27100,4.62500,4.62500,,4.47000,52.00000,45.58400,13.63000,14.29700,0.33000,0.31000,1.14110,0.21980,2.11500,97.56050,18.63010,18.63010,4.45320,1.82690,0.08510,0.19360,464.96360,0.86840,1.38690,0.16080,0.67760,39.07110,1.9441,1.8691
2014-06-30,249.68900,6.02400,243.66500,193.29400,193.29400,50.37100,-50.23500,0.13600,1.38900,-1.25300,-1.25300,,-1.55400,57.32000,50.37100,13.61800,13.61800,-0.11000,-0.11000,1.12770,0.22070,2.40330,97.58740,20.17350,20.17350,0.05450,-0.62240,0.08200,0.19170,469.42350,-0.23660,-0.37870,-0.04110,-0.18440,38.88830,2.7429,2.6815
2014-03-31,255.16800,5.89200,249.27600,204.08100,204.08100,45.19500,-40.08600,5.10900,1.68900,3.42000,3.42000,,3.22400,52.44300,45.19500,13.53700,14.11500,0.24000,0.23000,1.15190,0.26870,2.41710,97.69090,17.71190,17.71190,2.00220,1.26350,0.08280,0.19860,453.23540,0.64460,1.03080,0.11090,0.47130,38.96560,-3.72620,-3.82520
2013-12-31,293.36200,6.04700,287.31500,228.22300,228.22290,59.09210,-35.73300,23.35900,9.67300,13.68600,13.68600,,13.31300,66.66010,59.09200,13.57800,14.12400,0.99000,0.94000,1.11290,0.26980,2.26420,97.93870,20.14310,20.14310,7.96250,4.53810,0.09940,0.23780,378.49750,2.59270,4.15480,0.46350,1.89330,39.16630,-1.862,-1.962
2013-09-30,243.37600,6.09900,237.27700,194.48500,194.48500,42.79200,-34.62900,8.16300,2.65500,5.50800,5.50800,,5.23700,50.62100,42.79200,13.60400,14.17200,0.38000,0.37000,1.12030,0.27450,2.32860,97.49400,17.58270,17.58270,3.35410,2.15180,0.08120,0.19180,469.25170,1.06890,1.59340,0.18380,0.77550,38.04810,9.1454,9.0842
2013-06-30,243.83000,6.29300,237.53700,193.16500,193.16500,44.37200,-38.69800,5.67400,2.60800,3.06600,3.06600,,2.84800,51.60900,44.37200,13.60700,14.06800,0.21000,0.20000,1.14030,0.27590,2.09000,97.41910,18.19790,18.19790,2.32700,1.16800,0.08850,0.19500,461.54570,0.59910,0.89600,0.11130,0.43380,37.63900,0.0061,-0.4597
2013-03-31,239.14600,6.04200,233.10400,192.63800,192.63800,40.46600,-33.75300,6.71300,2.82000,3.89300,3.89300,,3.66300,48.51900,40.46600,13.68000,14.02900,0.27000,0.26000,1.15640,0.27700,2.06540,97.47350,16.92100,16.92100,2.80710,1.53170,0.09100,0.20400,441.24600,0.76500,1.14730,0.14810,0.55310,37.39860,-7.53230,-7.89730
2012-12-31,249.41500,5.70400,243.71100,184.44700,184.44700,59.26400,-66.39900,-7.13500,-3.76800,-3.36700,-3.36700,,-3.70000,70.55200,59.26400,13.60200,13.60200,-0.28000,-0.26000,1.16230,0.27860,1.87270,97.71310,23.76120,23.76120,-2.86070,-1.48350,0.09310,0.19220,468.24620,-0.66670,-1.09170,-0.12570,-0.48100,37.11150,1.1032,0.8945
2012-09-30,231.83800,6.02600,225.81200,185.37500,185.37500,40.43700,-35.17900,5.25800,2.23400,3.02400,3.02400,,2.32200,47.99300,40.43700,13.61100,14.16100,0.17000,0.16000,1.15450,0.27700,2.37270,97.40080,17.44190,17.44190,2.26800,1.00160,0.08200,0.20220,445.17660,0.59410,0.89260,0.10700,0.42950,37.38780,-0.0945,-0.4112
2012-06-30,233.14500,5.98900,227.15600,183.63300,183.63300,43.52300,-35.68400,7.83900,4.46400,3.37500,3.37500,,2.42200,51.36200,43.52300,13.58900,14.01000,0.18000,0.17000,1.13860,0.27670,2.27060,97.43120,18.66780,18.66780,3.36230,1.03880,0.08050,0.20560,437.83550,0.66200,0.99400,0.11650,0.47890,37.51610,1.3046,1.0929
2012-03-31,238.21400,6.03100,232.18300,199.13300,199.13300,33.05000,-39.53900,-6.48900,-2.60600,-3.88300,-3.88300,,-4.65700,44.07600,33.05000,13.59700,13.59700,-0.34000,-0.34000,1.17300,0.27770,2.10380,97.46820,13.87410,13.87410,-2.72400,-1.95500,0.08660,0.19630,458.37990,-0.76560,-1.15260,-0.14120,-0.55300,37.32280,-3.00820,-3.35470
2011-12-31,229.43800,5.86400,223.57400,182.95400,182.95400,40.62000,-38.56900,2.05100,-1.90800,3.95900,3.95900,,3.43300,52.65800,40.62000,13.63800,13.93700,0.25000,0.25000,1.10230,0.27530,3.60780,97.44420,17.70410,17.70410,0.89390,1.49630,0.06500,0.20380,441.66250,0.77110,1.16470,0.11220,0.55890,37.55230,1.934,1.8393
2011-09-30,231.61900,6.51400,225.10500,183.06600,183.06600,42.03900,-37.77500,4.26400,1.80500,2.45900,2.45900,,2.10600,51.10800,42.03900,13.67100,13.91600,0.15000,0.15000,1.13900,0.28240,2.70860,97.18760,18.15010,18.15010,1.84100,0.90930,0.06920,0.18850,477.48810,0.48380,0.73920,0.07350,0.34720,37.17900,5.4333,5.3717
2011-06-30,244.51800,6.30000,238.21800,195.02900,195.02900,43.18900,-41.48500,1.70400,1.26600,0.43800,0.43800,,-0.30900,52.53100,43.18900,13.65900,13.93700,-0.02000,-0.02000,1.12780,0.28560,3.49290,97.42350,17.66290,17.66290,0.69690,-0.12640,0.06750,0.19050,472.44500,0.08760,0.13320,0.01210,0.06260,36.59560,-4.2389,-4.3461
2011-03-31,253.41700,6.31300,247.10400,204.90000,204.90000,42.20400,-32.37500,9.82900,4.06800,5.76100,5.76100,,5.08600,52.17300,42.20400,13.55100,14.20300,0.38000,0.36000,1.10590,0.19700,2.40170,97.50890,16.65400,16.65400,3.87860,2.00700,0.08030,0.19150,469.97200,1.15490,1.76470,0.18250,0.92740,36.58580,2.72200,2.61300
2010-12-31,297.95890,5.84400,292.11490,229.69900,229.69900,62.41590,-33.89000,28.52600,11.22100,17.30500,17.30500,,16.50800,71.38790,62.41600,13.34100,13.89700,1.24000,1.19000,1.12880,0.19450,1.73660,98.03870,20.94780,20.94780,9.57380,5.54040,0.11850,0.24270,370.82120,3.41080,5.26800,0.68810,2.74740,37.95150,-5.3049,-5.3288
2010-09-30,235.14300,5.52500,229.61800,193.48600,193.48600,36.13200,-28.67300,7.45900,3.21000,4.24900,4.24900,,3.65400,45.66700,36.13200,13.35500,13.95700,0.27000,0.26000,1.12870,0.20430,1.66720,97.65040,15.36600,15.36600,3.17210,1.55390,0.09320,0.19160,469.63100,0.88670,1.39480,0.16840,0.70560,35.86720,0.943,0.4955
2010-06-30,256.99600,7.82300,249.17300,198.86600,198.86600,50.30700,-34.16100,16.14600,6.28400,9.86200,9.86200,,9.20200,59.55400,50.30700,13.35000,13.89900,0.69000,0.66000,1.12770,0.21730,1.85200,96.95600,19.57500,19.57500,6.28260,3.58060,0.09910,0.22220,405.07770,2.08270,3.31030,0.38010,1.63000,35.46340,-1.6937,-2.0006
2010-03-31,246.17500,6.56200,239.61300,193.07900,193.07900,46.53400,-30.67400,15.86000,6.49600,9.36400,9.36400,,9.16800,55.85200,46.53400,13.29700,13.85600,0.69000,0.66000,1.13750,0.22140,1.77930,97.33440,18.90280,18.90280,6.44260,3.72420,0.09970,0.21450,419.51390,2.01680,3.25590,0.37940,1.57040,34.80020,-3.82260,-3.91910
2009-12-31,272.42400,7.24400,265.18000,218.16900,218.16890,47.01100,-34.14800,12.86300,5.06300,7.80000,7.80000,,7.80000,56.29800,47.01100,13.11100,13.44100,0.59000,0.57000,1.14980,0.22690,1.03660,97.34100,17.25660,17.25660,4.72170,2.86320,0.12360,0.22370,402.24550,1.72780,2.85010,0.35400,1.33570,34.15480,9.5222,9.7264
2009-09-30,262.06700,7.03100,255.03600,208.49900,208.49900,46.53700,-32.48700,14.05000,6.14200,7.90800,7.90800,,7.90800,56.11000,46.53700,13.11000,13.11000,0.60000,0.59000,1.12580,0.23070,1.51820,97.31710,17.75770,17.75770,5.36120,3.01750,0.11260,0.20750,433.79110,1.78450,2.99220,0.33970,1.37280,33.68420,-0.8826,-1.3516
2009-06-30,250.72400,6.73500,243.98900,200.71500,200.71500,43.27400,-30.29800,12.97600,5.84600,7.13000,7.13000,,7.13000,52.76700,43.27400,13.06900,13.28400,0.55000,0.54000,1.19580,0.24080,1.11470,97.31380,17.25960,17.25960,5.17540,2.84380,0.12770,0.22530,399.43610,1.64720,2.82040,0.36300,1.25050,33.11700,-3.38,-3.4955
2009-03-31,205.26500,5.73800,199.52700,178.64600,178.64600,20.88100,-23.70300,-2.82200,-0.80800,-2.01400,-2.01400,,-2.01400,29.59800,20.88100,13.07200,13.07200,-0.15000,-0.15000,1.27400,0.24520,0.57390,97.20460,10.17270,10.17270,-1.37480,-0.98120,0.13580,0.23660,380.46460,-0.47520,-0.83050,-0.13320,-0.35870,32.43110,-1.18870,-1.38590
