Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-04-30,299.12500,151.57200,147.55300,71.75100,71.75100,75.80200,0.05100,75.85300,18.58400,57.26900,57.26900,57.26900,83.24400,75.80200,48.94600,49.30900,1.17000,1.16000,2.15840,49.32820,25.34130,25.34130,25.35830,19.14550,0.32650,1.70270,179.11680,0.50250,13.01280,13.01280,6.25070,13.01280,8.83930,1.89690,1.80290
2021-01-31,318.83500,155.32400,163.51100,78.96500,78.96500,84.54610,0.92700,85.47300,19.86700,65.60600,65.60600,65.60600,91.99610,84.54600,48.75500,49.01300,1.35000,1.34000,2.11880,51.28390,26.51720,26.51720,26.80790,20.57680,0.37700,1.53690,112.94190,0.79690,16.54090,16.54090,7.75660,16.54090,8.02760,2.0611,2.0001
2020-10-31,251.00500,134.05500,116.95000,62.82400,62.82400,54.12600,1.02000,55.14600,13.51100,41.63500,41.63500,41.63500,60.07000,54.12600,48.71400,48.98700,0.85000,0.85000,2.36890,46.59270,21.56370,21.56370,21.97010,16.58730,0.27960,1.12930,142.37380,0.63210,9.41110,9.41110,4.63700,9.41110,8.95410,1.5737,1.5499
2020-07-31,216.02500,122.64300,93.38200,47.85000,47.85000,45.53200,0.40400,45.93600,11.25400,34.68200,34.68200,34.68200,52.73400,45.53200,48.71400,48.91300,0.71000,0.71000,2.41190,43.22740,21.07720,21.07720,21.26420,16.05460,0.25240,1.05290,90.23600,0.99740,8.37110,8.37110,4.05250,8.37110,8.38540,1.5837,1.5568
2020-04-30,115.41300,88.58800,26.82500,43.00700,43.00700,-16.18200,0.57400,-15.60800,-3.82400,-11.78400,-11.78400,-11.78400,-9.74100,-16.18200,48.72500,48.92200,-0.24000,-0.24000,2.45280,23.24260,-14.02100,-14.02100,-13.52360,-10.21030,0.14400,0.72810,65.05810,1.38340,-3.11790,-3.11790,-1.47000,-3.11790,7.64960,-0.57850,-0.62080
2020-01-31,271.00310,142.41300,128.59000,68.73900,68.73900,59.85100,1.76400,61.61500,14.63600,46.97900,46.97900,46.97900,66.49400,59.85100,48.58700,48.81300,0.96000,0.96000,2.19430,47.44970,22.08500,22.08500,22.73590,17.33520,0.31230,1.17450,86.41680,1.04150,12.07230,12.07230,5.41300,12.07230,7.90850,1.3478,1.3099
2019-10-31,224.12100,130.58700,93.53400,60.22400,60.22400,33.31000,1.10500,34.41500,8.43100,25.98400,25.98400,25.98400,39.26000,33.31000,48.54900,48.80900,0.54000,0.53000,2.33000,41.73370,14.86250,14.86250,15.35560,11.59370,0.24950,0.94030,23.76180,3.78760,6.22610,6.22610,2.89320,6.22610,8.47830,0.6001,0.5734
2019-07-31,203.81700,125.12000,78.69700,59.09500,59.09500,19.60200,2.08600,21.68800,5.31400,16.37400,16.37400,16.37400,27.08400,19.60200,48.55000,48.76000,0.34000,0.34000,2.34940,38.61160,9.61750,9.61750,10.64090,8.03370,0.23360,0.96940,18.18820,4.94830,4.06110,4.06110,1.87680,4.06110,8.19100,0.1282,0.0936
2019-04-30,201.31300,124.66000,76.65300,57.91900,57.91900,18.73400,1.25500,19.98900,4.89700,15.09200,15.09200,15.09200,26.21200,18.73400,48.55200,48.73400,0.31000,0.31000,2.30210,38.07650,9.30590,9.30590,9.92930,7.49680,0.22870,1.03180,34.82920,2.58400,3.79240,3.79240,1.71430,3.79240,8.08330,0.60070,0.55020
2019-01-31,264.41200,143.11800,121.29400,70.08800,70.08800,51.20600,1.92500,53.13100,11.99600,41.13500,41.13500,41.13500,58.72600,51.20600,48.41300,48.61400,0.85000,0.85000,4.10600,45.87310,19.36600,19.36600,20.09400,15.55720,0.50140,1.14320,37.29890,2.41290,10.44360,10.44360,7.80100,10.44360,8.03550,1.2364,1.1938
2018-10-31,215.10700,128.95000,86.15700,59.85600,59.85600,26.30100,1.33200,27.63300,7.15700,20.47600,20.47600,20.47600,33.10300,26.30100,48.37900,48.61100,0.42000,0.42000,3.88750,40.05310,12.22690,12.22690,12.84620,9.51900,0.38470,0.88640,26.02310,3.45850,4.95970,4.95970,3.66230,4.95970,8.42240,0.3648,0.3298
2018-07-31,201.08000,122.14900,78.93100,58.77000,58.77000,20.16100,0.97200,21.13300,5.47400,15.65900,15.65900,15.65900,28.54200,20.16100,48.37900,48.59200,0.32000,0.32000,4.05950,39.25350,10.02640,10.02640,10.50980,7.78740,0.36890,0.95500,16.61130,5.41800,3.87500,3.87500,2.87270,3.87500,8.24410,0.2371,0.1834
2018-04-30,204.89700,125.20600,79.69100,56.43100,56.43100,23.26000,1.48700,24.74700,6.40900,18.33800,18.33800,18.33800,31.69200,23.26000,48.37900,48.55000,0.38000,0.38000,4.05370,38.89320,11.35210,11.35210,12.07780,8.94990,0.38070,1.05940,29.01810,3.10150,4.59370,4.59370,3.40760,4.59370,8.13940,0.39820,0.32650
2018-01-31,281.17200,147.93300,133.23900,72.55100,72.55100,60.68800,2.76500,63.45300,21.41800,42.03500,42.03500,42.03500,68.89900,60.68800,48.25000,48.37300,0.87000,0.86000,3.68300,47.38700,21.58390,21.58390,22.56730,14.94990,0.52250,1.25360,32.74010,2.74890,10.74380,10.74380,7.81150,10.74380,8.01470,1.2623,1.2161
2017-10-31,224.30700,133.37900,90.92800,59.99100,59.99100,30.93700,0.80800,31.74500,11.84100,19.90400,19.90400,19.90400,39.34300,30.93700,48.21800,48.33900,0.41000,0.41000,4.40280,40.53730,13.79230,13.79230,14.15250,8.87360,0.38140,1.03540,19.94370,4.51270,4.46370,4.46370,3.38430,4.46370,9.12990,0.6114,0.5331
2017-07-31,195.65000,121.51100,74.13900,56.72400,56.72400,17.41500,0.89900,18.31400,6.83100,11.48300,11.48300,11.48300,26.92600,17.41500,48.21800,48.31000,0.24000,0.24000,4.50930,37.89370,8.90110,8.90110,9.36060,5.86920,0.34110,0.99870,13.28060,6.77680,2.62700,2.62700,2.00210,2.62700,8.94900,0.0179,-0.0504
2017-04-30,212.25100,130.53400,81.71700,56.67900,56.67900,25.03800,0.93500,25.97300,9.68800,16.28500,16.28500,16.28500,34.53800,25.03800,48.21800,48.34400,0.34000,0.34000,4.10740,38.50020,11.79640,11.79640,12.23690,7.67250,0.36360,1.09360,25.00900,3.59870,3.73290,3.73290,2.78980,3.73290,8.93070,0.58340,0.50330
2017-01-31,279.96000,154.27700,125.68300,70.25500,70.25500,55.42800,2.01100,57.43900,21.44400,35.99500,35.99500,35.99500,64.66700,55.42800,48.12500,48.25600,0.75000,0.75000,3.91880,44.89320,19.79850,19.79850,20.51690,12.85720,0.48280,1.22740,34.09990,2.63930,8.36050,8.36040,6.20770,8.36040,8.85460,1.7557,1.6602
2016-10-31,239.21300,142.33900,96.87400,60.05400,60.05400,36.82000,0.49700,37.31700,13.92000,23.39700,23.39700,23.39700,45.87400,36.82000,48.10700,48.25900,0.49000,0.48000,4.37780,40.49700,15.39210,15.39210,15.59990,9.78080,0.41130,0.96050,17.81580,5.05170,5.27970,5.27970,4.02310,5.27970,9.11410,0.4075,0.2068
2016-07-31,212.15700,132.27500,79.88200,55.80000,55.80000,24.08200,0.59500,24.67700,9.20500,15.47200,15.47200,15.47200,34.09800,24.08200,48.10700,48.22700,0.32000,0.32000,3.92600,37.65230,11.35100,11.35100,11.63150,7.29270,0.36580,0.91690,12.51370,7.19210,3.59210,3.59210,2.66770,3.59210,8.85850,0.6661,0.4753
2016-04-30,243.54300,148.81400,94.72900,58.29900,58.29900,36.43000,0.40800,36.83800,13.74100,23.09700,23.09700,23.09700,46.23800,36.43000,48.10700,48.20300,0.48000,0.48000,4.18200,38.89620,14.95840,14.95840,15.12590,9.48370,0.43120,1.07220,27.50970,3.27160,5.42820,5.42820,4.08930,5.42820,8.75100,0.25560,0.09310
2016-01-31,332.03100,176.08600,155.94490,72.63400,72.63400,83.31100,3.27700,86.58800,32.24900,54.33900,54.33900,54.33900,93.57600,83.31090,48.07900,48.20400,1.12000,1.13000,3.37180,46.96700,25.09130,25.09130,26.07830,16.36560,0.57970,1.17730,34.40380,2.61600,13.16850,13.16850,9.48700,13.16850,8.52080,2.1938,2.1219
2015-10-31,280.18700,162.92300,117.26400,60.96900,60.96900,56.29500,0.95100,57.24600,21.35300,35.89300,35.89300,35.89300,64.02500,56.29500,48.07300,48.21900,0.75000,0.74000,3.38510,41.85210,20.09190,20.09190,20.43140,12.81040,0.47500,0.92650,21.79600,4.12920,8.57450,8.57450,6.08470,8.57450,8.62890,0.4732,0.268
2015-07-31,236.05300,141.45800,94.59500,57.41800,57.41800,37.17700,0.27200,37.44900,13.96800,23.48100,23.48100,23.48100,47.45800,37.17700,48.07400,48.20200,0.49000,0.49000,3.17010,40.07360,15.74940,15.74940,15.86470,9.94730,0.41790,0.93810,14.71930,6.11440,5.95180,5.95180,4.15650,5.95180,8.12900,0.1867,-0.0143
2015-04-30,271.34500,157.74800,113.59700,60.79200,60.79200,52.80500,0.73600,53.54100,19.97100,33.57000,33.57000,33.57000,62.86800,52.80500,48.07400,48.18800,0.70000,0.70000,3.18420,41.86440,19.46050,19.46050,19.73170,12.37170,0.49830,1.21690,40.94540,2.19810,8.83370,8.83370,6.16440,8.83370,7.83030,0.45150,0.21640
2015-01-31,353.54100,186.12600,167.41490,72.97800,72.97800,94.43700,1.89200,96.32900,36.19600,60.13300,60.13300,60.13300,102.93000,94.43700,47.92700,48.09000,1.25000,1.25000,2.65470,47.35380,26.71180,26.71180,27.24690,17.00880,0.65110,1.43260,41.26780,2.18090,16.92560,16.92560,11.07440,16.92560,7.34350,2.1647,1.974
2014-10-31,292.20100,164.40900,127.79200,63.23900,63.23900,64.55300,0.22600,64.77900,24.16300,40.61600,40.61600,40.61600,74.22400,64.55300,47.89100,48.07900,0.85000,0.84000,3.48070,43.73430,22.09200,22.09200,22.16930,13.90000,0.47310,1.11680,22.38750,4.02010,9.25930,9.25930,6.57590,9.25930,9.06770,0.9563,0.6746
2014-07-31,235.72500,140.80000,94.92500,56.15400,56.15400,38.77100,0.26000,39.03100,14.55800,24.47300,24.47300,24.47300,48.57300,38.77100,47.89100,48.06600,0.51000,0.51000,3.58990,40.26940,16.44760,16.44760,16.55790,10.38200,0.41360,1.09840,19.07930,4.71710,6.01680,6.01680,4.29410,6.01680,8.40810,0.3274,0.0657
2014-04-30,271.67500,154.47500,117.20000,57.98800,57.98800,59.21200,0.34500,59.55700,22.21500,37.34200,37.34200,37.34200,68.93800,59.21200,47.88600,48.04900,0.78000,0.78000,3.44130,43.13980,21.79520,21.79520,21.92220,13.74510,0.49110,1.29590,56.22410,1.60070,9.55290,9.55290,6.75010,9.55290,8.08060,0.62250,0.41140
2014-01-31,338.99900,177.57300,161.42600,67.15000,67.15000,94.27600,2.24400,96.52000,37.21600,59.30400,59.30400,59.30400,100.53700,94.27600,47.74400,47.97600,1.24000,1.24000,2.77300,47.61840,27.81010,27.81010,28.47210,17.49390,0.62050,1.43040,78.50830,1.14640,16.38550,16.38550,10.85570,16.38550,7.48780,2.1828,2.1068
2013-10-31,286.76100,160.53600,126.22500,62.16700,62.16700,64.05800,0.36100,64.41900,23.83500,40.58400,40.58400,40.58400,74.55000,64.05800,47.70700,47.98400,0.85000,0.85000,2.99430,44.01750,22.33850,22.33850,22.46440,14.15260,0.52540,1.09740,36.45580,2.46870,10.91370,10.91370,7.43590,10.91370,7.69440,0.8988,0.7684
2013-07-31,232.52900,138.04200,94.48700,55.08400,55.08400,39.40300,0.50700,39.91000,14.76600,25.14400,25.14400,25.14400,49.87600,39.40300,47.70500,47.96100,0.53000,0.52000,2.81110,40.63450,16.94540,16.94540,17.16350,10.81330,0.46010,1.03360,33.77330,2.66480,7.42910,7.42910,4.97540,7.42910,7.00350,0.1047,-0.0564
2013-04-30,269.71200,152.70500,117.00700,57.75000,57.75000,59.25700,0.35000,59.60700,22.05500,37.55200,37.55200,37.55200,69.72800,59.25700,47.69800,47.93300,0.79000,0.78000,2.70940,43.38220,21.97050,21.97050,22.10020,13.92300,0.55540,1.44210,64.58620,1.39350,11.72310,11.72310,7.73300,11.72310,6.62880,0.44110,0.20830
2013-01-31,360.61500,187.41300,173.20190,75.60200,75.60200,97.60000,1.17900,98.77900,37.42300,61.35600,61.35600,61.35600,108.97090,97.59990,47.38300,47.71000,1.29000,1.28000,2.14700,48.02960,27.06490,27.06490,27.39180,17.01430,0.75450,1.80460,103.92360,0.86600,21.18290,21.18290,12.83670,21.18290,6.02690,2.6944,2.6312
2012-10-31,284.14700,158.73200,125.41500,59.25200,59.25200,66.16300,0.17200,66.33500,24.41800,41.91700,41.91700,41.91700,76.62800,66.16300,47.35800,47.68900,0.89000,0.88000,3.90010,44.13740,23.28480,23.28480,23.34530,14.75190,0.46440,1.18010,35.94070,2.50410,9.34640,9.34640,6.85030,9.34640,9.35470,1.2735,1.1376
2012-07-31,215.48300,128.98000,86.50300,50.11300,50.11300,36.39000,0.36100,36.75100,13.52800,23.22300,23.22300,23.22300,46.74400,36.39000,47.34300,47.66200,0.49000,0.49000,4.10560,40.14380,16.88770,16.88770,17.05520,10.77720,0.38590,1.03590,27.89790,3.22610,5.61430,5.61430,4.15880,5.61430,8.63170,-0.1304,-0.3581
2012-04-30,263.76200,149.56700,114.19500,56.17300,56.17300,58.02200,1.81200,59.83400,22.02500,37.80900,37.80900,37.80900,68.05400,58.02200,47.21900,47.59700,0.80000,0.79000,3.68710,43.29470,21.99790,21.99790,22.68480,14.33450,0.47960,1.54130,66.72450,1.34880,9.50000,9.50000,6.87510,9.50000,8.30510,0.79340,0.60910
2012-01-31,337.07600,177.17500,159.90100,72.08500,72.08510,87.81600,1.73000,89.54600,33.46600,56.08000,56.08000,56.08000,98.91700,87.81600,46.85900,47.35900,1.19000,1.18000,2.91470,47.43770,26.05230,26.05230,26.56550,16.63720,0.63420,1.70020,73.53320,1.22390,15.44280,15.44280,10.55050,15.44280,7.65620,2.6058,2.4972
2011-10-31,273.40000,154.73500,118.66500,58.29000,58.29000,60.37500,0.31300,60.68800,22.33900,38.34900,38.34900,38.34900,70.01000,60.37500,46.83100,47.34200,0.82000,0.81000,2.35110,43.40340,22.08300,22.08300,22.19750,14.02670,0.58250,1.09910,32.28240,2.78790,12.23980,12.23980,8.17040,12.23980,6.60960,1.1244,0.9495
2011-07-31,212.37800,125.23300,87.14500,50.37000,50.37000,36.77500,0.50600,37.28100,13.72300,23.55800,23.55800,23.55800,46.09000,36.77500,46.82400,47.31400,0.50000,0.50000,3.43960,41.03300,17.31580,17.31580,17.55410,11.09250,0.40300,0.98730,22.62230,3.97840,6.05680,6.05680,4.47040,6.05680,8.21240,-0.135,-0.4007
2011-04-30,240.09200,137.14800,102.94400,51.59000,51.59000,51.35400,1.61200,52.96600,19.49700,33.46900,33.46900,33.46900,60.47500,51.35400,46.74800,47.26400,0.72000,0.71000,3.14050,42.87690,21.38930,21.38930,22.06070,13.94010,0.46620,1.52610,59.26730,1.51850,8.97600,8.97600,6.49840,8.97600,7.87600,0.82370,0.59970
2011-01-31,303.05600,158.70800,144.34810,66.64300,66.64300,77.70510,1.04200,78.74700,29.29300,49.45400,49.45400,49.45400,87.75110,77.70510,46.18300,47.02500,1.07000,1.05000,2.66710,47.63080,25.64050,25.64050,25.98430,16.31840,0.61240,1.79140,21.09980,4.26540,14.30690,14.30690,9.99390,14.30690,7.33460,2.0339,1.8753
2010-10-31,243.34600,137.40400,105.94200,51.59300,51.59300,54.34900,0.47000,54.81900,20.44800,34.37100,34.37100,34.37100,62.99300,54.34900,46.06800,46.91600,0.75000,0.73000,3.40670,43.53550,22.33400,22.33400,22.52720,14.12430,0.44770,1.23530,52.79800,1.70460,8.33940,8.33940,6.32310,8.33940,8.84420,1.355,1.1418
2010-07-31,188.63900,113.25100,75.38800,42.86200,42.86200,32.52600,0.56600,33.09200,12.34500,20.74700,20.74700,20.74700,40.06600,32.52600,46.16500,47.05900,0.45000,0.44000,3.58080,39.96420,17.24250,17.24250,17.54250,10.99830,0.37050,1.04210,20.78210,4.33070,5.30030,5.30030,4.07460,5.30030,8.36550,-0.2778,-0.634
2010-04-30,214.79700,121.34600,93.45100,47.26400,47.26400,46.18700,1.83300,48.02000,17.91000,30.11000,30.11000,30.11000,54.17700,46.18700,46.05300,46.99300,0.65000,0.64000,3.04120,43.50670,21.50260,21.50260,22.35600,14.01790,0.42230,1.43200,43.46360,2.07070,7.96010,7.96010,5.92020,7.96000,8.09540,0.71530,0.27510
2010-01-31,274.44590,144.92500,129.52090,61.58400,61.58400,67.93690,1.01400,68.95100,26.80900,42.14200,42.14200,42.14200,76.65690,67.93700,45.69900,46.69200,0.92000,0.90000,2.87740,47.19360,24.75420,24.75420,25.12370,15.35530,0.56140,1.64340,39.71150,2.26630,11.89580,11.89580,8.61970,11.89580,7.63800,1.8792,1.5375
2009-10-31,231.23800,129.12100,102.11700,50.44400,50.44400,51.67300,1.19200,52.86500,19.56000,33.30500,33.30500,33.30500,59.22500,51.67300,45.70900,46.71900,0.73000,0.71000,2.60370,44.16100,22.34620,22.34620,22.86170,14.40290,0.51260,1.09230,46.31240,1.94330,10.46580,10.46580,7.38240,10.46580,6.87390,0.8365,0.6538
2009-07-31,192.90600,110.62800,82.27800,44.15400,44.15400,38.12400,1.54900,39.67300,14.67900,24.99400,24.99400,24.99400,45.26900,38.12400,45.64000,46.62300,0.55000,0.54000,3.70210,42.65190,19.76300,19.76300,20.56600,12.95660,0.38790,1.03850,28.71050,3.13470,6.64780,6.64780,5.02550,6.64780,8.12450,-0.0962,-0.3288
2009-04-30,199.69700,112.99400,86.70300,44.97500,44.97500,41.72800,0.91000,42.63800,15.77600,26.86200,26.86200,26.86200,48.43400,41.72800,45.52900,46.52100,0.59000,0.58000,3.26770,43.41730,20.89570,20.89570,21.35140,13.45140,0.41010,1.36480,52.74620,1.70630,7.54280,7.54280,5.51640,7.54280,7.72360,0.76350,0.44420
2009-01-31,251.41400,135.62100,115.79300,59.66600,59.66600,56.12700,-1.69100,54.43600,20.09600,34.34000,34.34000,34.34000,63.26600,56.12700,45.36700,46.57400,0.75000,0.74000,3.20900,46.05670,22.32450,22.32450,21.65190,13.65870,0.54030,1.61520,67.33100,1.33670,10.18320,10.18320,7.37960,10.18320,7.34590,3.086,2.321
