Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-02-28,9.62100,9.62100,43.13700,9.22800,-42.74400,0.21100,-42.53300,,-42.53300,-42.53300,-42.53300,-39.94900,-42.74400,44.69400,44.69400,-0.95000,-0.95000,4.24660,100.00000,-444.27810,-444.27810,-442.08500,-442.08500,0.02200,1.55080,58.03560,-13.90350,-13.90350,-9.71690,-13.90350,6.82040,-0.95380,-1.03150
2021-11-30,7.39600,7.39600,36.53100,8.81800,-37.95300,0.29500,-37.65800,0.04400,-37.70200,-37.70200,-37.70200,-35.73700,-37.95300,42.89500,42.89500,-0.85000,-0.85000,4.69560,100.00000,-513.15570,-513.15560,-509.16710,-509.76200,0.01550,1.19210,75.49480,-11.01430,-11.01430,-7.90780,-11.01430,7.66390,-0.7622,-0.786
2021-08-31,10.25200,10.25200,30.90600,8.34300,-28.99700,0.03900,-28.95800,-0.12300,-28.83500,-28.83500,-28.83500,-26.85500,-28.99700,44.37400,44.37400,-0.65000,-0.65000,7.07270,100.00000,-282.84240,-282.84240,-282.46190,-281.26220,0.02080,50.25490,1.79090,-7.68490,-7.68490,-5.84800,-7.68490,8.42110,-0.6685,-0.7098
2021-05-31,7.09100,7.09100,25.99400,7.51100,-26.41400,0.17100,-26.24300,0.13900,-26.38200,-26.38200,-26.38200,-24.59100,-26.41400,43.80400,43.80400,-0.60000,-0.60000,8.45960,100.00000,-372.50040,-372.50040,-370.08880,-372.04910,0.01370,1.24860,72.07870,-6.62570,-6.62570,-5.09320,-6.62570,8.96720,-0.7438,-0.7889
2021-02-28,5.01100,5.01100,23.00300,6.53000,-24.52200,0.31800,-24.20400,0.07100,-24.27500,-24.27500,-24.27500,-22.91500,-24.52200,38.77700,38.77700,-0.63000,-0.63000,6.47810,100.00000,-489.36340,-489.36340,-483.01730,-484.43420,0.01260,1.25870,71.50070,-8.98630,-8.98630,-6.11990,-8.98630,6.90540,0.20770,0.18590
2020-11-30,6.68900,6.68900,20.44600,6.25100,-20.00800,0.13500,-19.87300,0.04100,-19.91400,-19.91400,-19.91400,-19.22100,-20.00800,15.67300,15.67300,-0.20110,0.28620,6.70050,100.00000,-299.11800,-299.11810,-297.09980,-297.71270,0.01690,1.73920,51.74770,-6.86050,-6.86050,-5.02440,-6.86050,7.46860,-1.2096,-1.2848
2020-08-31,4.08500,4.08500,18.93900,4.33800,-19.19200,0.67500,-18.51700,,-18.51700,-18.51700,-18.51700,-18.56200,-19.19200,16.93800,16.93800,-1.09000,-1.09000,8.87760,100.00000,-469.81630,-469.81630,-453.29250,-453.29250,0.00990,1.05940,84.95470,-6.01940,-6.01940,-4.49580,-6.01940,7.91920,-4.2014,-4.0141
2020-05-31,4.18200,4.18200,14.14200,3.27000,-13.23000,0.22300,-13.00700,-20.58700,7.58000,7.58000,7.58000,-12.69300,-13.23000,3.73200,4.91000,2.03110,1.54380,5.71510,100.00000,-316.35580,-316.35580,-311.02340,181.25300,0.01960,0.21350,421.59250,-12.32000,-12.32000,3.55410,-12.32000,-1.66120,-6.1714,-6.4711
2020-02-29,2.86400,2.86400,12.96700,2.45000,-12.55300,0.17300,-12.38000,0.01100,-12.39100,-12.39100,-12.39100,-12.05400,-12.55300,3.53900,3.53900,-3.50000,-3.50000,,100.00000,-438.30300,-438.30300,-432.26260,-432.64660,,,,,,,,,11.57730,11.47440
2019-11-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,-3.6403,-3.45
2019-08-31,10.58000,10.58000,11.00800,2.18400,-2.61200,0.19500,-2.41700,0.01000,-2.42700,-2.42700,-2.42700,-2.05900,-2.61200,3.66700,3.66700,-0.66000,-0.66000,,100.00000,-24.68810,-24.68810,-22.84500,-22.93950,,,,,,,,,3.6403,3.45
2019-05-31,,,0.00000,,,,0.00000,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
2018-11-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
