Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1.24900,1.24900,20.88100,8.57900,-28.21100,0.11100,-28.10000,-28.10000,-28.10000,-28.10000,-27.48400,-28.21100,36.11600,36.11600,-0.78000,-0.78000,10.12420,,,100.00000,-2258.68700,-2258.68700,-2249.80000,-2249.80000,0.00630,0.93770,95.98080,-16.16870,-16.16870,-14.26240,-16.16870,4.80600,-0.56760,-0.58540
2021-12-31,1.99900,1.99900,18.75200,7.84600,-24.59900,0.06800,-24.53100,-24.53100,-24.53100,-24.53100,-22.91900,-24.59900,35.84600,35.84600,-0.68000,-0.68000,12.44380,,,100.00000,-1230.56500,-1230.56600,-1227.16400,-1227.16400,0.00900,0.96060,93.69190,-12.32350,-12.32350,-11.08920,-12.32350,5.51670,-0.5567,-0.5733
2021-09-30,1.61000,1.61000,21.05200,7.67100,-27.11300,0.06800,-27.04500,-27.04500,-27.04500,-27.04500,-26.72500,-27.11300,35.90600,35.90600,-0.75000,-0.75000,17.68540,,,100.00000,-1684.03700,-1684.03700,-1679.81400,-1679.81400,0.00690,0.95100,94.63980,-12.26870,-12.26860,-11.55170,-12.26860,6.12720,-0.6228,-0.6361
2021-06-30,1.78900,1.78900,19.21800,5.47500,-22.90400,0.07300,-22.83100,-22.83100,-22.83100,-22.83100,-22.53400,-22.90400,35.74700,35.74700,-0.64000,-0.64000,22.93440,,,100.00000,-1280.26800,-1280.26800,-1276.18800,-1276.18800,0.00700,0.93520,96.23810,-9.35770,-9.35770,-8.92830,-9.35770,6.80480,-0.5417,-0.5595
2021-03-31,2.17400,2.17400,18.52700,6.56600,-22.91900,0.06300,-22.85600,-22.85600,-22.85600,-22.85600,-22.56000,-22.91900,35.64500,35.64500,-0.64000,-0.64000,26.39390,,,100.00000,-1054.23200,-1054.23200,-1051.33400,-1051.33400,0.00790,0.96320,93.43610,-8.65200,-8.65200,-8.30360,-8.65200,7.38980,-0.38340,-0.39020
2020-12-31,4.46500,4.46500,17.85400,5.62700,-19.01600,-0.01100,-19.02700,-19.02700,-19.02700,-7.99800,-18.66900,-19.01600,21.34420,21.34420,-0.09000,-0.09000,25.06720,,,100.00000,-425.88980,-425.88980,-426.13630,-179.12640,0.01510,0.47690,188.70760,-6.72190,-6.72190,-6.43840,-6.72190,7.96170,-1.1598,-1.2049
2020-09-30,4.81400,4.81400,16.88400,4.59100,-16.66100,0.12700,-16.53400,-16.53400,-16.53400,-16.53400,-16.33100,-16.66100,35.44500,35.44500,-0.47000,-0.47000,27.90940,,,100.00000,-346.09470,-346.09470,-343.45660,-343.45660,0.01540,0.66730,134.86910,-5.50500,-5.50500,-5.29390,-5.50500,8.46860,-0.1789,-0.1548
2020-06-30,3.60000,3.60000,17.53600,3.04000,-16.97600,-0.02500,-17.00100,-17.00100,-17.00100,-17.00100,-16.65500,-16.97600,12.25400,12.25400,-1.39000,-1.39000,26.94610,,,100.00000,-471.55560,-471.55560,-472.25000,-472.25000,0.01090,0.97770,92.05000,-5.38320,-5.38320,-5.17060,-5.38320,8.91460,6.3185,6.4448
2020-03-31,28.93800,28.93800,13.91900,4.01100,11.00800,0.02100,11.02900,11.02900,11.02900,0.00000,11.32000,11.00800,1.89800,1.89800,,0.00000,18.41060,,,100.00000,38.04000,38.04000,38.11250,,0.15720,0.90370,99.59460,-17.03290,6.35450,5.99220,6.35450,,-6.72600,-6.90310
2019-12-31,57.05200,57.05200,11.72700,3.10300,42.22200,-0.05300,42.16900,42.16900,42.16900,42.16900,42.51200,42.22200,1.62340,1.62340,26.03000,26.03000,13.69310,,,100.00000,74.00620,74.00620,73.91330,73.91330,0.47920,7.72540,11.64990,-55.27100,38.34240,35.41710,38.34240,59.57750,21.348,21.2092
2019-09-30,,,10.77900,2.58300,-13.36200,0.10700,-13.25500,-13.25500,-13.25500,-14.63000,-13.07500,-13.36200,1.71400,1.71400,-8.53000,-8.53000,,,,,,,,,,,,,,,,,-7.2612,-7.2471
2019-06-30,,,13.09800,2.64300,-15.74100,0.21900,-15.52200,-15.52200,-15.52200,-16.88100,-15.46100,-15.74100,1.56000,1.56000,-10.82000,-10.82000,,,,,,,,,,,,,,,,,-8.0879,-8.3741
2019-03-31,,,11.74900,2.60100,-14.35000,0.32700,-14.02300,-14.02300,-14.02300,-15.36700,-14.09400,-14.35000,1.41000,1.41000,-10.90000,-10.90000,,,,,,,,,,,,,,,,,-7.69290,-7.87590
2018-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
