Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1232.45900,90.14900,1142.31000,90.22700,38.25500,128.48200,1013.82800,-91.92100,921.90700,403.28600,518.62100,518.62100,518.62100,1016.45300,1013.82800,132.07940,134.53580,3.93000,3.85000,3.65560,92.68540,82.26060,82.26060,74.80230,42.08020,0.42690,1.00760,89.32100,25.91790,26.58340,17.96320,25.91790,15.11880,4.08880,3.97110
2021-12-31,812.75510,56.88500,755.87010,128.34100,55.77700,184.11810,571.75200,-25.86300,545.88900,20.63500,525.25400,525.25400,525.25400,573.88790,571.75200,129.88500,133.43700,4.06000,4.00000,4.57980,93.00100,70.34740,70.34740,67.16530,64.62640,0.41590,1.05130,85.60650,36.68360,38.01710,26.87730,36.68360,10.91670,0.0564,-0.0417
2021-09-30,103.61600,7.83600,95.78000,98.66900,50.49600,149.16500,-53.38500,164.14700,110.76200,0.33400,110.42800,110.42800,110.42800,-52.52000,-53.38500,130.66580,133.85440,0.85000,0.82000,4.56240,92.43750,-51.52200,-51.52200,106.89660,106.57430,0.08560,1.11410,80.78160,12.60200,13.37040,9.12470,12.60200,6.69800,-0.7907,-0.8356
2021-06-30,177.06800,1.14400,175.92400,86.12600,28.78100,114.90700,61.01700,0.84900,61.86600,0.05300,61.81300,61.81300,61.81300,61.77200,61.01700,130.12190,133.79000,0.48000,0.46000,5.90520,99.35390,34.45960,34.45960,34.93910,34.90920,0.16740,,,8.38340,8.99970,5.84480,8.38340,5.65090,1.0786,1.0633
2021-03-31,1.97600,,1.97600,134.87000,25.73900,,-158.63300,-10.08200,-168.71500,0.19600,-168.91100,-168.91100,-168.91100,-156.82200,-158.63300,127.74260,127.74260,-1.32000,-1.32000,2.75030,100.00000,-8027.98600,-8027.98600,-8538.20900,-8548.12800,0.00170,0.01760,5123.98800,-25.94830,-28.13650,-14.87440,-25.94830,5.01150,-0.70090,-0.70610
2020-12-31,1.73400,,1.73400,87.09500,23.04300,,-108.40400,2.72500,-105.67900,-0.03000,-105.64900,-105.64900,-105.64900,-106.56900,-108.40410,119.15940,119.15940,-0.86000,-0.86000,7.79660,100.00000,-6251.68900,-6251.69000,-6094.53500,-6092.80600,0.00190,,,-14.73790,-15.86100,-11.49910,-14.73790,5.62600,-0.7369,-0.759
2020-09-30,1.92800,,1.92800,70.68400,18.85900,,-87.61500,3.02800,-84.58700,0.02200,-84.60900,-84.60900,-84.60900,-85.11900,-87.61500,125.81090,125.81090,-0.67000,-0.67000,11.03370,100.00000,-4544.34600,-4544.34600,-4387.29200,-4388.43400,0.00200,,,-10.41530,-11.11120,-8.96990,-10.41530,6.39690,-0.352,-0.3618
2020-06-30,66.98800,,66.98800,79.65300,16.38600,,-29.05100,-2.07000,-31.12100,0.04600,-31.16700,-31.16700,-31.16700,-27.42800,-29.05100,114.98070,114.98070,-0.27000,-0.27000,10.53440,100.00000,-43.36750,-43.36750,-46.45760,-46.52630,0.09960,,,-5.52820,-6.09020,-4.63630,-5.52820,4.78890,-0.0669,-0.078
2020-03-31,5.71800,,5.71800,64.97900,12.64900,,-71.91000,-5.31400,-77.22400,0.01600,-77.24000,-77.24000,-77.24000,-70.04200,-71.91000,108.38800,108.38800,-0.71000,-0.71000,6.69450,100.00000,-1257.60700,-1257.60700,-1350.54200,-1350.82200,0.01200,,,-20.30850,-23.54820,-16.18900,-20.30850,3.51020,-0.44660,-0.45700
2019-12-31,0.98000,,0.98000,52.93200,11.80800,,-63.76000,0.13700,-63.62300,0.14800,-63.77100,-63.77100,-63.77100,-62.20400,-63.76000,30.34990,30.34990,5.67000,5.67000,6.80670,100.00000,-6506.12400,-6506.12500,-6492.14600,-6507.24700,0.00190,,,-15.04240,-17.17460,-12.45360,-15.04240,3.93820,4.3705,4.7795
2019-09-30,1.40300,,1.40300,39.86300,9.22000,,-47.68000,-0.64700,-48.32700,-0.01300,-48.31400,-48.31400,-48.31400,-45.82300,-47.68000,10.50100,10.50100,-4.60000,-4.60000,7.62070,100.00000,-3398.43200,-3398.43200,-3444.54700,-3443.62100,0.00330,,,17.20600,14.47680,-11.43140,17.20600,-23.94250,-2.875,-2.9213
2019-06-30,2.04700,,2.04700,29.80500,8.01100,,-35.76900,1.86000,-33.90900,0.01900,-33.92800,-33.92800,-33.92800,-35.19400,-35.76900,9.32800,9.32800,-3.64000,-3.64000,,100.00000,-1747.38700,-1747.38700,-1656.52200,-1657.45000,,,,,,,,,-2.4905,-2.7616
2019-03-31,3.66100,,3.66100,25.87200,8.55900,,-30.77000,2.10000,-28.67000,,-28.67000,-28.67000,-28.67000,-30.42000,-30.77000,9.00100,9.00100,-3.19000,-3.19000,,100.00000,-840.48070,-840.48070,-783.11930,-783.11930,,,,,,,,,-3.27620,-3.66240
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,8.0303,8.6975
2018-09-30,2.88500,,2.88500,29.83700,7.39400,,-34.34600,0.89000,-33.45600,,-33.45600,-33.45600,-33.45600,-34.34600,-34.34600,8.04300,8.04300,-4.16000,-4.16000,,100.00000,-1190.50300,-1190.50300,-1159.65300,-1159.65300,,,,,,,,,-8.0303,-8.6975
2017-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
