Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,20.95600,12.08200,-33.03800,0.29500,-32.74300,-32.74300,-32.74300,-32.74300,-31.65600,-33.03800,66.35200,66.35200,-0.50000,-0.50000,23.25940,,,-6.46320,-6.46320,-6.13110,-6.46320,7.60990,-0.3522,-0.3537
2021-09-30,22.36700,11.31000,-33.67700,0.31100,-33.36600,-33.36600,-33.36600,-33.36600,-32.32900,-33.67700,66.35300,66.35300,-0.50000,-0.50000,25.03440,,,-6.25120,-6.25120,-5.94610,-6.25120,8.02590,-0.3697,-0.3807
2021-06-30,21.07400,12.57300,-33.64700,-0.01600,-33.66300,-33.66300,-33.66300,-33.66300,-32.38600,-33.64700,66.28200,66.28200,-0.51000,-0.51000,26.94370,,,-6.02680,-6.02680,-5.75540,-6.02680,8.42510,-0.4231,-0.4275
2021-03-31,20.32400,10.57200,-30.89600,0.20200,-30.69400,-30.69400,-30.69400,-30.69400,-29.93800,-30.89600,66.21800,66.21800,-0.46000,-0.46000,24.29310,0.00590,0.01110,-5.23800,-5.23800,-4.94850,-5.20690,8.84340,-0.43070,-0.43110
2020-12-31,17.52400,8.80800,-26.33200,0.17300,-26.15900,-26.15900,-26.15900,-26.15900,-25.85600,-26.33200,53.07700,53.07700,-0.45000,-0.45000,24.48860,0.00690,0.01190,-4.28200,-4.28200,-4.04180,-4.25240,9.22900,-0.4022,-0.4095
2020-09-30,16.60100,7.59300,-24.19400,0.42500,-23.76900,-23.76900,-23.76900,-23.76900,-23.94400,-24.19400,56.40500,56.40500,-0.42000,-0.42000,15.15370,0.01610,0.02450,-7.75510,-7.75510,-6.99980,-7.63060,5.41250,-0.2441,-0.2539
2020-06-30,13.69700,7.47600,-21.17300,0.68600,-20.48700,-20.48700,-20.48700,-20.48700,-21.18500,-21.17300,51.63300,51.63300,-0.40000,-0.40000,18.44570,0.01750,0.02330,-6.35500,-6.35500,-5.80370,-6.24370,5.73480,-0.2328,-0.2453
2020-03-31,12.57500,7.62500,-20.20000,0.99000,-19.21000,-19.21000,-19.21000,-19.21000,-20.31000,-20.20000,45.41100,45.41100,-0.42000,-0.42000,15.19380,0.03100,0.03690,-9.45370,-9.45370,-8.48270,-9.16070,4.47280,-0.43650,-0.44780
2019-12-31,13.46400,5.49900,-18.96300,1.09800,-17.86500,-17.86500,-17.86500,-17.86500,-19.07900,-18.96300,41.94600,41.94600,-0.40000,-0.40000,15.39470,0.03210,0.03430,-8.16570,-8.16570,-7.38310,-7.90380,4.82070,-0.4031,-0.4031
2019-09-30,12.54000,5.13400,-17.67400,1.28200,-16.39200,-16.39200,-16.39200,-16.39200,-17.80200,-17.67400,45.24100,45.24100,-0.36000,-0.36000,19.29130,0.03110,0.03210,-7.01760,-7.01760,-6.43830,-6.79930,5.15670,-0.1656,-0.1656
2019-06-30,11.44000,4.45100,-15.89100,0.94800,-14.94300,-14.94300,-14.94300,-14.94300,-16.21000,-15.89100,38.92800,38.92800,-0.38000,-0.38000,23.49570,0.02950,0.03040,-6.06010,-6.06010,-5.62430,-5.88120,5.45670,-0.3634,-0.3634
2019-03-31,10.38200,4.56900,-14.95100,1.01100,-13.94000,-13.94000,-13.94000,-13.94000,-15.49100,-14.95100,38.16800,38.16800,-0.37000,-0.37000,13.80100,0.04780,0.05010,-9.32040,-9.32040,-8.21850,-8.87530,3.91850,-0.37340,-0.37340
2018-12-31,12.08400,4.55000,-16.63400,0.53700,-16.09700,-16.09700,-16.09700,-16.09700,-17.27000,-16.63400,35.19100,35.19100,-0.41000,-0.41000,13.30860,0.04450,0.04660,-9.99910,-9.99910,-8.82610,-9.55400,4.22000,-0.3653,-0.3653
2018-09-30,11.66100,4.32100,-15.98200,0.97500,-15.00700,-15.00700,-15.00700,-15.00700,-16.57700,-15.98200,37.78900,37.78900,-0.40000,-0.40000,14.75340,0.01930,0.03590,-8.59470,-8.59470,-7.83660,-8.42910,4.59320,-0.2456,-0.2456
2018-06-30,11.47600,3.80000,-15.27600,0.53700,-14.73900,-14.73900,-14.73900,-14.73900,-15.70000,-15.27600,32.97100,32.97100,-0.45000,-0.45000,10.21740,0.03560,0.06200,-13.11330,-13.11330,-11.37030,-12.64640,3.38820,-0.3679,-0.3679
2018-03-31,11.56600,3.42500,-14.99100,0.38700,-14.60400,-14.60400,-14.60400,-14.60400,-15.26100,-14.99100,31.82900,31.82900,-0.46000,-0.46000,12.36550,0.03750,0.05730,-11.70190,-11.70190,-10.32390,-11.26320,3.79840,-0.40380,-0.40380
2017-12-31,8.11900,2.87600,-10.99500,0.24700,-10.74800,-10.74800,-10.74800,-10.74800,-11.17500,-10.99500,23.23700,23.23700,-0.35000,-0.35000,9.43490,0.06520,0.08890,-13.45770,-13.45770,-11.21320,-12.58080,2.71430,-0.3627,-0.3627
2017-09-30,7.14200,2.35700,-9.49900,0.16600,-9.33300,-9.33300,-9.33300,-9.33300,-9.56800,-9.49900,24.34400,24.34400,-0.38000,-0.38000,13.47830,0.06320,0.07890,-10.46310,-10.46310,-9.05110,-9.80180,3.06240,-0.1168,-0.1168
2017-06-30,5.65200,2.27800,-7.93000,0.11000,-7.82000,-7.82000,-7.82000,-7.82000,-7.93800,-7.93000,19.78900,19.78900,-0.40000,-0.40000,10.78310,0.13580,0.16850,-17.92060,-17.92060,-14.00250,-15.48760,2.18320,-0.3015,-0.3015
2017-03-31,5.51300,2.14000,-7.65300,0.12000,-7.53300,-7.53300,-7.53300,-7.53300,-7.62600,-7.65300,19.46400,19.46400,-0.39000,-0.39000,14.72980,0.12750,0.14610,-14.99370,-14.99370,-12.16590,-13.08270,2.55450,-0.44300,-0.44300
2016-12-31,5.50300,1.97500,-7.47800,0.13100,-7.34700,-7.34700,-7.34700,-7.34700,-7.46000,-7.47800,18.70100,18.70100,-0.38000,-0.38000,12.62340,0.11410,0.12880,-12.91760,-12.91760,-10.52260,-11.44390,2.93960,-0.3682,-0.3682
2016-09-30,5.31600,1.74200,-7.05800,0.13200,-6.92600,-6.92600,-6.92600,-6.92600,-7.03400,-7.05800,18.85000,18.85000,-0.37000,-0.37000,14.36170,0.10300,0.11480,-10.87870,-10.87870,-9.07690,-9.75850,3.34290,-0.2789,-0.2789
2016-06-30,4.93600,1.85500,-6.79100,0.13000,-6.66100,-6.66100,-6.66100,-6.66100,-6.74600,-6.79100,18.54800,18.54800,-0.36000,-0.36000,18.57230,0.09430,0.10410,-9.51010,-9.51010,-8.14860,-8.61340,3.73690,-0.3075,-0.3075
2016-03-31,4.64900,2.39100,-7.04000,0.41400,-6.62600,-6.62600,-6.62600,-6.62600,-6.96700,-7.04000,18.24500,18.24500,-0.36000,-0.36000,18.57890,,,-8.71090,-8.71090,-8.24310,-8.71090,4.12480,-0.40090,-0.40090
2015-12-31,5.11300,1.72900,-6.84200,0.36800,-6.47400,-6.47400,-6.47400,-6.47400,-6.76800,-6.84200,9.93300,9.93300,0.24000,0.24000,17.18480,,,-7.88520,-7.88520,-7.41930,-7.88520,4.52660,-0.6557,-0.6575
2015-09-30,4.63500,1.79300,-6.42800,0.33800,-6.09000,-6.09000,-6.09000,-6.09000,-6.35400,-6.42800,10.72300,10.72300,-0.57000,-0.57000,8.98030,,,-16.11790,-16.11790,-14.22000,-16.11790,3.45500,-0.3917,-0.3937
2015-06-30,4.40100,1.50600,-5.90700,0.32200,-5.58500,-5.58500,-5.58500,-5.58500,-5.86700,-5.90700,10.42000,10.42000,-0.54000,-0.54000,13.09350,,,-12.89120,-12.89120,-11.75000,-12.89120,4.08370,0.5377,0.5383
2015-03-31,3.62800,1.06000,-4.68800,0.21200,-4.47600,-4.47600,-4.47600,-4.47600,-4.68500,-4.68800,3.18400,3.18400,-1.41000,-1.41000,9.87650,,,-9.15450,-9.15450,-8.16550,-9.15450,4.73920,-1.29490,-1.29810
2014-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2013-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
