Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,4.97800,2.74400,-7.72200,1.74400,-5.97800,-5.97800,-5.97800,-5.97800,-7.45000,-7.72200,4.33290,4.33290,-1.50000,-1.50000,11.97270,,0.00040,,,,,,,,,-12.53730,-12.89890,-10.71620,-12.53730,10.99340,-1.09760,-1.22340
2021-12-31,-0.00030,-0.00030,4.23960,2.47440,-6.71430,0.01520,-6.69900,-6.69900,-6.69900,-6.69920,-6.43190,-6.71430,4.20360,4.20360,-1.50000,-1.50000,11.72790,0.00010,0.00050,,,,,,0.00000,,,-12.76150,-13.09480,-10.92360,-12.76080,12.13630,-1.0038,-1.0135
2021-09-30,,,4.62130,2.25670,-6.87790,0.04140,-6.83660,-6.83660,-6.83660,-6.83660,-6.61820,-6.87790,4.30360,4.30360,-1.50000,-1.50000,13.77920,0.00010,0.00050,,,,,,,,,-11.73570,-12.01130,-10.20610,-11.73460,13.46930,-1.2738,-1.3259
2021-06-30,,,2.48080,2.30890,-4.78970,-0.00140,-4.79110,-4.79110,-4.79110,-4.97600,-4.55260,-4.78970,4.10430,4.10430,-1.00000,-1.00000,16.96850,0.00020,0.00060,,,,,,,,,-7.61660,-7.78190,-6.84720,-7.61520,14.65410,-0.2032,-0.2032
2021-03-31,0.03330,0.03330,3.24140,3.14500,-6.35310,1.39680,-4.95630,-4.95630,-4.95630,-5.16720,-6.10130,-6.35310,4.07740,4.07740,-1.50000,-1.50000,28.42220,0.00030,0.00070,100.00000,-19059.52000,-19059.52000,-14869.11000,-15501.82000,0.00050,,,-7.88180,-7.59940,-6.85040,-7.44490,16.29010,-1.14070,-1.14070
2020-12-31,0.06250,0.06250,3.52560,3.02580,-6.48890,0.14800,-6.34090,-6.34090,-6.34090,-6.55890,-6.05810,-6.48890,3.93790,3.93790,-1.50000,-1.50000,17.25380,0.00040,0.00090,100.00000,-10382.22000,-10382.22000,-10145.41000,-10494.29000,0.00090,,,-10.58000,-10.16260,-8.93490,-9.94580,15.92360,-1.1275,-1.1275
2020-09-30,0.09580,0.09580,3.33620,2.36420,-5.60460,0.15510,-5.44950,-5.44950,-5.44950,-5.67710,-5.41600,-5.60460,3.97820,3.97820,-1.50000,-1.50000,22.97240,0.00040,0.00090,100.00000,-5848.30500,-5848.30500,-5686.46800,-5923.96400,0.00130,,,-8.48290,-8.14960,-7.28480,-7.98640,17.13960,-1.3008,-1.3008
2020-06-30,,,3.41020,2.35630,-5.76650,0.15600,-5.61050,-5.61050,-5.61050,-5.78760,-5.57000,-5.76650,3.95200,3.95200,-1.50000,-1.50000,28.74320,0.00050,0.00100,,,,,,,,,-8.14770,-7.84820,-7.09420,-7.70010,18.30930,-0.7653,-0.7653
2020-03-31,,,4.08690,2.25960,-6.34650,1.30060,-5.04590,-5.04590,-5.04590,-5.21660,-6.14810,-6.34650,3.83340,3.83340,-1.50000,-1.50000,29.09600,0.00060,0.00110,,,,,,,,,-6.85220,-6.61610,-5.99890,-6.49830,19.67600,-1.21680,-1.21830
2019-12-31,,,3.41970,2.31630,-5.73600,0.16320,-5.57280,-5.57280,-5.57280,-5.80890,-5.53790,-5.73600,2.90390,2.90390,-1.50000,-1.50000,9.66120,0.00160,0.00330,,,,,,,,,-19.17320,-17.57150,-13.84890,-16.83330,10.12880,-1.923,-1.9334
2019-09-30,,,2.67140,1.88990,-4.56130,0.15690,-4.40440,-4.40440,-4.40440,-4.56490,-4.37040,-4.56130,3.13780,3.13780,-1.50000,-1.50000,13.06120,0.00160,0.00340,,,,,,,,,-12.97030,-12.01930,-9.82770,-11.57740,11.67060,-1.1409,-1.1542
2019-06-30,0.08980,0.08980,2.82880,1.78170,-4.52070,1.17600,-3.34470,-3.34470,-3.34470,-3.60730,-4.32320,-4.52070,2.86210,2.86210,-1.50000,-1.50000,10.80480,0.00180,0.00370,100.00000,-5033.49300,-5033.49300,-3724.14300,-4016.46000,0.00190,,,-10.85860,-8.55830,-6.93720,-8.26040,14.01400,-0.501,-0.6109
2019-03-31,,,2.31470,1.78840,-4.10310,0.05240,-4.05070,-4.05070,-4.05070,-4.31570,-3.90860,-4.10310,2.34730,2.34730,-2.00000,-2.00000,12.80630,0.00210,0.00580,,,,,,,,,-12.16320,-9.72110,-8.00980,-9.39950,15.03790,-1.28790,-1.29400
2018-12-31,,,1.69240,2.47430,-4.16660,0.03320,-4.13340,-3.62650,-3.62650,-3.89370,-4.10490,-4.16660,1.96210,1.96210,-1.50000,-1.50000,4.60770,0.00660,0.02420,,,,,,,,,-57.00640,-24.49440,-18.18390,-22.31750,7.12420,-1.1937,-1.1839
2018-09-30,,,1.37950,1.57470,-2.95420,0.01870,-2.93560,-2.93560,-2.93560,-3.25740,-2.89780,-2.95420,1.89390,1.89390,-1.50000,-1.50000,2.85130,0.01180,0.05100,,,,,,,,,212.43040,-32.74950,-20.36910,-28.16490,5.27150,-1.3739,-1.5183
2018-06-30,0.08980,0.08980,1.52270,1.97200,-3.40490,-0.00610,-3.41100,-3.41100,-3.41100,-3.57970,-3.35200,-3.40490,1.88070,1.88070,-2.00000,-2.00000,6.27170,0.00820,0.01240,100.00000,-3791.13200,-3791.13200,-3797.92500,-3985.68800,0.00560,1.00000,90.00000,,-30.48210,-21.26060,-27.00780,6.64640,-1.1931,-1.2771
2018-03-31,0.02990,0.02990,2.19290,1.95780,-4.12070,0.01070,-4.11000,-4.11000,-4.11000,-4.25730,-4.07360,-4.12070,1.87090,1.87090,-2.50000,-2.50000,4.75130,0.01360,0.02490,100.00000,-13764.74000,-13764.74000,-13728.85000,-14220.83000,0.00260,,,-145.18340,-57.91090,-35.77200,-48.07220,4.48680,-1.49970,-1.55420
2017-12-31,0.04490,0.04490,2.29850,2.37700,-4.63060,0.64560,-3.98500,-3.62800,-3.62800,-3.77420,-4.58620,-4.63060,1.80950,1.80950,-1.50000,-1.50000,4.50150,0.00630,0.02480,100.00000,-10311.72000,-10311.72000,-8874.03300,-8404.61700,0.00310,,,-73.06980,-38.82110,-25.15320,-33.75010,5.72020,-1.1585,-1.2325
2017-09-30,0.04490,0.04490,2.01310,1.44010,-3.40830,0.01360,-3.39470,-3.39470,-3.39470,-3.54550,-3.37690,-3.40830,1.84450,1.84450,-2.00000,-2.00000,5.40350,0.00370,0.02850,100.00000,-7589.85000,-7589.85000,-7559.60000,-7895.38100,0.00270,,,-48.15900,-29.65250,-20.54440,-26.45360,6.87730,-1.4853,-1.501
2017-06-30,0.04490,0.04490,2.31470,1.70650,-3.97630,0.00870,-3.96760,-3.96760,-3.96760,-4.12000,-3.96350,-3.97630,1.83220,1.83220,-2.00000,-2.00000,8.79230,0.00340,0.00460,100.00000,-8854.72600,-8854.72600,-8835.43500,-9174.81000,0.00250,,,-42.15960,-28.60230,-22.29020,-26.00090,8.26790,-1.8973,-2.3283
2017-03-31,0.01500,0.01500,2.38420,2.11800,-4.48720,-0.00890,-4.49610,-4.49610,-4.49610,-21.39650,-4.47520,-4.48720,1.69190,1.69190,-12.50000,-12.50000,8.60000,0.00070,0.00380,100.00000,-29976.78000,-29976.78000,-30036.19000,-142938.60000,0.00070,,,-35.09410,-25.65770,-20.40760,-23.82210,10.36430,-1.79190,-1.79190
2016-12-31,,,1.54800,1.01630,-2.56430,0.67250,-1.89180,-1.89180,-1.89180,-1.89180,-2.55160,-2.56430,1.15310,1.15310,-1.50000,-1.50000,3.16000,0.00230,0.02020,,,,,,,,,-177.86640,-32.54170,-19.27200,-26.39820,6.14690,-1.8335,-1.8335
2016-09-30,,,0.83530,0.99980,-1.83510,-0.00330,-1.83840,-1.83840,-1.83840,-6.23220,-1.82140,-1.83510,1.15260,1.15260,-5.50000,-5.50000,4.79860,0.00220,0.02500,,,,,,,,,-69.75330,-24.89260,-16.25960,-21.03240,7.52930,-1.1838,-1.1838
2016-06-30,,,0.64260,0.97770,-1.62020,-0.00370,-1.62390,-1.62390,-1.62390,-1.62390,-1.60680,-1.62020,1.15190,1.15190,-1.50000,-1.50000,0.57660,0.00690,0.01010,,,,,,,,,-54.17680,-97.77190,-29.18190,-53.80560,2.60220,-0.9427,-0.9427
2016-03-31,,,0.92170,1.31580,-2.23750,-0.00710,-2.24460,-2.24460,-2.24460,-2.24460,-2.22460,-2.23750,1.14580,1.14580,-2.00000,-2.00000,1.44810,,,,,,,,,,,-53.18370,-77.82980,-33.27490,-53.18370,3.66410,-1.34630,-1.34630
2015-12-31,0.00000,0.00000,1.60990,1.17250,-2.78230,0.77620,-2.00610,-2.00610,-2.00610,-2.00610,-2.77150,-2.78230,1.02960,1.02960,-1.50000,-1.50000,3.15380,,0.00190,,,,,,0.00000,,,-33.03690,-42.36000,-23.86530,-33.03690,5.30990,-1.7113,-1.7386
2015-09-30,0.05990,0.05990,0.87920,1.33940,-2.15880,0.00410,-2.15460,-2.15460,-2.15460,-2.15460,-2.14670,-2.15880,1.13940,1.13940,-2.00000,-2.00000,5.59690,,0.00470,100.00000,-3606.48200,-3606.48200,-3599.56100,-3599.56100,0.00610,0.75000,119.99900,-30.95240,-38.63820,-21.83250,-30.95240,6.08410,-1.8211,-1.8331
2015-06-30,0.07700,0.07700,1.35470,1.12410,-2.40180,-0.00270,-2.40450,-2.40450,-2.40450,-2.40450,-2.39210,-2.40180,1.11880,1.11880,-2.00000,-2.00000,6.05560,,0.00510,100.00000,-3119.21300,-3119.21300,-3122.76900,-3122.76900,0.00650,1.28640,69.96270,-27.86610,-33.19250,-20.27080,-27.86610,7.57340,-0.7913,-0.8192
2015-03-31,0.05760,0.05760,1.44840,1.17780,-2.56860,-0.00150,-2.57010,-2.57010,-2.57010,-2.57010,-2.55780,-2.56860,0.71120,0.71120,-3.50000,-3.50000,3.70090,,0.00850,100.00000,-4456.62100,-4456.62100,-4459.21100,-4459.21100,0.00590,1.91420,47.01590,-40.20260,-51.31790,-26.23170,-40.20260,6.83350,-3.26590,-3.27270
2014-12-31,,,1.91380,1.39640,-3.31020,0.25510,-3.05510,-3.05510,-3.05510,-3.04430,-3.32010,-3.31020,0.64150,0.64150,-4.50000,-4.50000,2.50850,0.00680,0.02680,,,,,,,,,-137.12900,-137.12900,-90.88610,-136.19420,3.44950,-3.7618,-3.7617
2014-09-30,,,1.06970,1.53560,-2.60530,-0.00650,-2.61180,-2.61180,-2.61180,-2.61180,-2.57380,-2.60530,0.64120,0.64120,-4.00000,-4.00000,5.01130,0.00470,0.01400,,,,,,,,,-55.03610,-55.03610,-45.11880,-54.77690,7.37640,-2.4991,-2.5462
2014-06-30,,,1.11830,1.30220,-2.42050,0.00540,-2.41510,-2.41510,-2.41510,-2.42590,-2.41000,-2.42050,0.64000,0.64000,-4.00000,-4.00000,7.66490,0.00520,0.01200,,,,,,,,,-37.40010,-37.40010,-32.79920,-37.20660,10.08980,-2.8846,-2.9854
2014-03-31,,,1.07380,1.05520,-2.12900,-0.01000,-2.13900,-2.13900,-2.13900,-2.13900,-2.11960,-2.12900,0.64000,0.64000,-3.50000,-3.50000,12.83990,0.00500,0.01020,,,,,,,,,-24.84470,-24.84470,-22.93470,-24.71940,13.45250,-3.26410,-3.56610
2013-12-31,,,0.72680,1.07710,-1.80390,-0.00390,-1.80770,-1.80770,-1.80770,-1.80130,-1.80340,-1.80390,0.38000,0.38000,-3.00000,-3.00000,12.71870,,,,,,,,,,,-17.25800,-17.25800,-15.95010,-17.25800,16.36690,-3.4263,-3.5792
2013-09-30,,,0.74500,0.70810,-1.45310,0.00330,-1.44980,-1.44980,-1.44980,-1.45630,-1.45600,-1.45310,0.29790,0.29790,-5.00000,-5.00000,25.08870,,,,,,,,,,,-11.95410,-11.95410,-11.47870,-11.95410,19.25120,-2.2629,-2.3579
2013-06-30,,,0.24010,0.10330,-0.34340,-0.00010,-0.34340,-0.34340,-0.34340,-0.34330,-0.34340,-0.34340,0.20000,0.20000,-1.50000,-1.50000,,,,,,,,,,,,,,,,,-1.4225,-1.4225
2013-03-31,,,0.04960,0.06250,-0.11210,,-0.11210,-0.11210,-0.11210,-0.11210,-0.11210,-0.11210,0.20000,0.20000,-0.50000,-0.50000,,,,,,,,,,,,,,,,,-0.75060,-0.75060
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2012-09-30,,,0.00000,,,,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
