Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-01-31,185.98400,58.91100,127.07300,36.99300,51.57600,88.56900,38.50400,3.03400,41.53800,0.88400,40.65400,40.65400,40.65400,46.65100,38.50400,140.31100,153.68100,0.28000,0.26000,3.30670,68.32470,20.70290,20.70290,22.33420,21.85890,0.15120,0.78140,115.17890,4.48600,5.21910,3.30430,4.48600,6.37880,0.015,0.0024
2017-10-31,177.00800,53.23400,123.77400,34.03500,47.24400,81.27900,42.49500,1.35900,43.85400,8.92900,34.92500,34.92500,34.92500,50.66400,42.49500,140.85700,154.25600,0.25000,0.23000,3.94710,69.92570,24.00740,24.00740,24.77520,19.73080,0.16920,2.32010,38.79180,4.26710,5.06690,3.33820,4.26710,5.79720,0.2049,0.1925
2017-07-31,167.79500,50.40000,117.39500,32.67800,46.65000,79.32800,38.06700,2.85800,40.92500,2.32300,38.60200,38.60200,38.60200,46.11100,38.06700,140.01000,153.77800,0.28000,0.25000,3.26070,69.96340,22.68660,22.68660,24.38990,23.00550,0.16200,1.72710,52.10980,5.03550,6.07420,3.72650,5.03550,5.45970,0.358,0.3404
2017-04-30,159.77200,48.87700,110.89500,28.31100,43.72100,72.03200,38.86300,0.59100,39.45400,2.45800,36.99600,36.99600,36.99600,46.81600,38.86300,137.09600,151.05600,0.27000,0.24000,2.93300,69.40830,24.32400,24.32400,24.69390,23.15550,0.16050,1.41240,63.72310,5.21880,6.42480,3.71570,5.21880,5.08760,0.94110,0.90970
2017-01-31,156.65200,46.47000,110.18200,26.09500,38.83700,64.93200,45.25000,-0.24300,45.00700,14.53200,30.47500,30.47500,30.47300,63.40000,45.25000,135.69800,147.57800,0.22000,0.20000,2.88460,70.33550,28.88570,28.88570,28.73060,19.45270,0.17080,0.85690,105.03180,4.66940,5.88810,3.32200,4.66940,4.73330,-0.0151,-0.0346
2016-10-31,142.77900,43.92500,98.85400,25.01200,40.03200,65.04400,33.81000,0.52500,34.33500,12.70500,21.63000,21.63000,21.63000,37.76000,33.81000,135.62400,147.43600,0.16000,0.15000,3.51890,69.23570,23.68000,23.68000,24.04770,15.14930,0.18110,2.17490,41.38090,3.56990,4.61420,2.74330,3.56990,4.43000,0.1679,0.1579
2016-07-31,131.34700,42.19500,89.15200,23.56300,41.76700,65.33000,23.82200,-1.36200,22.46000,9.50200,12.95800,12.95800,12.95700,27.76100,23.82200,135.12600,147.15500,0.10000,0.09000,2.82100,67.87520,18.13670,18.13670,17.09970,9.86470,0.16680,1.47640,60.95820,2.29300,3.04240,1.64600,2.29300,4.15610,0.0725,0.0662
2016-04-30,119.76400,41.09100,78.67300,22.07300,38.79400,60.86700,17.80600,2.74700,20.55300,8.04400,12.50900,12.50900,12.50900,21.63100,17.80600,133.99600,145.70800,0.09000,0.09000,2.64790,65.69000,14.86760,14.86760,17.16130,10.44470,0.15930,1.46450,61.45290,2.35780,3.21320,1.66390,2.35780,3.94780,0.75050,0.73550
2016-01-31,114.27000,39.74400,74.52600,20.09700,39.21800,59.31500,15.21100,-0.40000,14.81100,-2.77900,17.59000,17.59000,17.56800,19.42400,15.21100,132.02000,144.97700,0.13000,0.13000,2.68930,65.21920,13.31150,13.31140,12.96140,15.37410,0.16190,0.78920,114.04410,3.48150,4.85990,2.49220,3.48150,3.78340,0.0241,0.0079
2015-10-31,106.92100,37.01200,69.90900,17.66700,32.14200,49.80900,20.10000,0.11000,20.21000,9.72800,10.48200,10.48200,10.47300,23.27400,20.10000,132.41300,145.06300,0.08000,0.07000,3.13340,65.38380,18.79890,18.79890,18.90180,9.79510,0.17110,1.41990,63.38410,2.21150,3.17670,1.67700,2.21150,3.56950,0.1355,0.1042
2015-07-31,98.10700,33.47300,64.63400,15.25500,27.02600,42.28100,22.35300,-0.44500,21.90800,8.50200,13.40600,13.40600,13.39000,24.44700,22.35300,131.79900,144.87100,0.10000,0.09000,3.88950,65.88110,22.78430,22.78430,22.33070,13.64840,0.16580,1.44320,62.35980,2.95520,3.07950,2.26590,2.95520,3.42880,0.1046,0.0359
2015-04-30,89.92300,31.98500,57.93800,12.95700,24.05600,37.01300,20.92500,0.76300,21.68800,8.70600,12.98200,12.98200,12.98200,22.71200,20.92500,131.16300,144.73400,0.10000,0.09000,3.71710,64.43070,23.26990,23.26990,24.11840,14.43680,0.15810,1.28060,70.27710,3.02650,3.16570,2.28290,3.02650,3.25860,0.28870,0.25600
2015-01-31,87.01200,31.15600,55.85600,11.74200,23.43100,35.17300,20.68300,-1.66000,19.02300,5.69700,13.32600,13.32600,13.08100,22.50100,20.68300,127.71300,144.20400,0.10000,0.09000,3.70300,64.19350,23.77030,23.77030,21.86250,15.03360,0.15970,0.93900,95.84300,3.27550,3.35600,2.44560,3.27550,3.10400,-0.0096,-0.0136
2014-10-31,83.82500,30.41600,53.40900,10.63500,22.83300,33.46800,19.94100,-0.98900,18.95200,8.69400,10.25800,10.25800,10.25800,21.57400,19.94100,129.21200,144.28900,0.08000,0.07000,4.17150,63.71490,23.78880,23.78880,22.60900,12.23740,0.17020,1.67730,53.65640,2.69090,2.76460,2.08260,2.69090,2.92320,0.2359,0.231
2014-07-31,75.66400,28.13600,47.52800,9.78700,20.95600,30.74300,16.78500,-0.10100,16.68400,7.10600,9.57800,9.57800,9.57800,18.19700,16.78500,127.31400,143.35300,0.07000,0.07000,4.09660,62.81450,22.18360,22.18360,22.05010,12.65860,0.16300,1.13380,79.38160,2.68000,2.76170,2.06320,2.68000,2.76170,0.1154,-0.0589
2014-04-30,66.72100,25.95000,40.77100,8.99200,19.22200,28.21400,12.55700,-0.03000,12.52700,5.30600,7.22100,7.22100,7.22100,13.79900,12.55700,123.90200,142.84900,0.06000,0.05000,4.13690,61.10670,18.82020,18.82020,18.77520,10.82270,0.15330,1.01540,88.63760,2.18630,2.26150,1.65950,2.18630,2.58900,0.12690,0.12330
2014-01-31,62.80300,24.35800,38.44500,7.85800,19.27900,27.13700,11.30800,-0.36500,10.94300,4.69600,6.24700,6.24700,-2.77700,12.25400,11.30800,51.72500,68.02400,0.04000,0.04000,4.08390,61.21520,18.00550,18.00550,17.42430,-4.42180,0.16960,1.07480,83.73760,2.23030,2.32490,1.68700,2.23030,2.24450,0.4204,0.3961
2013-10-31,54.97900,21.39200,33.58700,6.58500,17.01700,23.60200,9.98500,0.12500,10.11000,3.58500,6.52500,6.52500,2.33900,10.85700,9.98500,35.80200,131.96300,0.07000,0.05000,4.67520,61.09060,18.16150,18.16150,18.38880,4.25440,0.15920,1.12870,79.73610,2.41090,2.51960,1.88970,2.41090,2.17200,-0.3536,-0.3355
2013-07-31,49.58100,19.14300,30.43800,6.35700,14.24300,20.60000,9.83800,-0.06500,9.77300,3.77500,5.99800,5.99800,5.99800,10.43800,9.83800,24.41800,37.03800,0.05000,0.03000,,61.39050,19.84230,19.84230,19.71120,12.09740,,,,,,,,,0.1522,0.1212
2013-04-30,42.78800,17.70900,25.07900,5.52700,11.37900,16.90600,8.17300,-0.49900,7.67400,2.82900,4.84500,4.84500,4.84500,8.52900,8.17300,21.61000,32.98800,0.04000,0.03000,,58.61220,19.10120,19.10120,17.93490,11.32330,,,,,,,,,0.39480,0.38820
2013-01-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,-0.7841,-0.7411
2012-10-31,35.79600,15.85600,19.94000,3.60500,7.55100,11.15600,8.78400,0.07400,8.85800,3.10900,5.74900,5.74900,5.74900,8.78400,8.78400,20.74300,30.36900,0.05000,0.03000,,55.70450,24.53910,24.53910,24.74580,16.06050,,,,,,,,,0.7841,0.7411
2012-01-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
2011-01-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
