Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-03-31,4038.00000,306.00000,3732.00000,2640.00000,2640.00000,1092.00000,1092.00000,281.00000,811.00000,811.00000,,762.00000,526.00000,529.00000,1.45000,1.44000,0.42920,1.11250,30.78660,21.48290,0.01200,2.21600,2.99840,0.27410,1.21070,72.41670,5.24760,5.24760
2011-12-31,3884.00000,335.00000,3549.00000,2909.00000,2909.00000,640.00000,640.00000,147.00000,493.00000,493.00000,,459.00000,524.00000,526.00000,0.85000,0.85000,0.37640,0.98540,19.05330,13.66480,0.01240,1.38450,1.81910,0.18180,0.82540,70.67550,2.7529,2.7529
2011-09-30,3899.00000,355.00000,3544.00000,2401.00000,2401.00000,1143.00000,1143.00000,309.00000,834.00000,834.00000,,822.00000,524.00000,526.00000,1.57000,1.55000,0.42010,0.94250,34.81570,25.03810,0.01220,2.34230,3.07910,0.30950,1.29860,70.80230,1.6863,1.6863
2011-06-30,3999.00000,397.00000,3602.00000,2456.00000,2456.00000,1146.00000,1146.00000,234.00000,912.00000,912.00000,,884.00000,524.00000,527.00000,1.69000,1.67000,0.43030,1.00870,34.49730,26.61050,0.01260,2.66470,3.75630,0.34660,1.48980,66.29850,5.6483,5.6483
2011-03-31,4038.00000,407.00000,3631.00000,2491.00000,2491.00000,1140.00000,1140.00000,308.00000,832.00000,832.00000,,833.00000,524.00000,526.00000,1.59000,1.57000,0.43440,1.03790,35.51400,25.95020,0.01240,2.51590,3.62480,0.32080,1.39560,64.10080,1.38210,1.38210
2010-12-31,4373.00000,470.00000,3903.00000,2782.00000,2782.00000,1121.00000,1121.00000,301.00000,820.00000,820.00000,,798.00000,517.00000,520.00000,1.56000,1.54000,0.47150,1.20250,32.38950,23.05690,0.01310,2.54730,3.71290,0.31030,1.31960,62.42970,0.8165,0.8165
2010-09-30,4084.00000,486.00000,3598.00000,2644.00000,2644.00000,954.00000,954.00000,179.00000,775.00000,775.00000,328.00000,1094.00000,523.00000,526.00000,2.08000,2.07000,0.46150,1.21730,30.65550,35.15420,0.01200,2.42040,3.49920,0.29790,1.27760,62.10270,0.3367,0.3367
2010-06-30,4350.00000,438.00000,3912.00000,2825.00000,2825.00000,1087.00000,1087.00000,306.00000,781.00000,781.00000,22.00000,786.00000,524.00000,527.00000,1.49000,1.47000,0.48010,1.30450,35.18940,25.44510,0.01180,2.57380,4.14280,0.29840,1.31020,59.02860,3.5566,3.5566
2010-03-31,4289.00000,526.00000,3763.00000,2864.00000,2864.00000,899.00000,899.00000,251.00000,648.00000,648.00000,23.00000,333.00000,498.00000,500.00000,0.67000,0.66000,0.48970,1.44260,29.84730,11.05580,0.01130,2.25090,3.87560,0.24420,1.12340,55.95820,4.54400,4.54400
2009-12-31,5479.00000,593.00000,4886.00000,3258.00000,3258.00000,1628.00000,1628.00000,525.00000,1103.00000,1103.00000,4.00000,1011.00000,454.00000,455.00000,2.21000,2.19000,0.42930,1.20550,42.42900,26.34870,0.01420,4.48500,5.61090,0.40870,1.93270,70.49130,7.1603,7.1603
2009-09-30,4517.00000,664.00000,3853.00000,3128.00000,3128.00000,725.00000,725.00000,185.00000,540.00000,540.00000,19.00000,467.00000,460.00000,461.00000,1.01000,1.00000,0.45050,1.32360,24.66830,15.88980,0.01080,2.27820,2.85280,0.19900,0.93710,68.68330,2.5058,2.5058
2009-06-30,4610.00000,807.00000,3803.00000,3579.00000,3579.00000,224.00000,224.00000,29.00000,195.00000,195.00000,12.00000,65.00000,451.00000,453.00000,0.14000,0.14000,0.46860,1.51630,8.24740,2.39320,0.00970,0.90610,1.17630,0.06970,0.35170,63.91970,1.0206,1.0206
2009-03-31,4625.00000,939.00000,3686.00000,3038.00000,3038.00000,648.00000,648.00000,128.00000,520.00000,520.00000,10.00000,460.00000,443.00000,444.00000,1.04000,1.03000,0.48220,1.69110,23.09340,16.39340,0.00980,2.50930,3.15570,0.18160,0.93960,64.39550,1.95950,1.95950
