Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,14.90380,6.01960,-20.92350,0.16130,-20.76210,-20.76210,-20.76210,-20.76210,-20.92260,-20.92350,15.59420,15.59420,-1.31000,-1.31000,9.36830,,,-19.66430,-19.66430,-17.56730,-19.66430,6.46440,-0.4819,-0.4819
2020-09-30,11.23720,5.94640,-17.18360,0.28110,-16.90250,-16.90250,-16.90250,-16.90250,-17.18270,-17.18360,16.04470,16.04470,-1.05000,-1.05000,37.01640,,,-13.83070,-13.83070,-13.45750,-13.83070,7.54900,-0.7546,-0.7546
2020-06-30,5.32400,7.43320,-12.75720,1.63880,-11.11840,-11.11840,-11.11840,-11.11840,-12.75620,-12.75720,15.32310,15.32310,-0.73000,-0.73000,57.78100,,,-8.40820,-8.40820,-8.26280,-8.40820,8.34170,-0.3144,-0.3144
2020-03-31,4.50780,5.46670,-9.97440,-0.69890,-10.67330,-10.67330,-10.67330,-10.67330,-9.97340,-9.97440,14.73820,14.73820,-0.72000,-0.72000,50.96680,,,-9.43210,-9.43210,-9.24730,-9.43210,7.57380,-0.23240,-0.23240
2019-12-31,1.62620,2.93800,-4.56420,0.03710,-4.52700,-4.52700,-4.52700,-4.52700,-4.56310,-4.56420,9.24120,9.24120,-0.38000,-0.38000,80.21440,,0.00100,-3.91350,-3.91350,-3.86480,-3.91350,8.00150,-0.4672,-0.4672
2019-09-30,1.88740,1.82000,-3.70740,0.03790,-3.66950,-3.66950,-3.66950,-3.66950,-3.70630,-3.70740,9.76120,9.76120,-0.38000,-0.38000,3.27110,,0.04280,-61.39070,-61.39060,-43.09880,-61.39060,0.60150,-0.1531,-0.1531
2019-06-30,3.06990,1.06580,-4.13570,0.01310,-4.12260,-4.12260,-4.12260,-4.12260,-4.13460,-4.13570,8.25130,8.25130,-0.50000,-0.50000,3.83070,,0.04780,-54.14980,-54.14980,-40.33950,-54.14980,0.78130,-0.4204,-0.4204
2019-03-31,1.27590,1.42610,-2.70200,0.01590,-2.68610,-2.68610,-2.68610,-2.68610,-2.70090,-2.70200,7.50950,7.50950,-0.36000,-0.36000,1.09410,,0.06070,-566.80010,-566.80210,-103.16230,-566.80240,0.06120,-0.26790,-0.26790
2018-12-31,1.25740,,-3.47900,,,,,-7.12930,0.12590,,6.39600,6.39600,-1.12000,-1.12000,1.62630,,0.08000,,,,,0.19280,-0.2208,-0.2208
2018-09-30,1.42150,0.98970,-2.41120,-0.96890,-3.38010,-3.38010,-3.38010,-3.38010,-2.41120,-2.41120,3.13750,3.13750,-1.08000,-1.08000,0.17880,-0.57560,-0.38820,38.67220,38.67220,-217.22880,60.93120,-2.78580,-0.5326,-0.5326
2018-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,1.191,1.1918
2018-03-31,1.66690,0.88300,-2.54990,-0.65200,-3.20190,-3.20190,-3.20190,-3.20190,-2.04700,-2.54990,3.13690,3.13690,-1.04000,-1.04000,0.80950,-2.13090,-0.69260,138.25090,138.25100,-66.76520,432.85490,-0.73820,-1.19100,-1.19180
2017-12-31,0.15070,,-1.45660,,,,,-1.42740,0.20550,,3.13680,3.13680,-0.44000,-0.44000,1.36440,0.63920,1.92600,,,,,0.22990,-0.3604,-0.3604
2017-09-30,0.16580,0.81510,-0.98090,-0.00080,-0.98170,-0.98170,-0.98170,-0.98170,-0.98090,-0.98090,3.13320,3.13320,-0.32000,-0.32000,1.51730,0.31670,0.59610,-67.02480,-67.02470,-17.48780,-45.79750,0.46700,-0.3125,-0.3133
2017-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,1.8113,1.827
2017-03-31,0.49070,1.79230,-2.28300,0.30150,-1.98150,-1.98150,-1.98150,-1.98150,-2.21590,-2.28300,3.00900,3.00900,-0.64000,-0.64000,2.63940,,0.00980,-70.71630,-70.71630,-47.51400,-70.71630,0.93090,-1.81130,-1.82700
2016-12-31,0.25410,,-1.53640,,-1.03080,,,-1.03080,0.02360,,3.00900,3.00900,-0.36000,-0.36000,3.74710,,0.02350,,,,,1.55370,-0.4821,-0.4828
2016-09-30,0.36420,1.25240,-1.61660,-0.02400,-1.64060,-1.64060,-1.64060,-1.64060,-1.61660,-1.61660,3.00880,3.00880,-0.56000,-0.56000,3.14940,,0.02950,-29.43360,-29.43360,-20.70880,-29.43360,1.85240,-0.7127,-0.721
2016-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,3.4383,3.618
2016-03-31,0.60910,2.13800,-2.74710,0.88730,-1.85980,-1.85980,-1.85980,-1.85980,-2.71360,-2.74710,3.00090,3.00090,-0.60000,-0.60000,4.89840,,,-18.22430,-18.22430,-14.62340,-18.22430,3.39630,-3.43830,-3.61800
2015-12-31,2.11820,,-5.72230,,-2.46070,,,-2.46070,0.00300,,2.85500,2.85500,-0.88000,-0.88000,3.27190,,0.00750,,,,,3.92180,-1.3493,-1.5156
2015-09-30,2.86560,1.76400,-4.62960,9.29270,4.66310,4.66310,4.66310,4.66310,-4.62960,-4.62960,2.70100,3.23430,1.72000,1.44000,3.01550,,0.01280,33.70430,33.70420,22.76420,33.70420,5.02470,-0.9943,-0.9947
2015-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,4.3721,4.3793
2015-03-31,2.27480,2.30350,-4.57830,2.11530,-2.46300,-2.46300,-2.46300,-2.46300,-4.57240,-4.57830,2.68480,2.68480,-0.92000,-0.92000,1.10130,,,-98.77530,-98.75700,-8.84370,-98.75700,0.18560,-4.37210,-4.37930
2014-12-31,2.09160,2.29330,-4.38490,9.84030,5.45540,5.45540,5.45540,5.45540,-4.38500,-4.38490,2.53780,3.52180,2.20000,1.60000,1.16570,,0.00830,118.79600,118.78380,16.63630,118.78380,0.34220,-0.934,-0.9337
2014-09-30,0.71900,3.00360,-3.72260,-26.11590,-29.83850,-29.83850,-29.83850,-29.83850,-4.11900,-3.72260,2.03630,2.03630,-14.64000,-14.64000,0.57390,,-0.00720,143.97010,143.99330,-107.14960,143.99330,-1.89010,-1.1404,-1.1456
2014-06-30,-4.89000,10.63000,-5.74000,-14.40000,-21.10000,-21.10000,-21.10000,-21.10000,-5.57900,-5.74000,,,,0.00000,0.96150,,-0.05260,1896.97500,1902.68200,-81.89580,1902.68200,-0.11010,0.4737,0.4761
2014-03-31,0.21580,0.49610,-0.71190,7.20570,6.49380,6.49380,6.49380,6.49380,-0.47290,-0.71190,0.82150,3.89830,7.92000,1.68000,,,,,,,,,-0.47370,-0.47610
2013-12-31,4.26570,,-5.05520,,-5.16680,,,-5.16680,0.10750,,0.61470,0.61470,-8.40000,-8.40000,,,,,,,,,-0.6827,-0.6958
2013-09-30,0.27440,0.20750,-0.48180,-1.08340,-1.56520,-1.56520,-1.56520,-1.56520,-0.48180,-0.48180,0.61330,0.61330,-2.56000,-2.56000,,,,,,,,,-0.6664,-0.6677
2012-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
