Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,44.28200,4.31900,39.96300,5.56200,-7.38700,30.93700,9.02600,-7.65500,1.37100,1.37100,1.37100,,1.37100,28.51000,9.02600,224.49930,225.86540,0.01000,0.01000,0.23270,0.30320,20.38300,20.38300,3.09610,3.09610,0.02060,0.08580,0.09810,0.06370,0.06590,7.11070,0.11850,0.01250
2021-12-31,43.60600,8.19900,35.40700,1.77800,,18.93900,16.46800,-4.39100,12.07700,12.07700,12.07700,0.00000,12.07700,35.54400,16.46800,223.32530,224.29330,0.06000,0.05000,0.23680,0.31030,37.76540,37.76540,27.69570,27.69580,0.02000,0.75430,0.86500,0.55460,0.57570,7.14220,0.1419,-0.0871
2021-09-30,43.06300,3.02400,40.03900,6.34800,-10.24100,33.84800,6.19100,-11.73700,-5.54600,-5.54600,-5.54600,377.19100,371.64500,25.68800,6.19100,223.66200,223.66200,1.66000,1.66000,0.24390,0.32250,14.37660,14.37660,-12.87880,863.02620,0.01960,-0.34630,-0.39740,-0.25210,-0.26180,7.15550,0.105,0.0805
2021-06-30,43.74700,3.27500,40.47200,6.63900,-6.93300,31.18700,9.28500,-9.53400,-0.24900,-0.24900,-0.24900,16.30500,16.05600,31.59000,9.28500,223.08300,223.08300,0.07000,0.07000,0.36650,0.66720,21.22430,21.22430,-0.56920,36.70200,0.01370,-0.01520,-0.01740,-0.00780,-0.00960,7.33910,0.1967,0.0513
2021-03-31,42.42200,3.21400,39.20800,6.62300,-10.66300,35.51000,3.69800,-8.76400,-5.06600,-5.06600,-5.06600,7.94800,2.88200,30.43400,3.69800,222.48100,222.48100,0.01000,0.01000,0.36220,0.84230,8.71720,8.71720,-11.94190,6.79360,0.01330,-0.30850,-0.37120,-0.15930,-0.19680,7.37380,0.16690,0.13400
2020-12-31,14.14300,-3.39100,17.53400,3.74300,-2.70300,15.11800,2.41600,-2.89000,-0.47400,-0.47400,-0.47400,15.22200,14.74800,28.06500,2.41600,221.43660,221.62240,0.07000,0.07000,0.36040,0.65230,17.08270,17.08280,-3.35150,104.27770,0.00440,-0.02870,-0.03310,-0.01480,-0.01830,7.44830,0.1449,0.2369
2020-09-30,40.72200,4.40500,36.31700,7.79600,-2.23500,27.03300,9.28400,-9.86500,-0.58100,-0.58100,-0.58100,5.84500,5.26400,36.01700,9.28400,221.34700,221.34700,0.02000,0.02000,0.37070,0.86180,22.79850,22.79850,-1.42670,12.92670,0.01250,-0.03500,-0.04260,-0.01780,-0.02210,7.48540,0.112,0.03
2020-06-30,41.73100,3.89500,37.83600,7.38600,1.79200,22.70400,15.13200,-10.80900,4.32300,4.32300,4.32300,6.77200,11.09500,40.79200,15.13200,220.99200,221.02900,0.05000,0.05000,0.35780,0.82860,36.26080,36.26080,10.35920,26.58700,0.01300,0.25860,0.30720,0.13430,0.16610,7.56830,0.1171,0.08
2020-03-31,69.18500,11.48800,57.69700,9.15000,-0.49400,36.70900,20.98800,-15.31900,5.66900,5.66900,5.66900,,5.66900,48.81600,20.98800,221.54100,221.57100,0.03000,0.03000,0.37050,0.85680,30.33610,30.33610,8.19400,8.19400,0.02090,0.33490,0.40000,0.17150,0.21080,7.64570,0.13510,0.08830
2019-12-31,-40.25500,-19.29600,-20.95900,2.13900,-8.00000,0.00600,-20.96500,-1.83600,-22.80100,-22.80100,-22.80100,,1.78700,3.38000,-20.96500,157.24730,157.24730,0.01000,0.01000,0.34130,0.77970,52.08050,52.08050,56.64140,-4.43920,-0.01240,-1.31160,-1.56930,-0.70380,-0.86400,7.83380,0.1261,-2.7552
2019-09-30,48.06300,10.74000,37.32300,5.77900,-13.00000,35.03300,2.29000,-11.92000,-9.63000,-9.63000,-9.63000,,-9.63000,18.27100,2.29000,137.06400,137.06400,-0.07000,-0.07000,0.30850,0.91980,4.76460,4.76460,-20.03620,-20.03620,0.02420,-0.98340,-1.15110,-0.48410,-0.68000,7.12510,0.1,-0.415
2019-06-30,46.93700,10.14200,36.79500,5.02800,,20.63800,16.15700,-9.89300,6.26400,6.26400,6.26400,,6.26400,31.31300,16.15700,136.13600,136.16100,0.05000,0.05000,0.26820,0.82900,34.42270,34.42270,13.34560,13.34560,0.02420,0.62430,0.72540,0.32270,0.45680,7.35660,0.1369,0.0993
2019-03-31,46.46700,9.12800,37.33900,4.89700,,23.14300,14.19600,-9.83500,4.36100,4.36100,4.36100,,4.36100,31.97200,14.19600,136.17900,136.20500,0.03000,0.03000,0.26100,0.80540,30.55070,30.55070,9.38520,9.38520,0.02370,0.42480,0.49470,0.22240,0.31390,7.52530,0.14640,0.13860
2018-12-31,46.57100,9.88800,36.68300,5.32900,,20.73900,15.94400,-9.47800,6.46600,6.46600,6.46600,,6.46600,30.93700,15.94400,131.04060,131.06440,0.04000,0.04000,0.25180,0.77990,34.23590,34.23590,13.88420,13.88420,0.02370,0.61730,0.72390,0.32930,0.46190,7.67510,0.1336,-0.4703
2018-09-30,45.51800,9.44700,36.07100,4.56700,,19.41600,16.65500,-8.93800,7.71700,7.71700,7.71700,,7.71700,31.01800,16.65500,132.46710,132.49200,0.06000,0.06000,0.22690,0.73680,36.58990,36.58990,16.95370,16.95370,0.02370,0.73690,0.86040,0.40220,0.56970,7.80040,0.1351,0.032
2018-06-30,43.95000,9.70200,34.24800,4.57200,,18.85400,15.39400,-8.20800,7.18600,7.18600,7.18600,,7.18600,29.44000,15.39400,129.92600,129.94800,0.06000,0.06000,0.22960,0.74810,35.02620,35.02620,16.35040,16.35040,0.02310,0.69700,0.81920,0.37790,0.53700,7.86540,0.1449,-0.466
2018-03-31,41.29400,8.29000,33.00400,4.04200,,17.75900,15.24500,-7.74100,7.50400,7.50400,7.50400,,7.50400,28.63100,15.24500,126.38400,126.40200,0.06000,0.06000,0.19720,0.70230,36.91820,36.91820,18.17210,18.17210,0.02250,0.73880,0.86860,0.40960,0.59310,7.93390,0.15260,-0.30580
2017-12-31,37.25800,7.50200,29.75600,3.77800,,16.42400,13.33200,-6.92400,6.40800,6.40800,6.40800,,6.40800,25.86600,13.33200,101.71410,101.73190,0.05000,0.05000,0.18130,0.68970,35.78290,35.78290,17.19900,17.19900,0.02100,0.64690,0.76290,0.36040,0.52960,7.82670,0.1271,-1.5485
2017-09-30,36.20500,8.36800,27.83700,3.76000,,15.61200,12.22500,-6.78600,5.43900,5.43900,5.43900,,5.43900,24.14600,12.22500,105.38800,105.40500,0.05000,0.05000,0.19720,0.70450,33.76610,33.76610,15.02280,15.02280,0.02280,0.60910,0.72910,0.34290,0.48900,7.96030,0.1064,-0.0628
2017-06-30,27.60200,5.30000,22.30200,3.56300,,12.58800,9.71400,-5.07300,4.64100,4.64100,4.64100,,4.64100,19.14100,9.71400,94.91100,94.92600,0.05000,0.05000,0.25610,0.84300,35.19310,35.19310,16.81400,16.81400,0.01810,0.58260,0.71460,0.30350,0.43340,7.97760,0.1283,-2.3396
2017-03-31,24.02200,4.92600,19.09600,2.93100,,10.54100,8.55500,-3.76400,4.79100,4.79100,4.79100,,4.79100,16.60100,8.55500,86.48290,86.49950,0.06000,0.06000,0.29830,0.66690,35.61320,35.61320,19.94420,19.94420,0.01930,0.65880,0.77740,0.38400,0.46230,8.04180,0.14760,-1.79820
2016-12-31,19.21000,3.10900,16.10100,2.43200,0.09300,8.60200,7.49900,-2.15300,5.34600,5.34600,5.34600,,5.34600,13.99500,7.49900,66.99130,67.00710,0.08000,0.08000,0.24690,0.55380,39.03700,39.03700,27.82930,27.82930,0.01800,0.79980,0.93730,0.49960,0.60230,8.07830,0.1565,-4.485
2016-09-30,13.59400,1.79400,11.80000,2.06300,-1.82100,8.66600,3.13400,-0.62600,2.50800,2.50800,2.50800,,2.50800,8.04600,3.13400,71.85200,71.86700,0.03000,0.03000,0.18080,0.22070,23.05430,23.05430,18.44930,18.44930,0.01760,0.41090,0.46200,0.32530,0.33660,8.10300,0.0736,-0.8294
2016-06-30,12.20300,1.57700,10.62600,1.81500,-1.94600,8.06100,2.56500,-0.73200,1.83300,1.83300,1.83300,,1.83300,6.98600,2.56500,63.51480,63.53100,0.03000,0.03000,0.14590,0.17080,21.01940,21.01940,15.02090,15.02090,0.01810,0.32980,0.37020,0.27240,0.28170,8.17070,0.0563,-0.908
2016-03-31,11.42400,1.68400,9.74000,1.72000,-1.66500,7.25100,2.48900,-0.87900,1.61000,1.61000,1.61000,,1.61000,6.43200,2.48900,53.66700,53.68000,0.03000,0.03000,0.18550,0.22770,21.78750,21.78750,14.09310,14.09310,0.01870,0.33360,0.38070,0.26390,0.27170,8.25600,0.08630,-1.51670
2015-12-31,9.02500,1.68700,7.33800,1.52900,-2.96300,7.49700,-0.15900,-0.68300,-0.84200,-0.84200,-0.84200,,-0.84200,3.03800,-0.15900,28.65850,28.65850,-0.02000,-0.02000,0.18340,0.22460,-1.76180,-1.76180,-9.32960,-9.32960,0.01780,-0.21030,-0.24360,-0.16620,-0.17180,8.25620,0.0889,-5.5981
2015-09-30,6.88400,0.82700,6.05700,1.07800,-3.76000,7.27600,-1.21900,-0.54200,-1.76100,-1.76100,-1.76100,,-1.76100,1.37900,-1.21900,34.79480,34.79480,-0.05000,-0.05000,0.17730,0.21550,-17.70770,-17.70770,-25.58110,-25.58110,0.01710,-0.54200,-0.61550,-0.43680,-0.44600,8.31350,-0.0167,-2.2337
2015-06-30,3.06700,0.18700,2.88000,0.73700,-2.81100,4.47400,-1.59400,-0.29100,-1.88500,-1.88500,-1.88500,,-1.88500,-0.50900,-1.59400,24.05900,24.05900,-0.08000,-0.08000,,,-51.97260,-51.97260,-61.46070,-61.46070,0.01190,-0.75130,-0.82160,-0.73010,-0.75130,8.38610,-0.0941,-2.8484
2015-03-31,2.31000,0.13500,2.17500,0.68400,-0.71600,2.08400,0.09100,-0.37000,-0.27900,-0.27900,-0.27900,,-0.27900,0.91300,0.09100,11.61200,11.61200,-0.02000,-0.02000,,,3.93940,3.93940,-12.07790,-12.07790,0.01520,-0.18880,-0.20220,-0.18320,-0.18880,8.41580,0.13670,-2.30860
2014-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0.3604,6.9881
2014-09-30,0.06500,0.00400,0.06100,0.18600,-0.26900,0.48900,-0.42800,-0.05400,-0.48200,-0.48200,-0.48200,,-0.48200,-0.42800,-0.42800,0.67140,0.67140,-0.72000,-0.72000,,,-658.46150,-658.46150,-741.53850,-741.53850,,,,,,,-0.3604,-1.9881
2014-06-30,,,,0.01900,-0.03600,,-0.05500,,-0.05500,-0.05500,-0.05500,,-0.05500,-0.05500,-0.05500,0.02000,0.02000,-2.75000,-2.75000,,,,,,,,,,,,,0,-5
