Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,8.50800,3.22500,-11.73300,-0.02900,-11.76200,-11.76200,-11.76200,-11.76200,-11.65600,-11.73300,23.49200,23.49200,-0.50000,-0.50000,10.60270,0.04280,0.04880,,,,,,,,,-11.73350,-11.73350,-10.22890,-11.23100,4.26690,-0.50340,-0.50340
2021-12-31,,,6.25800,2.87700,-9.13500,-0.04900,-9.18400,-9.18400,-9.18400,-9.18400,-9.05400,-9.13500,23.36100,23.36100,-0.40000,-0.40000,10.35900,0.04200,0.04380,,,,,,,,,-8.24630,-8.24630,-7.26090,-7.90030,4.74080,-0.4198,-0.42
2021-09-30,,,8.60700,2.79300,-11.40000,-0.04700,-11.44700,-11.44700,-11.44700,-11.44700,-11.32500,-11.40000,23.36700,23.36700,-0.49000,-0.49000,10.36550,0.03910,0.04070,,,,,,,,,-9.56150,-9.56150,-8.47380,-9.18800,5.12080,-0.3238,-0.3266
2021-06-30,,,9.11900,2.59500,-11.71400,-0.06000,-11.77400,-11.77400,-11.77400,-11.77400,-11.69400,-11.71400,23.33000,23.33000,-0.50000,-0.50000,15.95540,0.03600,0.03730,,,,,,,,,-9.04950,-9.04950,-8.20790,-8.72400,5.56720,-0.4148,-0.4149
2021-03-31,,,6.71400,3.10300,-9.81700,-0.07000,-9.88700,-9.88700,-9.88700,-9.88700,-9.80400,-9.81700,23.28400,23.28400,-0.42000,-0.42000,22.12610,0.03330,0.03440,,,,,,,,,-7.02590,-7.02590,-6.42050,-6.79210,6.03910,-0.37740,-0.37820
2020-12-31,,,5.81300,2.52200,-8.33500,-0.00300,-8.33800,-8.33800,-8.33800,-8.33800,-8.32500,-8.33500,5.99100,5.99100,22.61000,22.61000,16.42910,0.01270,0.03000,,,,,,,,,-5.58000,-5.58000,-5.11900,-5.50910,6.42420,18.9285,18.9806
2020-09-30,,,7.76900,1.79000,-9.55900,-0.02800,-9.58700,-9.58700,-9.58700,-9.58700,-9.55100,-9.55900,0.77600,0.77600,-12.35000,-12.35000,7.29720,0.03850,0.06980,,,,,,,,,18.63690,-14.97850,-12.21510,-14.40230,77.86500,-9.5743,-9.6295
2020-06-30,,,5.66200,0.72700,-6.38900,-0.05700,-6.44600,-6.44600,-6.44600,-6.44600,-6.37200,-6.38900,0.76400,0.76400,-8.43000,-8.43000,,,,,,,,,,,,,,,,,-6.1518,-6.161
2020-03-31,,,4.61000,0.52300,-5.13300,-0.03500,-5.16800,-5.16800,-5.16800,-5.16800,-5.13200,-5.13300,0.76400,0.76400,-6.76000,-6.76000,,,,,,,,,,,,,,,,,-7.79580,-7.79580
2019-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,12.7094,12.7134
2019-09-30,,,2.10700,0.45700,-2.56400,0.01300,-2.55100,-2.55100,-2.55100,-2.55100,-2.56400,-2.56400,0.76400,0.76400,-3.34000,-3.34000,,,,,,,,,,,,,,,,,-12.7094,-12.7134
