Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-06-30,10962.83000,,10962.83000,6284.27000,,4678.56000,,3589.39000,1051.47000,2537.92000,2273.62000,-11.59300,2262.02600,6836.35500,6836.35500,0.33000,0.33000,0.60040,2.46580,32.74150,20.63360,0.00690,2.51880,2.76350,0.14280,1.00640,,0.00000,
2014-03-31,11232.09000,,11232.09000,,,11232.09000,,11232.09000,,11232.09000,1354.15900,-47.63900,1306.52000,6841.13500,6841.13500,0.19000,0.19000,0.64660,3.01400,100.00000,11.63200,0.00710,1.43780,1.60020,0.08540,0.50810,,10.2093,9.7636
2013-12-31,11307.60000,,11307.60000,,,11307.60000,,11307.60000,,11307.60000,1952.23500,-5.05900,1947.17600,6838.35100,6842.11200,0.28000,0.28000,0.53000,1.73960,100.00000,17.22010,0.00720,2.09890,2.29680,0.12430,0.98650,,0,0
2013-09-30,11488.27000,,11488.27000,,,11488.27000,,11488.27000,,11488.27000,2193.21800,-11.63200,2181.58600,6840.02700,6840.02700,0.32000,0.32000,0.54030,1.98910,100.00000,18.98970,0.00760,2.41910,2.65010,0.14540,1.11210,,0,0
2013-06-30,12451.63000,,12451.63000,6887.86000,,5563.77000,,4632.83000,1348.91000,3283.92000,2946.76300,0.00000,2946.76300,6814.45000,6817.35000,0.43000,0.43000,0.53200,1.98090,37.22570,23.67780,0.00840,3.33410,3.66330,0.19890,1.56020,,0.00000,
2013-03-31,13820.58000,,13820.58000,,,13820.58000,,13820.58000,,13820.58000,3007.57600,-59.38700,2948.18900,6769.62900,6769.62900,0.44000,0.44000,0.62480,2.74810,100.00000,21.33190,0.00770,2.84310,3.17060,0.16790,1.06660,,3.5409,3.1987
2012-12-31,12255.90000,,12255.90000,,,12255.90000,,12255.90000,0.00000,12255.90000,2420.48000,-11.81900,2408.66100,6769.78200,6769.78200,0.36000,0.36000,0.58250,3.36050,100.00000,19.65310,0.00700,2.55440,2.84760,0.13770,1.06650,,0,0
2012-09-30,12957.21000,,12957.21000,,,12957.21000,,12957.21000,,12957.21000,3693.60200,-986.00000,2707.60200,6770.69700,6770.69700,0.40000,0.40000,0.58970,2.28930,100.00000,20.89650,0.00730,3.94430,4.42270,0.20850,1.61850,,0,0
2012-06-30,11898.74000,1003.76000,10894.98000,7651.87000,7651.87000,3243.11000,,2943.96000,1087.76000,1856.20000,1534.31100,-27.64200,1506.66900,6769.41700,6769.41700,0.22000,0.22000,0.62340,2.84620,22.99130,11.76660,0.00740,1.71890,1.93820,0.08890,0.64730,,0.00000,
2012-03-31,12646.01000,,12646.01000,,,12646.01000,,12646.01000,,12646.01000,1265.14700,80.26700,1345.41300,6784.54300,6784.54300,0.20000,0.20000,0.70030,3.60100,100.00000,10.63900,0.00700,1.30810,1.48330,0.07020,0.39210,,2.4728,2.2863
2011-12-31,16185.97000,,16185.97000,,,16185.97000,,16185.97000,,16185.97000,1953.26600,0.00000,1953.26600,6956.07500,6956.07500,0.28000,0.28000,0.67010,2.74670,100.00000,12.06770,0.00900,2.18260,2.46230,0.10910,0.72010,,0,0
2011-09-30,12888.14000,,12888.14000,,,12888.14000,,12888.14000,,12888.14000,1375.84000,1.94200,1377.78200,7251.48300,7251.48300,0.19000,0.19000,0.36270,2.19340,100.00000,10.69030,0.00740,1.52050,1.68240,0.07950,0.96900,,0,0
2011-06-30,12116.21000,907.63000,11208.58000,7609.23000,7609.23000,3599.35000,,3599.34000,734.73000,2864.61000,2479.45200,0.00000,2479.45200,1391.68600,1391.68600,1.78000,1.78000,0.55820,2.01780,28.76700,19.81650,0.00780,2.95400,3.26920,0.15520,1.30510,,0.00000,
2011-03-31,23093.58000,,23093.58000,,,23093.58000,,23093.58000,,23093.58000,-393.14300,-66.00000,-459.14300,6606.37600,6606.37600,-0.07000,-0.07000,0.67240,2.73580,100.00000,-1.98820,0.01430,-0.47110,-0.52030,-0.02440,-0.15440,,24.4289,24.1175
2010-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
2010-09-30,12924.08000,,12924.08000,,,12924.08000,,12924.08000,,12924.08000,2390.48700,5.75500,2396.24200,7091.64300,7091.64300,0.34000,0.34000,0.60890,2.23420,100.00000,18.54090,0.00840,2.83830,3.12500,0.15550,1.11000,,0,0
2010-06-30,9572.66000,933.68990,8638.97100,5583.79000,5583.79010,3055.18000,,3055.16000,423.87000,2631.29000,2231.46900,77.22700,2308.69600,6790.28300,6790.28300,0.34000,0.34000,0.64770,2.94590,33.31010,25.17150,0.00660,4.09150,4.71840,0.15970,1.44120,,0.00000,
2010-03-31,11643.01000,2471.47000,9171.54100,21141.31000,21141.31000,-11969.77000,,-12199.22000,1844.66000,-14043.88000,280.01500,-11.36800,336.60790,5466.16300,5560.63100,0.17000,0.16000,0.55950,1.64800,-147.87730,4.08030,0.00610,0.36360,0.39930,0.02070,0.16020,,-3.7208,-4.1189
2009-12-31,8582.40900,,8582.40900,,,8582.40900,,8582.40900,,8582.40900,1464.47900,-84.80400,1379.67500,4874.14200,4874.14200,0.28000,0.27000,0.57810,2.31050,100.00000,16.07560,0.00640,2.18050,2.42400,0.11000,0.92000,,0,0
2009-09-30,8580.59700,,8580.59700,,,8580.59700,,8580.59700,,8580.59700,447.03500,96.17200,543.20700,6049.07500,6049.07500,0.09000,0.09000,0.56440,2.13380,100.00000,6.33060,0.00680,0.68460,0.72820,0.03550,0.29820,,0,0
2009-06-30,6017.70000,992.30000,5025.40000,4079.50000,4079.50000,945.90040,,1175.34000,122.89000,1052.45000,727.73000,0.00000,727.73000,454831.30000,454831.30000,0.00000,0.00000,0.67690,2.62960,15.80120,9.78350,0.00620,1.85500,2.04810,0.06040,0.59940,,0.00000,
2009-03-31,27105.56000,5404.27000,21701.29000,22122.12000,22122.12000,-420.82810,,-420.82000,3389.65000,-3810.47000,-4292.25000,0.00000,-4292.25000,,,,0.00000,0.77130,5.11190,-1.78260,-18.18250,0.01970,-17.37860,-20.36250,-0.35880,-3.97500,,0,0
