Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,71.43400,26.14300,45.29100,7.80700,-8.37400,43.23800,2.05300,-12.49600,-10.44300,-10.44300,-10.44300,6.03800,-4.40500,32.13600,2.05300,79.88100,79.88100,-0.06000,-0.06000,0.55260,1.23540,2.87400,2.87400,-14.61910,-6.16650,0.02970,-1.00590,-1.00590,-0.43360,-0.45000,12.97280,0.34520,0.25330
2018-12-31,60.50400,22.78400,37.72000,5.35200,0.00000,31.70600,6.01400,-12.17600,-6.16200,-6.16200,-6.16200,11.85000,5.68800,37.65900,6.01400,78.96000,79.04200,0.07000,0.08000,0.53550,1.15270,9.93980,9.93990,-10.18440,9.40100,0.02500,-0.57670,-0.57670,-0.25490,-0.26790,13.37100,0.5887,0.1091
2018-09-30,71.00100,25.98800,45.01300,5.26700,,33.21800,11.79500,-12.34200,-0.54700,-0.54700,-0.54700,6.44000,5.89300,42.61700,11.79500,79.07600,79.07600,0.07000,0.07000,0.53110,1.13250,16.61240,16.61240,-0.77040,8.29990,0.02940,-0.05000,-0.05000,-0.02260,-0.02350,13.69810,0.3763,0.1595
2018-06-30,75.34400,26.91900,48.42500,5.64900,2.49500,30.70600,17.71900,-13.15600,4.56300,4.56300,4.56300,6.18700,10.75000,48.16600,17.71900,78.52000,78.61600,0.14000,0.13000,0.53950,1.17170,23.51750,23.51750,6.05620,14.26790,0.03130,0.42540,0.42540,0.18940,0.19590,13.63620,0.4329,1.5259
2018-03-31,84.88100,29.90100,54.98000,5.82100,-1.88600,37.67600,17.30400,-14.00500,3.29900,3.29900,3.29900,,3.29900,47.71900,17.30400,78.48300,78.54700,0.04000,0.04000,0.55510,1.24770,20.38620,20.38620,3.88660,3.88660,0.03370,0.30520,0.30520,0.13100,0.13580,13.74390,0.46650,1.36370
2017-12-31,36.50500,19.20000,17.30500,5.86800,-3.23700,27.26400,-9.95900,-10.88400,-20.84300,-20.84300,-20.84300,,2.33700,19.30100,-9.95900,76.82000,76.82000,0.02000,0.02000,0.51340,1.05490,-27.28120,-27.28120,-57.09630,6.40190,0.01550,-1.90290,-1.90290,-0.88340,-0.92600,13.95160,0.4867,0.5468
2017-09-30,82.81900,29.64600,53.17300,5.32700,-5.00000,38.26800,14.90500,-12.09200,2.81300,2.81300,2.81300,,2.83300,43.32000,14.90500,77.29100,77.42300,0.04000,0.04000,0.51330,1.05450,17.99710,17.99710,3.39660,3.42070,0.03470,0.25160,0.25160,0.11800,0.12240,14.25100,0.3656,0.2051
2017-06-30,83.45600,28.69100,54.76500,5.75900,,35.02000,19.74500,-11.89800,7.84700,7.84700,7.84700,,7.86400,49.47700,19.74500,76.70500,76.83000,0.10000,0.10000,0.52840,1.12040,23.65920,23.65920,9.40260,9.42290,0.03490,0.72140,0.72140,0.32860,0.34020,14.13970,0.4386,0.2621
2017-03-31,77.50100,27.86300,49.63800,5.62600,,31.69500,17.94300,-11.32800,6.61500,6.61500,6.61500,,6.63400,44.48900,17.94300,74.85400,74.96600,0.09000,0.09000,0.51050,1.04310,23.15200,23.15200,8.53540,8.55990,0.03440,0.61920,0.61920,0.29350,0.30310,14.11110,0.40950,0.24930
2016-12-31,76.95200,28.94000,48.01200,4.52700,0.00000,30.82900,17.18300,-11.75700,5.42600,5.42600,5.42600,,5.44500,44.28300,17.18300,72.16300,72.33900,0.11000,0.11000,0.51380,1.05660,22.32950,22.32950,7.05120,7.07580,0.03410,0.51570,0.51570,0.24080,0.25080,14.10160,0.429,0.2277
2016-09-30,79.77000,29.16400,50.60600,4.53900,77.59200,-42.14800,92.75400,-13.09200,79.66200,79.66200,79.66200,,79.67400,124.44400,92.75400,73.99400,74.13300,1.07000,1.07000,0.51470,1.06040,116.27680,116.27680,99.86460,99.87970,0.03540,7.54050,7.54050,3.53980,3.65970,14.16560,0.305,1.6383
2016-06-30,79.40500,28.17500,51.23000,4.96800,24.78800,6.36500,44.86500,-13.04400,31.82100,31.82100,31.82100,,31.83600,70.79300,44.86500,71.71900,71.91200,0.44000,0.44000,0.56640,1.30650,56.50150,56.50150,40.07430,40.09320,0.03440,3.28690,3.28690,1.37970,1.42510,13.14460,0.381,1.8839
2016-03-31,77.13700,28.73400,48.40300,5.51100,,31.70300,16.70000,-14.32100,2.37900,2.37900,2.37900,,2.38400,43.57500,16.70000,68.30100,68.48800,0.03000,0.03000,0.61310,1.58480,21.64980,21.64980,3.08410,3.09060,0.03530,0.29170,0.29170,0.10890,0.11290,11.93450,0.47090,0.40190
2015-12-31,79.10200,27.68800,51.41400,4.85400,59.37600,-25.59500,77.00900,-14.91400,62.09500,62.09500,62.09500,,62.13300,106.64200,77.00900,68.17700,68.31000,0.91000,0.91000,0.60200,1.51280,97.35410,97.35410,78.49990,78.54790,0.03610,7.41870,7.41870,2.83390,2.95230,12.27450,0.4845,1.4351
2015-09-30,78.24300,28.10900,50.13400,4.91100,,35.18900,14.94500,-14.36500,0.58000,0.58000,0.58000,,0.64700,45.10100,14.94500,68.18600,68.30500,0.01000,0.01000,0.63210,1.71820,19.10080,19.10080,0.74130,0.82690,0.03510,0.07320,0.07320,0.02600,0.02690,11.62480,0.3189,0.3698
2015-06-30,74.22600,27.22900,46.99700,4.27800,-4.45500,35.22800,11.76900,-14.65500,-2.88600,-2.88600,-2.88600,,-2.54600,38.25400,11.76900,68.17600,68.17600,-0.04000,-0.04000,0.59600,1.47520,15.85560,15.85560,-3.88810,-3.43010,0.03550,-0.35410,-0.35410,-0.13810,-0.14310,11.95580,0.2733,0.1851
2015-03-31,74.85600,29.20800,45.64800,6.08000,30.27700,1.09400,44.55400,-15.15600,29.39800,29.39800,29.39800,,29.50600,70.70100,44.55400,68.14100,68.19100,0.43000,0.43000,0.58820,1.42820,59.51960,59.51960,39.27270,39.41700,0.03530,3.50880,3.50880,1.38460,1.44500,12.29840,0.52360,0.97610
2014-12-31,74.35900,25.91100,48.44800,5.86400,,31.03000,17.41800,-15.10900,2.30900,2.30900,2.30900,,2.33000,38.94400,17.41800,66.79500,66.83700,0.04000,0.04000,0.59550,1.47200,23.42420,23.42420,3.10520,3.13350,0.03530,0.28080,0.28080,0.10950,0.11360,12.12390,0.3022,0.0382
2014-09-30,73.41300,25.91400,47.49900,4.52300,,28.94600,18.55300,-14.89500,3.65800,3.65800,3.65800,,3.66800,45.21300,18.55300,66.73800,66.79000,0.05000,0.05000,0.59030,1.44060,25.27210,25.27210,4.98280,4.99640,0.03560,0.45220,0.45220,0.17760,0.18530,12.13530,0.3554,0.1597
2014-06-30,72.25400,25.52800,46.72600,4.82800,0.57000,30.59200,16.13400,-14.76600,1.36800,1.36800,1.36800,-0.28800,1.08700,42.79900,16.13400,66.73200,66.76100,0.02000,0.02000,0.58320,1.39930,22.32960,22.32960,1.89330,1.50440,0.03510,0.16590,0.16590,0.06640,0.06910,12.37530,0.2489,-0.01
2014-03-31,68.61100,26.34200,42.26900,4.42900,,30.22700,12.04200,-14.30700,-2.26500,-2.26500,-2.26500,106.81900,104.55400,36.79000,12.04200,66.70100,66.70100,1.56000,1.56000,0.57700,1.36380,17.55110,17.55110,-3.30120,152.38660,0.03310,-0.26830,-0.26830,-0.10910,-0.11350,12.66830,0.33710,3.02070
2013-12-31,66.72100,,66.72100,5.81800,,,13.84800,-18.14500,-4.29700,-4.29700,-4.29700,23.20500,18.90800,33.82300,13.84800,66.58000,66.58000,0.27000,0.27000,0.60050,1.50290,20.75510,20.75510,-6.44030,28.33890,0.03380,-0.56580,-0.56580,-0.21750,-0.22610,11.41490,0.2975,4.5344
2013-09-30,65.82800,23.24300,42.58500,3.85000,,25.16600,17.41900,-15.71000,1.70900,1.70900,1.70900,4.13100,5.84000,44.01800,17.41900,66.41000,66.56100,0.09000,0.09000,0.61720,1.61230,26.46140,26.46140,2.59620,8.87160,0.03150,0.22540,0.22540,0.08180,0.08630,11.40090,0.458,0.2432
2013-06-30,65.91500,23.67000,42.24500,4.00500,,25.12900,17.11600,-15.57800,1.53800,1.53800,1.53800,3.72500,5.26300,45.03500,17.11600,66.40500,66.55600,0.08000,0.08000,0.61530,1.59960,25.96680,25.96680,2.33330,7.98450,0.03170,0.19940,0.19940,0.07390,0.07670,11.59740,0.3917,0.1668
2013-03-31,64.56000,22.55400,42.00600,3.86200,,25.19800,16.80800,-15.95100,0.85700,0.85700,0.85700,6.47800,7.33500,44.37400,16.80800,66.39300,66.51900,0.11000,0.11000,0.61020,1.56560,26.03470,26.03470,1.32740,11.36150,0.03080,0.10920,0.10920,0.04090,0.04260,11.80460,0.55480,0.62920
2012-12-31,39.51900,,39.51900,4.54500,,,8.83400,-14.19800,-5.36400,-5.36400,-5.36400,8.32200,2.95800,32.00000,8.83400,66.23900,66.37600,0.04000,0.04000,0.60610,1.53890,22.35380,22.35380,-13.57320,7.48500,0.01860,-0.67370,-0.67370,-0.25250,-0.26540,11.98340,0.5829,0.485
2012-09-30,64.47100,22.52700,41.94400,3.17300,,24.69100,17.25300,-14.64900,2.60400,2.60400,2.60400,6.95700,9.56100,45.65500,17.25300,66.24600,66.37900,0.14000,0.14000,0.61660,1.60850,26.76090,26.76090,4.03900,14.82990,0.02930,0.32110,0.32110,0.11840,0.12310,12.22860,0.3864,0.3641
2012-06-30,75.59000,25.03300,50.55700,4.16400,,29.64500,20.91200,-15.21800,5.69400,5.69400,5.69400,0.31400,6.00800,48.75400,20.91200,66.24100,66.38000,0.09000,0.09000,0.60460,1.52880,27.66500,27.66500,7.53270,7.94810,0.03510,0.69420,0.69420,0.26440,0.27450,12.36740,0.475,0.3053
2012-03-31,75.21400,25.55100,49.66300,3.60600,,29.24200,20.42100,-15.58700,4.83400,4.83400,4.83400,0.34700,5.18100,48.81200,20.42100,66.19400,66.32800,0.08000,0.08000,0.58630,1.41740,27.15050,27.15050,6.42700,6.88830,0.03550,0.57430,0.57430,0.22840,0.23760,12.69390,0.53610,0.37530
2011-12-31,23.29500,,23.29500,4.14000,,,-12.94400,-10.27000,-23.21400,-23.21400,-23.21400,54.31200,30.68900,8.86600,-12.94400,65.98200,65.98200,0.46000,0.46000,0.57760,1.36730,-55.56560,-55.56560,-99.65230,131.74070,0.01100,-2.69040,-2.69040,-1.09460,-1.13650,13.02090,0.4751,1.9664
2011-09-30,70.55000,23.55700,46.99300,3.83700,,28.54500,18.44800,-16.17300,2.27500,2.27500,2.27500,60.76100,63.00800,45.29100,18.44800,66.01700,66.06400,0.95000,0.95000,0.59800,1.48790,26.14880,26.14880,3.22470,89.30970,0.03150,0.26460,0.26460,0.10170,0.10640,13.01450,0.3988,3.7761
2011-06-30,71.68400,23.80100,47.88300,4.04900,,26.89700,20.98600,-16.55500,4.43100,4.43100,4.43100,2.12500,6.52200,48.75100,20.98600,65.95400,65.98900,0.10000,0.10000,0.60940,1.55990,29.27570,29.27570,6.18130,9.09830,0.03280,0.53860,0.53860,0.20260,0.21040,12.46230,0.4148,1.192
2011-03-31,69.20400,23.25300,45.95100,3.70200,,25.59600,20.35500,-18.23600,2.11900,2.11900,2.11900,2.56900,4.66500,47.65900,20.35500,65.88500,65.90700,0.07000,0.07000,0.60620,1.53970,29.41300,29.41300,3.06200,6.74090,0.03120,0.25230,0.25230,0.09560,0.09940,12.73590,0.49400,0.43650
2010-12-31,42.14200,,42.14200,3.96300,,,10.57400,-24.73600,-14.16200,-14.16200,-14.16200,24.77700,10.59100,31.75200,10.57400,62.14000,62.14000,0.16000,0.17000,0.58540,1.41190,25.09130,25.09140,-33.60540,25.13170,0.01940,-1.64510,-1.64510,-0.65330,-0.68210,13.06900,0.4774,1.1017
2010-09-30,65.03200,21.91200,43.12000,3.14100,,23.36500,19.75500,-16.66200,3.09300,3.09300,3.09300,3.56500,6.62500,46.87700,19.75500,62.89400,63.05500,0.11000,0.10000,0.63110,1.71100,30.37740,30.37740,4.75610,10.18730,0.02810,0.37500,0.37500,0.13380,0.13830,12.86970,0.3133,0.2188
2010-06-30,72.40200,23.17200,49.23000,3.51900,,26.23900,22.99100,-16.89700,6.09400,6.09400,6.09400,8.92700,14.99400,49.45100,22.99100,61.17100,61.28700,0.24000,0.24000,0.60220,1.51410,31.75470,31.75470,8.41690,20.70940,0.03500,0.76920,0.76920,0.29480,0.30590,12.70110,0.5268,0.7972
2010-03-31,73.55100,26.16900,47.38200,3.78300,,26.37000,21.01200,-16.64600,4.36600,4.36600,4.36600,0.89900,5.21600,47.53000,21.01200,59.89800,60.00100,0.09000,0.09000,0.61590,1.60330,28.56790,28.56790,5.93600,7.09170,0.03630,0.58190,0.58190,0.21540,0.22350,12.39200,0.48380,0.42500
2009-12-31,29.38600,,29.38600,3.04300,,,6.67200,-16.90600,-10.23400,-10.23400,-10.23400,17.53700,7.25400,32.58600,6.67200,56.89400,56.96800,0.12000,0.12000,0.61580,1.60260,22.70470,22.70470,-34.82610,24.68520,0.01440,-1.36620,-1.36620,-0.50040,-0.52490,12.52380,0.4179,0.3496
2009-09-30,74.98700,25.57300,49.41400,3.51800,,27.00200,22.41200,-18.34900,4.06300,4.06300,4.06300,5.54000,9.55000,48.86000,22.41200,58.55600,58.57100,0.16000,0.16000,0.61220,1.57850,29.88790,29.88790,5.41830,12.73550,0.03640,0.53070,0.53070,0.19740,0.20580,12.81850,0.279,0.4028
2009-06-30,75.59600,25.07800,50.51800,3.37500,,26.55300,23.96500,-18.09900,5.86600,5.86600,5.86600,7.27600,13.09000,50.17000,23.96500,56.27600,56.27700,0.23000,0.23000,0.63330,1.72710,31.70140,31.70140,7.75970,17.31570,0.03580,0.79190,0.79190,0.27790,0.29040,12.71680,0.467,0.6576
2009-03-31,76.58000,26.89600,49.68400,3.18200,,26.14000,23.54400,-13.51600,10.02800,10.02800,10.02800,0.87200,10.85100,49.46600,23.54400,52.91400,52.91500,0.20000,0.20000,0.67710,2.09650,30.74430,30.74430,13.09480,14.16950,0.03670,1.55560,1.55560,0.48050,0.50240,12.16290,0.64240,0.55700
