Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,21836.00000,16756.00000,5080.00000,,647.00000,4433.00000,368.00000,4801.00000,555.00000,4246.00000,4246.00000,,4125.00000,5080.00000,4433.00000,964.00000,966.00000,4.28000,4.27000,1.55460,0.10090,0.15520,23.26430,20.30130,20.30130,21.98660,18.89080,0.22400,0.75580,3.43710,26.18470,,8.22370,4.35490,6.79320,,2.10560,1.55800
2021-12-31,20806.00000,15924.00000,4882.00000,,324.00000,4558.00000,223.00000,4781.00000,632.00000,4149.00000,4149.00000,,4045.00000,5270.00000,4558.00000,1105.00000,1108.00000,3.95000,3.94000,1.44570,0.11220,0.16360,23.46440,21.90710,21.90710,22.97900,19.44150,0.22990,0.80190,4.04550,22.24700,8.08080,8.84290,4.58390,7.17420,56.36670,3.7677,2.7247
2021-09-30,20229.00000,14171.00000,6058.00000,-123.00000,713.00000,5345.00000,377.00000,5722.00000,882.00000,4840.00000,4840.00000,,4621.00000,5935.00000,5345.00000,1109.00000,1112.00000,4.17000,4.16000,1.41610,0.11570,0.16730,29.94710,26.42250,26.42250,28.28610,22.84340,0.22960,0.75350,3.63050,24.79020,,10.75270,5.49430,8.67790,,2.3118,1.6632
2021-06-30,19343.00000,14291.00000,5052.00000,,620.00000,4432.00000,281.00000,4713.00000,542.00000,4171.00000,4171.00000,,4005.00000,5052.00000,4432.00000,1154.00000,1157.00000,3.47000,3.46000,1.28290,0.12450,0.19920,26.11800,22.91270,22.91270,24.36540,20.70520,0.22640,0.87750,3.46280,25.99080,9.00380,9.98610,4.88270,7.88260,45.46120,2.0172,1.5137
2021-03-31,16193.00000,12951.00000,3242.00000,,601.00000,2641.00000,168.00000,2809.00000,404.00000,2405.00000,2405.00000,,2285.00000,3242.00000,2641.00000,1178.00000,1183.00000,1.94000,1.93000,1.26850,0.16920,0.27070,20.02100,16.30950,16.30950,17.34700,14.11100,0.19360,0.97910,4.28050,21.02580,,6.36750,2.87510,4.75920,,0.84280,0.31950
2020-12-31,14184.00000,12627.00000,1557.00000,,-441.00000,1998.00000,-351.00000,1647.00000,358.00000,1289.00000,1289.00000,,1207.00000,3173.00000,1998.00000,1140.00000,1140.00000,1.18000,1.18000,1.23410,0.19610,0.30620,10.97720,14.08630,14.08630,11.61170,8.50960,0.17290,1.02430,4.61720,19.49240,3.20350,3.58800,1.57100,2.57530,37.22200,1.4097,0.7124
2020-09-30,13266.00000,12365.00000,901.00000,556.00000,183.00000,718.00000,-156.00000,562.00000,784.00000,-222.00000,-222.00000,,-261.00000,901.00000,718.00000,1228.00000,1228.00000,-0.21000,-0.21000,1.21720,0.20340,0.35560,6.79180,5.41230,5.41230,4.23640,-1.96740,0.16080,1.00310,4.23430,21.25510,,-0.66390,-0.26900,-0.46990,,1.3703,1.046
2020-06-30,10976.00000,10269.00000,707.00000,-221.00000,960.00000,-253.00000,-91.00000,-344.00000,184.00000,-528.00000,-528.00000,,-559.00000,486.00000,-253.00000,1119.00000,1119.00000,-0.50000,-0.50000,1.30450,0.21690,0.36030,6.44130,-2.30500,-2.30500,-3.13410,-5.09290,0.13500,0.71970,3.60110,24.99270,-1.40430,-1.61700,-0.64940,-1.09970,34.39890,0.2137,-0.0642
2020-03-31,14844.00000,13877.00000,967.00000,-549.00000,1320.00000,-353.00000,-424.00000,-777.00000,340.00000,-1117.00000,-1117.00000,,-1120.00000,510.00000,-353.00000,1012.00000,1012.00000,-1.11000,-1.11000,1.24910,0.22820,0.38300,6.51440,-2.37810,-2.37810,-5.23440,-7.54510,0.18250,0.88810,4.29510,20.95390,,-3.59030,-1.37350,-2.39320,,0.58700,-0.25300
2019-12-31,15514.00000,18056.00000,-2542.00000,,-1007.00000,-1535.00000,-237.00000,-1772.00000,125.00000,-1897.00000,-1897.00000,,-1882.00000,-1830.00000,-1535.00000,1013.00000,1013.00000,-1.86000,-1.86000,1.34430,0.22080,0.35420,-16.38520,-9.89430,-9.89430,-11.42190,-12.13100,0.17650,1.04390,4.34690,20.70450,-4.68590,-5.41210,-2.15790,-3.65130,40.00300,2.8914,2.0895
2019-09-30,16634.00000,15571.00000,1063.00000,,766.00000,297.00000,-651.00000,-354.00000,185.00000,-539.00000,-539.00000,,-539.00000,1063.00000,297.00000,1012.00000,1012.00000,-0.53000,-0.53000,1.41600,0.20620,0.33870,6.39050,1.78550,1.78550,-2.12820,-3.24040,0.18870,0.82220,3.83270,23.48200,,-1.46380,-0.61150,-1.01320,,0.3295,-0.6039
2019-06-30,19279.00000,17724.00000,1555.00000,-947.00000,1713.00000,-158.00000,-233.00000,-391.00000,14.00000,-405.00000,-405.00000,,-447.00000,1555.00000,-158.00000,1014.00000,1014.00000,-0.44000,-0.44000,1.40630,0.19560,0.31350,8.06580,-0.81950,-0.81950,-2.02810,-2.31860,0.20870,0.86250,3.81910,23.56550,,-1.04840,-0.43850,-0.73860,,1.7641,0.9044
2019-03-31,19188.00000,17536.00000,1652.00000,-150.00000,883.00000,769.00000,-184.00000,585.00000,135.00000,450.00000,450.00000,,414.00000,1652.00000,769.00000,1014.00000,1017.00000,0.41000,0.41000,1.40050,0.19300,0.30100,8.60950,4.00770,4.00770,3.04880,2.15760,0.20710,0.85200,3.73960,24.06660,,1.16160,0.48560,0.82000,,0.95480,0.02360
2018-12-31,18327.00000,17633.00000,694.00000,,-348.00000,1042.00000,-469.00000,573.00000,-711.00000,1284.00000,1284.00000,,1193.00000,1170.00000,1042.00000,1015.00000,1021.00000,1.17000,1.16000,1.38460,0.17440,0.28300,3.78680,5.68560,5.68560,3.12650,6.50950,0.20080,0.85000,4.13520,21.76460,2.91100,3.34550,1.40710,2.40340,43.51760,2.1215,1.057
2018-09-30,18522.00000,15793.00000,2729.00000,-509.00000,1162.00000,1567.00000,-444.00000,1123.00000,178.00000,945.00000,945.00000,,899.00000,2729.00000,1567.00000,1014.00000,1019.00000,0.89000,0.88000,1.39760,0.16280,0.30390,14.73380,8.46020,8.46020,6.06310,4.85370,0.21590,0.85920,4.06100,22.16230,,2.53620,1.10140,1.85770,,0.6208,-0.1443
2018-06-30,19998.00000,16925.00000,3073.00000,,712.00000,2361.00000,-519.00000,1842.00000,-19.00000,1861.00000,1861.00000,,1865.00000,3073.00000,2361.00000,1013.00000,1018.00000,1.84000,1.83000,1.38370,0.17470,0.31930,15.36650,11.80620,11.80620,9.21090,9.32590,0.23000,0.95380,4.13270,21.77770,,5.04550,2.14000,3.62780,,1.211,0.6023
2018-03-31,19186.00000,16674.00000,2512.00000,-232.00000,943.00000,1569.00000,-126.00000,1443.00000,203.00000,1240.00000,1240.00000,,1192.00000,2366.00000,1569.00000,1019.00000,1023.00000,1.17000,1.17000,1.26480,0.17900,0.31370,13.09290,8.17780,8.17780,7.52110,6.21290,0.21810,0.87980,3.82800,23.51090,,3.35750,1.40970,2.38460,,0.15640,-0.57870
2017-12-31,17710.00000,16174.00000,1536.00000,,302.00000,1234.00000,-324.00000,910.00000,-119.00000,1029.00000,1029.00000,,1039.00000,1935.00000,1234.00000,1020.00000,1024.00000,1.02000,1.01000,1.24920,0.19890,0.31640,8.67310,6.96780,6.96780,5.13830,5.86670,0.20760,0.89930,4.58450,19.63130,2.51870,2.93010,1.20640,2.01770,40.05720,2.8158,1.8057
2017-09-30,17639.00000,15715.00000,1924.00000,,690.00000,1234.00000,44.00000,1278.00000,71.00000,1207.00000,1207.00000,,1205.00000,1924.00000,1234.00000,1020.00000,1023.00000,1.18000,1.18000,1.21380,0.19250,0.38790,10.90770,6.99590,6.99590,7.24530,6.83150,0.20870,0.88390,3.97010,22.66970,,3.69280,1.42820,2.52900,,0.7459,0.1232
2017-06-30,17244.00000,15132.00000,2112.00000,-46.00000,722.00000,1390.00000,123.00000,1513.00000,197.00000,1316.00000,1316.00000,,1322.00000,2112.00000,1390.00000,1020.00000,1023.00000,1.30000,1.29000,1.23050,0.21990,0.39050,12.24770,8.06080,8.06080,8.77410,7.66640,0.21170,0.86680,4.04500,22.24950,3.63010,4.31720,1.61550,2.83180,35.54120,1.187,0.6343
2017-03-31,16086.00000,13855.00000,2231.00000,,655.00000,1576.00000,-270.00000,1306.00000,283.00000,1023.00000,1023.00000,,1002.00000,2231.00000,1576.00000,1020.00000,1022.00000,0.98000,0.98000,1.23330,0.24560,0.42730,13.86920,9.79730,9.79730,8.11890,6.22900,0.20490,0.84520,4.05090,22.21750,,3.62600,1.30330,2.27450,,-0.29260,-0.86010
2016-12-31,14126.00000,12357.00000,1769.00000,,960.00000,809.00000,-485.00000,324.00000,-13.00000,337.00000,357.00000,,403.00000,1456.00000,809.00000,953.00000,955.00000,0.76010,0.75010,1.22810,0.26720,0.42300,12.52300,5.72700,5.72700,2.29360,2.85290,0.18800,0.83870,4.74980,18.94800,1.10440,1.33840,0.47510,0.80930,31.70680,1.8023,1.0241
2016-09-30,14523.00000,12626.00000,1897.00000,,693.00000,1204.00000,-369.00000,835.00000,146.00000,689.00000,689.00000,,680.00000,1897.00000,1204.00000,1020.00000,1021.00000,0.67000,0.67000,1.26940,0.27940,0.44340,13.06200,8.29030,8.29030,5.74950,4.68220,0.19350,0.92850,4.25640,21.14440,,2.56790,0.91820,1.52370,,0.8521,-0.665
2016-06-30,14743.00000,12973.00000,1770.00000,783.00000,-103.00000,1873.00000,-588.00000,1285.00000,153.00000,1132.00000,1112.00000,,1112.00000,2602.00000,1873.00000,987.00000,988.00000,1.13000,1.13000,1.31830,0.30460,0.47310,12.00570,12.70430,12.70430,8.71600,7.54260,0.19650,1.00460,4.21230,21.36610,3.47450,4.24950,1.48230,2.41610,31.40310,1.3358,2.2253
2016-03-31,13399.00000,12472.00000,927.00000,,652.00000,275.00000,1.00000,276.00000,700.00000,-424.00000,-424.00000,,-416.00000,927.00000,275.00000,597.60690,597.60690,-0.69010,-0.69010,1.19510,0.36970,0.72610,6.91840,2.05240,2.05240,2.05990,-3.10470,0.17500,0.96940,4.02980,22.33380,,-1.91680,-0.55380,-0.96110,,-1.15460,-2.13520
2015-12-31,13981.00000,19727.00000,-5746.00000,,-415.00000,-5331.00000,-1309.00000,-6640.00000,441.00000,-7081.00000,-7081.00000,,-6686.00000,-4570.00000,-5331.00000,772.00000,772.00000,-8.42980,-8.42980,1.23750,0.38800,0.71770,-41.09860,-38.13030,-38.13030,-47.49300,-47.82200,0.18190,1.46950,5.21870,17.24560,-25.68370,-32.21860,-9.21450,-15.71880,49.92620,2.0395,1.3069
2015-09-30,15589.00000,14238.00000,1351.00000,-554.00000,1331.00000,20.00000,-697.00000,-677.00000,127.00000,-804.00000,-804.00000,,-711.00000,824.00000,20.00000,772.58940,772.58940,-0.93010,-0.93010,,,,8.66640,0.12830,0.12830,-4.34280,-4.56090,,,,,,,,,,0.5732,0.1792
2015-06-30,16890.00000,15491.00000,1399.00000,-19.00000,820.00000,579.00000,-273.00000,306.00000,124.00000,182.00000,182.00000,,179.00000,1399.00000,579.00000,597.94020,598.94010,0.30000,0.30000,1.37510,0.31160,0.53400,8.28300,3.42810,3.42810,1.81170,1.05980,0.18370,1.00160,3.94350,22.82240,0.45690,0.55910,0.19800,0.31450,,1.7047,0.7942
2015-03-31,17118.00000,15740.00000,1378.00000,,807.00000,571.00000,-1081.00000,-510.00000,210.00000,-720.00000,-720.00000,,-728.00000,1378.00000,571.00000,597.60690,597.60690,-1.23010,-1.23010,1.32400,0.30720,0.50720,8.05000,3.33570,3.33570,-2.97930,-4.25280,0.19340,1.01310,4.02490,22.36070,-1.87990,-2.30810,-0.81340,-1.30230,,-1.53110,-2.77770
2014-12-31,18723.00000,18151.00000,572.00000,,3.00000,569.00000,-1251.00000,-682.00000,258.00000,-940.00000,-940.00000,,-955.00000,1551.00000,569.00000,770.58960,770.58960,-1.20010,-1.20010,1.32830,0.27670,0.43840,3.05510,3.03900,3.03900,-3.64260,-5.10070,0.18880,1.04890,5.06570,17.76640,-2.08150,-2.53670,-0.94780,-1.50560,81.90020,2.3845,1.9839
2014-09-30,20067.00000,18162.00000,1905.00000,,946.00000,959.00000,-941.00000,18.00000,-21.00000,39.00000,39.00000,,22.00000,1905.00000,959.00000,597.27360,598.27350,0.03000,0.03000,1.32240,0.26230,0.44460,9.49320,4.77900,4.77900,0.08970,0.10960,0.19280,1.03500,4.06210,22.15580,,0.09550,0.03750,0.05850,,0.8354,-0.7477
2014-06-30,20704.00000,18941.00000,1763.00000,,931.00000,832.00000,-592.00000,240.00000,156.00000,84.00000,84.00000,,52.00000,1763.00000,832.00000,596.94030,597.60690,0.09000,0.09000,1.33700,0.25770,0.41810,8.51530,4.01850,4.01850,1.15920,0.25120,0.18890,1.01690,3.93610,22.86520,,0.19320,0.07660,0.11940,,2.5908,1.2964
2014-03-31,19788.00000,18034.00000,1754.00000,,1080.00000,674.00000,-770.00000,-96.00000,61.00000,-157.00000,-157.00000,,-205.00000,1754.00000,674.00000,596.60700,597.27360,-0.36000,-0.36000,1.32030,0.25930,0.45260,8.86400,3.40610,3.40610,-0.48510,-1.03600,0.17770,0.95480,3.56730,25.22890,,-0.36220,-0.14100,-0.22340,,-0.78860,-2.25360
2013-12-31,19848.00000,20633.00000,-785.00000,,-749.00000,-36.00000,-1256.00000,-1292.00000,24.00000,-1316.00000,-1316.00000,,-1284.00000,1087.00000,-36.00000,593.27400,593.27400,-2.07020,-2.07020,1.34830,0.25520,0.41960,-3.95510,-0.18140,-0.18140,-6.50950,-6.46920,0.17670,1.07240,4.06220,22.15540,-2.47490,-2.96140,-1.17180,-1.84330,96.47740,4.5428,3.6809
2013-09-30,19643.00000,17930.00000,1713.00000,-101.00000,1236.00000,477.00000,-625.00000,-148.00000,-5.00000,-143.00000,-143.00000,,-193.00000,1713.00000,477.00000,595.94040,596.27370,-0.36000,-0.36000,1.39950,0.26060,0.42100,8.72070,2.42830,2.42830,-0.75340,-0.98250,0.17670,0.96950,3.40320,26.44610,,-0.32950,-0.12860,-0.20180,,-0.7514,-2.1031
2013-06-30,20197.00000,18497.00000,1700.00000,-39.00000,1348.00000,352.00000,-1025.00000,-673.00000,99.00000,-772.00000,-772.00000,,-780.00000,1527.00000,352.00000,595.94040,596.27370,-1.32010,-1.32010,1.39510,0.26830,0.44680,8.41710,1.74280,1.74280,-3.33220,-3.86200,0.17930,1.02380,3.44310,26.13950,,-1.81480,-0.68540,-1.09340,,3.9673,2.812
2013-03-31,19752.00000,18187.00000,1565.00000,,1161.00000,404.00000,-651.00000,-247.00000,97.00000,-344.00000,-344.00000,,-345.00000,1565.00000,404.00000,583.27500,583.60830,-0.63010,-0.63010,1.54320,0.29110,0.49060,7.92320,2.04540,2.04540,-1.25050,-1.74670,0.17060,0.98900,3.22220,27.93140,,-0.78920,-0.29710,-0.46050,,-0.51750,-2.10590
2012-12-31,19309.00000,17752.00000,1557.00000,-4836.00000,6268.00000,-4711.00000,-749.00000,-5460.00000,-1556.00000,-3904.00000,-3904.00000,,-3808.00000,-3670.00000,-4711.00000,516.28170,516.28170,-7.41070,-7.41070,1.33330,0.30330,0.52140,8.06360,-24.39800,-24.39800,-28.27700,-19.72140,0.16940,0.93420,3.79720,23.70140,-7.73590,-9.54870,-3.42460,-5.39000,97.74220,5.5997,4.3097
2012-09-30,19723.00000,18278.00000,1445.00000,-130.00000,1390.00000,55.00000,-683.00000,-628.00000,44.00000,-672.00000,-672.00000,,-652.00000,1347.00000,55.00000,516.28170,516.28170,-1.26010,-1.26010,1.37050,0.27060,0.45230,7.32650,0.27890,0.27890,-3.18410,-3.30580,0.16630,0.91480,3.08030,29.21820,-1.14200,-1.49370,-0.56650,-0.83300,,-0.3486,-2.9554
2012-06-30,22478.00000,19919.00000,2559.00000,,1352.00000,1207.00000,-415.00000,792.00000,-218.00000,1010.00000,1010.00000,,1016.00000,2369.00000,1207.00000,516.28170,545.94540,1.98020,1.80020,1.37700,0.27120,0.45440,11.38450,5.36970,5.36970,3.52340,4.52000,0.18900,1.02350,3.21300,28.01140,1.73290,2.26790,0.84930,1.26290,,4.1004,2.1864
2012-03-31,22703.00000,20585.00000,2118.00000,-69.00000,1314.00000,804.00000,-883.00000,-79.00000,-176.00000,97.00000,97.00000,,92.00000,2011.00000,804.00000,516.28170,516.28170,0.18000,0.18000,1.57430,0.30780,0.49670,9.32920,3.54140,3.54140,-0.34800,0.40520,0.18210,0.97200,2.85970,31.47210,,0.22460,0.07780,0.11700,,0.99170,-1.43720
2011-12-31,22449.00000,20735.00000,1714.00000,,1439.00000,275.00000,-239.00000,-192.00000,833.00000,-1025.00000,-1000.00000,,-1000.00000,-1829.00000,275.00000,516.28170,516.28170,-1.95020,-1.95020,1.49350,0.29490,0.46730,7.63510,1.22500,1.22500,-0.85530,-4.45450,0.18450,0.95690,3.47940,25.86660,-1.76980,-2.35570,-0.82180,-1.24780,109.44750,7.625,11.0312
2011-09-30,24214.00000,21806.00000,2408.00000,-85.00000,1240.00000,1168.00000,-386.00000,782.00000,154.00000,628.00000,628.00000,,659.00000,2408.00000,1168.00000,516.28170,536.94630,1.29010,0.57010,,,,9.94470,4.82370,4.82370,3.22950,2.72160,,,,,,,,,,1.3766,-1.0474
2011-06-30,25126.00000,21713.00000,3413.00000,,1161.00000,2252.00000,-615.00000,1637.00000,61.00000,1576.00000,1576.00000,,1535.00000,3413.00000,2252.00000,516.28170,545.94540,2.97030,2.79030,1.48080,0.26950,0.42430,13.58350,8.96280,8.96280,6.51520,6.10920,0.18820,0.90770,2.91320,30.89430,,3.06810,1.18040,1.73130,,-0.9146,-2.7581
2011-03-31,22184.00000,19602.00000,2582.00000,,1133.00000,1449.00000,-978.00000,453.00000,-166.00000,619.00000,608.00000,461.00000,1069.00000,2600.00000,1449.00000,516.28170,516.61500,2.07020,2.07020,1.41210,0.25930,0.40730,11.63900,6.53170,6.53170,2.04200,4.81880,0.17050,0.90770,2.77510,32.43150,15.83750,1.21720,0.46740,0.69280,,-2.51250,-4.50820
2010-12-31,20699.00000,,20699.00000,381.00000,,20005.00000,-1126.00000,-729.00000,-450.00000,0.00000,-279.00000,-547.00000,-780.00000,17772.00000,20005.00000,504.94950,505.28280,-1.53020,-1.53020,1.38900,0.22590,0.39350,100.00000,96.64720,96.64720,-3.52190,-3.76830,0.15810,,3.61550,24.89250,-0.42210,-0.53940,-0.21310,-0.32670,128.06710,6.1908,7.3403
2010-09-30,21039.00000,,21039.00000,26.00000,,19883.00000,-257.00000,800.00000,-566.00000,1366.00000,1366.00000,,1350.00000,21242.00000,19883.00000,503.28300,512.28210,2.67030,2.67030,1.36310,0.23350,0.38560,100.00000,94.50540,94.50540,3.80250,6.41670,0.16110,,2.77630,32.41690,2.06290,2.74440,1.04570,1.58110,,1.4973,-0.2386
2010-06-30,20154.00000,,20154.00000,-118.00000,,18948.00000,-37.00000,1566.00000,-92.00000,1658.00000,1579.00000,127.00000,1706.00000,20154.00000,18948.00000,503.28300,532.94670,3.39030,2.25020,1.26630,0.22060,0.37510,100.00000,94.01610,94.01610,7.77020,8.46480,0.16690,,2.73610,32.89370,2.59390,3.49690,1.30770,2.02160,,0.7447,-0.4082
2010-03-31,17428.00000,,17428.00000,0.00000,,16304.00000,-310.00000,267.00000,-361.00000,0.00000,628.00000,52.00000,640.00000,17428.00000,16304.00000,503.28300,524.28090,1.26010,0.99010,1.35030,0.23540,0.38690,100.00000,93.55060,93.55060,1.53200,3.67230,0.14060,,2.58840,34.76990,16.15230,1.34470,0.50670,0.76110,,-1.37140,-2.36130
2009-12-31,18642.00000,,18642.00000,-502.00000,,16815.00000,-826.00000,-142.00000,-1286.00000,1144.00000,1144.00000,,1070.00000,15012.00000,16815.00000,502.94970,512.28210,2.13020,2.04020,1.39660,0.24010,0.37920,100.00000,90.19960,90.19960,-0.76170,5.73970,0.14600,,3.24210,27.75990,1.74820,2.36350,0.89590,1.32850,130.05970,-2.8897,-0.7051
2009-09-30,16170.00000,,16170.00000,62.00000,,15010.00000,-286.00000,40.00000,-888.00000,928.00000,928.00000,,910.00000,16294.00000,15010.00000,502.61640,532.28010,1.80020,1.80020,1.38450,0.25420,0.42970,100.00000,92.82620,92.82620,0.24740,5.62770,0.12500,,2.44150,36.86270,1.45210,1.97860,0.71750,1.08290,,3.9251,3.2284
2009-06-30,15176.00000,,15176.00000,,,13948.00000,-909.00000,-2093.00000,-1239.00000,-854.00000,-854.00000,,-792.00000,15176.00000,13948.00000,464.95350,465.28680,-1.71020,-1.71020,1.36380,0.26520,0.49060,100.00000,91.90830,91.90830,-13.79150,-5.21880,0.11930,,2.43670,36.93460,-1.39070,-1.91470,-0.67120,-1.02190,,3.7375,2.5555
2009-03-31,15122.00000,,15122.00000,,,14004.00000,-738.00000,-2221.00000,-1088.00000,-1133.00000,-1133.00000,,-1063.00000,15122.00000,14004.00000,455.28780,455.62110,-2.34020,-2.34020,1.33180,0.29350,0.55250,100.00000,92.60680,92.60680,-14.68720,-7.02950,0.12540,,2.38710,37.70340,-30.41610,-2.88470,-0.93970,-1.44110,,0.72210,-1.14350
