Date,revenue,gross-profit,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,-3075.96400,-3075.96400,-679.71910,-2437.88900,-327.96900,-2765.85800,-158.70300,-2607.15500,-2607.15500,-1066.49200,-2378.49500,-2396.24500,676.30500,676.30500,-1.58000,-1.58000,1.35750,0.47710,0.91690,100.00000,79.25610,77.90220,89.91840,34.67180,-0.11420,-0.90390,-99.56410,-22.65900,-28.16590,-9.67530,-11.84850,17.00490,1.47780,1.45950
2019-12-31,2091.48000,2091.48000,1053.33900,977.45310,29.88400,1007.33700,28.94300,978.39400,978.39400,483.14890,1055.89000,1038.14100,675.90000,676.16800,0.72000,0.72000,1.06820,0.42800,0.75330,100.00000,46.73500,49.63670,48.16380,23.10080,0.06420,0.58590,153.62100,6.51590,7.67490,3.00250,3.72720,22.37240,0.8726,0.856
2019-09-30,1735.11300,1735.11300,893.85800,787.89300,223.05600,1010.94900,-156.78600,1167.73500,1167.73500,779.43700,859.00500,841.25500,675.96300,676.22000,1.15000,1.15000,1.05200,0.44030,0.79260,100.00000,45.40870,48.48420,58.26420,44.92140,0.05360,0.53890,167.01770,8.03350,9.53200,3.60570,4.49660,21.81710,1.5932,1.5703
2019-06-30,1486.80600,1486.80600,818.64400,624.56600,61.13100,685.69700,38.73600,646.96100,646.96100,305.79200,685.91200,668.16200,673.65500,673.98600,0.45000,0.45000,0.88510,0.43800,0.78860,100.00000,42.00720,44.93940,46.11880,20.56700,0.04800,0.49330,182.43290,4.63310,5.54810,2.08880,2.60370,21.13840,0.3288,0.2948
2019-03-31,2024.87100,2024.87100,999.16200,983.70690,130.32500,1114.03200,41.15500,1072.87700,1072.87700,481.30400,1043.45900,1025.70900,674.50800,1200.48000,0.71000,0.71000,0.98160,0.42200,0.73940,100.00000,48.58120,50.65550,55.01740,23.76960,0.06780,0.66780,134.77210,7.65810,9.17840,3.59120,4.42610,21.05680,0.10870,0.09300
2018-12-31,504.97800,504.97800,450.45200,9.88200,-59.23400,-49.35200,29.36600,-78.71800,-78.71800,-10.86800,70.08700,54.52600,543.40000,543.40000,-0.02000,-0.02000,1.03580,0.42770,0.75790,100.00000,1.95690,10.79770,-9.77310,-2.15220,0.01750,0.19200,468.79770,-0.57830,-0.69820,-0.27210,-0.33090,20.52480,1.1953,1.1687
2018-09-30,1926.58000,1926.58000,976.27700,908.94800,66.83800,975.78600,26.79800,948.98800,948.98800,442.74200,964.77900,950.30300,682.43500,1205.87800,0.65000,0.64000,0.97180,0.41590,0.72340,100.00000,47.17940,49.32590,50.64860,22.98070,0.06320,0.66590,135.15950,6.52070,7.64760,3.11550,3.80890,21.74070,2.7901,2.796
2018-06-30,2632.57000,2632.57000,977.06100,1616.18900,73.51900,1689.70800,138.73100,1550.97700,1550.97700,742.04200,1670.00100,1655.50900,681.79400,682.01100,1.09000,1.09000,0.97450,0.41750,0.72760,100.00000,61.39210,62.88570,64.18470,28.18700,0.08750,0.89740,100.29360,10.71350,12.59140,5.15700,6.24020,21.49350,-2.4392,-2.4485
2018-03-31,1769.13100,1769.13100,944.26000,786.20000,110.59900,896.79900,54.49500,842.30400,842.30400,367.87200,839.36300,824.87100,674.47900,1210.57400,0.55000,0.53000,1.01670,0.41510,0.72220,100.00000,44.43990,46.62580,50.69150,20.79390,0.06330,0.68270,131.82620,6.32560,7.55950,3.01540,3.69990,19.96930,-1.46200,-1.46580
2017-12-31,1959.21300,1959.21300,970.29500,914.31200,485.81800,1400.13000,596.59000,803.54000,803.54000,304.13800,1002.80300,988.91800,675.86220,675.86220,0.45000,0.45000,1.18520,0.52500,1.11670,100.00000,46.66730,50.47530,71.46390,15.52350,0.05690,0.67490,133.36170,5.94680,7.09580,2.33480,2.82470,20.48770,-1.3811,-1.4001
2017-09-30,1735.35800,1735.35800,862.96600,830.84700,63.44800,894.29500,59.51200,834.78300,834.78300,377.92000,883.35600,872.39200,667.38500,1200.50200,0.57000,0.55000,1.04790,0.48830,0.96240,100.00000,47.87760,50.27160,51.53370,21.77760,0.05460,0.59170,152.11610,6.29540,7.37960,2.62820,3.22100,20.16350,-0.6735,-0.6791
2017-06-30,1535.72600,1535.72600,840.10400,654.53300,110.05400,764.58700,29.60800,734.97900,734.97900,337.40700,706.58500,695.62190,664.68100,1200.00600,0.51000,0.50000,1.08380,0.46260,0.87200,100.00000,42.62040,45.29600,49.78670,21.97050,0.05100,0.54440,165.31600,5.62500,6.61720,2.43950,3.02270,19.98510,-0.8124,-0.8154
2017-03-31,1914.71800,1914.71800,881.52700,992.94500,66.13200,1059.07700,57.43700,1001.64000,1001.64000,451.90900,1044.15500,1033.19100,660.94000,1199.50700,0.68000,0.68000,1.25560,0.43370,0.77980,100.00000,51.85860,53.96050,55.31240,23.60190,0.06760,0.65050,138.34680,7.75610,9.15240,3.53470,4.39200,19.88780,0.46060,0.45220
2016-12-31,1589.83400,1589.83400,804.21300,744.47880,73.51000,817.98900,48.08700,769.90200,769.90200,367.73000,801.23580,785.62080,649.47500,1195.11500,0.56000,0.56000,1.04630,0.42040,0.74270,100.00000,46.82750,49.41530,51.45120,23.13010,0.06020,0.71770,125.39460,6.24440,7.43980,2.91590,3.61950,19.16140,-0.6279,-0.6308
2016-09-30,1431.68500,1431.68500,736.49900,657.90800,61.39500,719.30300,27.71400,691.58900,691.58900,312.90500,716.85900,695.18600,650.91700,1195.80500,0.48000,0.47000,1.00940,0.37530,0.61540,100.00000,45.95340,48.55720,50.24170,21.85570,0.05860,0.78780,114.24120,5.68750,6.80490,2.83280,3.55270,19.05190,0.3471,0.3452
2016-06-30,1192.42600,1192.42600,675.72500,479.82300,30.70300,510.52600,47.41500,463.11100,463.11100,198.62600,539.52800,516.70100,646.93400,1194.47800,0.31000,0.30000,1.03140,0.36280,0.57900,100.00000,40.23920,43.33190,42.81410,16.65730,0.05180,0.60150,149.61770,3.87820,4.66700,2.00990,2.47130,18.84890,0.0223,0.0171
2016-03-31,932.35400,932.35400,580.35400,314.64400,19.14200,333.78600,9.14600,324.64000,324.64000,159.75300,374.82800,352.00000,644.89800,1194.27300,0.25000,0.23000,1.00920,0.35320,0.55510,100.00000,33.74730,37.75390,35.80040,17.13440,0.04230,0.51790,173.79030,2.76670,3.34930,1.47220,1.78950,18.57980,0.18440,0.17610
2015-12-31,897.41850,897.41850,517.99980,340.54050,100.36800,440.90910,46.23000,394.67920,394.67920,200.87000,402.90850,379.41870,634.33700,1188.08500,0.30000,0.23000,1.08350,0.33820,0.52580,100.00000,37.94670,42.27890,49.13080,22.38310,0.03980,0.48410,185.92830,3.27620,3.95350,1.75210,2.16800,19.29220,-0.148,-0.1058
2015-09-30,11.57300,11.57300,440.13700,-465.42400,-16.86700,-482.29100,1.57300,-483.86400,-483.86400,-254.69700,-399.03900,-428.56400,638.83300,638.83300,-0.40000,-0.40000,0.92890,0.33180,0.51050,100.00000,-4021.63600,-3703.13700,-4167.38100,-2200.78600,0.00050,0.00550,16252.73000,-3.87490,-4.68890,-2.04860,-2.58920,20.07640,-0.3579,-0.4239
2015-06-30,1225.20200,1225.20200,877.01800,310.77000,82.01500,392.78500,43.25100,349.53400,349.53400,134.16800,371.80600,348.18400,631.88100,634.19300,0.21000,0.21000,1.00540,0.30000,0.43870,100.00000,25.36480,28.41850,32.05880,10.95070,0.04960,0.63850,140.95650,2.54850,3.03470,1.41610,1.78390,22.23850,1.7642,1.7433
2015-03-31,2512.35800,2512.35800,1111.19800,1369.79000,93.55500,1463.34500,99.34400,1364.00100,1364.00100,629.44800,1425.96000,1401.16000,625.27700,631.23200,1.01000,1.00000,1.05430,0.37210,0.60300,100.00000,54.52210,55.77070,58.24590,25.05410,0.07750,1.04460,86.15570,8.83200,10.31570,4.20900,5.54600,25.35180,0.75930,0.75410
2014-12-31,2020.77400,2020.77400,787.69090,1197.68800,140.43200,1338.12000,74.68600,1263.43400,1263.43400,551.45100,1258.08900,1233.08300,608.80300,613.17600,0.90000,0.88000,0.94210,0.37550,0.60700,100.00000,59.26880,61.02030,66.21820,27.28910,0.06420,1.19730,75.16710,8.48420,9.99120,4.01130,5.29840,25.00180,-0.6632,-0.6777
2014-09-30,1679.42600,1679.42600,1023.52300,624.28800,8.68200,632.97000,79.10800,553.86190,553.86190,250.50500,680.98800,655.90300,611.68400,614.97900,0.41000,0.41000,0.73380,0.36270,0.58250,100.00000,37.17270,39.05520,37.68970,14.91610,0.05500,0.84650,106.32320,3.97100,4.74340,1.81510,2.53080,23.57000,0.3397,0.3272
2014-06-30,2257.86000,2257.86000,1059.93400,1168.07900,138.58500,1306.66400,83.28200,1223.38200,1223.38200,517.01600,1223.49200,1197.92600,606.69100,609.89800,0.85000,0.85000,0.89050,0.40040,0.67730,100.00000,51.73390,53.05580,57.87180,22.89850,0.07510,1.05920,84.97190,9.04430,10.89370,4.06990,5.42340,22.98980,1.404,1.3918
2014-03-31,1526.66800,1526.66800,863.18400,638.81700,70.15500,708.97200,54.09700,654.87500,654.87500,265.61700,689.74190,663.48390,601.52700,605.66900,0.44000,0.44000,0.83640,0.44760,0.83370,100.00000,41.84390,43.45960,46.43920,17.39850,0.05080,0.73920,121.75320,5.19930,6.37440,2.18080,2.87230,21.56410,1.61850,1.60840
2013-12-31,2709.38000,2709.38000,1302.78500,1378.90800,206.00500,1584.91300,91.09000,1493.82300,1493.82300,621.25500,1432.99100,1406.59500,587.01900,590.54700,1.06000,1.04000,0.90910,0.46460,0.87380,100.00000,50.89390,51.91570,58.49730,22.92980,0.09130,1.30230,69.10660,12.02060,14.82100,5.03330,6.43610,21.70350,1.399,1.3869
2013-09-30,1216.84500,1216.84500,760.13700,430.44000,87.95200,518.39200,57.47700,460.91500,460.91500,171.16400,481.49100,456.70800,589.64400,592.92100,0.29000,0.29000,0.84070,0.51140,1.05630,100.00000,35.37350,37.53220,42.60130,14.06620,0.04340,0.67250,133.82200,4.43750,5.75250,1.64410,2.16830,18.24810,2.3242,2.3179
2013-06-30,1440.47000,1440.47000,887.80600,525.70800,40.96600,566.67400,56.08200,510.59200,510.59200,211.14800,574.24300,552.66400,583.84300,586.76300,0.36000,0.36000,0.90160,0.53140,1.14160,100.00000,36.49560,38.36690,39.33950,14.65830,0.05190,0.74510,120.79150,5.09450,6.57570,1.84040,2.38750,17.74570,0.3993,0.3868
2013-03-31,1246.47300,1246.47300,808.03900,411.37210,67.21000,478.58200,50.99300,427.58900,427.58900,167.63500,461.34710,438.43410,582.32200,585.69900,0.29000,0.29000,0.88610,0.55250,1.25630,100.00000,33.00290,35.17400,38.39490,13.44880,0.04460,0.70610,127.46200,4.39580,5.74110,1.52830,1.96730,17.32920,1.88540,1.87290
2012-12-31,1217.11200,1217.11200,860.17300,331.43410,-144.26700,187.16700,65.69600,121.47100,121.47100,106.41300,380.68120,356.93910,533.70400,538.66900,0.19000,0.20000,0.91090,0.57730,1.38940,100.00000,27.23120,29.32670,15.37800,8.74310,0.04210,0.69220,130.01330,1.25760,1.65120,0.41990,0.53150,17.36080,0.431,0.4117
2012-09-30,1223.09000,1223.09000,832.31700,371.69890,-135.96000,235.73900,39.23700,196.50200,196.50200,128.82400,421.36990,390.77290,544.71600,546.92400,0.24000,0.24000,0.77670,0.57960,1.38970,100.00000,30.39020,31.94970,19.27410,10.53270,0.04400,0.88910,101.22780,2.09250,2.78140,0.70680,0.87980,17.88610,-0.0034,-0.0131
2012-06-30,627.20300,627.20300,726.04600,-112.61600,248.23000,135.61400,41.33700,94.27700,94.27700,-74.96400,-62.15000,-98.84300,528.77900,528.77900,-0.14000,-0.14000,0.75190,0.57590,1.36750,100.00000,-17.95530,-15.75930,21.62200,-11.95210,0.02400,0.45240,198.95170,1.04690,1.41790,0.36060,0.44400,17.32630,0.3956,0.3812
2012-03-31,952.03600,952.03600,769.27500,168.24300,288.14200,456.38500,38.75300,417.63200,417.63200,58.32500,230.90300,182.76100,506.98600,517.39000,0.12000,0.11000,0.73050,0.57800,1.37840,100.00000,17.67190,19.19690,47.93780,6.12630,0.03590,0.68050,132.25920,4.43990,5.95490,1.57320,1.87370,18.63390,0.25940,0.23410
2011-12-31,915.10500,915.10500,855.38910,43.66480,661.99490,705.66000,250.29900,455.36100,455.36100,-22.67700,142.54280,59.71580,475.58300,475.58300,-0.07000,-0.06000,0.78260,0.52360,1.11680,100.00000,4.77160,6.52560,77.11250,-2.47810,0.04180,0.72250,124.57460,5.58010,7.76890,2.07840,2.65830,16.67340,0.7553,0.7319
2011-09-30,-124.07900,-124.07900,527.14900,-665.01290,-329.39900,-994.41200,-7.63700,-986.77500,-986.77500,-274.56700,-608.88900,-651.22800,487.19000,487.19000,-0.56000,-0.56000,0.78470,0.55080,1.25100,100.00000,535.95930,524.84950,801.43450,221.28400,-0.00560,-0.10470,-859.74260,-12.57310,-18.05160,-4.47140,-5.64800,16.28240,0.7862,0.7684
2011-06-30,1308.28100,1308.28100,970.64600,323.45000,-74.65400,248.79600,64.19900,184.59700,184.59700,86.23700,379.21400,337.63500,476.29000,483.64400,0.18000,0.18000,0.76530,0.52440,1.11120,100.00000,24.72330,25.80750,19.01700,6.59160,0.05860,1.01810,88.39950,2.17020,3.03500,0.82660,1.03220,17.78210,-0.1941,-0.2171
2011-03-31,1153.26900,1153.26900,977.06100,162.40500,-45.19100,117.21400,38.85000,78.36400,78.36400,42.70400,217.05400,176.20800,447.74200,457.65300,0.10000,0.09000,0.71080,0.48560,0.97100,100.00000,14.08220,15.27900,10.16360,3.70290,0.05990,1.00410,89.63380,1.00990,1.47370,0.40710,0.51950,16.92180,0.96470,0.95220
2010-12-31,1084.01500,1084.01500,975.14490,94.27440,104.36900,198.64300,59.86700,138.77600,138.77600,-10.97300,149.71540,108.87020,364.02100,364.02100,0.01000,0.01000,0.85650,0.48690,0.96420,100.00000,8.69680,10.04320,18.32480,-1.01230,0.05750,0.83950,107.20880,1.81350,2.68450,0.73640,0.93050,18.39140,-1.8757,-1.9419
2010-09-30,784.00000,784.00000,914.00300,-141.76900,285.07100,143.30200,-4.22500,147.52700,147.52700,-44.35800,-89.13100,-130.00300,370.10200,370.10200,-0.12000,-0.12000,0.82930,0.48800,0.99030,100.00000,-18.08280,-16.58200,18.27830,-5.65790,0.04420,0.72440,124.24050,2.08710,3.24620,0.83160,1.06870,19.13150,0.7784,0.7488
2010-06-30,550.08800,550.08800,1120.08400,-577.67800,-59.25000,-636.92800,19.39200,-656.32000,-656.32000,-193.32000,-529.17400,-569.99600,354.40000,354.40000,-0.55000,-0.55000,0.68850,0.49110,0.96490,100.00000,-105.01550,-103.61900,-115.78660,-35.14350,0.03340,0.47240,190.53140,-9.96830,-16.32700,-3.98410,-5.07330,18.54090,0.0142,-0.0179
2010-03-31,701.23900,701.23900,1093.52900,-399.47500,171.80400,-227.67100,9.63500,-237.30600,-237.30600,-121.37700,-352.77800,-392.29000,333.43400,333.43400,-0.36000,-0.36000,0.80320,0.38120,0.61590,100.00000,-56.96700,-55.94240,-32.46700,-17.30890,0.05200,0.62720,143.49020,-3.67880,-6.13670,-1.75960,-2.27660,18.83100,0.06150,0.04060
2009-12-31,725.34600,725.34600,1163.36100,-444.65500,79.34100,-365.31400,18.06300,-383.37700,-383.37700,-143.25000,-398.50400,-438.01480,288.99000,288.99000,-0.43400,-0.43400,0.95310,0.09850,0.10930,100.00000,-61.30250,-60.38700,-50.36410,-19.74920,0.07710,0.68030,132.29450,-6.37130,-11.29530,-4.07460,-5.74360,18.80740,1.748,1.7291
2009-09-30,597.02300,597.02300,1092.53600,-500.77110,73.81200,-426.95900,52.55100,-479.51000,-479.51000,-176.18300,-456.00010,-495.51310,291.55400,291.55400,-0.60400,-0.60400,0.53290,0.11050,0.12440,100.00000,-83.87800,-82.99730,-71.51470,-29.51030,0.06840,0.99940,90.05620,-8.85010,-17.40150,-5.49270,-7.87170,17.96170,-2.8371,-2.8533
2009-06-30,406.41600,406.41600,1051.61900,-645.28990,58.30400,-586.98600,10.88500,-597.87100,-597.87100,-164.28400,-605.69200,-645.20290,275.58500,275.58500,-0.59600,-0.59600,0.74220,0.01480,0.01510,100.00000,-158.77570,-158.75430,-144.42990,-40.42260,0.05280,0.66930,134.47800,-11.50850,-23.98250,-7.76580,-11.33820,18.82730,0.4936,0.4631
2009-03-31,44.91400,44.91400,920.95900,-877.44400,-34.76300,-912.20700,17.73100,-929.93800,-929.93800,-231.57400,-836.53200,-876.04500,275.25100,275.25100,-0.84100,-0.84100,0.76320,0.01560,0.01600,100.00000,-1953.60900,-1950.49400,-2031.00800,-515.59420,0.00590,0.06610,1361.65800,-18.00820,-38.39000,-12.11720,-17.72720,18.97770,2.01950,2.00330
