Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,0.00700,1.99500,-0.70100,-2.73200,0.71700,-2.01500,1.64700,-3.66200,-3.66200,-3.66200,-2.70300,-2.73200,94.83000,94.83000,-0.04000,-0.04000,107.29680,0.00120,0.00150,-1.17600,-1.17600,-1.14800,-1.17460,3.28340,-0.03080,-0.04770
2020-12-31,,2.22800,-0.74000,-3.03600,5.70600,2.67000,-3.92300,6.59300,6.59300,6.59300,-3.00600,-3.03600,91.10900,91.10900,0.08000,0.08000,105.89790,0.00120,0.00150,2.08200,2.08200,2.04070,2.07950,3.33990,-0.0286,-0.0561
2020-09-30,,1.36600,-0.18000,-1.57700,0.25900,-1.31800,-1.22900,-0.08900,-0.08900,-0.08900,-1.54600,-1.57700,93.43500,93.43500,0.00000,0.00000,232.23150,0.00130,0.00160,-0.02960,-0.02960,-0.02870,-0.02950,3.18190,-0.005,-0.0189
2020-06-30,,2.10300,-0.38500,-2.51800,1.29900,-1.21900,-2.51600,1.29700,1.29700,1.29700,-2.48800,-2.51800,89.66400,89.91700,0.01000,0.01000,116.52310,0.00160,0.00190,0.51470,0.51470,0.49390,0.51390,2.76320,-0.0159,-0.0216
2020-03-31,,1.15700,-0.60400,-1.79100,-4.41300,-6.20400,8.69400,-14.89800,-14.89800,-14.89800,-1.76100,-1.79100,86.55870,86.55870,-0.17000,-0.17000,104.89820,0.00200,0.00240,-7.43850,-7.43850,-7.01640,-7.42340,2.31290,-0.01870,-0.02590
2019-12-31,,2.26300,-0.68600,-2.97600,1.80000,-1.17600,-0.15800,-1.01800,-1.01800,-1.01800,-2.94900,-2.97600,86.14300,86.14300,-0.01000,-0.01000,85.14290,0.00220,0.00250,-0.47290,-0.47290,-0.46520,-0.47190,2.48710,-0.0116,-0.0233
2019-09-30,,1.22200,-0.48500,-1.73300,0.32300,-1.41000,0.59500,-2.00500,-2.00500,-2.00500,-1.70700,-1.73300,86.42700,86.42700,-0.02000,-0.02000,218.64910,0.00220,0.00250,-0.93140,-0.93140,-0.91730,-0.92930,2.48820,-0.0042,-0.0222
2019-06-30,,2.09500,-0.33000,-2.45100,1.24100,-1.21000,-0.24900,-0.96100,-0.96100,-0.96100,-2.42500,-2.45100,86.05900,86.05900,-0.01000,-0.01000,251.71490,0.00230,0.00260,-0.44440,-0.44440,-0.43880,-0.44340,2.50340,-0.0086,-0.0166
2019-03-31,,0.97000,-0.87200,-1.86900,1.10800,-0.76100,-0.31900,-0.44200,-0.44200,-0.44200,-1.84200,-1.86900,85.53900,85.53900,-0.01000,-0.01000,91.27570,0.00240,0.00270,-0.20700,-0.20700,-0.20350,-0.20660,2.49570,-0.01280,-0.01670
2018-12-31,,2.38300,-0.90100,-3.28800,1.03100,-2.25700,1.57200,-3.82900,-3.82900,-3.82900,-3.28400,-3.28800,85.51900,85.51900,-0.05000,-0.05000,83.73580,,,-1.79020,-1.79020,-1.76000,-1.79020,2.50040,-0.0158,-0.024
2018-09-30,,1.02600,-0.74000,-1.76900,1.48800,-0.28100,-0.87800,0.59700,0.59700,0.59700,-1.76600,-1.76900,85.53900,86.11000,0.01000,0.01000,255.69480,,,0.27370,0.27370,0.27230,0.27370,2.55020,-0.0027,-0.0127
2018-06-30,,1.16400,-0.54500,-1.71300,0.26000,-1.45300,1.30000,-2.75300,-2.75300,-2.75300,-1.70900,-1.71300,85.50700,85.50700,-0.03000,-0.03000,327.37630,,,-1.26780,-1.26780,-1.25690,-1.26780,2.53850,-0.0086,-0.0132
2018-03-31,,1.07600,-1.03000,-2.11000,1.09500,-1.01500,-1.19800,0.18300,0.18300,0.18300,-2.10600,-2.11000,85.49100,86.30700,0.00000,0.00000,151.60490,,,0.08330,0.08330,0.08290,0.08330,2.56990,-0.01900,-0.02220
2017-12-31,,1.77900,-0.83900,-2.62300,-0.13700,-2.76000,1.31700,-4.07700,-4.07700,-4.07700,-2.61800,-2.62300,81.18400,81.18400,-0.05000,-0.05000,171.83970,,,-1.85120,-1.85120,-1.83240,-1.85120,2.57650,-0.0092,-0.0184
2017-09-30,,0.95100,-0.51200,-1.47000,0.68400,-0.78600,,-0.78600,-0.78600,-0.78600,-1.45900,-1.47000,80.79000,80.79000,-0.01000,-0.01000,297.63420,,,-0.44550,-0.44550,-0.44450,-0.44550,2.18340,-0.0343,-0.0396
2017-06-30,,1.86200,-0.40000,-2.26600,0.94400,-1.32200,,-1.32200,-1.32200,-1.32200,-2.26600,-2.26600,80.75940,80.75940,-0.02000,-0.02000,270.23360,,,-0.75000,-0.75000,-0.74800,-0.75000,2.18240,0.0156,0.0125
2017-03-31,,0.95200,-0.85900,-1.81500,0.91400,-0.90100,-0.58900,-0.31200,-0.31200,-0.31200,-1.81100,-1.81500,80.71600,80.71600,0.00000,0.00000,157.48480,,,-0.17720,-0.17720,-0.17630,-0.17720,2.18030,-0.02080,-0.02080
2016-12-31,,1.53600,-0.85600,-2.40100,-53.80600,-56.20700,-5.87000,-50.33700,-50.33700,-50.33700,-2.39200,-2.40100,78.48210,78.48210,-0.64000,-0.64000,190.82400,,,-28.61390,-28.61390,-28.40050,-28.61390,2.17990,-0.017,-0.0187
2016-09-30,,0.80300,-0.64900,-1.45800,-0.02800,-1.48600,0.49900,-1.98500,-1.98500,-1.98500,-1.45200,-1.45800,80.41900,80.41900,-0.02000,-0.02000,334.89340,,,-0.87920,-0.87920,-0.85320,-0.87920,2.79960,-0.0091,-0.0127
2016-06-30,,1.89600,-0.32400,-2.22400,0.85500,-1.36900,0.85800,-2.22700,-2.22700,-2.22700,-2.22000,-2.22400,79.91170,79.91170,-0.03000,-0.03000,417.78760,,,-0.99120,-0.99120,-0.96420,-0.99120,2.80100,-0.0145,-0.0173
2016-03-31,,1.14400,-0.28200,-1.43000,0.07000,-1.36000,-0.06300,-1.29700,-1.29700,-1.29700,-1.42600,-1.43000,72.77300,72.77300,-0.02000,-0.02000,181.49810,,,-0.57400,-0.57400,-0.55940,-0.57400,2.83150,-0.01600,-0.02520
2015-12-31,0.00000,7.76000,-5.44900,-7.75800,-0.93000,-8.70000,1.48000,-10.18000,-10.16900,-10.16900,-7.76000,-7.75800,67.79300,67.79300,-0.15000,-0.15000,79.60290,,,-6.59720,-6.59720,-6.34520,-6.59720,2.22080,-0.0173,-0.0297
2015-09-30,,0.79500,-1.01900,-1.81800,-0.17000,-1.98800,,-1.98800,-1.98800,-1.98800,-1.81400,-1.81800,69.25130,69.25130,-0.03000,-0.03000,137.28070,,,-1.39750,-1.22610,-1.19480,-1.22620,,-0.0071,-0.0143
2015-06-30,,1.75700,-0.29600,-2.05700,-0.07900,-2.13600,,-2.13600,-2.13600,-2.13600,-2.05300,-2.05700,69.19200,69.19200,-0.03000,-0.03000,215.94740,,,-1.30390,-1.30380,-1.27230,-1.30390,,-0.016,-0.0211
2015-03-31,,0.85700,-1.69200,-2.55300,0.01700,-2.53600,,-2.53600,-2.53600,-2.53600,-2.54900,-2.55300,69.04000,69.04000,-0.04000,-0.04000,145.37930,,,-1.54220,-1.54220,-1.50320,-1.54220,,-0.01370,-0.02000
2014-12-31,6.41000,3.56000,,-9.97700,0.12000,-9.86000,-0.55000,-9.31000,-9.30300,-9.30300,-9.96700,-9.97700,66.44800,66.44800,-0.14000,-0.14000,159.23640,,,-5.62830,-5.62830,-5.48780,-5.62830,2.40030,-0.0238,0.0086
2014-09-30,0.00000,3.04000,,-3.05000,-0.62000,-3.68000,0.00000,-3.68000,-3.68000,-3.68000,-3.04000,-3.05000,73.60500,73.60500,-0.05000,-0.05000,243.08110,,,-2.12130,-2.12120,-2.06640,-2.12120,,-0.0076,-0.0523
2014-06-30,0.00000,1.67000,,-1.67700,-0.37000,-2.05000,0.00000,-2.05000,-2.05700,-2.05700,-1.67300,-1.67700,60.28800,60.28800,-0.03000,-0.03000,23.19320,,,-2.05370,-2.05350,-1.95380,-2.05370,,-0.0192,-0.0028
2014-03-31,0.00000,1.74000,,-1.74600,0.65000,-1.09000,0.00000,-1.09000,-1.09300,-1.09300,-1.74000,-1.74600,60.16000,60.16000,-0.02000,-0.02000,19.71680,,,-1.09200,-1.09200,-1.03640,-1.09210,,-0.02510,-0.05390
2013-12-31,8.57000,2.80000,,-11.37400,-0.39000,-11.78000,4.23000,-16.01000,-16.00400,-16.00400,-11.36400,-11.37400,59.27500,59.27500,-0.27000,-0.27000,32.28920,,,-15.78460,-15.78620,-15.03570,-15.78620,,-0.0351,-0.0353
2013-09-30,0.00000,1.17000,,-1.18000,-0.30000,-1.48000,0.00000,-1.48000,-1.48800,-1.48800,-1.17000,-1.18000,60.14200,60.14200,-0.02000,-0.02000,38.15590,,,-1.26580,-1.26600,-1.25770,-1.26600,,-0.0227,-0.0409
2013-06-30,8.42000,2.54000,,-10.96800,0.75000,-10.22000,0.00000,-10.22000,-10.22100,-10.22100,-10.96600,-10.96800,60.14200,60.14200,-0.17000,-0.17000,34.87000,,,-8.66110,-8.66040,-8.58760,-8.66110,,-0.0166,-0.0324
2013-03-31,0.00000,1.51000,,-1.51800,-0.13000,-1.65000,0.00000,-1.65000,-1.65800,-1.65800,-1.51000,-1.51800,60.10400,60.10400,-0.03000,-0.03000,32.08200,,,-1.29330,-1.29330,-1.28110,-1.29330,,-0.02010,-0.04610
2012-12-31,3.36000,1.02000,,-4.39000,-1.74000,-6.16000,0.00000,-6.16000,-6.14700,-6.14700,-4.38000,-4.39000,61.47100,61.47100,-0.10000,-0.10000,31.90840,,,-4.75660,-4.75630,-4.70850,-4.75660,,-0.0243,-0.0355
2012-09-30,0.00000,3.68000,,-3.69000,0.08000,-3.60000,0.00000,-3.60000,-3.60900,-3.61000,-3.68000,-3.69000,57.03100,57.03100,-0.06000,-0.06000,21.41590,,,-2.71170,-2.71150,-2.66860,-2.71170,,-0.0148,-0.0945
2012-06-30,0.00000,1.74000,,-1.75000,-0.05000,-1.80000,0.00000,-1.80000,-1.80300,-1.80300,-1.74000,-1.75000,55.66900,55.66900,-0.03000,-0.03000,4.67320,,,-1.81810,-1.81810,-1.75530,-1.81810,,-0.0338,-0.0994
2012-03-31,0.00000,1.70000,,-1.71000,0.12000,-1.59000,-0.84000,-0.75000,-0.75400,-0.75400,-1.70000,-1.71000,55.66700,55.66700,-0.01000,-0.01000,6.65640,,,-0.74500,-0.74490,-0.71950,-0.74500,,-0.02930,-0.06770
2011-12-31,0.54000,2.50000,,-3.07000,0.03000,-3.02000,0.86000,-3.88000,-3.87800,-3.87800,-3.05000,-3.07000,55.21700,55.21700,-0.07000,-0.07000,15.04230,,,-3.73320,-3.73280,-3.63620,-3.73280,,-0.0018,-0.1711
2011-09-30,0.00000,3.02000,,-3.03000,-0.03000,-3.07000,0.00000,-3.07000,-3.07600,-3.07600,-3.01000,-3.03000,55.92700,55.92700,-0.06000,-0.06000,15.45250,,,-2.77370,-2.77340,-2.71920,-2.77370,,-0.0272,-0.0273
2011-06-30,0.00000,1.80000,,-1.81000,1.86000,0.04000,0.00000,0.04000,0.04000,0.04000,-1.80000,-1.81000,55.41000,55.41000,0.00000,0.00000,19.30960,,,0.03770,0.03770,0.03700,0.03770,,0.0208,0.0576
2011-03-31,0.00000,1.71000,,-1.72000,0.28000,-1.44000,0.00000,-1.44000,-1.46700,-1.46700,-1.71000,-1.72000,55.27300,55.27300,-0.03000,-0.03000,25.34400,,,-1.40440,-1.40440,-1.38360,-1.40440,,-0.05080,-0.08760
2010-12-31,0.00000,4.46000,,-4.50000,-0.33100,-4.83000,0.00000,-4.83000,-5.05700,-5.05700,-4.46000,-4.50000,54.54600,54.54600,-0.09000,-0.09000,18.46670,,,-4.78750,-5.13350,-4.68810,-4.78790,,-0.0438,-0.0567
2010-09-30,0.00000,2.30000,,-2.31000,-1.90000,-4.22000,0.00000,-4.22000,-4.39600,-4.39600,-2.30000,-2.31000,54.58700,54.58700,-0.08000,-0.08000,23.00970,,,-4.13000,-4.41320,-4.05160,-4.13000,,-0.0087,-0.0088
2010-06-30,0.00000,1.34000,,-1.35000,0.03000,-1.32000,0.00000,-1.32000,-1.35700,-1.35700,-1.34000,-1.35000,45.23300,45.23300,-0.03000,-0.03000,25.43000,,,-1.22530,-1.31450,-1.20280,-1.22540,,-0.0428,-0.0428
2010-03-31,0.00000,2.07000,,-2.08000,0.00100,-2.08000,0.00000,-2.08000,-2.08900,-2.08900,-2.07000,-2.08000,49.75300,49.75300,-0.04000,-0.04000,11.39290,,,-2.66080,-2.93150,-2.58700,-2.66080,,-0.02290,-0.02310
2009-12-31,0.00000,2.59000,,-2.65000,-0.15000,-2.80000,0.00000,-2.80000,-2.80000,-2.80000,-2.61000,-2.65000,,,,0.00000,27.10640,,,-3.89920,-4.29380,-3.84830,-3.89920,,0.1151,0.1153
2009-09-30,0.00000,0.73000,,-0.73000,-0.43000,-1.16000,0.00000,-1.16000,-1.22000,-1.22000,-0.72000,-0.73000,49.25300,49.25300,-0.03000,-0.03000,28.40570,,,-1.60380,-1.74840,-1.58150,-1.60380,,-0.0321,-0.0321
2009-06-30,0.00000,3.48000,,-3.48000,-0.27000,-3.76000,0.00000,-3.76000,-4.03100,-4.03100,-3.47720,-3.48000,48.56600,48.56600,-0.08000,-0.08000,12.37270,,,-5.49030,-5.93320,-5.29420,-5.49030,,-0.0279,-0.0279
2009-03-31,0.00000,1.45000,,-1.45000,-2.70000,-4.15000,0.00000,-4.15000,-4.39900,-4.39900,-1.44280,-1.45000,49.20700,49.20700,-0.08000,-0.08000,11.61400,,,-6.15760,-6.63000,-5.88650,-6.15850,,-0.05510,-0.05530
