Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,76.32200,49.13900,27.18300,17.68700,61.17900,78.86600,-51.68300,-1.66600,-53.34900,0.23700,-53.58600,-53.58600,-53.58600,-8.05400,-51.68300,154.36900,154.36900,-0.35000,-0.35000,3.05750,35.61620,-67.71710,-67.71710,-69.89990,-70.21040,0.07070,1.37460,65.47590,-5.71990,-9.72560,-4.96140,-5.71990,,-0.03410,-0.06440
2021-12-31,82.71700,50.06200,32.65500,10.29700,44.54800,54.84500,-22.19000,-0.65800,-22.84800,-0.35700,-22.49100,-22.49100,-22.49100,7.33700,-22.19000,101.73700,101.73700,-0.22000,-0.22000,4.73090,39.47800,-26.82640,-26.82640,-27.62190,-27.19030,0.09780,1.23790,72.70330,-3.23260,-3.23260,-2.65810,-3.23260,4.62420,0.2109,0.1868
2021-09-30,59.11900,36.30800,22.81100,8.28100,42.61500,50.89600,-28.08500,0.21700,-27.86800,0.60100,-28.46900,-28.46900,-28.46900,26.88600,-28.08500,146.62900,146.62900,-0.19000,-0.19000,6.61930,38.58490,-47.50590,-47.50590,-47.13880,-48.15540,0.07710,1.46630,61.37820,-4.19820,-4.19820,-3.71290,-4.19820,,0.1008,0.0996
2021-06-30,57.28700,36.68700,20.60000,5.73900,34.35400,40.09300,-19.49300,-2.42000,-21.91300,0.31100,-22.22400,-22.22400,-22.22400,-19.42400,-19.49300,87.30900,87.30900,-0.25000,-0.25000,7.26180,35.95930,-34.02690,-34.02690,-38.25130,-38.79410,0.07700,1.62940,55.23610,-3.34260,-3.34260,-2.98770,-3.34260,,0.788,0.7903
2021-03-31,46.15100,30.78400,15.36700,5.44400,5.81300,11.25700,4.11000,-5.70900,-1.59900,0.15000,-1.74900,-1.74900,-1.74900,4.17200,4.11000,21.83000,21.83000,-0.08000,-0.08000,2.19300,33.29720,8.90560,8.90560,-3.46470,-3.78970,0.32930,1.67770,53.64390,3.85310,3.85310,-1.24790,3.85310,,-0.94490,-0.95020
2020-12-31,53.57400,35.60400,17.97000,4.87200,7.68000,12.55200,5.41800,-0.94000,4.47900,0.14500,4.33400,4.33400,4.33400,5.48300,5.41800,21.12020,28.63780,0.10000,0.10000,1.82490,33.54240,10.11310,10.11310,8.36040,8.08970,0.33210,1.40670,63.98140,-9.73710,-9.73710,2.68700,-9.73710,-2.04540,1.148,1.1432
2020-09-30,33.32500,23.26900,10.05600,3.70700,4.24500,7.95200,2.10400,-0.85000,1.25400,0.00600,1.24800,1.24800,0.22500,2.16500,2.10400,21.48060,29.57650,0.01000,0.01000,,30.17550,6.31360,6.31360,3.76290,0.67520,,,,,,,,,0.026,0.0246
2020-06-30,29.78700,20.12200,9.66500,3.60600,4.60700,8.21300,1.45200,-1.84700,-0.39600,0.00500,-0.40100,-0.40100,-0.40100,1.50900,1.45200,21.20800,21.20800,-0.02000,-0.02000,,32.44700,4.87460,4.87460,-1.32940,-1.34620,,,,,,,,,0.5173,0.5152
2020-03-31,19.68900,13.90700,5.78200,3.21500,3.12800,6.34300,-0.56100,-0.70200,-1.26300,0.00400,-1.26700,-1.26700,-1.26700,-0.50900,-0.56100,20.16470,20.16470,-0.06000,-0.06000,,29.36670,-2.84930,-2.84930,-6.41480,-6.43510,,,,,,,,,-0.66640,-0.67410
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
