Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,306.89300,103.21800,203.67500,2.51000,2.51000,201.16500,-12.92600,188.23900,38.43400,149.80500,149.80500,149.80500,214.21700,201.16500,344.05300,365.21600,0.44000,0.42000,0.16410,0.19640,65.54890,65.54890,61.33700,48.81340,0.04990,3.53160,3.53160,2.43380,2.95190,12.52880,0.50470,0.50310
2019-12-31,311.62710,72.36200,239.26510,3.62100,3.62100,235.64410,-12.93400,222.71000,45.60000,177.11000,177.11000,177.11000,248.65010,235.64410,352.82700,373.92400,0.51000,0.48000,0.16190,0.19320,75.61730,75.61730,71.46680,56.83390,0.05000,4.11000,4.11000,2.84310,3.44440,12.40750,0.4004,0.3962
2019-09-30,318.38300,79.18200,239.20100,3.14200,3.14200,236.05900,-12.93900,223.12000,46.18600,176.93400,176.93400,176.93400,248.37300,236.05900,351.47500,372.57500,0.50000,0.49000,0.16680,0.20010,74.14310,74.14310,70.07910,55.57270,0.05180,4.25360,4.25360,2.87850,3.54430,11.92860,0.4819,0.4797
2019-06-30,292.31700,64.79600,227.52100,2.76000,2.76000,224.76100,-13.55000,211.21100,43.43300,167.77800,167.77800,167.77800,236.31700,224.76100,355.73400,376.60300,0.47000,0.46000,0.17100,0.20620,76.88950,76.88950,72.25410,57.39590,0.04830,4.15740,4.15740,2.77070,3.44670,11.39450,0.3101,0.3022
2019-03-31,291.65000,85.00300,206.64700,2.47800,2.47800,204.16900,-13.23300,190.93600,38.99500,151.94100,151.94100,151.94100,216.07700,204.16900,355.65300,376.66700,0.43000,0.42000,0.17900,0.21800,70.00480,70.00480,65.46750,52.09700,0.04970,3.98150,3.98150,2.58840,3.26890,10.72000,0.43770,0.43690
2018-12-31,285.63300,74.30900,211.32400,3.35900,3.35900,207.96500,-13.25600,194.70900,36.96300,157.74610,157.74610,157.74600,220.91300,207.96500,365.40600,386.07800,0.43000,0.42000,0.18840,0.23220,72.80850,72.80840,68.16760,55.22680,0.05030,4.40400,4.40400,2.77830,3.57420,10.07930,0.4087,0.3997
2018-09-30,290.44500,42.13700,248.30800,3.15600,3.15600,245.15200,-13.25800,231.89400,49.99400,181.90000,181.90000,181.90000,259.02400,245.15200,362.18000,382.90500,0.50000,0.49000,0.19240,0.23820,84.40570,84.40570,79.84090,62.62800,0.05130,5.21270,5.21270,3.21540,4.20980,9.63550,0.3264,0.3198
2018-06-30,282.00000,28.38700,253.61300,2.84500,2.84500,250.76800,-13.24600,237.52200,50.70800,186.81400,186.81400,186.81400,266.33000,250.76800,368.57800,388.88100,0.51000,0.49000,0.20050,0.25080,88.92480,88.92480,84.22770,66.24610,0.05040,5.63730,5.63730,3.34070,4.50710,9.15060,0.3332,0.3252
2018-03-31,265.77000,69.94000,195.83000,2.57200,2.57200,193.25800,-13.23300,180.02500,36.38800,143.63700,143.63700,143.63700,209.09100,193.25800,370.90800,391.56200,0.39000,0.38000,0.20450,0.25710,72.71630,72.71630,67.73710,54.04560,0.04730,4.44500,4.44500,2.55750,3.53600,8.70180,0.34210,0.32880
2017-12-31,271.50200,9.47800,262.02400,3.31200,3.31200,258.71190,-13.25600,245.45600,218.14200,27.31400,27.31400,27.31400,274.25990,258.71200,362.38000,394.76600,0.08000,0.08000,0.20840,0.26330,95.28920,95.28920,90.40670,10.06030,0.04830,0.86590,0.86590,0.48610,0.68540,8.51270,0.3746,0.3649
2017-09-30,270.36000,69.63500,200.72500,2.98500,2.98500,197.74000,-13.27300,184.46700,64.44000,120.02700,120.02700,120.02700,213.43100,197.74000,370.58600,391.08700,0.32000,0.32000,0.20960,0.26520,73.13950,73.13950,68.23010,44.39530,0.04760,3.83450,3.83450,2.11470,3.03080,8.44700,0.3372,0.3307
2017-06-30,263.31200,65.85000,197.46200,2.58400,2.58400,194.87800,-14.26200,180.61600,61.99400,118.62200,118.62200,118.62200,210.99000,194.87800,366.91800,394.47000,0.32000,0.31000,0.21700,0.27710,74.01030,74.01030,68.59390,45.05000,0.04700,3.96060,3.96060,2.11820,3.10130,8.08260,0.1257,0.1112
2017-03-31,260.88000,68.38400,192.49600,2.23000,2.23000,190.26600,-16.30900,173.95700,84.15900,89.79800,89.79800,89.79800,207.34500,190.26600,341.00900,402.17500,0.26000,0.24000,0.33430,0.50210,72.93240,72.93240,66.68090,34.42120,0.04420,3.39180,3.39180,1.52100,2.25800,7.75420,0.19260,0.18260
2016-12-31,266.52010,85.42600,181.09410,2.86500,2.86500,178.22910,-16.19100,162.03800,54.55100,107.48700,107.48700,107.48700,195.24710,178.22910,342.89000,431.99200,0.32000,0.29000,0.31620,0.46250,66.87270,66.87270,60.79770,40.32980,0.04650,4.21710,4.21710,1.87440,2.88360,7.48200,0.1534,0.1412
2016-09-30,273.85000,98.76700,175.08300,2.57500,2.57500,172.50800,-88.75900,83.74900,27.13100,56.61800,56.61800,56.61800,188.35500,172.50800,349.37600,406.05000,0.16000,0.14000,0.31320,0.45610,62.99360,62.99360,30.58210,20.67480,0.04660,2.19190,2.19190,0.96400,1.50540,7.47690,0.2436,0.2375
2016-06-30,263.53400,81.93800,181.59600,2.24500,2.24500,179.35100,-14.11200,165.23900,56.01800,109.22100,109.22100,109.22100,193.71900,179.35100,340.67800,446.13900,0.32000,0.26000,0.29440,0.41730,68.05610,68.05610,62.70120,41.44480,0.04590,4.34850,4.34850,1.90120,3.06810,7.37350,0.1151,0.1134
2016-03-31,258.57900,124.78900,133.79000,1.96100,1.96100,131.82900,-28.14100,103.68800,34.49700,69.19100,69.19100,69.19100,145.93800,131.82900,340.14400,431.36500,0.20000,0.17000,0.31900,0.46830,50.98210,50.98210,40.09920,26.75820,0.04480,2.95260,2.95260,1.19840,2.01080,6.87950,0.00820,0.00380
2015-12-31,258.43300,129.47100,128.96200,2.61800,2.61800,126.34400,-17.34200,109.00200,6.58400,102.41800,102.41800,102.41800,140.54200,126.34400,339.55200,468.03900,0.31000,0.22000,0.35150,0.54190,48.88850,48.88850,42.17810,39.63040,0.04400,4.58010,4.58010,1.74530,2.97040,6.58350,0.0564,0.0525
2015-09-30,269.51100,122.53300,146.97800,2.36800,2.36800,144.61000,-17.36200,127.24800,-695.60400,822.85200,822.85200,822.85200,159.03300,144.61000,339.70100,468.12800,2.42000,1.78000,0.37630,0.60340,53.65640,53.65640,47.21440,305.31300,0.04490,38.29860,38.29860,13.69560,23.88540,6.32570,0.4248,0.4227
2015-06-30,243.12900,108.73400,134.39500,2.04600,2.04600,132.34900,-17.37300,114.97600,1.32200,113.65400,113.65400,113.65400,144.97600,132.34900,339.70500,439.12700,0.33000,0.28000,0.51150,1.04700,54.43570,54.43570,47.29010,46.74640,0.04630,9.17830,9.17830,2.16620,4.48380,3.64590,-0.0665,-0.0692
2015-03-31,270.21500,114.63500,155.58000,1.75700,1.75700,153.82300,-17.36200,136.46100,3.38500,133.07600,133.07600,133.07600,165.13400,153.82300,339.10700,468.12100,0.39000,0.32000,0.52230,1.09350,56.92610,56.92610,50.50090,49.24820,0.05120,11.22470,11.22470,2.51910,5.36160,3.49060,-0.06990,-0.07110
2014-12-31,241.20100,145.45400,95.74700,2.42700,2.42700,93.32000,-18.21100,75.10900,0.68100,74.42800,74.42800,74.42800,103.95200,93.32000,338.52300,413.52200,0.22000,0.19000,0.55560,1.25030,38.68970,38.68970,31.13960,30.85730,0.04580,7.17790,7.17790,1.41330,3.18980,3.06270,-0.1636,-0.1653
2014-09-30,235.11500,143.39200,91.72300,2.09600,2.09600,89.62700,-17.36100,72.26600,0.24900,72.01700,72.01700,72.01700,100.98700,89.62700,338.62600,413.57600,0.21000,0.18000,0.56840,1.31680,38.12050,38.12050,30.73650,30.63050,0.04400,7.31500,7.31500,1.34880,3.15730,2.90790,-0.1414,-0.1432
2014-06-30,231.23600,165.54600,65.69000,1.67600,1.67600,64.01400,-17.37400,46.64000,1.11800,45.52200,45.52200,45.52200,75.99400,64.01400,338.62600,413.48100,0.13000,0.12000,0.58190,1.39160,27.68340,27.68340,20.16990,19.68640,0.04300,4.88640,4.88640,0.84630,2.04310,2.75170,-0.293,-0.2936
2014-03-31,235.08200,155.41600,79.66600,1.41900,1.41900,78.24700,-17.53900,60.70800,0.72600,59.98200,59.98200,59.98200,93.13600,78.24700,338.21300,413.18000,0.18000,0.15000,0.60660,1.54200,33.28500,33.28500,25.82420,25.51540,0.04300,7.13460,7.13460,1.09760,2.80670,2.48350,-0.38210,-0.38930
2013-12-31,251.94110,229.67500,22.26610,4.78000,4.78000,17.48610,-17.66200,-0.17600,1.23100,-1.40700,-1.40700,-1.40700,33.09010,17.48610,311.75400,311.75400,0.07000,0.07000,0.63890,1.76930,6.94050,6.94050,-0.06990,-0.55850,0.04500,-0.18900,-0.18900,-0.02510,-0.06820,2.20440,-1.0731,-1.0757
2013-09-30,254.44900,222.13700,32.31200,2.20900,2.20900,30.10300,-17.65300,12.45000,0.33600,12.11400,12.11400,12.11400,46.18500,30.10300,337.86800,339.42600,0.04000,0.04000,0.65200,1.87370,11.83070,11.83070,4.89290,4.76090,0.04340,1.72310,1.72310,0.20680,0.59960,2.08150,-0.5418,-0.5418
2013-06-30,263.86000,230.59800,33.26200,1.95500,1.95500,31.30700,-17.94200,13.36500,0.99000,12.37500,12.37500,12.37500,45.96600,31.30700,337.86800,339.34100,0.04000,0.04000,0.65930,1.93530,11.86500,11.86500,5.06520,4.69000,0.04370,1.81810,1.81810,0.20480,0.61940,2.01520,-0.4155,-0.4155
2013-03-31,269.18500,312.87300,-43.68800,1.69700,1.69700,-45.38500,-26.40600,-71.79100,1.13900,-72.93000,-72.93000,-72.93000,-22.52700,-45.38500,232.34800,232.34800,-0.31000,-0.31000,0.63180,1.71590,-16.86020,-16.86020,-26.66980,-27.09290,0.04140,-9.37790,-9.37790,-1.12050,-3.45290,2.30250,-1.08330,-1.08330
2012-12-31,371.37200,727.89290,-356.52080,1.90800,1.90790,-358.42870,-25.32700,-383.75600,2.93500,-386.69090,-386.69090,-386.69100,-335.51970,-358.42870,201.89200,201.89200,-1.91000,-1.91000,0.80720,4.18670,-96.51470,-96.51470,-103.33460,-104.12500,0.06660,-196.34960,-196.34920,-6.93700,-37.85670,0.97480,-1.9653,-1.9653
2012-09-30,306.21900,529.71600,-223.49700,1.93900,1.93900,-225.43600,-24.47800,-249.91400,-2.97200,-246.94200,-246.94200,-246.94200,-197.69000,-225.43600,202.01400,202.01400,-1.22000,-1.22000,0.54960,1.22020,-73.61920,-73.61920,-81.61280,-80.64230,0.05100,-36.96870,-36.96870,-4.10960,-16.65120,3.30630,-1.5762,-1.5762
2012-06-30,321.09000,571.02500,-249.93500,1.93500,1.93500,-251.87000,-24.91200,-276.78200,-2.89100,-273.89100,-273.89100,-273.89100,-227.08600,-251.87000,202.01300,202.01300,-1.36000,-1.36000,0.48170,0.92940,-78.44220,-78.44220,-86.20080,-85.30040,0.05080,-31.58250,-31.58250,-4.33470,-16.36870,4.29250,-2.126,-2.126
2012-03-31,379.68300,371.57800,8.10500,1.67000,1.67000,6.43500,-24.62700,-18.19200,1.36300,-19.55500,-19.55500,-19.55500,31.13100,6.43500,201.52800,201.52800,-0.10000,-0.10000,0.43410,0.76720,1.69480,1.69480,-4.79140,-5.15030,0.05570,-1.72820,-1.72820,-0.28710,-0.97790,5.60090,-2.10200,-2.10200
2011-12-31,446.99010,519.37100,-72.38090,1.67000,1.67000,-74.05080,-25.14200,-99.19300,36.10100,-135.29400,-135.29400,-135.29400,-49.38880,-74.05100,201.01900,201.01900,-0.68000,-0.68000,0.41810,0.71850,-16.56650,-16.56660,-22.19130,-30.26780,0.06190,-11.30450,-11.30450,-1.87490,-6.57800,5.94920,-2.3305,-2.3305
2011-09-30,337.16900,500.98100,-163.81200,1.76200,1.76200,-165.57400,-25.76100,-191.33500,-26.13000,-165.20500,-165.20500,-165.20500,-144.98900,-165.57400,201.10900,201.10900,-0.82000,-0.82000,0.40000,0.66670,-49.10710,-49.10710,-56.74750,-48.99770,0.04350,-11.89530,-11.89530,-2.13240,-7.13700,6.90370,-2.1804,-2.1804
2011-06-30,367.00700,500.83700,-133.83000,1.72300,1.72300,-135.55300,-26.32600,-161.87900,-10.14700,-151.73200,-151.73200,-151.73200,-115.53200,-135.55300,201.09700,201.09700,-0.75000,-0.75000,0.39700,0.65830,-36.93470,-36.93470,-44.10790,-41.34310,0.04440,-10.02950,-10.02950,-1.83480,-6.04800,7.52120,-2.7637,-2.7637
2011-03-31,353.11300,357.23800,-4.12500,1.72500,1.72500,-5.85000,-26.04200,-31.89200,1.76900,-33.66100,-33.66100,-33.66100,13.71000,-5.85000,200.74400,200.74400,-0.17000,-0.17000,0.39360,0.64890,-1.65670,-1.65670,-9.03170,-9.53260,0.03990,-2.09290,-2.09290,-0.38040,-1.26930,7.99580,-2.09690,-2.09690
2010-12-31,361.07500,481.82190,-120.74690,1.81900,1.81910,-122.56600,-25.77000,-148.33600,38.33100,-186.66700,-186.66700,-186.66700,-105.25300,-122.56590,176.40600,176.40600,-0.74000,-0.73000,0.38320,0.62130,-33.94470,-33.94470,-41.08180,-51.69760,0.03870,-11.18400,-11.18400,-1.99990,-6.89820,8.32650,-2.6964,-2.6964
2010-09-30,382.32500,431.54700,-49.22200,1.75000,1.75000,-50.97200,-26.70200,-77.67400,-26.14600,-51.52800,-51.52800,-51.52800,-36.04400,-50.97200,200.07700,200.07700,-0.26000,-0.26000,0.34210,0.52010,-13.33210,-13.33210,-20.31620,-13.47750,0.03830,-2.59790,-2.59790,-0.51600,-1.70910,9.89500,-1.2572,-1.2572
2010-06-30,406.35500,361.73800,44.61700,1.77000,1.77000,42.84700,-25.09900,17.74800,-6.80300,24.55100,24.55100,24.55100,58.86100,42.84700,181.26700,182.15600,0.14000,0.13000,0.34200,0.51980,10.54420,10.54420,4.36760,6.04180,0.03990,1.24450,1.24450,0.24100,0.81890,9.84150,0.5688,0.5688
2010-03-31,370.77000,499.16700,-128.39700,1.72300,1.72300,-130.12000,-21.01800,-151.13800,-1.04700,-150.09100,-150.09100,-150.09100,-117.49300,-130.12000,124.88900,124.88900,-1.20000,-1.20000,0.20430,0.58250,-35.09450,-35.09450,-40.76330,-40.48090,0.04010,-12.96170,-12.96170,-1.62250,-10.31360,9.22220,-1.57780,-1.57780
2009-12-31,405.52300,891.75920,-486.23620,4.30300,30.70990,-516.94620,-20.82400,-537.77000,-257.65600,-280.11400,-280.11400,-280.11400,-509.94720,-516.94620,124.20900,124.20900,-2.25000,-2.25000,0.33930,0.51350,-127.47640,-127.47640,-132.61150,-69.07480,0.04310,-21.50450,-21.50450,-2.97850,-14.20840,10.41220,-0.7001,-0.7001
2009-09-30,413.33700,1008.81700,-595.48000,2.01300,2.01300,-597.49300,-20.58600,-618.07900,-100.31100,-517.76800,-517.76800,-517.76800,-580.30510,-597.49300,124.29600,124.29600,-4.17000,-4.17000,0.14800,0.40700,-144.55350,-144.55350,-149.53390,-125.26530,0.04360,-31.39700,-31.39700,-5.46110,-26.74960,13.18210,-0.1049,-0.1049
2009-06-30,454.48200,767.07800,-312.59600,1.88800,1.88800,-314.48400,-23.93000,-338.41400,1.42100,-339.83500,-339.83500,-339.83500,-297.74500,-314.48400,124.24400,124.24400,-2.74000,-2.74000,0.12250,0.35120,-69.19610,-69.19610,-74.46150,-74.77410,0.04930,-16.84850,-16.84850,-3.68500,-14.78510,16.12290,-0.0037,-0.0037
2009-03-31,435.18400,682.04800,-246.86400,,0.00000,-246.86400,-23.92600,-270.79000,-86.23000,-184.56000,-184.56000,-184.56000,-227.44100,-246.86400,123.99900,123.99900,-1.49000,-1.49000,0.10650,0.40620,-56.72640,-56.72640,-62.22430,-42.40970,0.04660,-7.93920,-7.93920,-1.97760,-7.09380,18.58460,3.46510,3.46510
