Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,16.82800,6.43000,-23.25800,0.09900,-23.15900,-23.15900,-23.15900,-23.15900,-22.96500,-23.25800,39.43200,39.43200,-0.59000,-0.59000,20.23230,-9.15090,-9.15090,-8.41960,-9.15090,6.41700,-0.57610,-0.59450
2021-12-31,16.74500,6.06000,-22.80500,0.03400,-22.77100,-22.77100,-22.77100,-22.77100,-22.42800,-22.80500,37.95400,37.95400,-0.58000,-0.58000,15.87500,-8.34180,-8.34180,-7.62490,-8.34180,6.92310,-0.4599,-0.4705
2021-09-30,12.89900,5.55700,-18.45600,0.03000,-18.42600,-18.42600,-18.42600,-18.42600,-17.90800,-18.45600,39.00800,39.00800,-0.47000,-0.47000,24.60300,-6.32030,-6.32030,-5.86480,-6.32030,7.41220,-0.2611,-0.2666
2021-06-30,15.51700,5.54000,-21.05700,0.04800,-21.00900,-21.00900,-21.00900,-21.00900,-20.40600,-21.05700,36.70200,36.70200,-0.57000,-0.57000,26.75200,-8.13280,-8.13280,-7.83250,-8.13280,7.03570,-0.4416,-0.4452
2021-03-31,11.69700,4.85600,-16.55300,0.04400,-16.50900,-16.50900,-16.50900,-16.50900,-15.88300,-16.55300,36.68000,36.68000,-0.45000,-0.45000,36.49050,-5.97990,-5.97990,-5.81380,-5.97990,7.52430,-0.40620,-0.41120
2020-12-31,23.98500,4.29700,-28.28200,0.02300,-28.25900,-28.25900,-28.25900,-28.25900,-27.78200,-28.28200,21.94200,21.94200,2.45000,2.45000,32.95900,-9.75200,-9.75200,-9.45130,-9.75200,7.90180,-1.1578,-1.1798
2020-09-30,21.80200,3.80000,-25.60200,0.05400,-25.54800,-25.54800,-25.54800,-25.54800,-25.32900,-25.60200,30.31500,30.31500,-0.84000,-0.84000,27.28900,-13.85650,-13.85650,-13.32970,-13.85650,6.03620,-0.0793,-0.0782
2020-06-30,7.72300,3.40000,-11.12300,0.09900,-11.02400,-11.02400,-11.02400,-11.02400,-10.87700,-11.12300,21.62700,21.62700,-0.51000,-0.51000,34.48040,-5.64620,-5.64620,-5.47030,-5.64620,6.52480,3.3364,3.3289
2020-03-31,7.25400,1.92500,-9.17900,0.30700,-8.87200,-8.87200,-8.87200,-8.87200,-8.92900,-9.17900,1.98900,1.98900,-4.46000,-4.46000,16.78450,9.01470,9.01470,-10.43080,9.01470,-49.25780,-4.16240,-4.16440
2019-12-31,6.96000,1.81100,-8.77100,0.41700,-8.35400,-8.35400,-8.35400,-8.35400,-8.50100,-8.77100,1.89900,1.89900,-4.28000,-4.28000,16.80970,9.27360,9.27360,-8.87850,9.27360,-45.40520,-3.9725,-3.6066
2019-09-30,5.63200,1.46500,-7.09700,0.54800,-6.54900,-6.54900,-6.54900,-6.54900,-6.82700,-7.09700,1.94600,1.94600,-3.36000,-3.36000,,,,,,,-2.5304,-2.6329
2019-06-30,5.04000,1.31500,-6.35500,0.39000,-5.96500,-5.96500,-5.96500,-5.96500,-6.10900,-6.35500,1.87200,1.87200,-3.19000,-3.19000,,,,,,,-2.8319,-3.04
2019-03-31,5.21200,1.13400,-6.34600,0.33100,-6.01500,-6.01500,-6.01500,-6.01500,-6.10400,-6.34600,1.80900,1.80900,-3.32000,-3.32000,,,,,,,-3.05750,-3.11280
2018-12-31,,,,,,,,,,,,,,0.00000,,,,,,,0,0
