Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,9.92120,5.65700,4.26430,1.91240,-0.80040,4.46190,-0.19770,-4.97780,-5.17550,-5.17550,-5.17550,-5.17550,20.50360,-0.19770,0.02240,0.02240,-231.34330,-231.34330,0.07490,,20.54080,42.98110,-1.99270,-1.99270,-52.16560,-52.16560,0.26480,7.75910,,,-418.65730,129.51890,-13.81160,-418.65020,55.27620,2.40220,-47.72080
2021-12-31,8.09640,5.23820,2.85820,2.57030,,4.58940,-1.73130,-10.76530,-12.49660,-12.49660,-12.49660,26.71080,7.59450,-1.73130,0.03250,0.05490,856.71660,958.20910,0.05620,-0.00110,-0.29380,35.30210,-21.38330,-21.38330,-154.34770,329.91060,0.21210,13.74840,,,53.52290,43.49350,-32.73280,53.57970,-1045.85400,-32.8497,-36.8307
2021-09-30,0.00010,,0.00010,0.39530,,,-0.39530,-0.12850,-0.52370,-0.52370,-0.52370,-0.52370,0.79490,-0.39530,0.03140,0.03140,-16.41790,-16.41790,0.00010,-0.00730,-0.28030,,,,,,,,,,2.96430,2.96430,,2.98600,-1598.61100,-2.2893,-2.2893
2021-06-30,0.00010,,0.00010,0.49590,,,-0.49930,37.94230,37.44300,37.44300,37.44300,23.78290,-0.10170,-0.49930,0.03140,0.03800,758.20900,625.37320,0.00200,-0.00250,-0.14510,,,,,,0.00160,,,,-152.56440,-152.56430,77372.73000,-152.93820,-2220.60300,-2.9012,-2.9012
2021-03-31,0.00150,0.00030,0.00120,0.29950,,0.30300,-0.30170,-25.75340,-26.05510,-26.05510,-26.05510,-47.19390,0.26840,-0.30170,0.03120,0.03120,-1513.43300,-1513.43300,0.00070,-0.00170,-0.05410,,,,,,0.03230,,,,41.12270,41.12270,-55042.88000,41.19420,-5752.29200,-7.23600,-7.23600
2020-12-31,0.00460,0.00110,0.00350,0.45890,,0.46970,-0.46620,33.15870,32.69250,32.69250,32.69250,30.78240,1.06590,-0.46620,0.03120,0.03120,942.24290,3203.66300,0.00260,-0.00290,-0.09160,75.62390,-10029.48000,-10029.48000,703367.10000,662272.20000,0.04710,,,,-86.63980,-86.63970,33150.98000,-86.89300,-3390.67900,-32.4902,-32.4902
2020-09-30,0.00230,0.00020,0.00220,0.20810,,0.20800,-0.20590,64.88520,64.67920,64.67920,64.67920,64.67920,1.39630,-0.20590,0.03100,0.88880,2261.42000,0.00000,0.00000,-0.00130,-0.09520,93.52330,-8891.27800,-8891.27800,2792713.00000,2792713.00000,,,,,-77.08980,-77.08980,,-77.19100,-7685.87000,15.1902,15.1902
2020-06-30,,,,0.27680,,,-0.27680,-79.85250,-80.12930,-80.12930,-80.12930,-80.12930,0.78660,-0.27680,0.03080,0.03080,-2713.70400,-2713.70400,0.00000,-0.00040,-0.05180,,,,,,,,,,53.92990,53.92990,,53.95170,-13610.89000,-12.3829,-12.3829
2020-03-31,,,,0.21130,,,-0.21130,-31.74160,-31.95290,-31.95290,-31.95290,-126.95580,0.73030,-0.21130,0.03030,0.03030,-4070.55600,-4070.55600,0.00000,,-0.10650,,,,,,,,,,46.64540,46.64540,,46.64540,-6522.90200,-3.61410,-3.61410
2019-12-31,0.00000,,0.00000,0.58500,0.00000,,-0.58500,-7.28070,-7.86570,-7.86570,-7.86570,-15.67670,1.99820,-0.58500,0.01280,0.01280,-904.56800,-904.56800,0.00010,,-0.19310,,,,,,0.01450,,,,21.33410,21.33410,-254140.90000,21.33410,-4339.49000,-44.3185,-44.3185
2019-09-30,0.00090,,0.00090,0.75600,-0.35380,,-1.12170,-22.42860,-23.55030,-23.55030,-23.55030,-87.42360,0.43900,-1.12170,0.01440,0.01440,-5879.69200,-5879.69200,0.00080,,-0.09340,,,,,,0.04070,,,,94.59080,94.59080,-105526.50000,94.59080,-3184.57100,102.9788,102.9788
2019-06-30,0.01840,,0.01840,0.57720,-0.20300,,-0.77460,-0.58180,-1.35640,-1.35640,-1.35640,-5.66630,-0.40910,-0.77460,0.00420,0.00420,-1356.85200,-1356.85200,0.00320,,-0.30460,100.00000,-4217.78300,-4217.78300,-7385.42900,-30852.30000,0.04000,,,,16.88570,16.88570,-295.27950,16.88570,-1786.07500,-126.4205,-126.4205
2019-03-31,0.00440,0.00350,0.00090,0.95210,,0.96500,-0.96410,-0.53240,-1.49650,-1.49650,-1.49650,-1.49650,-0.71130,-0.96410,0.00390,0.00390,-452.28400,-452.28400,0.00640,,-0.33110,19.46160,-21996.69000,-21996.69000,-34143.25000,-34143.25000,0.00780,,0.18990,473.98360,20.23530,20.23530,-266.14740,20.23530,-1837.92600,-73.16460,-73.16460
2018-12-31,0.01190,,0.01190,1.23240,,,-1.95120,-1.11700,-3.06820,-3.06820,-3.06820,-3.06820,-0.84320,-1.95120,0.00340,0.00340,-452.28410,-452.28410,0.00590,,-0.36880,91.61460,-16460.32000,-16460.32000,-25883.15000,-25883.15000,0.02080,,,,44.88040,44.88040,-539.15170,44.88040,-1832.76200,-253.046,-252.592
2018-09-30,0.00400,,0.00400,3.80610,,,-3.91020,-0.61680,-4.52700,-4.52700,-4.52700,-4.52700,-3.34090,-3.91020,0.00360,0.00360,-1356.85200,-1356.85200,0.00630,,-0.28540,100.00000,-97415.02000,-97415.02000,-112780.00000,-112780.00000,0.00310,,,,106.68420,106.68430,-353.26020,106.68430,-1177.29400,-311.25,-312.863
2018-06-30,0.00220,,0.00220,2.78240,,,-2.89000,-0.04800,-2.93800,-2.93800,-2.93800,-2.93800,-2.74030,-2.89000,0.00340,0.00340,-904.56810,-904.56810,0.03240,,,100.00000,-129191.70000,-129191.70000,-131337.20000,-131337.20000,0.00180,,,,104.37780,104.37780,-230.97920,104.37780,-817.18990,-172.163,-172.163
2018-03-31,0.00150,,0.00150,5.03730,,,-5.13310,-0.35020,-5.48320,-5.48320,-5.48320,-5.48320,-4.67700,-5.13310,0.00310,0.00310,-1809.13600,-1809.13600,0.45620,,,,,,,,0.00060,,,,2236.50300,2236.52500,-224.46640,2236.52700,-72.02930,-1127.36900,-1127.36900
2017-12-31,0.03010,,0.03010,5.62060,,,-9.77710,-8.45750,-18.23470,-18.23470,-18.23470,-18.23470,-8.91660,-9.77710,0.00210,0.00210,-7688.82900,-7688.82900,0.08730,,-0.07010,97.90780,-32469.21000,-32469.21000,-60556.17000,-60556.17000,0.01170,,,,160.29460,160.29460,-708.42300,160.29460,-4587.00400,-597.779,-599.592
2017-09-30,0.01150,,0.01150,7.53350,,,-7.52200,0.44490,-7.07710,-7.07710,-7.07710,-7.07710,-7.32530,-7.52200,0.00230,0.00230,-3165.98800,-3165.98800,0.10460,,0.26250,100.00000,-65317.94000,-65317.94000,-61454.20000,-61454.20000,0.00200,,,,-224.78910,388.06590,-121.94800,-224.78900,1279.05400,-558.637,-555.977
2017-06-30,0.14290,,0.14290,12.14660,,,-12.00370,0.37310,-11.63070,-11.63070,-11.63070,-11.63070,-11.99760,-12.00370,0.00200,0.00200,-5879.69200,-5879.69200,0.04480,,0.02310,100.00000,-8401.68700,-8401.68700,-8140.55400,-8140.55400,0.04390,,,,-454.42070,2848.38200,-357.06590,-454.42060,1204.91400,-2564.3782,-2591.9928
2017-03-31,0.13470,,0.13470,7.63580,,,-7.50110,0.05390,-7.44720,-7.44720,-7.44720,-7.44720,-7.49530,-7.50110,0.00180,0.00180,-4070.55600,-4070.55600,2.54290,,0.00980,100.00000,-5567.03200,-5567.03200,-5527.03100,-5527.03100,0.02400,,,,-157.30810,-421.61160,-132.73440,-157.30820,0.05410,-0.03080,-0.03120
2016-12-31,-0.09300,,-0.09300,7.32820,,,-7.60160,-2.17340,-9.77500,-9.77500,-9.77500,-9.77500,-7.59640,-7.60160,0.00120,0.00120,-7688.82900,-7688.82900,0.22080,-0.10950,-0.09870,293.92410,8170.28000,8170.27900,10506.21000,10506.21000,-0.12860,,-28.14280,-3.19800,892.54880,892.54740,-1350.84500,990.29470,-0.01520,-0.0593,-0.0589
2016-09-30,0.20900,,0.20900,2.09420,,,-1.88520,-1.56750,-3.45270,-3.45270,-3.45270,-3.45270,-1.32260,-1.88520,0.00110,0.00110,-3165.98800,-3165.98800,0.08340,-0.08960,-0.38430,100.00000,-902.00050,-902.00050,-1651.96900,-1651.96900,0.39820,,1.86900,48.15320,135.84810,135.84830,-657.85080,148.02680,-0.04710,-0.0131,-0.0131
2016-06-30,0.49220,,0.49220,2.32260,,,-1.83040,-0.33590,-2.16630,-2.16630,-2.16630,-2.16630,-0.95210,-1.83040,0.00110,0.00110,-1809.13600,-1809.13600,0.08760,-0.16850,-0.82860,100.00000,-371.84830,-371.84830,-440.08770,-440.08770,1.12080,,6.41330,14.03340,149.37330,148.35030,-493.25820,174.53890,-0.02950,-0.0146,-0.0147
2016-03-31,0.09340,,0.09340,2.37860,,,-2.28520,-0.35100,-2.63620,-2.63620,-2.63620,-2.63620,-2.16210,-2.28520,0.00100,0.00100,-2713.70400,-2713.70400,0.56240,-1.35740,-0.90500,100.00000,-2447.05400,-2447.05400,-2822.96200,-2822.96200,0.10750,,4.04720,22.23760,725.95010,725.95040,-303.36320,1711.37800,-0.00760,-0.02940,-0.02970
2015-12-31,0.15000,0.04850,0.10150,2.78950,,2.78950,-2.68800,-1.61980,-4.30780,-4.30780,-4.30780,-4.30780,-2.68450,-2.68800,0.00100,0.00100,-4522.84000,-4522.84000,2.25750,0.39760,0.66000,67.66040,-1792.27000,-1792.27000,-2872.27900,-2872.27900,0.20820,,3.79700,23.70320,-1359.68700,-1359.68400,-598.08000,-819.09550,0.00680,-0.0272,-0.0277
2015-09-30,0.06090,0.00840,0.05250,1.43370,,1.43380,-1.38120,-0.71600,-2.09720,-2.09720,-2.09720,-2.09720,-1.32200,-1.38120,0.00100,0.00100,-2261.42000,-2261.42000,0.65050,-1.15190,-0.53530,86.19740,-2267.44700,-2267.44700,-3442.85100,-3442.85100,0.04750,,8.61250,10.45000,536.89780,536.89800,-163.62610,1155.36100,-0.00850,-0.0132,-0.0133
2015-06-30,0.00210,,0.00210,1.49310,,,-1.49100,-0.02630,-1.51730,-1.51730,-1.51730,-1.51730,-1.46380,-1.49100,0.00100,0.00100,-1356.85200,-1356.85200,2.39010,0.15330,0.18110,100.00000,-70131.95000,-70131.95000,-71368.63000,-71368.63000,0.00140,,,,-180.27200,-180.27200,-102.81000,-152.63010,0.01890,-0.021,-0.0216
2015-03-31,0.00090,0.00070,0.00020,0.56510,,0.56510,-0.56480,0.01430,-0.55050,-0.55050,-0.55050,-0.55050,-0.53760,-0.56480,0.00090,0.00090,-452.28400,-452.28400,0.63980,-0.43400,-0.30270,,,,,,0.00100,,0.03940,2287.10900,112.40940,112.40930,-57.80860,161.20040,-0.01200,-0.01010,-0.01040
2014-12-31,0.00160,,0.00160,0.62490,,,-0.36440,-0.79430,-1.15860,-1.15860,-1.15860,-1.15860,-0.33090,-0.36440,,,,0.00000,0.24660,-0.20660,-0.17120,,,,,,0.00430,,0.14030,641.27850,122.37360,122.37360,-316.10930,147.65000,-0.02440,0,0
2014-09-30,0.00570,,0.00570,0.19220,-0.07350,,-0.26050,-0.01700,-0.27750,-0.27750,-0.27750,-0.27750,-0.24310,-0.26050,,,,0.00000,,0.66100,1.94970,100.00000,-4555.62200,-4555.62200,-4852.14300,-4852.14300,0.02190,,2.28760,39.34250,-461.19160,-314.48360,-106.08830,-106.61690,0.00230,0,0
2014-06-30,0.00070,,0.00070,0.14840,-0.15300,,-0.30110,-0.01640,-0.31760,-0.31760,-0.31760,-0.31760,-0.28430,-0.30110,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2014-03-31,0.00100,0.00070,0.00030,0.65000,-0.03130,0.68150,-0.68120,-0.00130,-0.68250,-0.68250,-0.68250,-0.68250,-0.67970,-0.68120,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2013-09-30,,,,0.00170,0.00380,,0.00200,,-0.00560,-0.00560,-0.00560,-0.00560,0.00200,0.00200,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
