Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,0.50200,0.50200,20.46000,10.29500,-30.25300,0.39800,-29.85500,0.02500,-29.88000,-29.88000,-29.88000,-28.38100,-30.25300,137.12100,137.12100,-0.22000,-0.22000,11.88020,,,100.00000,-6026.49400,-6026.49400,-5947.21100,-5952.19100,0.00100,,,-7.33100,-7.36960,-5.83360,-7.33100,2.63620,-0.1955,-0.1973
2020-03-31,0.76100,0.76100,21.26400,9.26100,-29.76400,1.66700,-28.09700,0.07000,-28.16700,-28.16700,-28.16700,-28.05300,-29.76400,123.29200,123.29200,-0.23000,-0.23000,7.63890,,,100.00000,-3911.16900,-3911.16900,-3692.11600,-3701.31400,0.00270,,,-15.14050,-15.33560,-9.87480,-15.14050,1.43010,0.13670,0.13520
2019-12-31,0.72800,0.72800,20.35400,10.72900,-30.35500,1.07900,-29.27600,0.08800,-29.36400,-29.36400,-29.36400,-28.26200,-30.35500,104.96750,104.96750,-0.30000,-0.30000,3.50860,,,100.00000,-4169.64300,-4169.64400,-4021.43000,-4033.51500,0.00400,,,-23.75000,-24.17990,-16.17470,-23.75000,1.17560,-0.1209,-0.1226
2019-09-30,0.23700,0.23700,29.61700,10.74100,-40.12100,0.90600,-39.21500,0.08700,-39.30200,-39.30200,-39.30200,-38.17900,-40.12100,105.14450,105.14450,-0.36000,-0.36000,3.92960,,,100.00000,-16928.69000,-16928.69000,-16546.41000,-16583.12000,0.00110,,,-26.61240,-27.02860,-18.87240,-26.61240,1.40440,-0.28,-0.2821
2019-06-30,0.15700,0.15700,25.51100,10.14800,-35.50200,-5.52000,-41.02200,0.06500,-41.08700,-41.08700,-41.08700,-33.52200,-35.50200,104.89270,104.89270,-0.42000,-0.42000,6.19000,,,100.00000,-22612.74000,-22612.74000,-26128.66000,-26170.06000,0.00070,0.04120,2183.50300,-21.97270,-22.21820,-17.15380,-21.97270,1.77900,-0.325,-0.3277
2019-03-31,,,22.01900,11.77300,-33.79200,6.38200,-27.41000,0.00200,-27.41200,-27.41200,-27.41200,-31.79700,-33.79200,104.65750,104.65750,-0.24000,-0.24000,8.54710,,,,,,,,,,,-12.47960,-12.56710,-10.13610,-12.47960,2.09760,-0.34590,-0.35460
2018-12-31,1.47900,1.47900,22.42900,10.81600,-31.76600,-3.93200,-35.69800,0.13500,-35.83300,-35.83300,-35.83300,-29.66800,-31.76600,97.39000,97.39000,-0.30000,-0.30000,9.45680,,,100.00000,-2147.80100,-2147.80100,-2413.65600,-2422.78400,0.00530,7.70310,11.68360,-14.51400,-14.60120,-12.94840,-14.51400,2.36080,-0.3703,-0.3735
2018-09-30,40.79200,40.79200,23.48400,10.29000,7.01800,-1.64300,5.37500,0.13300,5.24200,5.24200,5.24200,8.92700,7.01800,97.00000,103.62700,0.06000,0.06000,8.84820,,,100.00000,17.20440,17.20440,13.17660,12.85060,0.13170,20.08470,4.48100,1.89820,1.90870,1.69300,1.89820,2.64170,0.1757,0.1721
2018-06-30,9.03800,9.03800,26.62400,11.29100,-28.87700,-14.86600,-43.74300,0.10200,-43.84500,-43.84500,-43.84500,-26.95700,-28.87700,94.19950,94.19950,-0.48000,-0.48000,3.82070,,,100.00000,-319.50650,-319.50650,-483.98980,-485.11840,0.04280,,,-26.55630,-26.75010,-20.75020,-26.55630,1.74870,-0.3729,-0.3859
2018-03-31,8.19600,8.19600,25.73200,11.20400,-28.74000,7.78900,-20.95100,0.12700,-21.07800,-21.07800,-21.07800,-26.85700,-28.74000,93.73000,93.73000,-0.24000,-0.24000,3.76840,,,100.00000,-350.65890,-350.65890,-255.62470,-257.17420,0.03320,1.62230,55.47580,-11.02050,-11.09230,-8.53130,-11.02050,2.03170,-0.50440,-0.52470
2017-12-31,4.27000,4.27000,25.14800,8.82200,-29.70000,2.26700,-27.43300,-0.17000,-27.26300,-27.26300,-27.26300,-27.96200,-29.70000,87.93800,87.93800,-0.23060,-0.23060,3.09740,,,100.00000,-695.55030,-695.55040,-642.45890,-638.47780,0.01520,20.72820,4.34190,-13.43110,-13.52020,-9.69710,-13.43110,2.16660,-0.2653,-0.3015
2017-09-30,27.18500,27.18500,24.03400,8.11100,-4.96000,4.30700,-0.65300,0.22500,-0.87800,-0.87800,-0.87800,-3.45700,-4.96000,93.54000,93.54000,-0.00940,-0.00940,3.70270,,,100.00000,-18.24540,-18.24540,-2.40210,-3.22970,0.09020,6.69090,13.45120,-0.38340,-0.38570,-0.29130,-0.38340,2.44410,0.1481,0.1328
2017-06-30,3.52100,3.52100,19.59100,7.71000,-23.78000,3.73000,-20.05000,0.16500,-20.21500,-20.21500,-20.21500,-22.64400,-23.78000,92.79600,92.79600,-0.24000,-0.24000,7.85850,,,100.00000,-675.37630,-675.37630,-569.44050,-574.12660,0.01240,2.50430,35.93870,-8.80850,-8.86370,-7.11100,-8.80850,2.45400,-0.1027,-0.1538
2017-03-31,2.85700,2.85700,18.61500,6.46300,-22.22100,0.67000,-21.55100,0.23100,-21.78200,-21.78200,-21.78200,-21.17500,-22.22100,71.49300,71.49300,-0.30000,-0.30000,6.98580,,,100.00000,-777.77380,-777.77380,-754.32270,-762.40810,0.01070,26.70090,3.37070,-10.45570,-10.52190,-8.18930,-10.45570,2.40850,-0.39780,-0.56910
2016-12-31,8.53600,8.53600,16.84700,6.34500,-14.65600,-0.32200,-14.97800,0.43600,-15.41400,-15.41400,-15.41400,-13.78200,-14.65600,70.78600,70.78600,-0.24000,-0.24000,4.93550,,,100.00000,-171.69630,-171.69640,-175.46860,-180.57640,0.03640,5.76760,15.60450,-9.27760,-9.34900,-6.57270,-9.27760,2.34660,0.0335,-0.0607
2016-09-30,2.41600,2.41600,15.61000,5.42400,-18.61800,0.22800,-18.39000,0.10400,-18.49400,-18.49400,-18.49400,-17.80000,-18.61800,70.78500,70.78500,-0.24000,-0.24000,8.80560,,,100.00000,-770.61260,-770.61260,-761.17550,-765.48020,0.01090,,,-10.27420,-10.33900,-8.30650,-10.27420,2.54300,-0.2171,-0.2443
2016-06-30,0.32800,0.32800,16.85600,6.17200,-22.70000,0.89800,-21.80200,0.29300,-22.09500,-22.09500,-22.09500,-21.85100,-22.70000,70.78500,70.78500,-0.30000,-0.30000,10.83490,,,100.00000,-6920.73200,-6920.73200,-6646.95100,-6736.28000,0.00140,,,-11.21630,-11.27410,-9.22320,-11.21630,2.78290,-0.233,-0.25
2016-03-31,2.91800,2.91800,14.47600,5.26700,-16.82500,1.30800,-15.51700,0.05900,-15.57600,-15.57600,-15.57600,-16.08000,-16.82500,70.78530,70.78530,-0.24000,-0.24000,12.02550,,,100.00000,-576.59360,-576.59360,-531.76830,-533.79030,0.01120,,,-7.11410,-7.15130,-5.95500,-7.11410,3.09310,-0.26390,-0.28800
2015-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2015-09-30,4.94800,4.94800,8.85300,4.40300,-8.30800,2.08600,-6.22200,0.02000,-6.24200,-6.24200,-6.24200,-7.82000,-8.30800,70.78500,70.78500,-0.06000,-0.06000,8.51670,,,100.00000,-167.90620,-167.90620,-125.74780,-126.15200,0.01630,0.46040,195.47910,-2.43460,-2.43640,-2.05280,-2.43460,3.62200,0.0614,-0.0226
2015-06-30,2.78300,2.78300,8.40400,5.48600,-11.10700,-3.31400,-14.42100,0.14700,-14.56800,-14.56800,-16.79700,-10.81000,-11.10700,52.76000,52.76000,-0.30000,-0.30000,11.02830,,,100.00000,-399.10170,-399.10170,-518.18180,-603.55740,0.00920,0.26080,345.05930,-5.59900,-5.60240,-4.83410,-5.59880,,-0.07,-0.1046
2015-03-31,2.72800,2.72800,5.97600,2.35900,-5.60700,3.71300,-1.89400,0.05100,-1.94500,-1.94500,-8.37900,-5.53900,-5.60700,30.22840,30.22840,-0.30000,-0.30000,,,,100.00000,-205.53520,-205.53520,-69.42820,-307.14810,,,,,,,,,-0.18670,-0.20890
2014-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2014-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
