Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,47.37900,16.81300,30.56600,12.45200,30.38200,42.83400,-12.26800,1.35400,-10.91400,-0.31600,-10.59800,-10.59800,-10.54300,-12.26800,-12.26800,106.73600,106.73600,-0.10000,-0.10000,2.80420,,64.51380,-25.89330,-25.89330,-23.03550,-22.25250,0.09240,1.19670,3.43300,26.21610,-2.72630,-3.87050,-2.06710,-2.72630,3.68310,0.00000,
2021-12-31,73.75000,20.44200,53.30800,11.17500,39.66500,61.17800,-7.87000,0.99700,-6.87300,1.60300,-8.47600,-8.47600,-4.41700,-7.87000,-7.87000,106.21700,106.21700,-0.04540,-0.04540,2.84590,,72.28200,-10.67120,-10.67120,-9.31930,-5.98920,0.14110,1.41890,5.35700,16.80040,-2.14590,-3.03050,-1.62190,-2.14590,3.74560,0.1245,0.0582
2021-09-30,66.96000,13.91200,53.04800,11.96800,38.09000,50.05800,2.99000,-1.41100,1.57900,0.66700,0.91200,0.91200,1.05100,2.99000,2.99000,105.16500,105.91400,0.01000,0.01000,2.22960,,79.22340,4.46530,4.46530,2.35810,1.56960,0.12000,0.98230,3.96490,22.69890,0.23330,0.33340,0.16340,0.23330,3.72800,0,0
2021-06-30,69.98200,9.10800,60.87400,11.17200,40.76800,51.94000,8.93400,1.50900,10.44300,1.72300,8.72000,8.72000,8.91900,8.93400,8.93400,107.01700,107.82200,0.08000,0.08000,4.11960,,86.98520,12.76610,12.76610,14.92240,12.74470,0.14520,,4.59620,19.58130,2.33840,2.44610,1.80900,2.33840,3.58210,0,0
2021-03-31,54.89300,7.99100,46.90200,10.65400,45.41300,56.06700,-9.16500,1.44100,-7.72400,-0.66100,-7.06300,-7.06300,-6.86800,-9.16500,-9.16500,106.75470,106.75470,-0.06000,-0.06000,4.75110,,85.44260,-16.69610,-16.69610,-14.07100,-12.51160,0.10960,,4.17440,21.56010,-1.79000,-1.86720,-1.41040,-1.79000,3.68050,0.00000,
2020-12-31,73.26700,11.19000,62.07700,12.37400,45.98600,58.36000,3.71700,3.53800,7.25500,1.87600,5.37900,5.37900,5.52200,3.71700,3.71700,62.71920,64.44720,0.06300,0.06300,4.89780,,84.72710,5.07320,5.07320,9.90210,7.53680,0.14520,,6.22330,14.46180,1.35180,1.41080,1.06620,1.35180,6.29210,0.4261,0.3382
2020-09-30,52.96000,8.06300,44.89700,9.30100,40.04900,49.35000,-4.45300,2.19000,-2.26300,-2.39500,0.13200,0.13200,0.13200,-4.45300,-4.45300,106.01300,109.18100,0.00000,0.00000,5.80610,,84.77530,-8.40820,-8.40820,-4.27300,0.24920,0.11100,,5.15780,17.44940,0.03410,0.03470,0.02770,0.03410,3.62400,0,0
2020-06-30,46.45700,7.18200,39.27500,7.40600,33.26700,40.67300,-1.39800,2.09400,0.69600,0.39300,0.30300,0.30300,0.30300,-1.39800,-1.39800,105.83110,108.67160,0.00000,0.00000,6.00750,,84.54050,-3.00920,-3.00920,1.49820,0.65220,0.09940,,4.95650,18.15810,0.07980,0.08100,0.06480,0.07980,3.56880,0,0
2020-03-31,25.78200,6.08700,19.69500,6.04400,20.20500,26.24900,-6.55400,0.88100,-5.67300,-0.60700,-5.06600,-5.06600,-5.06600,-6.55400,-6.55400,105.45080,105.45080,-0.05000,-0.05000,7.03920,,76.39050,-25.42080,-25.42080,-22.00370,-19.64940,0.05720,,3.51210,25.62600,-1.35100,-1.37350,-1.12420,-1.35100,3.53100,0.00000,
2019-12-31,50.89500,8.30900,42.58600,7.73300,23.97600,31.70900,10.87700,3.10000,13.97700,4.11800,9.85900,9.85900,10.08500,10.87700,10.87700,77.16500,82.30200,0.12800,0.11300,6.33860,,83.67430,21.37140,21.37150,27.46240,19.81530,0.10970,,7.81320,11.51900,2.59730,2.59730,2.12500,2.59730,3.62170,0.6699,0.6043
2019-09-30,42.31100,7.54100,34.77000,5.53300,26.43400,31.96700,2.80300,2.02700,4.83000,0.41100,4.41900,4.41900,4.41900,2.80300,2.80300,102.19700,107.75400,0.04000,0.04000,6.44610,,82.17720,6.62480,6.62480,11.41550,10.44410,0.09560,,6.65160,13.53050,1.22170,1.22170,0.99810,1.22170,3.54300,0,0
2019-06-30,41.51300,7.25500,34.25800,7.52600,25.21600,32.74200,1.51600,4.31700,5.83300,1.56800,4.26500,4.26500,2.38900,1.51600,1.51600,73.37200,78.88800,0.03000,0.03000,6.76100,,82.52350,3.65190,3.65190,14.05100,5.75480,0.09410,,10.17970,8.84110,1.17940,1.17940,0.96640,1.17940,3.54210,0,0
2019-03-31,30.70300,5.42600,25.27700,4.67100,14.94900,19.62000,5.65700,2.23000,7.88700,1.04700,6.84000,6.84000,1.27600,5.65700,5.65700,30.24800,34.62600,0.04000,0.04000,3.59570,,82.32750,18.42490,18.42490,25.68800,4.15590,0.12920,,7.18200,12.53140,-12.77930,-12.77930,2.87770,-12.77930,-1.76950,0.00000,
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
