Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-12-31,4.52200,4.52200,2.80000,2.07300,-0.35100,-1.97700,-2.32800,,-2.32800,-2.32800,-1.83000,-0.02500,-0.35100,0.31120,0.31120,-0.80000,-0.80000,0.18440,-0.08270,-0.18960,100.00000,-7.76210,-7.76200,-51.48160,-40.46880,0.52830,,,2.80980,2.80980,-27.19950,3.04220,-76.29010,-18.0742,-18.0744
2018-09-30,3.37500,3.37500,2.69800,2.15800,-1.48100,-0.48000,-1.96100,,-1.96100,-1.96100,-0.79600,-1.20300,-1.48100,0.30770,0.30770,-2.40000,-2.40000,0.23300,-0.24350,-0.41400,100.00000,-43.88150,-43.88150,-58.10370,-23.58520,0.30440,,,4.45900,4.45900,-17.68420,5.54470,-45.26120,-9.6022,-9.6272
2018-06-30,2.47300,2.47300,8.59400,2.73700,-8.85800,-0.53800,-9.39600,0.20000,-9.59600,-9.59600,-3.07200,-8.54700,-8.85800,0.25130,0.25130,-12.40000,-12.40000,0.19080,-0.17890,-0.26670,100.00000,-358.18840,-358.18840,-379.94340,-124.22160,0.22030,1.08940,82.61220,13.40280,13.40280,-85.48010,15.80010,-84.31860,-36.3592,-36.361
2018-03-31,2.06400,2.06400,8.94300,2.25500,-9.13400,-0.82600,-9.96000,,-9.96000,-9.96000,-2.95200,-8.81700,-9.13400,0.24250,0.24250,-12.00000,-12.00000,0.35320,-0.09650,-0.13350,100.00000,-442.53880,-442.53880,-482.55820,-143.02330,0.14010,9.82860,9.15700,6.69410,6.69410,-67.62170,7.33990,-181.31610,-22.25570,-22.20620
2017-12-31,0.23300,0.23300,10.06800,2.93700,-12.77200,-1.02000,-13.79200,,-14.59200,-14.59200,-4.31100,-12.45100,-12.77200,0.24230,0.24230,-17.60000,-17.60000,0.75610,-0.11280,-0.12970,100.00000,-5481.54400,-5481.54300,-5919.31300,-1850.21400,0.00830,0.02910,3090.12900,9.66060,9.66060,-52.26920,10.75070,-184.13630,-26.1261,-26.2004
2017-09-30,0.01500,0.01500,8.98900,2.56700,-11.54100,-0.81400,-12.35500,,-12.35500,-12.35500,-3.65000,-11.21900,-11.54100,0.24230,0.24230,-15.20000,-15.20000,1.76140,-0.14470,-0.14170,100.00000,-76940.00000,-76940.00000,-82366.66000,-24333.33000,0.00060,,,9.06440,9.06440,-51.36150,10.37580,-166.16240,-48.5959,-48.4639
2017-06-30,0.01300,0.01300,9.62300,3.00500,-12.61500,-0.79900,-13.41400,,-13.41400,-13.41400,-3.96300,-12.28700,-12.61500,0.24230,0.24230,-16.40000,-16.40000,2.94550,-0.21070,-0.17890,100.00000,-97038.46000,-97038.46000,-103184.60000,-30484.62000,0.00040,,,12.60600,12.60600,-37.49130,15.26160,-129.72080,-52.149,-52.1489
2017-03-31,0.03000,0.03000,10.96000,2.82400,-13.75400,-0.53200,-14.28600,,-14.28600,-14.28600,-4.22000,-13.49900,-13.75400,0.24230,0.24230,-17.60000,-17.60000,4.13470,-0.17920,-0.15190,100.00000,-45846.67000,-45846.67000,-47620.00000,-14066.67000,0.00060,,,11.57050,11.57050,-29.55990,13.64370,-150.51690,-57.01430,-57.17530
2016-12-31,0.03800,0.03800,11.09900,2.25200,-13.31300,-0.39800,-13.71100,,-13.71100,-13.71100,-4.05000,-13.11000,-13.31300,0.23870,0.23870,-16.40000,-16.40000,4.55810,-0.13840,-0.12160,100.00000,-35034.16000,-35034.17000,-36081.53000,-10657.88000,0.00070,,,15.07610,15.07610,-25.16010,17.16300,-110.86800,-50.1838,-50.189
2016-09-30,0.03800,0.03800,11.16500,2.40100,-13.52800,0.02300,-13.50500,,-13.50500,-13.50500,-3.99300,-13.46000,-13.52800,0.24230,0.24230,-16.40000,-16.40000,4.92450,,,100.00000,-35600.00000,-35600.00000,-35539.47000,-10507.89000,0.00070,,,12.14040,12.14040,-24.68250,12.14040,-135.60890,-51.2274,-51.2229
2016-06-30,0.18200,0.18200,12.14900,2.67200,-14.63900,0.02200,-14.61700,,-14.61700,-14.61700,-4.45700,-14.57000,-14.63900,0.23910,0.23910,-18.80000,-18.80000,6.54220,,,100.00000,-8043.40600,-8043.40600,-8031.31900,-2448.90100,0.00270,,,18.38150,18.38150,-21.88730,18.38150,-96.93720,-46.416,-46.7631
2016-03-31,0.37600,0.37600,11.33500,2.58100,-13.54000,0.02000,-13.52000,,-13.52000,-13.52000,-3.85200,-13.46100,-13.54000,0.23080,0.23080,-16.80000,-16.80000,8.88320,,,100.00000,-3601.06400,-3601.06400,-3595.74500,-1024.46800,0.00470,1.82520,49.30850,21.45280,21.45280,-16.99370,21.45280,-76.82800,-54.17990,-54.17990
2015-12-31,0.22600,0.22600,8.94700,2.37000,-11.09100,0.03100,-11.06000,,-11.06000,-11.06000,-3.17000,-10.95100,-11.09100,0.20690,0.20690,-113.20000,-113.20000,11.54360,,,100.00000,-4907.52200,-4907.52300,-4893.80700,-1402.65500,0.00250,3.27540,27.47790,14.18490,14.18490,-12.08320,14.18490,-95.04770,-43.8049,-43.9843
2015-09-30,0.13300,0.13300,7.15900,2.41500,-9.44100,-0.38100,-9.82200,,-9.82200,-9.82200,-4.10300,-9.32700,-9.44100,0.20760,0.20760,-19.60000,-19.60000,16.09760,,,100.00000,-7098.49600,-7098.49600,-7384.96200,-3084.96200,0.00130,,,10.42840,10.42840,-9.80290,10.42840,-114.81420,-134.7429,-134.9452
2015-06-30,0.11000,0.11000,5.70200,2.29700,-7.88900,-2.52300,-10.41200,,-10.41200,-10.41200,-10.41200,-7.77500,-7.88900,,,,0.00000,0.04270,-0.09040,-0.68550,100.00000,-7171.81800,-7171.81800,-9465.45400,-9465.45400,0.00580,,,1.75250,12.86310,-54.89820,14.02550,-346.77090,0,0
2015-03-31,0.05000,0.05000,7.77600,1.99500,-9.72100,-0.09200,-9.81300,,-9.81300,-9.81300,-9.81300,-9.58800,-9.72100,,,,0.00000,,,,100.00000,-19442.00000,-19442.00000,-19626.00000,-19626.00000,,,,,,,,,0.00000,
2014-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2014-09-30,0.40000,0.40000,4.32800,1.59200,-5.52000,-0.35000,-5.87000,,-5.87000,-5.87000,-5.87000,-5.29200,-5.52000,,,,0.00000,,,,100.00000,-1380.00000,-1380.00000,-1467.50000,-1467.50000,,,,,,,,,22.1794,22.211
2014-06-30,0.20100,0.20100,4.53500,2.85800,-7.19200,-0.21200,-7.40400,,-7.40400,-7.40400,-7.40400,-7.19200,-7.19200,0.82250,0.82250,-9.20000,-9.20000,,,,100.00000,-3578.11000,-3578.11000,-3683.58200,-3683.58200,,,,,,,,,-22.1794,-22.211
2013-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
