Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-09-30,12.54900,1.50200,11.04700,1.68800,-1.01600,4.89200,6.15500,-1.99800,4.15700,,4.15700,4.15700,0.48400,8.39700,6.15500,32.22200,32.22200,0.02000,0.02000,1.07160,49.04770,49.04770,33.12610,3.85690,0.01100,1.21460,0.85070,0.36300,0.85070,15.41640,-0.0103,0.6226
2018-06-30,11.41900,2.10900,9.31000,1.70100,-0.29500,4.12200,5.18800,-4.20700,0.98100,,0.98100,0.98100,-2.32300,7.42900,5.18800,32.54200,32.54200,-0.07000,-0.07000,1.07940,45.43310,45.43310,8.59090,-20.34330,0.00980,0.28000,0.19840,0.08400,0.19840,15.04630,-0.0233,-0.09
2018-03-31,11.20700,1.69700,9.51000,1.96400,-0.46400,4.68900,4.82100,-4.31800,0.50300,,0.50300,0.50300,-2.74400,7.05200,4.82100,33.01400,33.01400,-0.08000,-0.08000,1.02010,43.01780,43.01780,4.48830,-24.48470,0.00960,0.14080,0.09980,0.04330,0.09980,15.32860,0.45670,-0.51500
2017-12-31,15.56300,1.49800,14.06500,1.41800,0.06300,3.91000,10.15500,-3.62700,6.52800,,6.52800,6.52800,2.46100,12.35600,10.15500,31.21000,31.21000,0.10000,0.10000,0.99790,65.25090,65.25090,41.94560,15.81310,0.01330,1.75980,1.26710,0.55980,1.26710,15.45450,0.1333,-3.8064
2017-09-30,12.04600,1.40000,10.64600,1.70700,-0.53800,4.53200,6.11400,-3.50400,2.61000,,2.61000,2.61000,0.22100,8.27400,6.11400,32.86200,32.86200,0.01000,0.01000,0.89520,50.75540,50.75540,21.66690,1.83460,0.01080,0.69660,0.50300,0.23310,0.50300,15.90150,-0.0508,-0.2365
2017-06-30,11.46000,1.19600,10.26400,2.05200,-0.42200,4.71300,5.55100,-3.53000,2.02100,,2.02100,2.02100,0.77200,7.64200,5.55100,32.45700,32.45700,0.02000,0.02000,1.25730,48.43810,48.43810,17.63530,6.73650,0.01130,0.52350,0.52350,0.19950,0.52350,11.75980,0.0451,-0.0116
2017-03-31,7.15000,1.80300,5.34700,2.08100,-0.55600,4.63900,0.70800,-2.70900,-2.00100,,-2.00100,-2.00100,-2.54700,2.25900,0.70800,26.69900,26.69900,-0.10000,-0.10000,1.12180,9.90210,9.90210,-27.98600,-35.62240,0.00740,-0.51400,-0.51400,-0.20600,-0.51400,11.99670,-0.09780,-3.21280
2016-12-31,13.33200,0.85000,12.48200,2.25300,-0.76000,4.17000,8.31200,-1.88600,6.42600,-0.08600,6.51200,6.51200,3.83700,8.77200,8.31200,13.20400,13.20400,0.30000,0.30000,1.43220,62.34620,62.34620,48.19980,28.78040,0.02030,3.02050,3.02050,0.99340,3.02050,12.42550,0.1177,-0.981
2016-09-30,6.94600,0.54800,6.39800,1.58700,-0.49000,4.20800,2.19000,-1.99300,0.19700,0.09700,0.10000,0.10000,-0.84100,2.50900,2.19000,13.68300,13.68300,-0.06000,-0.06000,1.70660,31.52890,31.52890,2.83620,-12.10770,0.01130,0.05640,0.05640,0.01630,0.05640,12.61500,-0.1345,-0.6694
2016-06-30,6.03100,0.54100,5.49000,1.65700,-0.18600,2.25600,3.23400,-1.91700,1.31700,,1.31700,1.31700,-0.03800,3.69900,3.23400,12.45200,12.45200,0.00000,0.00000,1.66530,53.62300,53.62300,21.83720,-0.63010,0.00990,0.73770,0.73770,0.21590,0.73770,13.51540,-0.0898,-0.9321
2016-03-31,4.69200,0.44000,4.25200,1.52600,-0.45600,2.35600,1.89600,-3.82600,-1.93000,,-1.93000,-1.93000,-1.78000,2.36700,1.89600,11.83400,11.83400,-0.15000,-0.15000,1.77500,40.40920,40.40920,-41.13390,-37.93690,0.00780,-1.18290,-1.18290,-0.32280,-1.18290,13.51560,0.48840,-7.44510
2015-12-31,4.60000,0.30700,4.29300,1.21600,-0.44400,2.02000,2.27300,-1.38400,0.88900,0.00600,0.88300,0.88300,0.52300,2.50600,2.27300,9.61900,9.62900,0.06300,0.06300,1.35040,49.41300,49.41300,19.32610,11.36960,0.01330,0.63740,0.63740,0.25600,0.63740,11.56470,0.0235,-2.6817
2015-09-30,4.16900,0.33800,3.83100,1.11200,-0.21600,1.67700,2.15400,-1.29200,0.86200,0.00400,0.85800,0.85800,0.49200,2.23500,2.15400,11.15400,11.15800,0.04000,0.04000,1.36080,51.66710,51.66710,20.67640,11.80140,0.01180,0.61430,0.61430,0.24370,0.61430,11.65750,-0.4328,1.5079
2015-06-30,2.88400,0.25900,2.62500,0.98900,-0.16200,1.41100,1.21400,-1.06900,0.14500,,0.14500,0.14500,-0.02400,1.51600,1.21400,7.89300,7.89300,-0.00300,-0.00300,1.73360,42.09430,42.09430,5.02770,-0.83220,0.00920,0.13700,0.13700,0.04630,0.13700,12.27650,0.551,-9.0654
2015-03-31,2.10300,0.20000,1.90300,0.87500,-0.26800,1.32700,0.57600,-0.77300,-0.19700,,-0.19700,-0.19700,-0.18200,0.80900,0.57600,7.53000,7.53000,-0.02000,-0.02000,1.29610,27.38940,27.38940,-9.36760,-8.65430,0.01050,-0.23690,-0.23690,-0.09880,-0.23690,10.66720,0.65740,-1.10030
2014-12-31,1.48390,0.07440,1.40950,0.81570,-0.37180,1.38960,0.01990,-0.31870,-0.29870,,-0.29870,-0.29870,-0.26240,0.17950,0.01990,4.26500,4.26500,-0.03000,-0.03000,1.35900,1.34420,1.34420,-20.13120,-17.68100,0.00740,-0.35760,-0.35760,-0.14890,-0.35760,10.80260,0.1541,-23.6043
2014-09-30,1.26210,0.06510,1.19700,0.64600,-0.08720,0.87590,0.32100,-0.28620,0.03480,,0.03480,0.03480,0.00520,0.45350,0.32100,6.30500,6.31000,0.00000,0.00000,0.60740,25.43640,25.43640,2.75780,0.40810,0.00910,0.04110,0.04110,0.02500,0.04110,10.95620,-0.4494,4.0702
2014-06-30,0.78640,0.05970,0.72670,0.74010,-0.10250,0.97980,-0.25310,-0.28850,-0.54170,,-0.54170,-0.54170,-0.38080,-0.13210,-0.25310,3.13200,3.13200,-0.12000,-0.12000,0.73030,-32.18880,-32.18880,-68.87960,-48.42120,0.01020,-1.28620,-1.28620,-0.70390,-1.28620,10.49140,0.7134,-9.66
2014-03-31,0.68570,0.04980,0.63590,0.07330,-0.05350,0.16670,0.46920,-0.33460,0.13460,,0.13460,0.13460,,0.52320,0.46920,,,,0.00000,-12.26930,68.42610,68.42610,19.62950,,0.01680,-3.92620,-3.92620,0.32940,-3.92620,-0.85400,0.00000,
2013-12-31,0.66000,0.05050,0.60950,0.72910,,0.76460,-0.15510,-0.36200,-0.46580,0.00000,-0.46580,-0.46580,-0.46580,-0.10540,-0.15510,,,,0.00000,-9.11830,-23.50000,-23.50000,-70.57580,-70.57580,0.01660,9.86250,9.86250,-1.17420,9.86250,,0.1583,0.5823
2013-09-30,0.57670,,0.57670,0.00790,,,0.51590,-0.34650,0.16940,,0.16940,0.16940,0.16940,0.56710,0.51590,3.16900,3.16900,0.05350,0.05350,,89.45860,89.45860,29.37630,29.37630,,,,,,,-0.1583,-0.5823
2013-06-30,0.56430,,0.56430,0.00790,-0.02390,,0.49690,-0.32650,0.17050,,0.17050,0.17050,0.17050,0.54500,0.49690,0.00000,0.00000,0.00000,0.00000,,88.05930,88.05930,30.20550,30.20550,,,,,,,0,0
2013-03-31,0.56300,0.01450,0.54850,,-0.00790,0.04260,0.50590,-0.32830,0.17760,,0.17760,0.17760,0.17760,0.55690,0.50590,,,,0.00000,,89.85830,89.85830,31.55280,31.55280,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,0,0
