Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,20.04700,2.04000,18.00700,17.29700,69.85100,87.14800,-69.14100,0.42100,-68.72000,0.02400,-68.74400,-68.74400,-68.74400,-69.63700,-69.14100,81.23000,81.23000,-0.85000,-0.85000,11.92540,,89.82390,-344.89450,-344.89450,-342.79440,-342.91420,0.03200,0.26260,1.31990,68.18490,-12.41800,-12.41800,-10.98680,-12.41800,6.80820,-0.7283,-0.7285
2021-03-31,15.87800,1.45500,14.42300,15.05800,52.58400,67.64200,-53.21900,0.48400,-52.73500,0.00500,-52.74000,-52.74000,-52.74000,-54.17800,-53.21900,80.94600,80.94600,-0.65000,-0.65000,16.34940,,90.83640,-335.17450,-335.17450,-332.12620,-332.15770,0.02350,0.19200,1.16220,77.43920,-8.61550,-8.61550,-7.81930,-8.61550,7.54490,-0.59010,-0.59010
2020-12-31,12.45430,1.14100,11.31330,14.29850,58.34850,72.64700,-61.33370,0.64490,-60.68880,0.01070,-60.69950,-60.69950,-60.69950,-61.67850,-61.33370,70.36500,70.36500,-0.75000,-0.75000,18.74750,,90.83820,-492.47030,-492.47040,-487.29230,-487.37830,0.01740,0.16170,1.15700,77.78950,-9.24090,-9.24090,-8.46210,-9.24090,8.16350,-0.9422,-0.9433
2020-09-30,7.36860,0.55610,6.81250,10.27540,52.47360,62.74900,-55.93650,0.75280,-55.18360,,-55.18360,-55.18360,-55.18360,-55.65790,-55.93650,69.53000,69.53000,-0.79000,-0.79000,19.58690,,92.45300,-759.11970,-759.11970,-748.90300,-748.90300,0.00960,0.18870,0.98500,91.36810,-7.77900,-7.77900,-7.15470,-7.77900,8.85160,-0.8485,-0.8508
2020-06-30,1.90660,0.12850,1.77810,25.20490,41.44560,66.65050,-64.87230,1.16010,-63.71230,,-63.71230,-63.71230,-63.71230,-64.77670,-64.87230,66.42900,66.42900,-0.96000,-0.96000,10.40120,,93.25830,-3402.44900,-3402.44900,-3341.60600,-3341.60600,0.00430,0.05500,0.81020,111.08200,-16.78720,-16.78720,-14.44950,-16.78720,5.68350,-0.6922,-0.6922
2020-03-31,1.08350,0.06930,1.01420,16.00330,34.09640,50.09970,-49.08550,1.67820,-47.40730,0.00330,-47.41060,-47.41060,-47.41060,-49.23490,-49.08550,65.10600,65.10600,-0.73000,-0.73000,14.83350,,93.60290,-4530.36200,-4530.36200,-4375.47200,-4375.77500,0.00230,0.04980,0.80200,112.22290,-11.01420,-11.01420,-9.85170,-11.01420,6.50210,-0.78680,-0.78720
2019-12-31,,,,19.06570,22.76360,,-41.82930,1.18580,-40.58290,0.00320,-40.58610,-40.58610,-40.58290,-41.94780,-41.76870,55.18600,55.18600,-0.74000,-0.74000,6.35830,,,,,,,,,,,-20.81260,-20.81260,-16.15770,-20.81260,3.51320,-0.6358,-0.6241
2019-09-30,,,,21.33980,15.03640,,-36.37620,1.51380,-34.86240,,-34.86240,-34.86240,-34.86240,-36.47200,-36.37620,55.20700,55.20700,-0.63000,-0.63000,7.77440,,,,,,,,,,,-15.36600,-15.36600,-12.42760,-15.36600,4.10660,-0.542,-0.5459
2019-06-30,,,,23.72850,15.44270,,-39.17110,1.73160,-37.43960,-0.00160,-37.43800,-37.43800,-37.44120,-39.35580,-39.17110,55.14600,55.14600,-0.68000,-0.68000,8.86480,,,,,,,,,,,-14.58050,-14.58040,-12.08210,-14.58040,4.65270,-0.4948,-0.5141
2019-03-31,,,,24.99090,11.70500,,-36.69580,1.86010,-34.83580,,-34.83580,-34.83580,-34.83580,-36.95130,-36.69580,55.11300,55.11300,-0.63000,-0.63000,9.58610,,,,,,,,,,,-12.07000,-12.07000,-10.15700,-12.07000,5.23510,-0.64650,-0.64770
2018-12-31,,,,33.60560,9.01730,,-42.62290,1.87490,-40.74800,,-40.74800,-40.74800,-40.74800,-42.92600,-42.62290,54.70800,54.70800,-0.75000,-0.75000,9.79190,,,,,,,,,,,-12.82540,-12.82530,-11.40740,-12.82540,5.78770,-0.533,-0.5341
2018-09-30,,,,35.41900,7.97230,,-43.39140,1.86840,-41.52290,,-41.52290,-41.52290,-41.52290,-43.60690,-43.39140,54.70800,54.70800,-0.76000,-0.76000,13.15720,,,,,,,,,,,-11.74210,-11.74210,-10.76880,-11.74210,6.46320,-0.5191,-0.5193
2018-06-30,,,,32.43930,6.72900,,-39.16830,1.79350,-37.37480,0.00160,-37.37640,-37.37640,-37.37640,-39.25040,-39.16830,54.69700,54.69700,-0.68000,-0.68000,21.63470,,,,,,,,,,,-9.57420,-9.57420,-9.07030,-9.57420,7.13680,-0.6144,-0.6148
2018-03-31,,,,30.70300,6.38120,,-37.08420,1.60410,-35.48010,,-35.48010,-35.48010,-35.48010,-37.05800,-37.08420,54.67600,54.67600,-0.65000,-0.65000,22.54920,,,,,,,,,,,-8.38400,-8.38400,-7.96160,-8.38400,7.73730,-0.49350,-0.49890
2017-12-31,0.00510,,0.00510,26.92900,5.78430,,-32.70830,1.44110,-31.26720,-1.05840,-30.20870,-30.20870,-30.20870,-32.62090,-32.70830,46.18200,46.18200,-0.56000,-0.56000,33.02100,,100.00000,-647047.50000,-647047.40000,-618538.80000,-597600.30000,0.00000,,,,-6.64750,-6.64750,-6.40710,-6.64750,8.32330,-0.4602,-0.4711
2017-09-30,0.03080,,0.03080,18.47240,5.31760,,-23.75920,0.88480,-22.87440,-0.00400,-22.87040,-22.87040,-22.87040,-23.61950,-23.75920,43.42400,43.42400,-0.53000,-0.53000,28.07840,,100.00000,-77255.63000,-77255.63000,-74378.73000,-74365.66000,0.00010,,4.87460,18.46300,-7.15950,-7.15950,-6.84350,-7.15950,7.35580,-0.3318,-0.3343
2017-06-30,0.11470,,0.11470,12.47860,6.25460,,-18.61850,0.85780,-17.76070,,-17.76070,-17.76070,-17.76070,-18.39430,-18.61850,43.42000,43.42000,-0.41000,-0.41000,50.10040,,100.00000,-16226.56000,-16226.56000,-15478.95000,-15478.95000,0.00030,,1.85260,48.58030,-5.22890,-5.22890,-5.08120,-5.22890,7.82210,-0.5729,-0.5746
2017-03-31,0.09530,,0.09530,21.53900,6.31050,,-27.75420,0.82220,-26.93200,0.00160,-26.93360,-26.93360,-26.93360,-27.56180,-27.75420,43.38600,43.38600,-0.62000,-0.62000,22.77220,,100.00000,-29126.91000,-29126.91000,-28264.07000,-28265.75000,0.00030,,1.39720,64.41590,-7.62930,-7.62930,-7.23450,-7.62930,8.13130,-0.37800,-0.37860
2016-12-31,0.09790,,0.09790,21.17900,6.95150,,-28.03260,0.78060,-27.25200,0.23310,-27.48500,-27.48500,-27.48500,-27.85850,-28.03260,43.24000,43.24000,-0.64000,-0.64000,36.85790,,100.00000,-28635.38000,-28635.38000,-27837.97000,-28076.03000,0.00030,,1.03770,86.73080,-7.31950,-7.31950,-7.06730,-7.31950,8.67350,-0.6584,-0.6584
2016-09-30,0.00440,,0.00440,23.91820,6.27050,,-30.18440,0.75170,-29.43270,0.83260,-30.26530,-30.26530,-30.26530,-30.03290,-30.18440,43.25300,43.25300,-0.70000,-0.70000,3.85120,0.31300,100.00000,-691985.20000,-691985.20000,-674752.60000,-693840.60000,0.00000,,,,-7.57920,-7.57930,-5.57810,-7.57920,9.22900,-0.6855,-0.6856
2016-06-30,0.22840,,0.22840,25.30070,6.47180,,-31.54400,0.70960,-30.83450,,-30.83450,-30.83450,-30.83450,-31.35890,-31.54400,43.24000,43.24000,-0.71000,-0.71000,23.05390,,100.00000,-13808.15000,-13808.15000,-13497.54000,-13497.54000,0.00050,,2.32540,38.70340,-7.23880,-7.23880,-6.88880,-7.23880,9.84890,-0.3117,-0.3126
2016-03-31,,,,23.43360,5.06420,,-28.49790,0.65640,-27.84150,,-27.84150,-27.84150,-27.84150,-28.26750,-28.49790,43.19400,43.19400,-0.64000,-0.64000,51.73530,,,,,,,,,,,-6.14950,-6.14950,-6.00470,-6.14950,10.47220,-0.45490,-0.45500
2015-12-31,0.03070,,0.03070,22.86550,6.53810,,-29.37300,0.54000,-28.83290,,-28.83450,-28.83450,-28.83450,-29.13360,-29.37300,36.06900,36.06900,-0.67000,-0.67000,77.15420,,100.00000,-95805.32000,-95805.32000,-94043.88000,-94049.11000,0.00010,,1.00000,90.00290,-6.05460,-6.05460,-5.95630,-6.05460,11.03540,-0.9324,-0.9329
2015-09-30,,,,28.45760,3.89170,,-32.34940,0.18890,-32.16050,,-32.16050,-32.16050,-32.16050,-32.12840,-32.34940,35.32000,35.32000,-0.91000,-0.91000,49.31790,,,,,,,,,,,-6.40830,-6.40830,-6.26760,-6.40830,11.66830,-0.5687,-0.5716
2015-06-30,0.05740,,0.05740,17.76250,3.98580,,-21.69090,0.17960,-21.51130,,-21.51130,-21.51130,-21.51130,-21.46550,-21.69090,35.00300,35.00300,-0.61000,-0.61000,22.81700,,100.00000,-37795.65000,-37795.65000,-37482.70000,-37482.70000,0.00030,,6.29410,14.29900,-10.56730,-10.56730,-10.08010,-10.56730,5.80920,-0.8242,-0.8276
2015-03-31,0.00330,,0.00330,18.63240,3.77160,,-22.40070,0.11390,-22.28680,,-22.28680,-22.28680,-22.28680,-22.23420,-22.40070,30.77500,30.77500,-0.72000,-0.72000,16.20650,,100.00000,-675738.80000,-675738.80000,-672302.40000,-672302.40000,0.00000,,1.00000,90.00000,-10.02220,-10.02220,-9.39870,-10.02220,6.35940,-0.51040,-0.52740
2014-12-31,0.06590,,0.06590,11.64100,3.72190,,-15.29710,0.09950,-15.19750,,-15.19910,-15.19910,-15.19910,-15.13750,-15.29710,28.65000,28.65000,-0.53000,-0.53000,12.40750,,100.00000,-23225.93000,-23225.93000,-23074.80000,-23077.23000,0.00050,,1.27630,70.51510,-12.60770,-12.60770,-11.59250,-12.60770,4.08670,-0.231,-0.2312
2014-09-30,0.12440,,0.12440,4.04630,2.58170,,-6.50360,0.08810,-6.41550,,-6.41550,-6.41550,-6.41550,-6.39490,-6.50360,29.37900,29.37900,-0.22000,-0.22000,38.42820,,100.00000,-5227.39100,-5227.39100,-5156.58000,-5156.58000,0.00090,,1.00000,90.00000,-4.78660,-4.78660,-4.66210,-4.78660,4.55940,-0.149,-0.1489
2014-06-30,0.21920,,0.21920,2.70970,2.12110,,-4.61160,0.07800,-4.53350,,-4.53350,-4.53350,-4.53350,-4.56340,-4.61160,29.27300,29.27300,-0.15000,-0.15000,51.54980,,100.00000,-2103.46000,-2103.46000,-2067.86200,-2067.86200,0.00160,,1.00000,90.00000,-3.27090,-3.27090,-3.20750,-3.27090,4.72340,-0.1524,-0.1525
2014-03-31,0.16780,,0.16780,2.82930,1.91300,,-4.57450,0.03120,-4.54330,,-4.54330,-4.54330,-4.54330,-4.56810,-4.57450,26.47600,26.47600,-0.17000,-0.17000,37.41940,,100.00000,-2726.35100,-2726.35100,-2707.76900,-2707.76900,0.00110,,1.00000,90.00000,-3.18320,-3.18320,-3.09830,-3.18320,4.88430,-0.26370,-0.26390
2013-12-31,0.82750,,0.82750,6.12970,2.73070,,-8.03280,0.01000,-8.02280,,-8.04080,-8.04080,-8.04080,-8.02540,-8.03280,17.26100,17.26100,-0.33000,-0.33000,5.59690,,100.00000,-970.69910,-970.69910,-969.48730,-971.66260,0.02150,,2.46060,36.57700,-25.43330,-25.43330,-20.91280,-25.43330,1.42670,-0.5122,-0.5122
2013-09-30,0.66800,,0.66800,4.15770,1.29560,,-4.78540,-0.12630,-4.91160,,-4.91160,-4.91160,-4.91160,-4.78060,-4.78540,17.52800,17.52800,-0.28000,-0.28000,6.06190,,100.00000,-716.41920,-716.41920,-735.32200,-735.32200,0.01410,,2.65810,33.85890,-12.41520,-12.41520,-10.37610,-12.41520,1.78730,-0.1703,-0.1716
2013-06-30,0.64330,,0.64330,7.78790,0.90340,,-8.04800,-0.22930,-8.27740,,-8.27740,-8.27740,-8.27740,-8.04320,-8.04800,14.69100,14.69100,-0.56000,-0.56000,0.00150,-0.28200,100.00000,-1251.12600,-1251.12600,-1286.78000,-1286.78000,,,,,25095.94000,25095.93000,,25095.93000,-0.00660,-0.4694,-0.4696
2013-03-31,0.59830,,0.59830,4.95230,1.04660,,-5.40060,-0.23780,-5.63840,,-5.63840,-5.63840,-5.63840,-5.39440,-5.40060,14.60000,14.60000,-0.39000,-0.39000,0.15550,,100.00000,-902.73270,-902.73270,-942.47530,-942.47530,146.99070,,,,25513.02000,25513.02000,-138535.10000,25513.02000,-0.00440,-0.15690,-0.15730
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,2.6353,2.6423
2012-09-30,0.37790,,0.37790,1.79740,0.80210,,-2.22160,0.00670,-2.21490,0.00820,-2.22310,-2.22310,-2.22310,-2.22160,-2.22160,5.60700,5.60700,-0.40000,-0.40000,,,100.00000,-587.85560,-587.85560,-586.09440,-588.27210,,,,,,,,,,-2.6353,-2.6423
