Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,,,,1.97200,1.30300,,-3.27500,0.00200,-3.27300,,-3.27300,-3.27300,,-3.27300,-3.25700,-3.27500,0.52820,0.52820,-6.25000,-6.25000,23.27750,,,,,,,,,,,-4.63860,-4.63860,-4.35700,-4.63860,133.59280,-4.0821,-4.0821
2021-06-30,,,,1.93200,1.26500,,-3.19700,0.00200,-3.19500,,-3.19500,-3.19500,,-3.19500,-3.17400,-3.19700,0.52820,0.52820,-6.00000,-6.00000,36.04960,,,,,,,,,,,-4.33330,-4.33330,-4.13570,-4.33330,139.59660,-2.0541,-2.0421
2021-03-31,,,,1.11800,1.41900,,-2.53700,,-2.53700,,-2.53700,-2.53700,,-11.45900,-2.50400,-2.53700,0.36320,0.36320,-32.50000,-32.50000,37.05750,,,,,,,,,,,-3.30240,-3.30240,-3.20920,-3.30240,145.45260,-9.16220,-9.20070
2020-12-31,,,,0.97900,1.15300,,-2.13200,,-2.13200,,-2.13200,-2.13200,,-3.11900,-2.10000,-2.13200,0.07600,0.07600,-35.00000,-35.00000,2.67500,,,,,,,,,,,21.28390,28.27590,-25.35080,28.27590,-64.44440,-43.5573,-43.6242
2020-09-30,,,,0.91400,1.19700,,-2.11100,,-2.11100,,-2.11100,-2.11100,,-2.68600,-2.05800,-2.11100,0.07760,0.07760,-35.00000,-35.00000,2.21330,,,,,,,,,,,18.54200,23.98590,-29.30720,23.98590,-110.88290,-21.5678,-21.6193
2020-06-30,,,,1.60300,1.28600,,-2.88900,0.00600,-2.88300,,-2.88300,-2.88300,,-3.32200,-2.83100,-2.88900,0.07360,0.07360,-45.00000,-45.00000,2.61180,,,,,,,,,,,28.00660,42.08760,-30.08770,42.08760,-91.85260,-22.3474,-22.3474
2020-03-31,,,,1.63500,1.39300,,-3.02800,0.03800,-2.99000,,-2.99000,-2.99000,,-3.43000,-2.97000,-3.02800,0.06840,0.06840,-50.00000,-50.00000,3.88350,,,,,,,,,,,36.95010,74.75000,-25.15350,74.75000,-56.37300,-72.54010,-72.54010
2019-12-31,,,,1.92700,1.28400,,-3.21100,0.06700,-3.14400,,-3.14400,-3.14400,,-3.14300,-3.15300,-3.21100,0.06580,0.06580,-47.50000,-47.50000,3.11390,,,,,,,,,,,54.03920,297.44570,-18.24200,297.44550,-15.72360,-58.2376,-58.2376
2019-09-30,,,,4.14400,1.09800,,-5.24200,0.09200,-5.15000,,-5.15000,-5.15000,,-5.25300,-5.18200,-5.24200,0.06720,0.06720,-77.50000,-77.50000,3.52260,,,,,,,,,,,188.43770,-246.52940,-24.82890,-246.52940,31.07520,-43.3383,-43.3383
2019-06-30,,,,2.59400,1.04400,,-3.63800,0.08000,-3.55800,,-3.55800,-3.55800,,-3.70900,-3.57800,-3.63800,0.06590,0.06590,-57.50000,-57.50000,6.03780,,,,,,,,,,,-159.33790,-49.63730,-14.82560,-49.63730,107.65350,-41.968,-41.968
2019-03-31,,,,2.41800,1.15400,,-3.57200,0.04400,-3.52800,,-3.52800,-3.52800,,-3.97100,-3.51000,-3.57200,0.06260,0.06260,-62.50000,-62.50000,8.62730,,,,,,,,,,,-63.80900,-33.12370,-13.24720,-33.12370,162.53130,-67.44590,-67.44590
2018-12-31,,,,2.05600,1.20200,,-3.25800,0.06600,-3.19200,,-3.19200,-3.19200,,-14.91700,-3.19300,-3.25800,0.02490,0.02490,-330.00000,-330.00000,8.72070,,,,,,,,,,,-38.00450,-22.54400,-10.59020,-22.54400,228.63650,175.0786,174.7978
2018-09-30,,,,2.84600,1.47400,,-4.32000,0.63100,-3.68900,,-3.68900,-3.68900,,-3.74100,-4.25400,-4.32000,0.01610,0.01610,-232.50000,-232.50000,2.58250,,,,,,,,,,,64.93590,64.93580,-34.17010,64.93580,-265.76540,-163.1712,-163.1712
2018-06-30,,,,3.57200,1.43100,,-5.00300,0.78900,-4.21400,,-4.21400,-4.21400,,-4.25800,-4.93300,-5.00300,0.01470,0.01470,-290.00000,-290.00000,1.77450,,,,,,,,,,,50.00600,50.00590,-50.05940,50.00590,-565.33500,-291.3011,-291.3011
2018-03-31,,,,3.37000,1.62000,,-4.99000,2.66400,-2.32600,,-2.32600,-2.32600,,-2.37500,-4.91900,-4.99000,0.01470,0.01470,-162.50000,-162.50000,2.28880,,,,,,,,,,,45.52750,45.52750,-18.65730,45.52750,-347.36040,-413.76260,-413.76260
2017-12-31,,,,3.75700,2.02800,,-5.78500,8.59600,2.81100,,2.81100,2.81100,,2.78800,-5.71200,-5.78500,0.01420,0.01420,104.56300,104.56300,1.83220,,,,,,,,,,,-82.43400,-82.43400,14.92200,-82.43400,-232.22550,-311.657,-312.317
2017-09-30,,,,4.13700,1.70500,,-5.84200,-5.08800,-10.93000,,-10.93000,-10.93000,,-17.82300,-5.78600,-5.84200,0.01470,0.01470,-1225.00000,-1225.00000,1.27320,,,,,,,,,,,164.01570,164.01560,-46.95220,164.01560,-453.08470,-275.0961,-288.5704
2017-06-30,,,,4.83100,1.64400,,-6.47500,2.16000,-4.31500,,-4.31500,-4.31500,,-4.25500,-6.41600,-6.47500,0.01410,0.01410,-262.23770,-262.23770,1.20970,,,,,,,,,,,-145.67780,-145.67860,-27.41420,-145.67860,202.68040,-387.7039,-387.6669
2017-03-31,,,,6.05900,2.09000,,-8.14900,5.09100,-3.05800,,-3.05800,-3.05800,,-2.84600,-8.09200,-8.14900,0.01340,0.01340,-174.82520,-174.82520,1.02120,,,,,,,,,,,-401.84760,-401.83990,-17.25830,-401.83970,56.40430,-447.15900,-447.97770
2016-12-31,,,,6.72900,3.47500,,-10.20400,7.73200,-2.47200,,-2.47200,-2.47200,,-2.37500,-10.15800,-10.20400,0.01080,0.01080,-174.82520,174.82520,1.09180,,,,,,,,,,,-109.91550,-109.91560,-10.98760,-109.91550,167.77840,-912.082,-945.809
2016-09-30,,,,7.06100,2.09500,,-9.15600,0.66700,-8.48900,,-8.48900,-8.48900,,-8.35300,-9.10200,-9.15600,0.01050,0.01050,-786.71330,-786.71330,0.54530,,,,,,,,,,,142.05160,142.05160,-102.92190,142.05160,-569.95760,-601.152,-615.987
2016-06-30,,,,7.16400,2.14700,,-9.31100,3.54700,-5.76400,,-5.76400,-5.76400,,-5.68200,-9.29100,-9.31100,0.01040,0.01070,-524.47550,-874.12590,1.04280,,,,,,,,,,,-619.11500,-619.11940,-35.29480,-619.11920,89.16520,-527.2891,-527.2424
2016-03-31,,,,8.15500,2.42600,,-10.58100,-0.49700,-11.07800,,-11.07800,-11.07800,,-10.84500,-10.54400,-10.58100,0.01040,0.01040,-1048.95100,-1048.95100,1.26760,,,,,,,,,,,-222.58340,-222.58390,-48.70950,-222.58390,478.99020,-546.06990,-550.30460
2015-12-31,,,,8.85800,2.53500,,-11.39300,0.09600,-11.29700,,-11.29700,-11.29700,,-10.98200,-11.36000,-11.39300,0.00920,0.00920,-874.12600,-524.47580,1.94780,,,,,,,,,,,-75.29830,-75.29830,-36.62510,-75.29830,1443.90000,-1425.668,-1434.321
2015-09-30,,,,10.04600,1.60400,,-11.65000,4.14300,-7.50700,,-7.50700,-7.50700,,-6.77400,-11.63000,-11.65000,0.00980,0.01000,-699.30070,-1048.95100,2.43550,,,,,,,,,,,-29.86670,-29.86670,-17.60800,-29.86670,2419.46400,-1259.304,-1297.584
2015-06-30,,,,7.50800,2.22200,,-9.73000,-3.89300,-13.62300,,-13.62300,-13.62300,,-13.62300,-9.71900,-9.73000,0.00830,0.00830,-1660.83900,-1660.83900,0.45930,,,,,,,,,,,99.72180,99.72180,-115.08830,99.72180,-1631.81100,-870.7095,-875.8745
2015-03-31,,,,6.49400,1.71300,,-8.20700,-4.15100,-12.35800,,-12.35800,-12.35800,,-12.35800,-8.19900,-8.20700,0.00830,0.00830,-1486.01400,-1486.01400,0.88800,,,,,,,,,,,760.49220,760.49220,-90.09920,760.49220,-195.09860,-656.49050,-658.65550
2014-12-31,,,,5.24200,1.85900,,-7.10100,0.62100,-6.48000,,-6.48000,-6.48000,,-6.48000,-7.09400,-7.10100,0.00710,0.00710,-786.71310,-786.71310,1.98930,,,,,,,,,,,-67.81080,-67.81080,-33.84870,-67.81080,1151.95200,-579.148,-579.492
2014-09-30,,,,3.69300,1.21800,,-4.91100,0.00100,-4.91000,,-4.91000,-4.91000,,-4.91000,-4.90500,-4.91100,0.00670,0.00670,-699.30070,-699.30070,4.74390,,,,,,,,,,,-130.68930,-130.68940,-103.56470,-130.68940,561.82480,-678.167,-681.457
2014-06-30,,,,2.83700,1.81400,,-4.65100,0.09500,-4.55600,,-4.55600,-4.55600,,-4.55600,-4.64700,-4.65100,0.00670,0.00670,-699.30070,-699.30070,7.49350,,,,,,,,,,,-56.54710,-56.54710,-49.04730,-56.54710,1204.85000,-491.5808,-494.1213
2014-03-31,,,,2.71700,1.12200,,-3.83900,0.00100,-3.83800,,-3.83800,-3.83800,,-3.83800,-3.83600,-3.83900,0.00670,0.00670,-611.88810,-611.88810,16.15400,,,,,,,,,,,-32.64160,-32.64160,-30.62800,-32.64160,1758.63200,-520.06320,-520.66270
2013-12-31,,,,2.71100,1.56200,,-4.27300,0.04800,-4.22500,,-4.22500,-4.22500,,-4.22400,-4.26300,-4.27300,0.00520,0.00520,-699.30080,-699.30080,15.78970,,,,,,,,,,,-27.74130,-27.74130,-25.98880,-27.74130,2286.89600,-495.7721,-497.7682
2013-09-30,,,,1.47500,1.89000,,-3.36500,-0.00300,-3.36800,,-3.36800,-3.36800,,-3.36800,-3.35500,-3.36500,0.00510,0.00510,-699.30070,-699.30070,11.63010,,,,,,,,,,,-52.88110,-52.88120,-48.43950,-52.88120,1246.76600,-336.6991,-339.0482
2013-06-30,,,,1.20300,1.25800,,-2.46100,-0.03600,-2.49700,,-2.49700,-2.49700,,-2.49700,-2.44900,-2.46100,0.00510,0.00510,-524.47550,-524.47550,41.29690,,,,,,,,,,,-26.56950,-26.56950,-25.93750,-26.56950,1839.70800,-319.2819,-321.2387
2013-03-31,,,,1.11800,1.12200,,-2.24000,0.01200,-2.22800,,-2.22800,-2.22800,,-2.22800,-2.22900,-2.24000,0.00510,0.00510,-437.06290,-437.06290,58.43880,,,,,,,,,,,-19.39420,-19.39420,-19.06880,-19.39420,2248.83700,-325.73190,-326.31990
2012-12-31,,,,10.59100,1.29500,,-11.88600,-0.00700,-11.89300,,-11.89300,-11.89300,-0.17300,-12.06600,-11.87400,-11.88600,0.00400,0.00400,-3059.44000,-3059.44000,31.55190,,,,,,,,,,,-91.28800,-91.28800,-88.60170,-91.28800,2567.02900,-1148.51,-1149.183
2012-09-30,,,,0.76300,1.07300,,-1.83600,0.01000,-1.82600,,-1.82600,-1.82600,-0.10400,-1.93000,-1.82400,-1.83600,0.00380,0.00380,-437.06290,-437.06290,11.63070,,,,,,,,,,,-33.75860,-33.75860,-31.34230,-33.75860,1415.78200,-369.6147,-371.4477
2012-06-30,,,,0.54700,1.17600,,-1.72300,0.00700,-1.71600,,-1.71600,-1.71600,-0.15600,-1.87200,-1.70400,-1.72300,0.00380,0.00380,-437.06290,-437.06290,15.87600,,,,,,,,,,,-25.05110,-25.05110,-23.68530,-25.05110,1798.07300,-328.729,-328.729
2012-03-31,,,,0.38600,1.46800,,-1.85400,0.00500,-1.84900,,-1.84900,-1.84900,0.64900,-1.20000,-1.83400,-1.85400,0.00370,0.00370,-349.65030,-349.65030,16.53500,,,,,,,,,,,-23.38730,-23.38730,-22.14640,-23.38730,2108.50600,-386.49130,-386.49130
2011-12-31,,,,2.53900,0.24900,,-2.78800,-0.01900,-2.80700,,-2.80700,-2.80700,-0.37800,-3.18500,-2.72000,-2.78800,0.00320,0.00320,-874.12570,-874.12570,17.07910,,,,,,,,,,,-39.76490,-39.76480,-37.54680,-39.76480,1971.83200,-239.7234,-239.4035
2011-09-30,,,,0.28900,0.58200,,-0.87100,-0.15900,-1.03000,,-1.03000,-1.03000,-0.06800,-1.09800,-0.83900,-0.87100,0.00320,0.00320,-349.65030,-349.65030,34.58220,,,,,,,,,,,-12.20550,-12.46890,-11.87300,-12.20550,2614.97200,-280.6948,-280.6971
2011-06-30,,,,0.28100,0.52400,,-0.80500,-0.76100,-1.56600,,-1.56600,-1.56600,-0.11400,-1.68000,-0.78400,-0.80500,0.00320,0.00320,-524.47550,-524.47550,22.38410,,,,,,,,,,,-17.16990,-17.51210,-16.44820,-17.16990,2847.54500,-289.1242,-289.1574
2011-03-31,,,,0.23100,1.23300,,-1.46400,-0.75900,-2.22300,,-2.22300,-2.22300,0.03700,-2.18600,-1.38400,-1.46400,0.00290,0.00290,-786.71330,-786.71330,5.56660,,,,,,,,,,,-37.01610,-38.14830,-30.85090,-37.01610,1989.97500,-97.39080,-97.04420
2010-12-31,0.06920,,0.06920,0.61720,0.11050,,-0.22860,-0.12580,-0.35440,,-0.35440,-0.35440,,-0.87040,-0.15370,-0.22860,0.00260,0.00260,-437.06290,-437.06290,7.09000,,,721.61270,-330.47180,-330.47200,-512.35970,-1258.29300,0.01680,0.20410,441.05500,-9.90290,-9.90290,-8.62140,-9.90290,1340.45800,-264.6166,-267.5131
2010-09-30,0.28990,0.19220,0.09770,0.22900,0.60180,0.83080,-0.73310,0.00030,-0.73280,,-0.73280,-0.73280,,-0.73280,-0.64210,-0.73310,0.00260,0.00260,-262.23770,-262.23770,11.15460,0.00050,0.00450,33.70910,-252.89170,-252.89170,-252.79060,-252.79060,0.06190,0.74840,120.26060,-17.28620,-18.04480,-15.65720,-17.27840,1606.25200,-348.55,-343.7773
2010-06-30,2.19490,0.13240,2.06250,0.42660,0.66260,1.08920,0.97330,0.00650,0.97980,,0.97980,0.97980,,0.97980,1.06070,0.97330,0.00250,0.00250,437.06290,437.06290,6.15080,0.00110,0.00550,93.96750,44.34320,44.34320,44.63930,44.63930,0.48470,13.38350,6.72470,25.50150,26.74200,21.63630,25.47310,1551.60200,502.6427,512.2461
2010-03-31,0.06000,0.10540,-0.04540,0.30720,0.74200,1.04920,-1.09460,0.00700,-1.08750,,-1.08750,-1.08750,,-1.08750,-1.00190,-1.09460,0.00250,0.00250,-437.06290,-437.06290,5.76470,0.00330,0.00950,-75.58420,-1823.06700,-1823.06700,-1811.35900,-1811.35900,0.01830,0.67210,133.91400,-39.22810,-41.92340,-33.22250,-39.09840,1122.43600,-336.41460,-322.52210
2009-12-31,0.05200,,0.05200,-0.01000,1.17000,,-1.10800,-0.03010,-1.13000,0.00000,-1.13000,-1.11400,0.00000,-1.11400,-1.00050,-1.10800,0.00210,0.00210,-524.47600,-524.47600,6.47160,0.00360,0.00840,96.15390,-2130.76900,-2130.76900,-2173.07700,-2142.30800,0.01280,1.70090,52.91310,-31.43180,-33.09610,-27.33330,-31.31880,1444.38700,-503.6143,-504.3664
2009-09-30,0.05110,,0.05110,0.32570,0.35160,,-0.62620,0.00010,-0.62610,,-0.62610,-0.62610,,-0.62610,-0.54200,-0.62620,0.00250,0.00250,-262.23770,-262.23770,13.51850,,,100.00000,-1225.84500,-1225.84500,-1225.55600,-1225.55600,0.01010,0.56760,158.55930,-13.52210,-14.03760,-12.34860,-13.55140,,-283.3381,-283.4043
2009-06-30,,,,0.40560,0.47400,,-0.87960,0.00010,-0.87960,,-0.87960,-0.87960,,-0.87960,-0.78590,-0.87960,0.00240,0.00240,-349.65030,-349.65030,10.02220,,,,,,,,,,,-17.04550,-17.04550,-15.34990,-17.07860,,-360.9405,-350.5992
2009-03-31,,,,0.49600,0.59340,,-1.08940,-0.02380,-1.11330,,-1.11330,-1.11330,,-1.11330,-0.99490,-1.08940,0.00240,0.00240,-437.06290,-437.06290,8.35940,,,,,,,,,,,-18.83710,-18.83710,-16.64090,-18.83710,,-237.82110,-237.82110
