Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-12-31,137.44800,76.67100,60.77700,5.35600,,31.54500,29.23200,-15.44800,13.78400,13.78400,13.78400,11.43400,55.76900,29.23200,15.82290,15.82290,0.55000,0.55000,0.88550,0.50250,1.20410,44.21820,21.26770,21.26770,10.02850,8.31880,0.05090,4.80970,3.12790,28.77290,1.17420,1.17020,0.51070,0.58220,69.52450,3.1716,0.0434
2014-09-30,120.88100,75.17800,45.70300,5.33200,,31.86500,13.83800,-8.65100,5.18700,5.18700,5.18700,3.10700,40.67200,13.83800,16.94120,16.94120,0.20000,0.20000,1.32030,0.52380,1.21040,37.80830,11.44760,11.44760,4.29100,2.57030,0.04500,3.61610,3.20290,28.09950,0.44330,0.44180,0.19310,0.21040,69.29510,1.9124,-4.1189
2014-06-30,112.39600,73.68800,38.70800,4.91400,,30.22800,8.48000,-8.23100,0.24900,0.24900,0.24900,-1.91000,34.07700,8.48000,16.02700,16.02700,-0.10000,-0.10000,1.50030,0.51290,1.16060,34.43900,7.54480,7.54480,0.22150,-1.69930,0.04290,3.81450,3.55570,25.31140,0.02130,0.02120,0.00950,0.01030,69.30570,0.2688,-3.0716
2014-03-31,130.28800,75.50800,54.78000,5.42700,,30.28200,24.49800,-10.00000,14.49800,14.49800,14.49800,12.45800,49.66600,24.49800,13.32900,13.32900,0.95000,0.95000,1.24750,0.52880,1.23680,42.04530,18.80300,18.80300,11.12770,9.56190,0.05120,4.09900,3.97260,22.65540,1.32880,1.32400,0.56960,0.62380,76.00090,1.40770,-2.16450
2013-12-31,105.03100,80.49700,24.53400,-6.44100,,19.35200,5.18200,-40.80000,-35.61800,-35.61800,-35.61800,-37.70400,31.47700,5.18200,11.33980,11.33980,-3.35000,-3.35000,1.01870,0.55690,1.38350,23.35880,4.93380,4.93380,-33.91190,-35.89800,0.04230,4.09450,4.57510,19.67160,-3.58450,-3.57010,-1.43400,-1.58190,86.05140,1.1938,1.0666
2013-09-30,107.56400,62.38000,45.18400,9.39300,-0.26700,35.52900,9.65500,-11.39600,-1.74100,-1.74100,-1.74100,-2.36200,35.82900,9.65500,11.32300,11.32300,-0.20000,-0.20000,0.98090,0.55510,1.37740,42.00660,8.97610,8.97610,-1.61860,-2.19590,0.04240,3.82110,4.03500,22.30500,-0.17140,-0.17080,-0.06860,-0.07600,89.54460,2.7774,1.2957
2013-06-30,108.09100,65.32400,42.76700,8.93800,-0.03500,34.11800,8.64900,-11.01900,-2.37000,-2.37000,-2.37000,-2.09200,34.03900,8.64900,11.28860,11.28860,-0.20000,-0.20000,0.80830,0.56800,1.47810,39.56570,8.00160,8.00160,-2.19260,-1.93540,0.04290,3.82190,4.08550,22.02890,-0.24400,-0.24350,-0.09400,-0.10520,86.22190,2.9012,-3.2131
2013-03-31,97.69300,55.85100,41.84200,8.84100,0.15700,32.14500,9.69700,-8.53800,1.15900,1.15900,1.15900,1.02000,33.35200,9.69700,11.28860,11.28860,0.10000,0.10000,0.73580,0.57390,1.54550,42.83010,9.92600,9.92600,1.18640,1.04410,0.03960,2.81450,3.27150,27.51050,0.12470,0.12470,0.04700,0.05310,82.35270,3.52660,-1.62710
2012-12-31,100.30400,61.55100,38.75300,9.45400,-1.95700,35.81000,2.94300,-27.25100,-24.30800,-24.30800,-24.30800,-24.40000,27.61600,2.94300,10.66020,10.66020,-2.25000,-2.25000,0.86530,0.57540,1.55630,38.63560,2.93410,2.93410,-24.23430,-24.32600,0.04090,4.28750,3.28770,27.37490,-2.62270,-2.62270,-0.99180,-1.11370,82.10410,2.2047,2.7819
2012-09-30,92.40900,57.95800,34.45100,8.39000,-0.07100,33.67500,0.77600,-11.11100,-10.33500,-10.33500,-10.33500,-10.35900,26.20700,0.77600,11.25860,11.25860,-0.90000,-0.90000,,,,37.28100,0.83970,0.83970,-11.18400,-11.21000,,,,,,,,,,0.318,-4.1662
2012-06-30,99.04600,57.68600,41.36000,6.43600,0.06900,31.26300,10.09700,-15.75400,-5.65700,-5.65700,-5.65700,-5.69900,35.21600,10.09700,10.86820,10.86820,-0.50000,-0.50000,1.07400,0.56560,1.53280,41.75840,10.19430,10.19430,-5.71150,-5.75390,0.03930,3.75360,4.85380,18.54230,-0.58820,-0.58820,-0.22440,-0.25550,85.42120,1.209,1.0809
2012-03-31,102.23000,67.85300,34.37700,8.64500,0.05000,33.33600,1.04100,-9.79700,-8.75600,-8.75600,-8.75600,-8.80500,26.01400,1.04100,9.24180,9.24180,-0.95000,-0.95000,0.97980,0.58850,1.66810,33.62710,1.01830,1.01830,-8.56500,-8.61290,0.04050,3.68350,3.69940,24.32810,-0.96450,-0.96450,-0.34680,-0.39680,98.23280,1.97760,1.87740
2011-12-31,100.79500,67.23800,33.55700,9.05300,0.04000,36.42300,-2.86600,-53.57700,-56.44300,-56.44300,-56.44300,-56.59500,24.78600,-2.86600,9.22380,9.22380,-6.15000,-6.15000,1.02830,0.58930,1.64900,33.29230,-2.84340,-2.84340,-55.99780,-56.14860,0.03980,3.38990,4.02180,22.37790,-6.14070,-6.14070,-2.22630,-2.52220,99.45660,0.5395,-1.5959
2011-09-30,93.86200,67.82700,26.03500,8.16200,0.13900,35.15300,-9.11800,-14.79700,-23.91500,-23.91500,-23.91500,-24.06000,18.28300,-9.11800,9.23080,9.23080,-2.60000,-2.60000,1.39350,0.59330,1.58510,27.73750,-9.71430,-9.71430,-25.47890,-25.63340,0.03550,3.29930,3.49220,25.77210,-2.44920,-2.44920,-0.90480,-0.99620,105.77960,0.5381,-1.3463
2011-06-30,101.30900,66.84600,34.46300,9.03400,-1.04100,36.12000,-1.65700,-16.35700,-18.01400,-18.01400,-18.01400,-18.12700,24.63400,-1.65700,9.21640,9.21640,-1.95000,-1.95000,1.42520,0.58310,1.51840,34.01770,-1.63560,-1.63560,-17.78120,-17.89280,0.03820,3.54090,4.24630,21.19480,-1.79110,-1.79110,-0.68010,-0.74670,108.95440,0.8631,-3.3672
2011-03-31,99.19600,55.12900,44.06700,8.75100,5.40500,28.68900,15.37800,-5.95600,9.42200,9.42200,9.42200,9.28600,40.95700,15.37800,9.21620,9.23440,1.00000,1.00000,1.52060,0.57780,1.49140,44.42420,15.50260,15.50260,9.49840,9.36130,0.03730,3.04110,4.05590,22.18970,0.92560,0.92560,0.35410,0.39080,110.45300,3.00160,4.02180
2010-12-31,94.96700,49.33500,45.63200,6.78800,-0.75300,33.60000,12.03200,-14.48400,-2.45200,-2.45200,-2.45200,-2.63600,38.33900,12.03200,7.84720,7.92040,-0.50000,-0.50000,1.69140,0.58350,1.53190,48.05040,12.66970,12.66970,-2.58190,-2.77570,0.03510,3.52120,3.46670,25.96120,-0.24040,-0.24040,-0.09070,-0.10010,110.66710,1.6813,-13.1388
2010-09-30,95.51900,53.64800,41.87100,8.65000,0.40000,33.28500,8.58600,-13.92900,-5.34300,-5.34300,-5.34300,-5.51600,33.90400,8.58600,7.63680,7.63680,-0.70000,-0.70000,1.47800,0.60060,1.62670,43.83530,8.98880,8.98880,-5.59370,-5.77480,0.03700,3.93030,3.52740,25.51440,-0.57640,-0.57640,-0.20690,-0.23020,121.37470,3.03,-12.0181
2010-06-30,112.84700,56.25100,56.59600,8.50900,5.44200,26.48700,30.10900,-20.93600,9.17300,9.17300,9.17300,8.46600,53.84800,30.10900,7.60380,7.65980,1.10000,1.10000,1.81100,0.58970,1.55980,50.15290,26.68130,26.68130,8.12870,7.50220,0.04430,5.37930,4.03310,22.31520,0.97530,0.97530,0.36000,0.40020,123.16000,3.1614,-3.9112
2010-03-31,104.67300,54.50600,50.16700,8.72800,14.53400,17.12200,33.04500,-13.38800,19.65700,19.65700,19.65700,19.45400,56.26100,33.04500,7.48800,7.55020,2.60000,2.60000,1.72620,0.58470,1.56380,47.92740,31.56970,31.56970,18.77940,18.58550,0.04150,4.52480,4.37100,20.59010,2.11800,2.11800,0.77900,0.87970,123.18490,2.64790,9.27260
2009-12-31,98.23300,58.48400,39.74900,7.80200,4.63900,28.93600,10.81300,-27.34600,-16.53300,-16.53300,-16.53300,-16.65000,36.82000,10.81300,7.38800,7.44000,-2.25000,-2.30000,1.78500,0.59260,1.64340,40.46400,11.00750,11.00750,-16.83040,-16.94950,0.03850,4.49390,5.45130,16.50970,-1.80820,-1.80820,-0.64840,-0.73670,121.35690,3.1143,8.8453
2009-09-30,106.20200,54.12400,52.07800,8.28500,-0.18900,34.37700,17.70100,-15.45000,2.25100,2.25100,2.25100,2.11100,43.81700,17.70100,7.38080,7.43280,0.30000,0.30000,1.55670,0.60620,1.65550,49.03670,16.66730,16.66730,2.11950,1.98770,0.04060,3.60830,5.55920,16.18950,0.24340,0.24340,0.08610,0.09580,122.74230,2.7258,-12.6336
2009-06-30,114.18000,56.21300,57.96700,8.56200,-0.25700,33.88000,24.08700,-4.83300,19.25400,19.25400,19.25400,18.77200,49.37200,24.08700,7.38160,7.43040,2.55000,2.55000,1.91090,0.59440,1.57190,50.76810,21.09560,21.09560,16.86290,16.44070,0.04460,4.18720,7.45300,12.07570,2.04990,2.04990,0.75240,0.83130,124.66800,3.0483,2.7305
2009-03-31,126.31100,52.98900,73.32200,9.86600,0.19900,34.45200,38.87000,-13.66700,25.20300,25.20300,25.20300,24.45200,63.86100,38.87000,7.40960,7.46400,3.30000,3.30000,1.71100,0.60650,1.64230,58.04880,30.77330,30.77330,19.95310,19.35860,0.04850,4.30560,5.26890,17.08140,2.77350,2.77350,0.96750,1.09140,120.61120,6.85910,6.64830
