Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,140.75200,33.42900,107.32300,14.71700,,57.18800,50.13500,-1.23500,48.90000,48.90000,48.90000,,43.90100,88.27700,50.13500,160.62900,161.04900,0.27000,0.27000,0.22050,0.28290,35.61940,35.61940,34.74200,31.19030,0.01940,0.93460,0.93520,0.67320,0.70750,32.64950,0.56870,0.39940
2021-12-31,132.71200,32.09000,100.62200,15.00900,,56.23000,44.39200,-5.01600,39.37600,39.37600,39.37600,,34.76800,80.84000,44.39200,139.29500,140.07600,0.23000,0.23000,0.21640,0.27620,33.44990,33.44990,29.67030,26.19810,0.01960,0.80160,0.79860,0.58070,0.60890,31.57210,0.3637,0.1448
2021-09-30,115.40300,27.50100,87.90200,11.80600,,50.48200,37.42000,2.76600,40.18600,40.18600,40.18600,,31.54500,74.09200,37.42000,138.76200,139.63000,0.23000,0.23000,0.23450,0.30630,32.42550,32.42550,34.82230,27.33470,0.01850,0.91920,0.91400,0.64570,0.67950,29.89650,0.5345,0.3891
2021-06-30,104.36000,24.55500,79.80500,10.69500,,46.92300,32.88200,-6.84100,26.04100,26.04100,26.04100,,20.55100,66.55300,32.88200,134.31300,134.82000,0.15000,0.15000,0.24130,0.31810,31.50820,31.50820,24.95310,19.69240,0.01980,0.72530,0.69660,0.49450,0.51550,27.82860,0.4781,0.2865
2021-03-31,99.76300,23.57500,76.18800,11.48000,,46.62400,29.56400,1.07900,30.64300,30.64300,30.64300,,24.89700,62.82400,29.56400,131.61300,131.75900,0.19000,0.19000,0.25050,0.33430,29.63420,29.63420,30.71580,24.95620,0.01970,0.89970,0.86190,0.60440,0.62950,27.24650,0.27610,0.10040
2020-12-31,88.64900,22.03400,66.61500,9.04200,,39.59600,27.01900,-8.87400,18.14500,18.14500,18.14500,,13.23900,55.44100,27.01900,120.87400,121.17800,0.11000,0.11000,0.25620,0.34450,30.47860,30.47860,20.46840,14.93420,0.01790,0.55180,0.52850,0.36650,0.38230,26.86370,0.326,0.1405
2020-09-30,83.85600,20.68400,63.17200,9.46400,,38.27500,24.89700,6.30000,31.19700,31.19700,31.19700,,25.90100,51.18900,24.89700,123.54900,123.84400,0.21000,0.21000,0.22800,0.29530,29.69020,29.69020,37.20310,30.88750,0.02010,1.10320,1.04070,0.74810,0.78450,24.80200,0.5913,0.4037
2020-06-30,79.95000,18.88400,61.06600,8.97200,,37.35300,23.71300,-7.44200,16.27100,16.27100,16.27100,,11.42100,49.82200,23.71300,119.81000,120.06800,0.10000,0.10000,0.22820,0.29570,29.65980,29.65980,20.35150,14.28520,0.01920,0.57630,0.54430,0.39160,0.40960,24.76580,0.1861,0.0457
2020-03-31,77.68000,18.11400,59.56600,9.31700,,36.84000,22.72600,-7.44400,15.28200,15.28200,15.28200,,10.78800,48.17400,22.72600,114.05400,114.31400,0.09000,0.09000,0.24540,0.32530,29.25590,29.25590,19.67300,13.88770,0.02010,0.60250,0.56650,0.39460,0.41500,23.88600,0.40670,0.27020
2019-12-31,74.39900,18.15600,56.24300,8.21500,,35.09200,21.15100,3.23100,24.38200,24.38200,24.38200,,19.90400,46.18600,21.15100,106.40700,106.79900,0.18000,0.18000,0.24650,0.32710,28.42920,28.42920,32.77200,26.75310,0.02040,1.02440,0.93160,0.67010,0.70060,23.04580,0.3284,0.201
2019-09-30,68.06100,16.16500,51.89600,7.44000,,32.93600,18.96000,-6.01200,12.94800,12.94800,12.94800,,9.74600,42.74200,18.96000,109.64500,110.07400,0.09000,0.09000,0.25650,0.34490,27.85740,27.85740,19.02410,14.31950,0.01940,0.57700,0.53630,0.36970,0.38720,22.42470,0.3985,0.2937
2019-06-30,64.39000,15.13900,49.25100,7.30100,,31.82300,17.42800,-1.47400,15.95400,15.95400,15.95400,,12.84800,40.39400,17.42800,105.84800,106.23600,0.12000,0.12000,0.24270,0.32040,27.06630,27.06630,24.77710,19.95340,0.01970,0.72340,0.69430,0.48860,0.51100,21.54740,0.2125,0.1015
2019-03-31,60.36300,13.81200,46.55100,7.34400,,29.34000,17.21100,-6.49400,10.71700,10.71700,10.71700,,7.97900,37.80100,17.21100,98.34300,98.60800,0.08000,0.08000,0.26160,0.35430,28.51250,28.51250,17.75430,13.21840,0.01990,0.54160,0.51610,0.35290,0.37010,20.55060,0.36690,0.26850
2018-12-31,57.00800,13.64200,43.36600,6.29700,,26.96800,16.39800,-1.19100,15.20700,15.20700,15.20700,,12.41300,35.78800,16.39800,86.82400,87.33600,0.13000,0.13000,0.28410,0.39690,28.76440,28.76440,26.67520,21.77410,0.02040,0.86930,0.82310,0.54550,0.57040,19.71290,0.2964,0.0818
2018-09-30,55.19400,13.29400,41.90000,6.22900,,26.37300,15.52700,-6.56200,8.96500,8.96500,8.96500,,6.30700,34.39700,15.52700,91.46400,91.94500,0.07000,0.07000,0.29780,0.42410,28.13170,28.13170,16.24270,11.42700,0.02070,0.55130,0.51920,0.33590,0.35260,19.25850,0.34,0.208
2018-06-30,51.75600,12.77500,38.98100,6.50600,,26.28100,12.70000,-4.88100,7.81900,7.81900,7.81900,,5.17200,31.18900,12.70000,82.92400,83.49500,0.06000,0.06000,0.30320,0.43510,24.53820,24.53820,15.10740,9.99300,0.01980,0.49460,0.46610,0.29930,0.31310,19.10600,0.2222,0.0929
2018-03-31,48.53600,11.96000,36.57600,6.16200,,25.61400,10.96200,4.12200,15.08400,15.08400,15.08400,,12.24600,29.61100,10.96200,78.69400,79.19600,0.16000,0.15000,0.31590,0.46170,22.58530,22.58530,31.07800,25.23080,0.02240,1.18840,1.09520,0.69640,0.72250,17.70620,0.31820,0.13050
2017-12-31,45.88000,12.15200,33.72800,5.55800,,24.32500,9.40300,-24.89700,-15.49400,-15.49400,-15.49400,,11.81900,27.35900,9.40300,71.19900,71.59900,0.15000,0.15000,0.32880,0.49000,20.49480,20.49480,-33.77070,25.76070,0.02170,-1.28520,-1.18200,-0.73380,-0.76170,17.39270,0.275,0.0834
2017-09-30,43.33900,11.22900,32.11000,5.84300,,23.81400,8.29600,-6.28700,2.00900,2.00900,2.00900,,0.58600,25.54100,8.29600,72.62120,73.06810,0.01000,0.01000,0.34500,0.52660,19.14210,19.14210,4.63560,1.35210,0.02160,0.17100,0.16650,0.10030,0.10430,16.25370,0.3377,0.1855
2017-06-30,36.78200,9.53600,27.24600,5.12300,,19.63800,7.60800,12.24700,19.85500,19.85500,19.85500,,17.84600,22.19300,7.60800,67.92080,68.33120,0.26000,0.26000,0.34100,0.51750,20.68400,20.68400,53.98020,48.51830,0.02160,1.98880,1.91150,1.16430,1.20590,15.25500,0.1715,0.0158
2017-03-31,35.35400,9.22200,26.13200,5.08600,,18.68500,7.44700,-1.72600,5.72100,5.72100,5.72100,,4.17600,21.07100,7.44700,66.34100,66.62600,0.06000,0.06000,0.34630,0.52970,21.06410,21.06410,16.18200,11.81200,0.02310,0.65350,0.61920,0.37390,0.38870,14.42300,0.28630,0.19490
2016-12-31,34.77700,9.13900,25.63800,4.22500,,18.46700,7.17100,1.37500,8.54600,8.54600,8.54600,,6.92800,21.27100,7.17100,62.72300,62.96560,0.12000,0.12000,0.34200,0.51990,20.62000,20.61990,24.57370,19.92120,0.02300,0.97610,0.92830,0.56410,0.58440,14.47830,0.2489,0.0903
2016-09-30,33.30300,8.97800,24.32500,5.06700,,18.40800,5.91700,-2.85600,3.06100,3.06100,3.06100,,2.26700,19.40700,5.91700,65.70700,67.98500,0.03000,0.03000,0.34610,0.52920,17.76720,17.76720,9.19140,6.80720,0.02210,0.35640,0.33930,0.20350,0.21170,14.31620,0.2686,0.1582
2016-06-30,30.60800,7.95900,22.64900,4.52100,,17.13100,5.51800,7.27400,12.79200,12.79200,12.79200,,12.29900,18.45200,5.51800,64.06300,64.30500,0.19000,0.19000,0.36720,0.58020,18.02800,18.02800,41.79300,40.18230,0.02170,1.48260,1.56050,0.90560,0.93820,13.06540,0.1237,-0.001
2016-03-31,27.50400,7.54300,19.96100,3.60200,,14.81600,5.14500,-3.66800,1.47700,1.47700,1.47700,,1.34700,16.57600,5.14500,55.27000,55.41700,0.02000,0.02000,0.39280,0.64680,18.70640,18.70640,5.37010,4.89750,0.02340,0.21510,0.22640,0.12560,0.13060,12.33450,0.25500,0.14170
2015-12-31,26.16400,7.11800,19.04600,3.95200,,14.77300,4.27300,-3.21700,1.05600,1.05600,1.05600,,0.94500,15.33600,4.27300,54.02490,54.02490,0.01750,0.01750,0.37610,0.60270,16.33160,16.33160,4.03610,3.61180,0.02270,0.15220,0.16050,0.09160,0.09500,12.47790,0.1775,0.0558
2015-09-30,23.67400,6.23700,17.43700,3.77800,,14.42000,3.01700,-2.40000,0.61700,0.61700,0.61700,,0.54000,13.89000,3.01700,55.14600,55.14600,0.01000,0.01000,0.32400,0.47940,12.74390,12.74390,2.60620,2.28100,0.02200,0.08830,0.09270,0.05740,0.05970,12.57320,0.248,0.1333
2015-06-30,22.72200,5.87400,16.84800,3.74000,,14.23000,2.61800,-2.42200,0.19600,0.19600,0.19600,,0.13900,13.29200,2.61800,54.96310,54.96310,0.00250,0.00250,0.29520,0.41880,11.52190,11.52190,0.86260,0.61170,0.02190,0.02770,0.02910,0.01890,0.01950,12.75750,0.1314,0.0458
2015-03-31,21.34000,5.77100,15.56900,3.54600,,13.43000,2.13900,-2.05800,0.08100,0.08100,0.08100,,0.02700,12.20200,2.13900,50.68400,50.68400,0.00000,0.00000,0.27410,0.37760,10.02340,10.02340,0.37960,0.12650,0.02100,0.01130,0.01190,0.00800,0.00820,12.90210,0.19290,0.10430
2014-12-31,19.85800,5.47700,14.38100,3.48600,,11.92900,2.45200,-2.30700,0.14500,0.14500,0.14500,,0.10700,11.14800,2.45200,31.95400,31.95400,-0.01190,-0.01190,0.39500,0.65280,12.34770,12.34770,0.73020,0.53880,0.02130,0.02660,0.02830,0.01560,0.01610,12.49090,0.233,0.0578
2014-09-30,18.03600,4.87900,13.15700,3.27300,,11.30500,1.85200,-2.53100,-0.67900,-0.67900,-0.67900,,-0.62300,10.17400,1.85200,33.52700,33.52700,-0.02000,-0.02000,0.32810,0.48840,10.26840,10.26840,-3.76470,-3.45420,0.02130,-0.12290,-0.12970,-0.08000,-0.08260,12.77060,0.1651,0.0694
2014-06-30,14.99600,3.89200,11.10400,2.78000,,8.78300,2.32100,-2.24000,0.08100,0.08100,0.08100,,0.04900,8.47600,2.32100,25.42000,25.42000,0.00190,0.00190,0.52380,1.10020,15.47750,15.47750,0.54020,0.32680,0.02070,0.02410,0.02450,0.01120,0.01150,13.12060,0.2446,0.1413
2014-03-31,13.69100,4.13400,9.55700,2.60500,,8.73500,0.82200,-1.53900,-0.71700,-0.71700,-0.71700,2.14600,1.26100,7.10500,0.82200,25.41900,25.41900,0.05000,0.05000,0.38510,0.62620,6.00390,6.00390,-5.23700,9.21040,0.02400,-0.21090,-0.21420,-0.12540,-0.12970,13.30650,0.12420,0.06150
2013-12-31,12.63700,3.86800,8.76900,2.82700,,8.48900,0.28000,-1.45800,-1.17800,-1.17800,-1.17800,0.17400,-0.90800,6.13200,0.28000,24.92500,24.92500,-0.12000,-0.12000,0.36030,0.56320,2.21570,2.21570,-9.32180,-7.18530,0.02280,-0.34470,-0.36470,-0.21240,-0.22050,13.37120,0.2118,0.1661
2013-09-30,11.71400,3.21700,8.49700,4.38500,,8.29700,0.20000,-5.90200,-5.70200,-5.70200,-5.70200,0.12900,-2.05300,4.51700,0.20000,24.57400,24.57400,-0.08000,-0.08000,0.25680,0.34550,1.70740,1.70740,-48.67680,-17.52600,0.02400,-1.60350,-1.60350,-1.16590,-1.19170,13.84850,0.33,0.2464
2013-06-30,10.71700,2.83500,7.88200,1.39600,,4.91000,2.97200,-5.72200,-2.75000,-2.75000,-2.75000,2.28200,-2.28600,7.10000,2.97200,,,,0.00000,0.78990,3.76020,27.73160,27.73160,-25.66020,-21.33060,0.02370,-2.94450,-2.94450,-0.60790,-0.61860,3.64440,0,0
2013-03-31,9.29700,2.40000,6.89700,1.13900,,3.75900,3.13800,-2.70400,0.43400,0.43400,0.43400,1.61900,0.32700,6.68100,3.13800,,,,0.00000,,,33.75280,33.75280,4.66820,3.51730,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2012-09-30,8.24400,2.07300,6.17100,1.72700,-0.31600,5.08000,1.09100,-3.72700,-2.63600,-2.63600,-2.63600,-0.06800,-1.73400,4.61100,1.09100,,,,0.00000,,,13.23390,13.23390,-31.97480,-21.03350,,,,,,,0,0
2012-06-30,8.23400,2.18400,6.05000,1.18000,-0.35300,4.38200,1.66800,-3.99100,-2.32300,-2.32300,-2.32300,-0.14500,-1.45900,1.66800,1.66800,,,,0.00000,,,20.25750,20.25750,-28.21230,-17.71920,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
