Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-12-31,10.13900,1.39700,8.74200,6.61100,6.81000,1.93200,,1.93200,0.62900,1.30300,1.30300,,1.30300,11.59000,11.59600,0.12000,0.12000,,0.61700,27.01340,18.21870,0.00990,1.26290,1.40510,0.18000,1.26290,8.90220,0.3717,0.3798
2012-09-30,9.84000,1.46900,8.37100,6.33700,6.57300,1.79800,-0.01100,1.78700,0.57900,1.20800,1.20800,,1.20800,11.59000,11.59700,0.10000,0.10000,,0.60530,27.32000,18.46810,0.00920,1.16130,1.29360,0.17060,1.16130,8.97520,0.2217,0.1824
2012-06-30,13.23100,1.52800,11.70300,7.91100,8.13900,3.56400,-0.34900,3.21500,1.00000,2.21500,2.21500,,2.21500,11.59000,11.59400,0.19000,0.19000,,0.59490,30.97900,21.34320,0.01460,2.15020,2.40410,0.31110,2.15020,8.88800,0.1305,0.1788
2012-03-31,9.94600,1.43400,8.51200,5.53200,5.76200,2.75000,,2.75000,0.90700,1.84300,1.84300,,1.84300,11.59000,11.59100,0.16000,0.16000,,0.52940,38.94080,26.09740,0.01160,1.82900,2.05140,0.30170,1.82900,8.69400,0.21060,0.25160
2011-12-31,9.22300,1.48700,7.73600,7.16300,7.39200,0.34400,,0.34400,0.08900,0.25500,0.25500,,0.25500,11.59000,11.59100,0.03000,0.03000,,0.48190,7.84670,5.81660,0.00720,0.25740,0.29010,0.04170,0.25740,8.54620,0.3786,0.4764
2011-09-30,9.05400,1.48900,7.56500,5.23400,5.46400,2.10100,,2.10100,0.69200,1.40900,1.40900,,1.40900,11.59000,11.59100,0.12000,0.12000,,0.89220,34.92930,23.42480,0.00990,1.36710,1.52940,0.23270,1.36710,8.89280,0.4043,0.3986
2011-06-30,9.14100,1.51600,7.62500,5.65500,5.88500,1.74000,,1.74000,0.29300,1.44700,1.44700,,1.44700,11.59000,11.59100,0.12000,0.12000,,0.62350,32.37210,26.92090,0.00890,1.42140,1.59660,0.24060,1.42140,8.78340,0.1158,0.1257
2011-03-31,8.44700,1.59500,6.85200,4.71400,4.94400,1.90800,,1.90800,0.61800,1.29000,1.29000,,1.29000,11.59000,11.59400,0.11000,0.11000,,0.54690,34.61540,23.40350,0.00930,1.28550,1.45020,0.21850,1.28550,8.65850,0.23610,0.26810
2010-12-31,8.80000,2.09400,6.70600,13.37100,13.60600,-6.90000,,1.28700,0.40400,0.88300,-1.15400,0.00000,-1.15400,11.59000,11.59300,-0.09000,-0.10000,,0.62450,19.57120,-17.54870,0.01120,-1.22340,-1.39550,-0.19670,-1.22340,8.13900,-0.3988,-0.4547
2010-09-30,8.20500,2.16800,6.03700,4.17900,4.41500,1.62200,,1.62200,0.51700,1.10500,1.10500,,1.10500,11.59000,11.59100,0.10000,0.10000,0.25850,0.60230,32.36230,22.04710,0.00810,1.10060,1.58760,0.17860,0.81610,,0.2838,0.4469
2010-06-30,9.09600,2.12000,6.97600,5.24100,5.47700,1.49900,,1.49900,0.47400,1.02500,1.02500,,1.02500,11.59000,11.59400,0.09000,0.09000,0.26050,0.55730,27.12630,18.54870,0.00900,1.03180,1.17470,0.16720,0.76290,,-0.2892,-0.2775
2010-03-31,8.93100,2.13100,6.80000,5.04200,5.27800,1.52200,,1.52200,0.48100,1.04100,1.04100,,1.04100,11.59000,11.59300,0.09000,0.09000,0.26270,0.57240,27.67270,18.92730,0.00900,1.05950,1.21160,0.17020,0.78120,,0.40420,0.28530
2009-12-31,12.70400,1.82700,10.87700,7.20000,7.39100,3.48600,,-8.10700,-2.80700,-5.30000,1.72000,0.00000,1.72000,9.81900,9.81900,0.18000,0.18000,0.23600,0.53560,-75.06480,15.92590,0.01770,1.77100,2.03420,0.28170,1.35300,8.38000,0.1859,0.1861
2009-09-30,5.87700,1.81000,4.06700,3.61000,3.79000,0.27700,,0.06000,-0.02000,0.08000,0.21400,0.00000,0.21400,6.79900,6.80000,0.03000,0.03000,0.31140,0.79900,1.42860,5.09520,0.00910,0.32270,0.39070,0.04630,0.22220,,0.2838,0.2779
2009-06-30,5.06900,2.07000,2.99900,2.83000,3.01000,-0.01100,,-0.03000,-0.05000,0.02000,0.02300,0.00000,0.02300,6.79900,6.79900,0.00000,0.00000,0.30760,0.71390,-0.90910,0.69700,0.00760,0.03410,0.04100,0.00530,0.02360,,0.0515,0.0515
2009-03-31,6.02000,2.37000,3.65000,2.73000,2.91000,0.74000,,0.72000,0.20000,0.52000,0.52600,0.00000,0.52600,6.79900,6.79900,0.08000,0.08000,0.30220,0.77050,18.22790,13.31650,0.00920,0.75950,0.91320,0.12290,0.52990,,0.10000,0.09560
