Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,5.90800,0.20860,5.69950,0.00530,3.25220,0.81900,4.23500,1.46440,0.42060,1.88500,0.46140,1.42370,1.42370,1.42560,3.26100,1.46440,25.12250,25.12250,0.05000,0.05000,3.94160,96.46990,24.78680,24.78670,31.90640,24.12930,0.06820,1.50820,59.67400,2.06270,2.06270,1.64250,2.06270,2.87750,0.085,0.0544
2020-09-30,5.81060,0.04370,5.76690,0.00270,3.71750,,6.48940,-0.72250,0.39600,-0.32650,-0.03380,-0.29280,-0.29280,-0.29050,2.04670,-0.72250,23.95560,23.95560,-0.01000,-0.01000,2.82540,99.24770,-12.43450,-12.43450,-5.61980,-4.99960,0.06650,1.59110,56.56600,-0.43490,-0.43490,-0.33520,-0.43490,2.82690,0.1873,0.1158
2020-06-30,6.27880,0.07970,6.19910,0.00230,3.44290,-0.81900,6.84190,-0.64290,-0.10060,-0.74350,-0.17750,-0.56600,-0.56600,-0.55990,1.93490,-0.64290,26.14740,26.14740,-0.02000,-0.02000,4.18830,98.73060,-10.23860,-10.23860,-11.84120,-8.91740,0.06690,1.89880,47.39740,-0.75950,-0.75950,-0.60360,-0.75950,2.85190,0.1212,0.0522
2020-03-31,6.42780,0.09780,6.33010,0.00260,3.22980,-1.76000,7.40680,-1.07670,1.71230,0.63560,0.32530,0.31030,0.31030,0.31020,1.33760,-1.07670,26.56500,26.56500,0.01000,0.01000,3.51250,98.47880,-16.75110,-16.75110,9.88790,4.82560,0.06720,1.70650,52.74060,0.41180,0.41180,0.32420,0.41180,2.86460,0.19630,0.10760
2019-12-31,6.76160,0.32470,6.43690,,2.60580,,4.36310,2.07380,0.75330,2.82710,0.79390,2.03320,2.03320,2.03480,3.83110,2.07380,27.12940,27.12940,0.08000,0.08000,2.99040,95.19790,30.67000,30.67010,41.81140,30.09330,0.06920,1.57360,57.19430,2.66250,2.66250,2.08170,2.66250,2.85030,0.042,-0.1312
2019-09-30,5.21920,0.46100,4.75820,,2.63510,0.44520,4.04150,0.71670,1.27970,1.99640,0.54310,1.45330,1.45330,1.45240,2.56820,0.71670,27.06040,27.09440,0.05000,0.05000,3.35780,91.16650,13.73280,13.73280,38.25180,27.82800,0.05490,1.64500,54.71060,1.92840,1.92840,1.52960,1.92840,2.75240,0.1413,0.0013
2019-06-30,6.76360,0.23890,6.52470,0.08370,2.63890,0.92980,3.74600,2.77870,2.75300,5.53170,1.69380,3.83790,3.83790,3.83890,4.73180,2.77870,27.17300,27.21500,0.14000,0.14000,4.80110,96.46810,41.08290,41.08290,81.78630,56.75860,0.07280,1.89520,47.48910,5.17220,5.17220,4.13190,5.17220,2.71250,0.1516,0.0807
2019-03-31,7.94600,0.31280,7.63320,,3.19160,,5.01730,2.61590,-0.49560,2.12030,0.74660,1.37370,1.37370,1.38450,4.44170,2.61590,27.39280,27.40840,0.05000,0.05000,,96.06360,32.92120,32.92120,26.68350,17.42340,,,,,,,,,0.14370,0.08860
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,-0.3021,-0.2727
2018-09-30,7.25020,0.32580,6.92430,,2.99140,,4.89960,2.02470,-0.31900,1.70570,-0.81190,2.51760,2.51760,2.54700,3.93300,2.02470,27.45200,27.46300,0.09000,0.09000,,95.50570,27.92680,27.92680,23.52680,35.13050,,,,,,,,,0.1399,0.1213
2018-06-30,6.16490,0.28630,5.87860,,2.42100,,4.10240,1.77610,-0.88190,0.89420,0.33190,0.56230,0.56230,0.56230,1.77610,1.77610,27.48100,27.49200,0.02000,0.02000,,95.35610,28.81040,28.81040,14.50500,9.12120,,,,,,,,,0.1622,0.1514
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
