Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,40.05500,40.05500,9.28300,,30.77200,1.85200,32.62400,0.23300,32.39100,32.39100,-21.03800,32.42300,30.77200,76.89900,76.89900,-0.27000,-0.27000,0.72180,2.59480,76.82440,76.82440,81.44800,-52.52280,0.00770,2.25380,2.25380,0.62250,0.62700,18.64330,0.4675,0.4675
2021-03-31,37.95400,37.95400,9.10600,,28.84800,4.03800,32.88600,0.93100,31.95500,31.95500,24.23300,31.06600,28.84800,76.89600,80.67300,0.32000,0.30000,0.74620,2.94070,76.00780,76.00780,86.64700,63.84840,0.00720,2.50190,2.50190,0.60640,0.63490,16.60960,0.32650,0.32650
2020-12-31,40.56200,40.56200,9.59700,,30.96500,-16.29900,14.66600,0.07700,14.58900,14.58900,6.37400,31.83300,30.96500,76.65700,76.65700,0.10000,0.11000,0.72790,2.67480,76.33990,76.33990,36.15700,15.71420,0.00830,1.15160,1.15160,0.29720,0.31340,16.49890,0.4182,0.4182
2020-09-30,48.48500,48.48500,9.31000,,39.17500,-0.65400,38.52100,0.07400,38.44700,38.44700,30.78200,39.81000,39.17500,76.75600,78.25500,0.40000,0.39000,0.73370,2.75590,80.79820,80.79820,79.44930,63.48770,0.00940,2.98540,2.98540,0.74620,0.79490,16.77800,0.3828,0.3828
2020-06-30,44.30500,44.30500,11.95800,,32.34700,10.64200,42.98900,0.06100,42.92800,42.92800,40.10500,33.11300,32.34700,76.64400,76.64400,0.52000,0.52000,0.74270,2.88650,73.00980,73.00980,97.02970,90.52030,0.00840,3.37690,3.37690,0.81050,0.86890,16.55410,0.4313,0.4313
2020-03-31,43.62000,43.62000,9.47600,,34.14400,-266.84100,-232.69700,0.09300,-232.79000,-232.79000,-232.79300,34.29000,34.14400,76.46500,76.46500,-3.05000,-3.05000,0.78340,3.61670,78.27600,78.27600,-533.46410,-533.68410,0.00750,-18.90430,-18.90430,-3.99550,-4.09480,16.06520,0.49080,0.49080
2019-12-31,42.18300,42.18300,9.22500,,32.95800,,32.95800,0.05100,32.90700,32.90700,32.22600,33.67200,32.95800,72.74300,72.74300,0.44000,0.44000,0.73880,2.82910,78.13100,78.13100,78.13100,76.39570,0.00720,2.18800,2.18800,0.55840,0.57140,19.78290,0.4872,0.4872
2019-09-30,44.64800,44.64800,11.51600,,33.13200,,33.13200,0.10700,33.02500,33.02500,33.02200,33.63200,33.13200,74.12700,74.12700,0.44000,0.44000,0.74260,2.95910,74.20710,74.20710,74.20710,73.96080,0.00760,2.25230,2.25230,0.56330,0.57980,19.78140,0.4688,0.4688
2019-06-30,42.24000,42.24000,10.06900,,32.17100,,32.17100,0.20200,31.96900,31.96900,31.96500,32.59500,32.17100,73.96300,73.96300,0.43000,0.43000,0.74120,2.93850,76.16240,76.16240,76.16240,75.67470,0.00730,2.18250,2.18250,0.54890,0.56480,19.75690,0.3353,0.3353
2019-03-31,37.65600,37.65600,9.02500,,28.63100,,28.63100,0.21900,28.41200,28.41200,28.40900,29.70200,28.63100,68.29500,68.29500,0.42000,0.42000,0.71280,2.50480,76.03300,76.03300,76.03300,75.44350,0.00740,1.96820,1.96820,0.55500,0.56520,19.73110,0.38120,0.38120
2018-12-31,36.58400,36.58400,7.88700,,28.69700,,28.69700,0.13200,28.56500,28.56500,28.56500,29.70300,28.69700,63.03500,63.03500,0.42000,0.42000,0.70140,2.34900,78.44140,78.44140,78.44140,78.08060,0.00810,2.15230,2.15230,0.63100,0.64270,19.76040,0.4924,0.4924
2018-09-30,35.51100,35.51100,8.68400,,26.82700,,26.82700,0.00300,26.82400,26.82400,26.82400,28.07400,26.82700,64.29600,64.29600,0.42000,0.42000,0.67990,2.19990,75.54560,75.54560,75.54560,75.53720,0.00830,2.01850,2.01850,0.62350,0.64610,19.77890,0.3493,0.3493
2018-06-30,35.04800,35.04800,8.62000,,26.42800,,26.42800,-0.01000,26.43800,26.43800,26.43800,25.90600,26.42800,60.17500,60.17500,0.44000,0.44000,0.69270,2.42190,75.40520,75.40520,75.40520,75.43370,0.00850,2.21810,2.21810,0.64130,0.68170,19.80090,0.4785,0.4785
2018-03-31,33.73300,33.73300,8.40400,,25.32900,,25.32900,0.21500,25.11400,25.11400,25.11100,24.84000,25.32900,60.39400,60.39400,0.42000,0.42000,0.66520,2.18480,75.08670,75.08670,75.08670,74.44050,0.00880,2.10580,2.10580,0.65370,0.70510,19.81880,0.38830,0.38830
2017-12-31,31.47000,31.47000,6.70600,,24.76400,,24.76400,0.00600,24.75800,24.75800,24.75400,23.78200,24.76400,54.19500,54.19500,0.39000,0.39000,0.60330,1.76050,78.69080,78.69080,78.69080,78.65900,0.00940,2.06090,2.06090,0.73790,0.81750,19.81770,0.5365,0.5364
2017-09-30,28.25300,28.25300,7.46200,,20.79100,,20.79100,,20.79100,20.79100,20.78700,18.43600,20.79100,58.68600,58.68600,0.35000,0.35000,0.55910,1.48470,73.58870,73.58870,73.58870,73.57450,0.00930,1.72140,1.72140,0.68330,0.75900,19.79830,0.0644,0.067
2017-06-30,32.34600,32.34600,7.03200,,25.31400,,25.31400,-0.01400,25.32800,25.32800,25.32000,20.34500,25.31400,48.66500,48.66500,0.52000,0.52000,0.56530,1.53520,78.26010,78.26010,78.26010,78.27860,0.01250,2.52280,2.52280,0.97920,1.09660,24.95330,0.5658,0.5629
2017-03-31,30.26300,30.26300,6.63400,,23.62900,,23.62900,0.15400,23.47500,23.47500,23.47500,24.24600,23.62900,48.44600,48.44600,0.48000,0.48000,,,78.07890,78.07890,78.07880,77.57000,,,,,,,0.51560,0.51400
2016-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,-1.6565,-1.6565
2016-09-30,23.49700,23.49700,5.91900,,17.57800,,17.57800,0.13600,17.44200,17.44200,17.43900,16.72700,17.57800,40.94600,40.94600,0.43000,0.43000,,,74.80960,74.80960,74.80960,74.21800,,,,,,,0.4511,0.4511
2016-06-30,23.62000,23.62000,6.36000,,17.26000,,17.26000,0.14400,17.11600,17.11600,17.10800,17.26000,17.26000,32.70800,32.70800,0.52000,0.52000,,,73.07370,73.07370,73.07370,72.43010,,,,,,,1.2054,1.2054
2015-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
