Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-03-31,0.56400,0.56400,4.57700,1.88900,-5.90200,0.81200,-5.09000,,-5.09000,-5.09000,-5.09000,-5.88600,-5.90200,0.00270,0.00270,-1889.05600,-1889.05600,0.81070,100.00000,-1046.45400,-1046.45400,-902.48230,-902.48230,0.06550,1.18240,76.11700,74.03630,74.03640,-59.08300,74.03640,-1988.73900,-2046.42500,-2046.42500
2017-12-31,0.14300,0.14300,4.47800,1.78200,-6.11700,-0.07600,-6.19300,,-6.20600,-6.20600,-6.20600,-6.09800,-6.11700,0.00160,0.00160,-2534.25600,-2534.25600,0.49150,100.00000,-4277.62400,-4277.62300,-4330.77000,-4339.86000,0.02870,2.42370,37.13290,57.14020,57.14020,-124.64350,57.14020,-15.14190,-10.5674,-10.5674
2017-09-30,0.11000,0.11000,5.14100,1.72800,-6.75900,-0.20200,-6.96100,,-6.96100,-6.96100,-6.96100,-6.73700,-6.75900,0.00180,0.00180,-3973.01400,-3973.01400,0.96860,100.00000,-6144.54500,-6144.54500,-6328.18200,-6328.18200,0.01250,1.92980,46.63640,114.52760,114.52780,-79.08430,114.52780,-0.61760,-27.8654,-27.8654
2017-06-30,0.32400,0.32400,4.61400,1.77900,-6.06900,3.48500,-2.58400,,-2.58400,-2.58400,-2.58400,-6.04500,-6.06900,0.00160,0.00160,-1629.62000,-1629.62000,1.62030,100.00000,-1873.14800,-1873.14800,-797.53090,-797.53090,0.02010,1.39060,64.72220,-584.60310,-584.61490,-16.04970,-584.61540,0.04490,-0.4116,-0.4116
2017-03-31,0.21000,0.21000,4.88600,2.11600,-6.79200,-1.54900,-8.34100,,-8.34100,-8.34100,-8.34100,-6.76900,-6.79200,0.00120,0.00120,-6911.83700,-6911.83700,1.66070,100.00000,-3234.28600,-3234.28600,-3971.90500,-3971.90500,0.01270,1.66670,54.00000,307.67070,307.67260,-50.38660,307.67240,-0.40070,-0.89530,-0.89530
2016-12-31,0.17300,0.17300,4.69400,1.94800,-6.46900,1.03600,-5.43300,,-5.44700,-5.44700,-5.44700,-6.44500,-6.46900,0.00080,0.00080,2584.91700,2584.91700,2.27060,100.00000,-3739.30500,-3739.30500,-3140.46100,-3148.55300,0.00740,5.58060,16.12720,-106.24140,-106.24150,-23.44510,-106.24150,0.75920,-1.4678,-1.4678
2016-09-30,1.65100,1.65100,3.99100,1.97500,-4.31500,2.71600,-1.59900,,-1.59900,-1.59900,-1.59900,-4.29100,-4.31500,0.00100,0.00100,-1629.62000,-1629.62000,3.09720,100.00000,-261.35680,-261.35680,-96.85040,-96.85040,0.05880,1.82630,49.27920,-15.96610,-15.96610,-5.69280,-15.96610,1.48300,1.0319,1.0319
2016-06-30,2.24800,2.24800,5.56400,2.08300,-5.39900,0.01800,-5.38100,,-5.38100,-5.38100,-5.38100,-5.37500,-5.39900,0.00050,0.00050,-11013.99000,-11013.99000,1.75810,100.00000,-240.16910,-240.16910,-239.36830,-239.36830,0.13870,1.04700,85.95640,-262.87350,-262.87250,-33.21200,-262.87250,0.74760,-1.4619,-1.4619
2016-03-31,1.47400,1.47400,5.82200,3.17200,-7.52000,0.28000,-7.24000,,-7.24000,-7.24000,-7.24000,-7.49600,-7.52000,0.00050,0.00050,-14891.36000,-14891.36000,2.53940,100.00000,-510.17640,-510.17640,-491.18050,-491.18050,0.07500,1.07750,83.52780,-106.17390,-106.17390,-36.85980,-106.17390,0.24910,-1.67770,-1.67770
2015-12-31,9.59700,9.59700,4.60300,1.78300,3.21100,-0.00300,3.20800,,3.19200,3.19200,3.19200,3.23600,3.21100,0.00040,0.00040,10620.63000,10620.63000,3.04870,100.00000,33.45840,33.45840,33.42710,33.26040,0.40930,6.38100,14.10440,29.44650,29.44650,13.61480,29.44650,4.26190,-2.1369,-2.1369
2015-09-30,1.62200,1.62200,5.28200,2.21700,-5.87700,0.00400,-5.87300,,-5.87300,-5.87300,-5.87300,-5.85000,-5.87700,0.00040,0.00040,-14610.39000,-14610.39000,2.96680,100.00000,-362.33050,-362.33050,-362.08390,-362.08390,0.06250,1.05670,85.17260,-139.89940,-139.90000,-22.61540,-139.90000,0.17740,-3.1633,-3.1633
2015-06-30,0.12300,0.12300,6.51200,2.56800,-8.95700,-0.01800,-8.97500,,-8.97500,-8.97500,-8.95500,-8.93100,-8.95700,0.00040,0.00040,-23208.04000,-23208.04000,2.76040,100.00000,-7282.11400,-7282.11400,-7296.74800,-7280.48800,0.00440,,,-196.17470,-196.17490,-32.35750,-196.17490,0.21060,-7.9961,-7.9961
2015-03-31,0.11400,0.11400,9.49800,2.96500,-12.34900,-0.01800,-12.36700,,-12.36700,-12.36700,-12.34300,-12.27700,-12.34900,0.00040,0.00040,-32030.47000,-32030.47000,3.37730,100.00000,-10832.46000,-10832.46000,-10848.25000,-10827.19000,0.00310,,,-98.08830,-98.08850,-33.68560,-98.08850,0.58150,-0.45450,-0.45450
2014-12-31,0.11400,0.11400,10.38700,3.08600,-13.35900,-0.01400,-13.37300,,-13.39200,-13.39200,-13.37200,-13.26100,-13.35900,0.00040,0.00040,-34278.23000,-34278.23000,4.57210,100.00000,-11718.42000,-11718.42000,-11730.71000,-11729.83000,0.00240,0.86360,104.21050,-56.69290,-56.69290,-28.29080,-56.69290,1.08950,-0.6632,-0.6634
2014-09-30,0.11400,0.11400,11.88600,3.11600,-14.88800,-0.01900,-14.90700,,-14.90700,-14.90700,-14.87800,-14.79100,-14.88800,0.00040,0.00040,-38773.72000,-38773.72000,4.72510,100.00000,-13059.65000,-13059.65000,-13076.32000,-13050.88000,0.00180,,,-41.79960,-41.79960,-23.93780,-41.79960,1.64570,-0.6068,-0.6068
2014-06-30,0.12500,0.12500,12.90400,3.98500,-16.76400,-0.01600,-16.78000,,-16.78000,-16.78000,-16.75300,-16.66600,-16.76400,0.00040,0.00040,-43269.23000,-43269.23000,6.17950,100.00000,-13411.20000,-13411.20000,-13424.00000,-13402.40000,0.00170,,,-34.28550,-34.28550,-22.50140,-34.28550,2.26050,-0.6448,-0.6517
2014-03-31,0.44700,0.44700,14.24800,4.93200,-18.73300,0.01700,-18.71600,,-18.71600,-18.71600,-18.67900,-18.59200,-18.73300,0.00040,0.00040,-48888.61000,-48888.61000,7.70370,100.00000,-4190.82800,-4190.82800,-4187.02500,-4178.74800,0.00500,,,-29.07840,-29.07840,-20.86090,-29.07840,2.97740,-0.75020,-0.75360
2013-12-31,1.93000,1.93000,12.08600,4.40300,-14.55900,-0.06600,-14.62500,0.00300,-14.62800,-14.62800,-14.61500,-14.43900,-14.55900,0.00020,0.00020,365821.70000,365821.70000,10.09770,100.00000,-754.35240,-754.35240,-757.77210,-757.25400,0.01840,,,-18.08160,-18.08160,-13.91120,-18.08160,3.77230,-2.9384,-2.9627
2013-09-30,1.11600,1.11600,15.29300,5.92700,-20.10400,0.01500,-20.08900,0.43200,-20.52100,-20.52100,-20.79000,-19.98500,-20.10400,0.00030,0.00030,-75299.70000,-75299.70000,8.22010,100.00000,-1801.43400,-1801.43400,-1800.09000,-1862.90300,0.00910,,,-21.87020,-21.87020,-16.72220,-21.87020,4.38780,8.6041,8.7522
2013-06-30,0.59100,0.59100,10.04700,3.11700,-12.57300,0.01100,-12.56200,,-12.56200,-12.56200,-13.59400,-12.46400,-12.57300,0.00000,0.00000,-292769.70000,-292769.70000,4.28710,100.00000,-2127.41100,-2127.41100,-2125.55000,-2300.16900,0.01020,,,7.26370,-41.28980,-21.69080,-41.28980,11.67290,-6.1097,-6.1821
2013-03-31,1.11600,1.11600,12.75600,3.34600,-14.98600,0.14100,-14.84500,,-14.84500,-14.84500,-15.86400,-14.88800,-14.98600,0.00000,0.00000,-341658.30000,-341658.30000,,100.00000,-1342.83100,-1342.83100,-1330.19700,-1421.50500,,,,,,,,,-5.35600,-5.46500
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,-13.5158,-13.4555
2012-09-30,42.80300,42.80300,26.96200,8.92200,6.91900,-8.35400,-1.43500,,-1.43500,-1.43500,-2.22000,15.18500,6.91900,0.00000,0.00000,-57317.68000,-57317.68000,,100.00000,16.16480,16.16480,-3.35260,-5.18660,,,,,,,,,19.1548,19.0973
2012-06-30,0.22000,0.22000,6.77600,1.62700,-8.18300,0.76700,-7.41600,,-7.41600,-7.41600,-8.34300,-8.18300,-8.18300,0.00000,0.00000,-215784.20000,-215784.20000,,100.00000,-3719.54500,-3719.54500,-3370.90900,-3792.27300,,,,,,,,,-5.639,-5.6418
2011-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
