Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-06-30,884.80500,520.87300,363.93190,-17.06400,72.82410,291.10790,-22.10000,269.00800,97.72300,171.28500,171.28500,171.28500,393.59490,291.10790,195.96000,195.96000,0.87400,0.87400,1.74600,0.51690,1.07010,41.13130,32.90080,32.90080,30.40310,19.35850,0.12480,7.45290,4.22800,21.28680,7.78190,8.35920,2.41570,4.03810,10.45010,1.91650,0.59750
2015-03-31,642.73000,514.34200,128.38800,-18.84800,93.55110,34.83700,-22.78100,12.05610,2.57600,9.48000,9.48000,9.48000,138.01290,34.83690,195.87000,195.87000,0.04700,0.04700,1.66710,0.53760,1.16270,19.97540,5.42020,5.42010,1.87580,1.47500,0.09350,7.40360,3.38510,26.58690,0.46550,0.50310,0.13790,0.23260,9.61020,1.2101,0.059
2014-12-31,706.35500,467.96600,238.38900,-18.70500,105.23700,133.15200,-25.71900,107.43300,40.89300,66.54000,66.54000,66.54000,225.12800,133.15200,195.91000,195.91000,0.34000,0.34000,3.08450,0.55360,1.24030,33.74920,18.85060,18.85060,15.20950,9.42020,0.10230,6.70280,3.57390,25.18220,3.23260,3.49030,0.96340,1.55800,9.72260,0.2183,-0.1134
2014-09-30,906.49100,539.52400,366.96700,-19.77500,91.13100,275.83600,-28.95800,246.87800,90.63100,156.24700,156.24700,156.24700,368.73300,275.83600,195.84000,195.84000,0.79800,0.79800,2.95400,0.56390,1.29320,40.48220,30.42900,30.42900,27.23450,17.23650,0.13200,7.79210,4.86980,18.48120,7.83490,8.48130,2.27440,3.69850,9.39540,0.9464,0.281
2014-06-30,818.95500,512.05100,306.90400,-22.47000,87.70500,219.19900,-24.14800,195.05100,70.57700,124.47400,124.47400,124.47400,307.39300,219.19900,195.78000,195.78000,0.63600,0.63600,2.24370,0.56620,1.30510,37.47510,26.76570,26.76570,23.81710,15.19910,0.12540,7.38450,4.09450,21.98090,6.81510,7.43370,1.90660,3.22490,8.53970,1.50070,0.38100
2014-03-31,601.74090,422.70300,179.03790,-23.17300,97.13910,81.89880,-22.63900,59.26000,20.04900,39.21100,39.21100,39.21100,166.58480,81.89890,195.60000,195.60000,0.20000,0.20000,2.28160,0.55980,1.27170,29.75330,13.61030,13.61030,9.84810,6.51630,0.10030,6.30710,3.01890,29.81180,2.33490,2.56720,0.65360,1.13010,7.78950,0.8836,-0.4131
2013-12-31,645.33100,439.64400,205.68700,-24.46800,99.71400,105.97300,-23.60700,82.36600,30.14500,52.22100,52.22100,52.22100,183.18000,105.97300,195.64000,195.64000,0.26700,0.26700,2.67100,0.55490,1.24650,31.87310,16.42150,16.42150,12.76340,8.09210,0.10990,6.73700,2.82510,31.85680,3.17180,3.49440,0.88900,1.55550,7.62150,0.3968,-0.6001
2013-09-30,839.22300,504.17400,335.04900,-25.81800,95.08300,239.96600,-23.11800,216.84800,78.85700,137.99100,137.99100,137.99100,318.54200,239.96600,195.55000,195.55000,0.70600,0.70600,2.85070,0.54840,1.21430,39.92370,28.59380,28.59380,25.83910,16.44270,0.14530,8.20730,3.53750,25.44160,8.55060,9.43970,2.38890,4.26300,7.45520,1.2478,0.7398
2013-06-30,748.95700,458.45700,290.50000,-27.00700,88.12400,202.37600,-23.32800,179.04800,66.08000,112.96800,112.96800,112.96800,275.05800,202.37600,195.46000,195.46000,0.57800,0.57800,2.56290,0.56340,1.29040,38.78730,27.02100,27.02100,23.90630,15.08340,0.13430,7.86320,2.63240,34.18970,7.53980,8.39110,2.02500,3.66350,6.86600,1.22420,0.29280
2013-03-31,564.30690,396.18110,168.12580,-27.48600,96.09000,72.03580,-23.01600,49.02000,11.14700,37.87300,37.87300,37.87300,148.25690,72.03580,195.19000,195.19000,0.19300,0.19300,2.34140,0.57480,1.35190,29.79330,12.76540,12.76540,8.68680,6.71140,0.10630,7.02500,2.15560,41.75210,2.74190,3.08100,0.71370,1.31000,6.26920,0.4375,-0.4818
2012-12-31,582.48700,407.17600,175.31100,-27.57500,93.36500,81.94600,-22.07600,59.87000,23.02400,36.84600,36.84600,36.84600,149.56700,81.94600,195.24000,195.24000,0.18900,0.18900,2.83160,0.58340,1.40030,30.09700,14.06830,14.06830,10.27830,6.32560,0.11160,7.27240,2.57350,34.97180,2.74460,3.09500,0.70600,1.28940,6.07150,0.1872,-0.3642
2012-09-30,744.11700,458.16200,285.95500,-29.59100,91.63300,194.32200,-22.11300,172.20900,62.78900,109.42000,109.42000,109.42000,261.89600,194.32200,195.13000,195.13000,0.56100,0.56100,2.71090,0.55750,1.25970,38.42880,26.11440,26.11440,23.14270,14.70470,0.14490,7.81060,2.81260,31.99860,7.88380,8.85330,2.13010,3.91790,6.30310,0.955,0.6825
2012-06-30,667.67600,425.06500,242.61100,-32.79600,91.73200,150.87900,-23.49100,127.38800,46.81900,80.56900,80.56900,80.56900,217.33100,150.87900,195.02000,195.02000,0.41300,0.41300,2.47600,0.58020,1.38210,36.33660,22.59760,22.59760,19.07930,12.06710,0.13800,6.70050,2.43150,37.01400,6.36080,7.22810,1.66500,3.03440,5.68470,1.80950,1.32050
2012-03-31,532.79210,379.23010,153.56190,-31.94400,95.22390,58.33810,-22.03100,36.30700,10.90200,25.40500,25.40500,25.40500,124.18010,58.33800,194.76000,194.76000,0.12900,0.12900,2.25380,0.58930,1.43480,28.82210,10.94950,10.94950,6.81450,4.76830,0.11450,6.45660,1.78800,50.33420,2.13880,2.45260,0.54590,1.00730,5.28260,0.8849,0.1588
2011-12-31,633.08900,515.95100,117.13800,-32.32500,92.26500,24.87300,-22.74400,2.12900,1.40100,0.72800,0.72800,0.72800,85.51200,24.87300,194.82000,194.82000,0.00400,0.00400,2.62000,0.60100,1.50620,18.50260,3.92880,3.92880,0.33630,0.11500,0.13660,9.08910,1.79940,50.01590,0.06310,0.07270,0.01570,0.02900,5.10600,0.4007,0.1762
2011-09-30,703.18100,435.29700,267.88400,-32.71200,83.45100,184.43300,-22.96300,161.47000,60.45900,101.01100,101.01100,101.17500,243.08910,184.43300,194.71000,194.71000,0.52000,0.52000,2.36660,0.59500,1.46930,38.09600,26.22840,26.22840,22.96280,14.38820,0.15970,7.53640,3.08750,29.14970,8.72030,10.03740,2.29410,4.06500,5.13230,1.3653,0.943
2011-06-30,642.96500,411.63500,231.33000,-34.23400,82.96700,148.36300,-22.63300,125.73000,47.50700,78.22300,78.22300,69.23800,206.80600,148.36300,194.60000,194.60000,0.35600,0.35600,1.85690,0.60560,1.53580,35.97860,23.07480,23.07480,19.55470,10.76860,0.15400,6.98160,2.65150,33.94300,7.29870,8.50490,1.87380,3.35400,4.69060,0.78840,-0.03770
2011-03-31,498.45390,368.59580,129.85800,-37.02000,89.66990,40.18810,-22.89300,17.29500,4.04900,13.24600,13.24600,10.16300,96.93210,40.18810,194.33000,194.33000,0.05200,0.05200,2.34770,0.58470,1.40770,26.05220,8.06260,8.06250,3.46970,2.03890,0.11890,6.14920,2.25900,39.84020,1.32430,1.33390,0.31600,0.55400,5.06440,0.5589,-0.0084
2010-12-31,529.98200,388.25100,141.73100,-37.15900,90.45400,51.27700,-22.23600,29.04100,10.43300,18.60800,18.60800,15.52900,106.22700,51.27700,194.40000,194.40000,0.08000,0.08000,2.39600,0.59000,1.43930,26.74260,9.67520,9.67520,5.47960,2.93010,0.12750,6.43070,2.27640,39.53600,1.88870,1.88870,0.44780,0.77430,5.02450,0.548,0.3689
2010-09-30,636.97600,394.85800,242.11800,-37.96400,83.99700,158.12100,-21.78800,136.33300,51.11400,85.21900,85.21900,81.97800,213.07500,158.12100,194.28000,194.28000,0.42200,0.42200,1.94520,0.57480,1.35170,38.01050,24.82370,24.82370,21.40320,12.86990,0.16170,7.09420,3.11820,28.86240,9.00920,9.00920,2.16320,3.83100,4.82410,0.9456,0.6218
2010-06-30,585.94700,372.39000,213.55700,-38.66600,85.44800,128.10900,-21.46400,106.64500,40.14300,66.50200,66.50200,63.31500,183.27900,128.10900,194.15000,194.15000,0.32600,0.32600,1.81330,0.60740,1.54740,36.44650,21.86360,21.86360,18.20050,10.80560,0.15100,6.69450,2.74250,32.81700,7.68710,7.68710,1.71420,3.01770,4.41200,0.89540,0.43070
2010-03-31,443.79390,338.82600,104.96800,-39.20500,95.00300,9.96500,-22.67100,-12.70600,-7.68600,-5.02000,-5.02000,-8.21100,66.21700,9.96500,193.87000,193.87000,-0.04300,-0.04300,1.85310,0.62370,1.65780,23.65240,2.24540,2.24540,-2.86300,-1.85020,0.11800,6.41270,2.23820,40.21120,-0.61750,-0.61750,-0.13340,-0.23230,4.14580,0.4638,0.2797
2009-12-31,463.62800,337.44300,126.18500,-38.44700,97.62700,28.55800,-23.51700,5.04100,1.52100,3.52000,3.52000,0.32500,87.47200,28.55800,193.93000,193.93000,0.00200,0.00200,2.59710,0.65190,1.87290,27.21690,6.15970,6.15970,1.08730,0.07010,0.11680,5.85000,2.28130,39.45120,0.42870,0.42870,0.08870,0.14920,4.18760,0.3036,0.329
2009-09-30,573.92400,378.99400,194.93000,-40.02600,99.11200,95.81800,-23.93800,71.88000,27.18900,44.69100,44.69100,41.52700,158.01400,95.81800,193.82000,193.82000,0.21400,0.21400,2.29480,0.65840,1.92710,33.96440,16.69530,16.69530,12.52430,7.23560,0.14600,6.10580,2.84770,31.60440,5.55850,5.55850,1.13720,1.89900,4.10050,0.8224,0.8143
2009-06-30,520.65900,361.05600,159.60300,-39.27300,100.40700,59.19600,-23.22100,35.97500,13.54300,22.43200,22.43200,19.51400,118.99200,59.19600,193.70000,193.70000,0.10100,0.10100,1.90080,0.67130,2.04260,30.65400,11.36940,11.36940,6.90950,3.74790,0.13560,5.62500,2.30670,39.01700,2.98640,2.98640,0.58430,0.98150,3.83080,0.48640,0.04380
2009-03-31,415.39300,336.51590,78.87710,-40.62100,111.01200,-32.13490,-23.69600,-55.83100,-20.54300,-35.28800,-35.28800,-38.52800,36.63210,-32.13500,193.50000,193.50000,-0.19900,-0.19900,1.76730,0.68300,2.15500,18.98850,-7.73600,-7.73600,-13.44050,-9.27510,0.10860,4.75650,1.94240,46.33390,-4.91730,-4.91730,-0.92250,-1.55860,3.65990,1.4182,0.0274
