Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,1052.60500,692.07500,360.53000,291.09000,314.65000,45.88000,-1.55000,44.33000,13.64000,30.69000,30.69000,,30.69000,68.88440,45.88000,113.87800,113.98800,0.27100,0.27100,1.68930,0.30300,0.47160,34.25120,4.35870,4.35870,4.21150,2.91560,0.32800,1.01460,88.70120,2.00110,57.30830,0.95630,1.39480,13.47040,0.5733,0.3644
2018-03-31,1014.08100,652.10710,361.97400,286.09790,313.23600,48.73790,-8.86140,39.87650,10.76030,29.11620,29.11620,,29.11620,75.87610,48.73790,114.06470,114.30680,0.25320,0.25320,1.56370,0.26880,0.46880,35.69480,4.80610,4.80610,3.93230,2.87120,0.32150,1.02180,88.07600,1.89330,53.72270,0.92320,1.38440,13.50110,-0.85070,-0.99530
2017-12-31,983.41140,651.92360,331.48770,280.34860,305.73070,25.75710,0.97560,26.73250,17.49650,9.23600,9.23600,,9.23600,47.80620,25.75720,113.99000,114.35000,0.07440,0.08980,1.39440,0.22180,0.38940,33.70800,2.61920,2.61920,2.71830,0.93920,0.32850,0.98630,91.24680,0.63040,14.91040,0.30850,0.49060,12.85310,0.9514,0.8458
2017-09-30,1036.61700,671.44720,365.16940,280.58550,306.89870,58.27070,-4.51130,53.75930,16.95060,36.80870,36.80870,,36.80870,88.36220,58.27070,113.84100,114.12200,0.32710,0.31920,1.45390,0.24540,0.42970,35.22700,5.62120,5.62120,5.18600,3.55090,0.33450,0.97270,92.53030,2.44720,77.02180,1.18770,1.84670,13.20560,0.3327,0.216
2017-06-30,980.70310,624.24690,356.45620,280.55860,304.57630,51.87980,37.09060,88.97030,16.35990,72.61040,72.61040,,72.61040,75.45240,51.87980,114.04600,114.35600,0.63960,0.63210,1.41720,0.23890,0.41870,36.34700,5.29010,5.29010,9.07210,7.40390,0.33640,0.99840,90.14180,5.09830,295.04740,2.49060,3.88030,12.51300,0.6751,0.5878
2017-03-31,964.34200,607.41330,356.92880,287.68260,315.95410,40.97460,-7.17290,33.80180,77.63110,-43.82930,-43.82930,,-43.82930,69.24610,40.97460,114.13000,114.66800,-0.38540,-0.38540,1.56930,0.29330,0.55630,37.01270,4.24900,4.24900,3.50520,-4.54500,0.30130,0.99970,90.02790,-3.05870,118.00140,-1.36920,-2.16160,12.54940,-0.18030,-0.27480
2016-12-31,920.23070,587.88660,332.34410,270.32700,296.50190,35.84220,-5.60630,30.23620,8.18630,22.04990,22.04990,,22.04990,61.51660,35.84240,107.00600,107.32600,0.19540,0.20270,1.47510,0.31960,0.51630,36.11530,3.89490,3.89490,3.28570,2.39610,0.28440,0.95570,94.16750,1.47720,-9.69720,0.68140,1.00500,13.08420,1.4698,1.3576
2016-09-30,964.35910,601.51210,362.84700,274.78160,303.97290,58.87410,-7.16530,51.70880,13.91950,37.78930,37.78930,,37.78930,87.58520,58.87410,113.93030,114.24500,0.32980,0.32980,1.51260,0.33650,0.57260,37.62570,6.10500,6.10500,5.36200,3.91860,0.29880,0.92740,97.04940,2.55210,-17.25890,1.17080,1.69320,12.99500,0.3854,0.2889
2016-06-30,812.19420,488.67510,323.51910,265.10490,290.31560,33.20350,-9.59990,23.60360,7.17490,16.42870,16.42870,,16.42870,59.39460,33.20350,106.20790,106.62200,0.15520,0.15520,1.59810,0.35470,0.59450,39.83270,4.08810,4.08810,2.90620,2.02280,0.25550,0.81510,110.42110,1.13760,-6.92560,0.51690,0.73410,12.67830,0.2296,0.168
2016-03-31,550.67420,303.44190,247.23230,198.05250,213.25950,33.97280,-2.96920,31.00360,8.68090,22.32270,22.32270,,22.32270,49.17980,33.97280,93.95750,94.35810,0.24060,0.23330,1.59320,0.21930,0.39840,44.89630,6.16930,6.16930,5.63010,4.05370,0.32360,0.96760,93.01440,2.41290,24.64940,1.31180,1.88380,9.85340,-0.07460,-0.19050
2015-12-31,532.30300,589.15200,-56.84900,185.30400,201.07700,-257.92600,-5.63500,22.36500,3.83700,18.52800,18.95700,0.00000,18.95700,-240.32300,-257.92600,93.70400,93.70400,0.20000,0.20000,1.50520,0.14930,0.27610,43.02190,-48.45470,-48.45470,4.20160,3.56130,0.29010,0.82920,108.54430,1.82820,11.06180,1.03300,1.55520,,1.2627,1.1768
2015-09-30,574.66900,216.16000,358.50900,186.89000,203.58000,154.92900,-2.25000,52.73000,14.50000,38.23000,38.22200,0.00000,38.22200,202.93900,154.92900,94.29400,94.76500,0.41000,0.41000,1.69870,0.17030,0.31050,44.99630,26.95970,26.95970,9.17570,6.65110,0.32470,0.91260,98.62320,3.93460,19.74280,2.15990,3.26460,,0.6935,0.6285
2015-06-30,577.57900,222.17000,355.40900,199.25000,215.38000,140.02900,2.91000,48.42000,13.31000,35.11000,35.10300,0.00000,35.10300,140.02900,140.02900,94.03700,94.64500,0.37000,0.37000,1.65460,0.17800,0.33140,45.17480,24.24410,24.24410,8.38330,6.07760,0.32010,0.90200,99.77650,3.60400,19.70640,1.94560,2.96250,,0.5172,0.465
2015-03-31,588.70000,214.25000,374.45000,203.20000,220.22000,154.23000,-1.83000,42.30000,11.63000,30.67000,31.66300,0.00000,31.66300,154.23000,154.23000,93.86500,94.50400,0.33000,0.33000,1.92840,0.24400,0.39490,44.90740,26.19840,26.19840,7.18530,5.37850,0.32930,0.93760,95.98980,3.36350,21.93790,1.77140,2.54270,,-0.75470,-0.86630
2014-12-31,519.99400,118.73000,401.26400,194.52000,210.28000,190.98400,-1.45000,42.61000,9.30000,33.31000,30.59700,0.00000,30.59700,248.01400,190.98400,93.00000,95.31800,0.33000,0.32000,1.77740,0.19080,0.28470,48.90830,36.72810,36.72810,8.19430,5.88410,0.28540,0.90340,99.62080,3.10870,14.78620,1.67960,2.51560,,-0.1982,0.1051
2014-09-30,620.30500,226.52000,393.78500,196.51000,211.20000,182.58500,-0.94000,61.62000,16.94000,44.68000,44.67600,0.00000,44.67600,182.58500,182.58500,46.82900,47.28400,0.96000,0.95000,1.68810,0.18800,0.28710,44.13470,29.43470,29.43470,9.93380,7.20230,0.34670,0.99780,90.19950,4.70210,22.88610,2.49710,3.81800,,2.0221,1.5803
2014-06-30,578.60100,220.26000,358.34100,194.20000,207.91000,150.43100,-1.97000,56.03000,15.40000,40.63000,40.44500,0.00000,40.44500,150.43100,150.43100,93.41000,94.30400,0.43500,0.43000,1.93860,0.25100,0.38960,45.95910,25.99910,25.99910,9.68370,6.99010,0.33520,1.00140,89.87700,4.57690,24.07440,2.34300,3.42820,,0.1808,0.0354
2014-03-31,526.47800,283.43000,243.04800,181.46000,194.33000,48.71800,-1.16000,41.98000,11.54000,30.44000,30.76300,0.00000,30.76200,48.71800,48.71800,93.24600,94.29400,0.33000,0.32500,1.89080,0.22290,0.33720,45.10730,9.25360,9.25360,7.97370,5.84300,0.32520,0.99170,90.75250,3.60820,17.74010,1.90050,2.80370,,-0.03490,-0.15520
2013-12-31,518.46100,392.13000,126.33100,188.51000,201.23000,-74.89900,2.04000,45.15000,10.93000,34.22000,32.13700,0.00000,32.13700,-22.80900,-74.89900,92.61400,92.61400,0.34500,0.34500,1.78440,0.18370,0.26670,46.91580,-14.44640,-14.44640,8.70850,6.19850,0.31990,0.99280,90.65080,3.70630,15.10980,1.98320,3.02530,,1.295,1.1784
2013-09-30,555.38500,306.24000,249.14500,178.65000,191.37000,57.77500,-1.57000,60.17000,15.93000,44.24000,43.92300,0.00000,43.92300,57.77500,57.77500,92.60800,93.42800,0.47500,0.47000,1.74430,0.19920,0.28900,45.57560,10.40270,10.40270,10.83390,7.90860,0.35490,0.94520,95.22040,5.42040,24.83630,2.80640,4.34050,,1.5592,1.1342
2013-06-30,581.96900,305.22000,276.74900,183.54000,197.21000,79.53900,-1.66000,48.85000,13.53000,35.32000,37.10300,0.00000,37.10300,79.53900,79.53900,92.35200,92.95800,0.40000,0.40000,1.87040,0.23660,0.36520,42.75140,13.66720,13.66720,8.39390,6.37540,0.38130,1.02250,88.02070,4.70310,27.94950,2.43080,3.59050,,-0.0061,0.1076
2013-03-31,510.94900,195.07000,315.87900,174.09000,187.07000,128.80900,-2.48000,39.05000,10.81000,28.24000,28.32200,0.00000,28.32200,141.78900,128.80900,92.11000,92.72400,0.31000,0.31000,1.80730,0.25040,0.39330,44.74420,25.20980,25.20980,7.64260,5.54300,0.34300,0.93910,95.83580,3.74140,26.83280,1.90120,2.80470,,0.00610,-0.10760
2012-12-31,477.39100,173.12000,304.27100,164.17000,177.29000,126.98100,-2.09000,41.89000,10.49000,31.40000,30.71300,0.00000,30.71300,126.98100,126.98100,91.68000,91.68000,0.33500,0.33500,1.70700,0.26240,0.41480,46.33520,26.59900,26.59900,8.77480,6.43350,0.32490,0.94200,95.53870,4.22130,41.13160,2.09000,3.11340,,1.9703,1.7251
2012-09-30,397.76000,179.78000,217.98000,158.63000,170.80000,47.18000,-2.40000,46.90000,12.66000,34.24000,34.05800,0.00000,34.05700,47.18000,47.18000,91.57800,91.60200,0.37000,0.37000,1.65790,0.26080,0.42430,55.34240,11.86140,11.86140,11.79100,8.56220,0.27630,0.75220,119.64780,4.88050,52.30040,2.36560,3.60740,,-0.2406,-0.1148
2012-06-30,472.73600,179.51000,293.22600,157.14000,168.67000,124.55600,-2.91000,41.76000,11.27000,30.49000,30.55300,0.00000,30.55300,136.00600,124.55600,91.45400,91.45400,0.33500,0.33500,1.84960,0.27690,0.44520,45.13300,26.34790,26.34790,8.83370,6.46300,0.34760,0.94620,95.11820,4.56660,38.30620,2.24620,3.30220,,0.2628,0.1913
2012-03-31,437.12800,168.85000,268.27800,153.60000,164.69000,103.58800,-2.59000,34.04000,9.19000,24.85000,24.79100,0.00000,24.79100,114.67800,103.58800,91.11400,91.11400,0.27500,0.27500,1.78740,0.27880,0.44540,46.06200,23.69740,23.69740,7.78720,5.67130,0.33240,0.93540,96.21620,3.86200,38.97960,1.88530,2.78510,,-0.02220,-0.07650
2011-12-31,349.27600,152.80000,196.47600,141.29000,153.38000,43.09600,-94.05000,-59.73000,7.77000,-67.50000,-65.98600,0.00000,-65.98600,55.19600,43.09600,90.73600,90.73600,-0.72500,-0.72500,1.61570,0.27390,0.47230,53.73110,12.33870,12.33870,-17.10110,-18.89220,0.26000,0.77640,115.92320,-10.39690,-141.47920,-4.91230,-7.54890,,0.6932,0.6134
2011-09-30,348.64200,159.89000,188.75200,143.55000,155.13000,33.62200,-3.68000,40.51000,10.93000,29.58000,28.70100,0.00000,28.70100,68.40200,33.62200,91.32400,91.45400,0.31500,0.31500,1.60820,0.26010,0.43320,57.17610,9.64370,9.64370,11.61940,8.23220,0.23930,0.71890,125.19490,3.98370,66.02480,1.97030,2.94770,,0.7006,0.6593
2011-06-30,352.26100,158.82000,193.44100,143.06000,154.97000,38.47100,-3.62000,36.39000,9.82000,26.57000,26.45000,0.00000,26.45000,38.47100,38.47100,91.47400,91.71400,0.29000,0.29000,1.72600,0.29720,0.50150,55.35670,10.92120,10.92120,10.33040,7.50860,0.25470,0.76420,117.77180,3.92640,116.16180,1.91240,2.75950,,0.0323,-0.0353
2011-03-31,427.13100,151.00000,276.13100,144.04000,155.34000,120.79100,-2.11000,33.10000,8.93000,24.17000,24.87600,0.00000,24.87600,120.79100,120.79100,91.53300,91.88400,0.27000,0.27000,1.61460,0.29220,0.48490,44.61400,28.27960,28.27960,7.74940,5.82400,0.32590,1.03800,86.70640,3.91120,210.99170,1.89800,2.76820,,-0.14810,-0.19960
2010-12-31,301.88800,131.73000,170.15800,130.76000,142.69000,27.46800,-2.33000,30.17000,5.48000,24.69000,24.33400,0.00000,24.33400,-1.30200,27.46800,91.13000,91.13000,0.26500,0.26500,1.52260,0.30090,0.50600,58.02150,9.09870,9.09870,9.99380,8.06060,0.23490,1.07070,84.05900,4.00610,3288.42200,1.89350,2.80050,,0.6055,0.5555
2010-09-30,383.32300,132.59000,250.73300,123.49000,133.88000,116.85300,5.67000,41.82000,10.91000,30.91000,31.84600,0.00000,31.84600,127.03300,116.85300,91.18300,91.69200,0.35000,0.35000,1.53020,0.28730,0.49260,44.35950,30.48420,30.48420,10.90990,8.30790,0.31390,1.38820,64.83230,5.44670,229.27360,2.60750,3.88170,,0.4581,0.3575
2010-06-30,371.01600,131.01000,240.00600,121.62000,130.07000,109.93600,-3.92000,30.75000,8.64000,22.11000,22.69900,0.00000,22.69900,128.52600,109.93600,91.45500,91.98900,0.25000,0.25000,1.73940,0.27000,0.45610,44.40780,29.63110,29.63110,8.28810,6.11810,0.33020,1.48870,60.45510,3.97710,51.14680,2.02030,2.90310,,0.2571,0.1945
2010-03-31,371.41600,126.78000,244.63600,120.24000,130.25000,114.38600,-1.25000,26.90000,13.73000,13.17000,13.69600,0.00000,13.69600,114.38600,114.38600,91.46300,92.15200,0.15000,0.15000,1.62320,0.28350,0.47380,42.65030,30.79730,30.79730,7.24260,3.68750,0.34870,1.10490,81.45690,2.60030,63.20250,1.28570,1.86290,,-0.09770,-0.15410
2009-12-31,324.82100,249.34000,75.48100,109.74000,120.88000,-45.39900,-0.14000,29.48000,6.96000,22.52000,21.70900,0.00000,21.70900,-6.34900,-45.39900,91.60000,91.60000,0.24000,0.24000,1.44200,0.26630,0.42770,46.32400,-13.97660,-13.97660,9.07580,6.68340,0.32840,1.05730,85.12320,4.50370,168.81050,2.19490,3.30430,,0.602,0.589
2009-09-30,349.58700,121.51000,228.07700,115.43000,124.46000,103.61700,-32.85000,0.43000,9.52000,-9.09000,-9.09000,0.00000,-9.09000,103.61700,103.61700,91.04700,91.74800,-0.10000,-0.10000,1.56680,0.30120,0.50460,45.12750,29.63980,29.63980,0.12300,-2.60020,0.33600,1.01420,88.73930,-1.86860,-76.32260,-0.87370,-1.30590,,0.6101,0.5819
2009-06-30,296.33300,181.36000,114.97300,112.65000,121.48000,-6.50700,-3.12000,27.03000,7.84000,19.19000,20.83200,0.00000,20.83200,-6.50700,-6.50700,91.16800,91.16800,0.23000,0.23000,1.73820,0.34130,0.59720,51.17220,-2.19580,-2.19580,9.12150,7.02990,0.28300,0.88390,101.81960,4.28250,-179.89710,1.98940,2.82070,,0.0174,-0.0236
2009-03-31,276.34800,170.13000,106.21800,119.18000,129.23000,-23.01200,-2.72000,23.75000,7.12000,16.63000,16.63200,0.00000,16.63200,-23.01200,-23.01200,90.91600,91.75800,0.18000,0.18000,1.63660,0.35160,0.61650,56.34920,-8.32720,-8.32720,8.59420,6.01850,0.27510,0.88130,102.11910,3.65800,-53.23950,1.65560,2.37180,,-0.26880,-0.34060
